pet_body,slot,display_name,skill,root_skill,nest_depth,skill_class,n_damage_rows,summoned_by,sim_fires_today,sim_basis,slot_field,dbr_skill_name,chance_pct,delay_s,timeout_s,range_band,range_gate_min_m,range_gate_max_m,short_range_min_m,short_range_max_m,medium_range_min_m,medium_range_max_m,long_range_min_m,long_range_max_m,character_attack_speed,body_class,skillCooldownTime,skillActiveDuration,skillChargeDuration,skillChargeLevel,skillTargetRadius,skillTargetNumber,skillTargetAngle,skillMaxLevel,anim_binding_grade,special_anm,special_anm_frames,special_anm_dur_s,fallback_anm,fallback_anm_dur_s,slot_join_ok,join_key,gate_fields_present,verdict
records/creatures/enemies/swampcrab_b01_summon.dbr,special2,tagGDX1EnemySwampCrab_B01,records/skills/nonplayerskillsgdx1/path/ghostcrab_waterbreath.dbr,records/skills/nonplayerskillsgdx1/path/ghostcrab_waterbreath.dbr,0,Skill_AttackWave,2,swampcrab_ugdenbog_01.dbr,NO,SUPPRESSED,specialAttack2SkillName,records/skills/nonplayerskillsgdx1/path/ghostcrab_waterbreath.dbr,100.0,3.0,1.0,ShortRange,0.0,3.0,0.0,3.0,0.0,9.0,3.0,18.0,1.0,Monster,,,,,,,,60,DIRECT-REF,crabmonstrosity_breathice_b01.anm,50,1.6667,,,YES,skill,chance_pct|delay_s|timeout_s|range_band,DECODED
records/creatures/enemies/swampcrab_b01_summon.dbr,special3,tagGDX1EnemySwampCrab_B01,records/skills/nonplayerskillsgdx1/attackmelee/swampcrab_waterspoutstrike.dbr,records/skills/nonplayerskillsgdx1/attackmelee/swampcrab_waterspoutstrike.dbr,0,Skill_AttackWeapon,1,swampcrab_ugdenbog_01.dbr,NO,SUPPRESSED,specialAttack3SkillName,records/skills/nonplayerskillsgdx1/attackmelee/swampcrab_waterspoutstrike.dbr,100.0,6.0,2.0,ShortRange,0.0,3.0,0.0,3.0,0.0,9.0,3.0,18.0,1.0,Monster,,,,,,1,20.0,60,DIRECT-REF,crabmonstrosity_attack_b01.anm,35,1.1667,,,YES,skill,chance_pct|delay_s|timeout_s|range_band,DECODED
records/creatures/enemies/swampcrab_c01_summon.dbr,special1,tagGDX1EnemySwampCrab_C01,records/skills/nonplayerskillsgdx1/attackmelee/swampcrab_clawslam.dbr,records/skills/nonplayerskillsgdx1/attackmelee/swampcrab_clawslam.dbr,0,Skill_AttackWeapon,2,swampcrab_ugdenbog_01.dbr,NO,SUPPRESSED,specialAttackSkillName,records/skills/nonplayerskillsgdx1/attackmelee/swampcrab_clawslam.dbr,100.0,4.0,0.0,ShortRange,0.0,5.0,0.0,5.0,4.0,15.0,3.0,18.0,1.0,Monster,,,,,,1,20.0,60,DIRECT-REF,crabmonstrosity_attack_d01.anm,21,0.7,,,YES,skill,chance_pct|delay_s|timeout_s|range_band,DECODED
records/creatures/enemies/swampcrab_c01_summon.dbr,special2,tagGDX1EnemySwampCrab_C01,records/skills/nonplayerskillsgdx1/attackmelee/swampcrab_shellspin.dbr,records/skills/nonplayerskillsgdx1/attackmelee/swampcrab_shellspin.dbr,0,Skill_AttackWeapon,2,swampcrab_ugdenbog_01.dbr,NO,SUPPRESSED,specialAttack2SkillName,records/skills/nonplayerskillsgdx1/attackmelee/swampcrab_shellspin.dbr,100.0,6.0,1.0,ShortRange,0.0,5.0,0.0,5.0,4.0,15.0,3.0,18.0,1.0,Monster,,,,,,1,20.0,60,DIRECT-REF,crabmonstrosity_attack_b01.anm,35,1.1667,,,YES,skill,chance_pct|delay_s|timeout_s|range_band,DECODED
records/creatures/enemies/wormworldrot_a01_summon.dbr,special1,tagEnemyWormDeepDwellerA01,records/skills/nonplayerskills/bossskills/dermapteran_madqueen_spines.dbr,records/skills/nonplayerskills/bossskills/dermapteran_madqueen_spines.dbr,0,Skill_AttackProjectileBurst,5,dermapteran_madqueen.dbr,YES,skill_cooldown_s,specialAttackSkillName,records/skills/nonplayerskills/bossskills/dermapteran_madqueen_spines.dbr,100.0,1.5,1.0,AnyRange,0.0,18.0,0.0,4.0,2.0,9.0,8.0,18.0,1.0,Monster,1.0,,,,,,,60,NO-REF,,,,worm_giant_attack.anm,2.0,YES,skill,chance_pct|delay_s|timeout_s|range_band|skillCooldownTime,DECODED
records/creatures/enemies/wormworldrot_a01_summon.dbr,special2,tagEnemyWormDeepDwellerA01,records/skills/nonplayerskills/path/deepdweller_barf.dbr,records/skills/nonplayerskills/path/deepdweller_barf.dbr,0,Skill_AttackWave,2,dermapteran_madqueen.dbr,YES,skill_cooldown_s,specialAttack2SkillName,records/skills/nonplayerskills/path/deepdweller_barf.dbr,75.0,4.0,2.0,MediumRange,2.0,9.0,0.0,4.0,2.0,9.0,8.0,18.0,1.0,Monster,3.0,,,,,,,60,DIRECT-REF,worm_giant_vomit.anm,18,0.6,,,YES,skill,chance_pct|delay_s|timeout_s|range_band|skillCooldownTime,DECODED
records/creatures/enemies/wraith_a01_summon.dbr,special1,tagGDX1EnemyWraith_A01,records/skills/nonplayerskillsgdx1/attackmelee/wraith_shadowstrike.dbr,records/skills/nonplayerskillsgdx1/attackmelee/wraith_shadowstrike.dbr,0,Skill_AttackWeaponBlink,5,human_wendigo_c01.dbr|wendigo_ancient_namadea.dbr,NO,SUPPRESSED,specialAttackSkillName,records/skills/nonplayerskillsgdx1/attackmelee/wraith_shadowstrike.dbr,80.0,5.0,2.0,LongRange,5.0,18.0,0.0,4.0,4.0,8.0,5.0,18.0,1.0,Monster,,,,,,1,20.0,60,DIRECT-REF,wraith_attack_b01_vitality.anm,44,1.4667,,,YES,skill,chance_pct|delay_s|timeout_s|range_band,DECODED
records/creatures/enemies/wraith_b01_summon.dbr,special1,tagGDX1EnemyWraith_B01,records/skills/nonplayerskillsgdx1/attackmelee/wraith_shadowstrike.dbr,records/skills/nonplayerskillsgdx1/attackmelee/wraith_shadowstrike.dbr,0,Skill_AttackWeaponBlink,3,nemesis_wendigo_01.dbr|witch_janaxia.dbr,NO,SUPPRESSED,specialAttackSkillName,records/skills/nonplayerskillsgdx1/attackmelee/wraith_shadowstrike.dbr,90.0,5.0,3.0,LongRange,5.0,18.0,0.0,6.0,4.0,15.0,5.0,18.0,1.0,Monster,,,,,,1,20.0,60,DIRECT-REF,wraith_attack_b01_vitality.anm,44,1.4667,,,YES,skill,chance_pct|delay_s|timeout_s|range_band,DECODED
records/creatures/enemies/wraith_b01_summon.dbr,special2,tagGDX1EnemyWraith_B01,records/skills/nonplayerskillsgdx1/attackradius/wraith_leechnova.dbr,records/skills/nonplayerskillsgdx1/attackradius/wraith_leechnova.dbr,0,Skill_AttackRadius,5,nemesis_wendigo_01.dbr|witch_janaxia.dbr,NO,SUPPRESSED,specialAttack2SkillName,records/skills/nonplayerskillsgdx1/attackradius/wraith_leechnova.dbr,100.0,5.0,2.0,ShortRange,0.0,6.0,0.0,6.0,4.0,15.0,5.0,18.0,1.0,Monster,,,,,4.0,,,60,NO-REF,,,,wraith_attack_c01.anm,1.2333,YES,skill,chance_pct|delay_s|timeout_s|range_band,DECODED
records/creatures/enemies/wraith_b01_summon.dbr,special3,tagGDX1EnemyWraith_B01,records/skills/nonplayerskillsgdx1/buffoffensive/wraith_dreadaura_buff.dbr,records/skills/nonplayerskillsgdx1/buffoffensive/wraith_dreadaura.dbr,1,SkillBuff_Debuf,1,nemesis_wendigo_01.dbr|witch_janaxia.dbr,YES,skill_cooldown_s,specialAttack3SkillName,records/skills/nonplayerskillsgdx1/buffoffensive/wraith_dreadaura.dbr,80.0,14.0,3.0,ShortRange,0.0,6.0,0.0,6.0,4.0,15.0,5.0,18.0,1.0,Monster,14.0,6.0,,,6.0,,,60,NO-REF,,,,wraith_attack_c01.anm,1.2333,YES,root_skill,chance_pct|delay_s|timeout_s|range_band|skillCooldownTime,DECODED
records/creatures/enemies/wraith_c01_summon.dbr,special1,tagGDX1EnemyWraith_C01,records/skills/nonplayerskillsgdx1/buffoffensive/wraith_soulsiphon_buff.dbr,records/skills/nonplayerskillsgdx1/buffoffensive/wraith_soulsiphon.dbr,1,SkillBuff_Debuf,2,humanwendigo_darkwood_01.dbr|nemesis_wendigo_01.dbr,NO,SUPPRESSED,specialAttackSkillName,records/skills/nonplayerskillsgdx1/buffoffensive/wraith_soulsiphon.dbr,100.0,8.0,2.0,MediumRange,0.0,5.0,0.0,4.0,0.0,5.0,9.0,22.0,1.0,Monster,,3.0,,,7.0,,,60,DIRECT-REF,wraith_cast_a01.anm,41,1.3667,,,YES,root_skill,chance_pct|delay_s|timeout_s|range_band,DECODED
records/creatures/enemies/wraith_c01_summon.dbr,special2,tagGDX1EnemyWraith_C01,records/skills/nonplayerskillsgdx1/buffoffensive/wraith_illomen_buff.dbr,records/skills/nonplayerskillsgdx1/buffoffensive/wraith_illomen.dbr,1,SkillBuff_Contageous,4,humanwendigo_darkwood_01.dbr|nemesis_wendigo_01.dbr,NO,SUPPRESSED,specialAttack2SkillName,records/skills/nonplayerskillsgdx1/buffoffensive/wraith_illomen.dbr,100.0,10.0,3.0,AnyRange,0.0,22.0,0.0,4.0,0.0,5.0,9.0,22.0,1.0,Monster,,6.0,,,,,,60,NO-REF,,,,wraith_attack_c01.anm,1.2333,YES,root_skill,chance_pct|delay_s|timeout_s|range_band,DECODED
records/creatures/enemies/wraith_c01_summon.dbr,special3,tagGDX1EnemyWraith_C01,records/skills/nonplayerskillsgdx1/buffoffensive/wraith_despairaura_buff.dbr,records/skills/nonplayerskillsgdx1/buffoffensive/wraith_despairaura.dbr,1,SkillBuff_Debuf,2,humanwendigo_darkwood_01.dbr|nemesis_wendigo_01.dbr,YES,skill_cooldown_s,specialAttack3SkillName,records/skills/nonplayerskillsgdx1/buffoffensive/wraith_despairaura.dbr,80.0,14.0,3.0,ShortRange,0.0,4.0,0.0,4.0,0.0,5.0,9.0,22.0,1.0,Monster,14.0,6.0,,,6.0,,,60,NO-REF,,,,wraith_attack_c01.anm,1.2333,YES,root_skill,chance_pct|delay_s|timeout_s|range_band|skillCooldownTime,DECODED
records/creatures/enemies/wraith_c01_summon.dbr,special4,tagGDX1EnemyWraith_C01,records/skills/nonplayerskillsgdx1/attackprojectile/wraith_homingwrath.dbr,records/skills/nonplayerskillsgdx1/attackprojectile/wraith_homingwrath.dbr,0,Skill_AttackProjectile,4,humanwendigo_darkwood_01.dbr|nemesis_wendigo_01.dbr,NO,SUPPRESSED,specialAttack4SkillName,records/skills/nonplayerskillsgdx1/attackprojectile/wraith_homingwrath.dbr,80.0,14.0,6.0,LongRange,9.0,22.0,0.0,4.0,0.0,5.0,9.0,22.0,1.0,Monster,,,,,,,,60,DIRECT-REF,wraith_cast_a01_boss.anm,41,1.3667,,,YES,skill,chance_pct|delay_s|timeout_s|range_band,DECODED
records/skills/nonplayerskills/bossskills/pets/bladeswarm_a01.dbr,special1,tagPetBladeSwarmA01,records/skills/nonplayerskills/bossskills/pets/bladeswarm_skill_showerofblades.dbr,records/skills/nonplayerskills/bossskills/pets/bladeswarm_skill_showerofblades.dbr,0,Skill_AttackProjectileRing,2,nemesis_outlaw_01.dbr,NO,SUPPRESSED,specialAttackSkillName,records/skills/nonplayerskills/bossskills/pets/bladeswarm_skill_showerofblades.dbr,100.0,3.0,5.0,LongRange,0.0,10.0,0.0,4.0,4.0,8.0,0.0,10.0,1.0,Monster,,,,,,,,60,NO-REF,,,,aetherialwisp_attack01.anm,0.8667,YES,skill,chance_pct|delay_s|timeout_s|range_band,DECODED
records/skills/nonplayerskills/bossskills/pets/firedevil_01.dbr,special1,tagPetWindDevilA01,records/skills/nonplayerskills/bossskills/pets/firewind_scorchedearth.dbr,records/skills/nonplayerskills/bossskills/pets/firewind_scorchedearth.dbr,0,Skill_AttackProjectileRing,3,chthonian_chthonicroguelike_02.dbr,YES,skill_cooldown_s,specialAttackSkillName,records/skills/nonplayerskills/bossskills/pets/firewind_scorchedearth.dbr,75.0,9.0,4.0,ShortRange,0.0,8.0,0.0,8.0,4.0,8.0,8.0,15.0,0.800000011920929,Monster,3.0,,,,,,,60,NO-REF,,,,winddevil_buff_a01.anm,,YES,skill,chance_pct|delay_s|timeout_s|range_band|skillCooldownTime,DECODED
records/skills/nonplayerskillsgdx1/bossskills/pets/firedevil_01.dbr,special1,tagPetWindDevilA01,records/skills/nonplayerskillsgdx1/bossskills/pets/firewind_scorchedearth.dbr,records/skills/nonplayerskillsgdx1/bossskills/pets/firewind_scorchedearth.dbr,0,Skill_AttackProjectileRing,3,wendigo_turned_yuvoll.dbr,YES,skill_cooldown_s,specialAttackSkillName,records/skills/nonplayerskillsgdx1/bossskills/pets/firewind_scorchedearth.dbr,75.0,9.0,4.0,ShortRange,0.0,8.0,0.0,8.0,4.0,8.0,8.0,15.0,0.800000011920929,Monster,3.0,,,,,,,60,NO-REF,,,,winddevil_buff_a01.anm,,YES,skill,chance_pct|delay_s|timeout_s|range_band|skillCooldownTime,DECODED
records/skills/nonplayerskillsgdx1/bossskills/pets/gabbalthunn_obsidianshard.dbr,special1,tagGDX1EnemySummon_ObsidianBeacon,records/skills/nonplayerskillsgdx1/bossskills/pets/gabbalthunn_obsidianshard_chaoseruption.dbr,records/skills/nonplayerskillsgdx1/bossskills/pets/gabbalthunn_obsidianshard_chaoseruption.dbr,0,Skill_AttackRadius,4,chthonianrylok_gabalthunn.dbr,NO,SUPPRESSED,specialAttackSkillName,records/skills/nonplayerskillsgdx1/bossskills/pets/gabbalthunn_obsidianshard_chaoseruption.dbr,100.0,3.0,1.0,AnyRange,0.0,15.0,0.0,4.0,4.0,8.0,8.0,15.0,0.0,Monster,,,,,9.0,,,60,NO-REF,,,,,,YES,skill,chance_pct|delay_s|timeout_s|range_band,DECODED
records/skills/nonplayerskillsgdx2/bossskills/final/pet_celestialeffigy.dbr,special1,tagGDX2EnemySummon_CelestialEffigy,records/skills/nonplayerskillsgdx2/bossskills/final/petskill_celestialeffigy_stormcaller.dbr,records/skills/nonplayerskillsgdx2/bossskills/final/petskill_celestialeffigy_stormcaller.dbr,0,Skill_BuffAttackRadiusLightning,2,korvaakfinal_02.dbr,NO,SUPPRESSED,specialAttackSkillName,records/skills/nonplayerskillsgdx2/bossskills/final/petskill_celestialeffigy_stormcaller.dbr,100.0,50.0,2.0,AnyRange,0.0,15.0,0.0,4.0,4.0,8.0,8.0,15.0,0.0,Monster,,50.0,,,8.0,3,,60,NO-REF,,,,,,YES,skill,chance_pct|delay_s|timeout_s|range_band,DECODED
records/skills/nonplayerskillsgdx2/bossskills/final/pet_celestialeffigy_02.dbr,special1,tagGDX2EnemySummon_CelestialEffigy,records/skills/nonplayerskillsgdx2/bossskills/final/petskill_celestialeffigy_stormcaller.dbr,records/skills/nonplayerskillsgdx2/bossskills/final/petskill_celestialeffigy_stormcaller.dbr,0,Skill_BuffAttackRadiusLightning,2,korvaakfinal_02.dbr,NO,SUPPRESSED,specialAttackSkillName,records/skills/nonplayerskillsgdx2/bossskills/final/petskill_celestialeffigy_stormcaller.dbr,100.0,50.0,2.0,AnyRange,0.0,15.0,0.0,4.0,4.0,8.0,8.0,15.0,0.0,Monster,,50.0,,,8.0,3,,60,NO-REF,,,,,,YES,skill,chance_pct|delay_s|timeout_s|range_band,DECODED
records/skills/nonplayerskillsgdx2/bossskills/pets/dravis_thrall_01.dbr,special1,tagGDX2EnemySummon_Dravis,records/skills/nonplayerskillsgdx2/bossskills/pets/dravisthrall_boneharvest.dbr,records/skills/nonplayerskillsgdx2/bossskills/pets/dravisthrall_boneharvest.dbr,0,Skill_AttackWave,4,dravis.dbr,NO,SUPPRESSED,specialAttackSkillName,records/skills/nonplayerskillsgdx2/bossskills/pets/dravisthrall_boneharvest.dbr,100.0,8.0,2.0,MediumRange,0.0,8.0,0.0,4.0,0.0,8.0,5.0,20.0,1.25,Monster,,,,,,,,60,NO-REF,,,,golembone_phase02_throw_a01.anm,2.0333,YES,skill,chance_pct|delay_s|timeout_s|range_band,DECODED
records/skills/nonplayerskillsgdx2/bossskills/pets/dravis_thrall_01.dbr,special2,tagGDX2EnemySummon_Dravis,records/skills/nonplayerskillsgdx2/bossskills/pets/dravisthrall_chillwind.dbr,records/skills/nonplayerskillsgdx2/bossskills/pets/dravisthrall_chillwind.dbr,0,Skill_BuffAttackRadiusDuration,3,dravis.dbr,YES,skill_cooldown_s,specialAttack2SkillName,records/skills/nonplayerskillsgdx2/bossskills/pets/dravisthrall_chillwind.dbr,100.0,14.0,4.0,ShortRange,0.0,4.0,0.0,4.0,0.0,8.0,5.0,20.0,1.25,Monster,1.0,6.0,,,3.5,,,60,NO-REF,,,,golembone_phase02_throw_a01.anm,2.0333,YES,skill,chance_pct|delay_s|timeout_s|range_band|skillCooldownTime,DECODED
records/skills/nonplayerskillsgdx2/bossskills/pets/dravis_thrall_01.dbr,special3,tagGDX2EnemySummon_Dravis,records/skills/nonplayerskillsgdx2/bossskills/pets/dravisthrall_icedoubleclaw.dbr,records/skills/nonplayerskillsgdx2/bossskills/pets/dravisthrall_icedoubleclaw.dbr,0,Skill_AttackWave,5,dravis.dbr,NO,SUPPRESSED,specialAttack3SkillName,records/skills/nonplayerskillsgdx2/bossskills/pets/dravisthrall_icedoubleclaw.dbr,100.0,5.0,1.0,ShortRange,0.0,4.0,0.0,4.0,0.0,8.0,5.0,20.0,1.25,Monster,,,,,,,,60,DIRECT-REF,golembone_phase02_specialattack_b01.anm,76,2.5333,,,YES,skill,chance_pct|delay_s|timeout_s|range_band,DECODED
records/skills/nonplayerskillsgdx2/bossskills/pets/dravis_thrall_01b.dbr,special1,tagGDX2EnemySummon_Dravis,records/skills/nonplayerskillsgdx2/bossskills/pets/dravisthrall_boneharvest.dbr,records/skills/nonplayerskillsgdx2/bossskills/pets/dravisthrall_boneharvest.dbr,0,Skill_AttackWave,4,dravis.dbr,NO,SUPPRESSED,specialAttackSkillName,records/skills/nonplayerskillsgdx2/bossskills/pets/dravisthrall_boneharvest.dbr,100.0,7.0,2.0,MediumRange,0.0,8.0,0.0,4.0,0.0,8.0,5.0,20.0,1.25,Monster,,,,,,,,60,NO-REF,,,,golembone_phase02_throw_a01.anm,2.0333,YES,skill,chance_pct|delay_s|timeout_s|range_band,DECODED
records/skills/nonplayerskillsgdx2/bossskills/pets/dravis_thrall_01b.dbr,special2,tagGDX2EnemySummon_Dravis,records/skills/nonplayerskillsgdx2/bossskills/pets/dravisthrall_chillwind.dbr,records/skills/nonplayerskillsgdx2/bossskills/pets/dravisthrall_chillwind.dbr,0,Skill_BuffAttackRadiusDuration,3,dravis.dbr,YES,skill_cooldown_s,specialAttack2SkillName,records/skills/nonplayerskillsgdx2/bossskills/pets/dravisthrall_chillwind.dbr,100.0,12.0,4.0,ShortRange,0.0,4.0,0.0,4.0,0.0,8.0,5.0,20.0,1.25,Monster,1.0,6.0,,,3.5,,,60,NO-REF,,,,golembone_phase02_throw_a01.anm,2.0333,YES,skill,chance_pct|delay_s|timeout_s|range_band|skillCooldownTime,DECODED
records/skills/nonplayerskillsgdx2/bossskills/pets/dravis_thrall_01b.dbr,special3,tagGDX2EnemySummon_Dravis,records/skills/nonplayerskillsgdx2/bossskills/pets/dravisthrall_icedoubleclaw.dbr,records/skills/nonplayerskillsgdx2/bossskills/pets/dravisthrall_icedoubleclaw.dbr,0,Skill_AttackWave,5,dravis.dbr,NO,SUPPRESSED,specialAttack3SkillName,records/skills/nonplayerskillsgdx2/bossskills/pets/dravisthrall_icedoubleclaw.dbr,100.0,4.0,1.0,ShortRange,0.0,4.0,0.0,4.0,0.0,8.0,5.0,20.0,1.25,Monster,,,,,,,,60,DIRECT-REF,golembone_phase02_specialattack_b01.anm,76,2.5333,,,YES,skill,chance_pct|delay_s|timeout_s|range_band,DECODED
records/skills/nonplayerskillsgdx2/bossskills/pets/dravis_thrall_01b.dbr,special4,tagGDX2EnemySummon_Dravis,records/skills/nonplayerskillsgdx1/bossskills/dravisthrall_soulsiphon_buff.dbr,records/skills/nonplayerskillsgdx2/bossskills/pets/dravisthrall_soulsiphon.dbr,1,SkillBuff_Debuf,3,dravis.dbr,NO,SUPPRESSED,specialAttack4SkillName,records/skills/nonplayerskillsgdx2/bossskills/pets/dravisthrall_soulsiphon.dbr,100.0,10.0,3.0,MediumRange,0.0,8.0,0.0,4.0,0.0,8.0,5.0,20.0,1.25,Monster,,5.0,,,6.0,,,60,REF-UNSATISFIED-BY-TABLE,,,,golembone_phase02_throw_a01.anm,2.0333,YES,root_skill,chance_pct|delay_s|timeout_s|range_band,DECODED
records/skills/nonplayerskillsgdx2/bossskills/pets/mindreaper_summon.dbr,special1,tagGDX2Quest_EldritchArmor_01,records/skills/nonplayerskillsgdx2/bossskills/mindreaper_01_mirrormeleescissors.dbr,records/skills/nonplayerskillsgdx2/bossskills/mindreaper_01_mirrormeleescissors.dbr,0,Skill_AttackWeapon,2,eldritcharmor_dreegmindreaper_01.dbr,NO,SUPPRESSED,specialAttackSkillName,records/skills/nonplayerskillsgdx2/bossskills/mindreaper_01_mirrormeleescissors.dbr,70.0,8.0,6.0,ShortRange,0.0,4.0,0.0,4.0,4.0,8.0,8.0,18.0,1.0,Monster,,,,,,4,120.0,60,DIRECT-REF,hero01_sworddw_attackspecial_doubleswing_a01.anm,29,0.9667,,,YES,skill,chance_pct|delay_s|timeout_s|range_band,DECODED
records/skills/nonplayerskillsgdx2/bossskills/pets/mindreaper_summon.dbr,special2,tagGDX2Quest_EldritchArmor_01,records/skills/nonplayerskillsgdx2/bossskills/mindreaper_01_mirrorspinattack.dbr,records/skills/nonplayerskillsgdx2/bossskills/mindreaper_01_mirrorspinattack.dbr,0,Skill_AttackWeapon,2,eldritcharmor_dreegmindreaper_01.dbr,NO,SUPPRESSED,specialAttack2SkillName,records/skills/nonplayerskillsgdx2/bossskills/mindreaper_01_mirrorspinattack.dbr,70.0,6.0,4.0,ShortRange,0.0,4.0,0.0,4.0,4.0,8.0,8.0,18.0,1.0,Monster,,,,,,4,360.0,60,DIRECT-REF,hero01_sworddw_skill_spinattack02.anm,23,0.7667,,,YES,skill,chance_pct|delay_s|timeout_s|range_band,DECODED
