record,population,n_actors,path_mass,path_mass_grade,path_mass_effective_locomoting,path_mass_effective_static,avoid_force,pathing_size,actor_radius,physics_mass,physics_friction,physics_restitution,monster_class,template_name,archive,basis
records/creatures/enemies/eldritcharmor_a02.dbr,P-ROLLED-20,5,1.0,MEASURED,1.0,2.0,0.5,Small,0.3499999940395355,5.0,10.0,0.0,Common,database/templates/monster.tpl,sm2,MEASURED:arz-record-field:pathMass|effective=DERIVED:Game.dll!Character::GetPathMass@rva0x59850
records/creatures/enemies/eldritcharmor_b01.dbr,P-ROLLED-20,4,1.0,MEASURED,1.0,2.0,0.5,Small,0.3499999940395355,5.0,10.0,0.0,Champion,database/templates/monster.tpl,sm2,MEASURED:arz-record-field:pathMass|effective=DERIVED:Game.dll!Character::GetPathMass@rva0x59850
records/creatures/enemies/eldritcharmor_c01.dbr,P-ROLLED-20,5,1.0,MEASURED,1.0,2.0,0.5,Small,0.3499999940395355,5.0,10.0,0.0,Champion,database/templates/monster.tpl,sm2,MEASURED:arz-record-field:pathMass|effective=DERIVED:Game.dll!Character::GetPathMass@rva0x59850
records/creatures/enemies/fleshhulk_c01.dbr,P-ROLLED-20,1,1.0,MEASURED,1.0,2.0,0.5,Medium,0.75,5.0,10.0,0.0,Champion,database/templates/monster.tpl,sm_mod,MEASURED:arz-record-field:pathMass|effective=DERIVED:Game.dll!Character::GetPathMass@rva0x59850
records/creatures/enemies/ghost_a01.dbr,P-ROLLED-20,3,1.0,MEASURED,1.0,2.0,0.5,Small,0.3499999940395355,5.0,10.0,0.0,Common,database/templates/monster.tpl,sm_mod,MEASURED:arz-record-field:pathMass|effective=DERIVED:Game.dll!Character::GetPathMass@rva0x59850
records/creatures/enemies/ghost_a02.dbr,P-ROLLED-20,1,1.0,MEASURED,1.0,2.0,0.5,Small,0.3499999940395355,5.0,10.0,0.0,Common,database/templates/monster.tpl,sm_mod,MEASURED:arz-record-field:pathMass|effective=DERIVED:Game.dll!Character::GetPathMass@rva0x59850
records/creatures/enemies/ghost_b01.dbr,P-ROLLED-20,3,1.0,MEASURED,1.0,2.0,0.5,Small,0.3499999940395355,5.0,10.0,0.0,Champion,database/templates/monster.tpl,sm_mod,MEASURED:arz-record-field:pathMass|effective=DERIVED:Game.dll!Character::GetPathMass@rva0x59850
records/creatures/enemies/ghost_b02.dbr,P-ROLLED-20,3,1.0,MEASURED,1.0,2.0,0.5,Small,0.3499999940395355,5.0,10.0,0.0,Champion,database/templates/monster.tpl,sm_mod,MEASURED:arz-record-field:pathMass|effective=DERIVED:Game.dll!Character::GetPathMass@rva0x59850
records/creatures/enemies/ghost_b03.dbr,P-ROLLED-20,3,1.0,MEASURED,1.0,2.0,0.5,Small,0.3499999940395355,5.0,10.0,0.0,Champion,database/templates/monster.tpl,sm_mod,MEASURED:arz-record-field:pathMass|effective=DERIVED:Game.dll!Character::GetPathMass@rva0x59850
records/creatures/enemies/ghost_b04.dbr,P-ROLLED-20,5,1.0,MEASURED,1.0,2.0,0.5,Small,0.3499999940395355,5.0,10.0,0.0,Champion,database/templates/monster.tpl,sm_mod,MEASURED:arz-record-field:pathMass|effective=DERIVED:Game.dll!Character::GetPathMass@rva0x59850
records/creatures/enemies/giant_b01.dbr,P-ROLLED-20,4,1.0,MEASURED,1.0,2.0,0.5,Medium,0.800000011920929,5.0,10.0,0.0,Champion,database/templates/monster.tpl,sm3,MEASURED:arz-record-field:pathMass|effective=DERIVED:Game.dll!Character::GetPathMass@rva0x59850
records/creatures/enemies/giant_c01.dbr,P-ROLLED-20,1,1.0,MEASURED,1.0,2.0,0.5,Medium,0.800000011920929,5.0,10.0,0.0,Champion,database/templates/monster.tpl,sm3,MEASURED:arz-record-field:pathMass|effective=DERIVED:Game.dll!Character::GetPathMass@rva0x59850
records/creatures/enemies/groblefrost_a01.dbr,P-ROLLED-20,1,1.0,MEASURED,1.0,2.0,0.5,Small,0.4000000059604645,5.0,10.0,0.0,Common,database/templates/monster.tpl,sm3,MEASURED:arz-record-field:pathMass|effective=DERIVED:Game.dll!Character::GetPathMass@rva0x59850
records/creatures/enemies/groblefrost_b01.dbr,P-ROLLED-20,1,1.0,MEASURED,1.0,2.0,0.5,Small,0.4000000059604645,5.0,10.0,0.0,Champion,database/templates/monster.tpl,sm3,MEASURED:arz-record-field:pathMass|effective=DERIVED:Game.dll!Character::GetPathMass@rva0x59850
records/creatures/enemies/hero/aetherialcorruption_h01.dbr,P-ROLLED-20,3,1.0,MEASURED,1.0,2.0,0.5,Small,0.550000011920929,5.0,10.0,0.0,Hero,database/templates/monster.tpl,sm1,MEASURED:arz-record-field:pathMass|effective=DERIVED:Game.dll!Character::GetPathMass@rva0x59850
records/creatures/enemies/hero/aetherialimp_h02.dbr,P-ROLLED-20,1,1.0,MEASURED,1.0,2.0,0.5,Small,0.800000011920929,5.0,10.0,0.0,Hero,database/templates/monster.tpl,sm1,MEASURED:arz-record-field:pathMass|effective=DERIVED:Game.dll!Character::GetPathMass@rva0x59850
records/creatures/enemies/hero/aetherialimp_h03.dbr,P-ROLLED-20,1,1.0,MEASURED,1.0,2.0,0.5,Small,0.800000011920929,5.0,10.0,0.0,Hero,database/templates/monster.tpl,sm1,MEASURED:arz-record-field:pathMass|effective=DERIVED:Game.dll!Character::GetPathMass@rva0x59850
records/creatures/enemies/hero/aetherialimp_h04.dbr,P-ROLLED-20,1,1.0,MEASURED,1.0,2.0,0.5,Small,0.800000011920929,5.0,10.0,0.0,Hero,database/templates/monster.tpl,sm1,MEASURED:arz-record-field:pathMass|effective=DERIVED:Game.dll!Character::GetPathMass@rva0x59850
records/creatures/enemies/hero/basilisk_h01.dbr,P-ROLLED-20,3,1.0,MEASURED,1.0,2.0,0.5,Medium,0.7200000286102295,5.0,10.0,0.0,Hero,database/templates/monster.tpl,sm1,MEASURED:arz-record-field:pathMass|effective=DERIVED:Game.dll!Character::GetPathMass@rva0x59850
records/creatures/enemies/hero/basilisk_h02.dbr,P-ROLLED-20,2,1.0,MEASURED,1.0,2.0,0.5,Medium,0.7200000286102295,5.0,10.0,0.0,Hero,database/templates/monster.tpl,sm1,MEASURED:arz-record-field:pathMass|effective=DERIVED:Game.dll!Character::GetPathMass@rva0x59850
records/creatures/enemies/hero/basilisk_h03.dbr,P-ROLLED-20,1,1.0,MEASURED,1.0,2.0,0.5,Medium,0.7200000286102295,5.0,10.0,0.0,Hero,database/templates/monster.tpl,sm1,MEASURED:arz-record-field:pathMass|effective=DERIVED:Game.dll!Character::GetPathMass@rva0x59850
records/creatures/enemies/hero/gargoyle_h01.dbr,P-ROLLED-20,1,1.0,MEASURED,1.0,2.0,0.5,Medium,0.800000011920929,5.0,10.0,0.0,Hero,database/templates/monster.tpl,sm2,MEASURED:arz-record-field:pathMass|effective=DERIVED:Game.dll!Character::GetPathMass@rva0x59850
records/creatures/enemies/hero/gargoyle_h04.dbr,P-ROLLED-20,1,1.0,MEASURED,1.0,2.0,0.5,Medium,0.800000011920929,5.0,10.0,0.0,Hero,database/templates/monster.tpl,sm2,MEASURED:arz-record-field:pathMass|effective=DERIVED:Game.dll!Character::GetPathMass@rva0x59850
records/creatures/enemies/hero/gargoyle_h05.dbr,P-ROLLED-20,1,1.0,MEASURED,1.0,2.0,0.5,Medium,0.800000011920929,5.0,10.0,0.0,Hero,database/templates/monster.tpl,sm3,MEASURED:arz-record-field:pathMass|effective=DERIVED:Game.dll!Character::GetPathMass@rva0x59850
records/creatures/enemies/hero/human_ascended_h02.dbr,P-ROLLED-20,2,1.0,MEASURED,1.0,2.0,0.5,Small,0.4000000059604645,5.0,10.0,0.0,Hero,database/templates/monster.tpl,sm1,MEASURED:arz-record-field:pathMass|effective=DERIVED:Game.dll!Character::GetPathMass@rva0x59850
records/creatures/enemies/hero/human_ascended_h05.dbr,P-ROLLED-20,1,1.0,MEASURED,1.0,2.0,0.5,Small,0.4000000059604645,5.0,10.0,0.0,Hero,database/templates/monster.tpl,sm3,MEASURED:arz-record-field:pathMass|effective=DERIVED:Game.dll!Character::GetPathMass@rva0x59850
records/creatures/enemies/hero/hypporaven_h01.dbr,P-ROLLED-20,2,1.0,MEASURED,1.0,2.0,0.5,Medium,1.0,5.0,10.0,0.0,Hero,database/templates/monster.tpl,sm3,MEASURED:arz-record-field:pathMass|effective=DERIVED:Game.dll!Character::GetPathMass@rva0x59850
records/creatures/enemies/hero/hypporaven_h03.dbr,P-ROLLED-20,1,1.0,MEASURED,1.0,2.0,0.5,Medium,1.0,5.0,10.0,0.0,Hero,database/templates/monster.tpl,sm3,MEASURED:arz-record-field:pathMass|effective=DERIVED:Game.dll!Character::GetPathMass@rva0x59850
records/creatures/enemies/hero/rhino_h01.dbr,P-ROLLED-20,1,1.0,MEASURED,1.0,2.0,0.5,Medium,1.2000000476837158,5.0,10.0,0.0,Hero,database/templates/monster.tpl,sm3,MEASURED:arz-record-field:pathMass|effective=DERIVED:Game.dll!Character::GetPathMass@rva0x59850
records/creatures/enemies/hero/rhino_h02.dbr,P-ROLLED-20,1,1.0,MEASURED,1.0,2.0,0.5,Medium,1.2000000476837158,5.0,10.0,0.0,Hero,database/templates/monster.tpl,sm3,MEASURED:arz-record-field:pathMass|effective=DERIVED:Game.dll!Character::GetPathMass@rva0x59850
records/creatures/enemies/hero/rhino_h03.dbr,P-ROLLED-20,1,1.0,MEASURED,1.0,2.0,0.5,Medium,1.2000000476837158,5.0,10.0,0.0,Hero,database/templates/monster.tpl,sm3,MEASURED:arz-record-field:pathMass|effective=DERIVED:Game.dll!Character::GetPathMass@rva0x59850
records/creatures/enemies/hero/springscrab_h01.dbr,P-ROLLED-20,1,1.0,MEASURED,1.0,2.0,0.5,Medium,0.5,5.0,10.0,0.0,Hero,database/templates/monster.tpl,sm3,MEASURED:arz-record-field:pathMass|effective=DERIVED:Game.dll!Character::GetPathMass@rva0x59850
records/creatures/enemies/hero/springscrab_h02.dbr,P-ROLLED-20,1,1.0,MEASURED,1.0,2.0,0.5,Medium,0.5,5.0,10.0,0.0,Hero,database/templates/monster.tpl,sm3,MEASURED:arz-record-field:pathMass|effective=DERIVED:Game.dll!Character::GetPathMass@rva0x59850
records/creatures/enemies/hero/springscrab_h04.dbr,P-ROLLED-20,1,1.0,MEASURED,1.0,2.0,0.5,Medium,0.5,5.0,10.0,0.0,Hero,database/templates/monster.tpl,sm3,MEASURED:arz-record-field:pathMass|effective=DERIVED:Game.dll!Character::GetPathMass@rva0x59850
records/creatures/enemies/hero/swampgolem_h01.dbr,P-ROLLED-20,1,1.0,MEASURED,1.0,2.0,0.5,Medium,0.75,5.0,10.0,0.0,Hero,database/templates/monster.tpl,sm3,MEASURED:arz-record-field:pathMass|effective=DERIVED:Game.dll!Character::GetPathMass@rva0x59850
records/creatures/enemies/hero/swampgolem_h02.dbr,P-ROLLED-20,1,1.0,MEASURED,1.0,2.0,0.5,Medium,0.75,5.0,10.0,0.0,Hero,database/templates/monster.tpl,sm3,MEASURED:arz-record-field:pathMass|effective=DERIVED:Game.dll!Character::GetPathMass@rva0x59850
records/creatures/enemies/hero/swampgolem_h05.dbr,P-ROLLED-20,1,1.0,MEASURED,1.0,2.0,0.5,Medium,0.75,5.0,10.0,0.0,Hero,database/templates/monster.tpl,sm3,MEASURED:arz-record-field:pathMass|effective=DERIVED:Game.dll!Character::GetPathMass@rva0x59850
records/creatures/enemies/hero/viper_h02.dbr,P-ROLLED-20,2,1.0,MEASURED,1.0,2.0,0.5,Medium,0.6000000238418579,5.0,10.0,0.0,Hero,database/templates/monster.tpl,sm2,MEASURED:arz-record-field:pathMass|effective=DERIVED:Game.dll!Character::GetPathMass@rva0x59850
records/creatures/enemies/hero/viper_h04.dbr,P-ROLLED-20,1,1.0,MEASURED,1.0,2.0,0.5,Medium,0.6000000238418579,5.0,10.0,0.0,Hero,database/templates/monster.tpl,sm2,MEASURED:arz-record-field:pathMass|effective=DERIVED:Game.dll!Character::GetPathMass@rva0x59850
records/creatures/enemies/hero/wendigo_h01.dbr,P-ROLLED-20,2,1.0,MEASURED,1.0,2.0,0.5,Medium,0.699999988079071,5.0,10.0,0.0,Hero,database/templates/monster.tpl,sm1,MEASURED:arz-record-field:pathMass|effective=DERIVED:Game.dll!Character::GetPathMass@rva0x59850
records/creatures/enemies/hero/wendigo_h04.dbr,P-ROLLED-20,1,1.0,MEASURED,1.0,2.0,0.5,Medium,0.699999988079071,5.0,10.0,0.0,Hero,database/templates/monster.tpl,sm1,MEASURED:arz-record-field:pathMass|effective=DERIVED:Game.dll!Character::GetPathMass@rva0x59850
records/creatures/enemies/human_wendigo_a01.dbr,P-ROLLED-20,1,1.0,MEASURED,1.0,2.0,0.5,Small,0.4000000059604645,5.0,10.0,0.0,Common,database/templates/monster.tpl,sm1,MEASURED:arz-record-field:pathMass|effective=DERIVED:Game.dll!Character::GetPathMass@rva0x59850
records/creatures/enemies/human_wendigo_a02.dbr,P-ROLLED-20,2,1.0,MEASURED,1.0,2.0,0.5,Small,0.4000000059604645,5.0,10.0,0.0,Common,database/templates/monster.tpl,sm1,MEASURED:arz-record-field:pathMass|effective=DERIVED:Game.dll!Character::GetPathMass@rva0x59850
records/creatures/enemies/human_wendigo_b01.dbr,P-ROLLED-20,1,1.0,MEASURED,1.0,2.0,0.5,Small,0.4000000059604645,5.0,10.0,0.0,Champion,database/templates/monster.tpl,sm1,MEASURED:arz-record-field:pathMass|effective=DERIVED:Game.dll!Character::GetPathMass@rva0x59850
records/creatures/enemies/human_wendigo_c01.dbr,P-ROLLED-20,3,1.0,MEASURED,1.0,2.0,0.5,Small,0.4000000059604645,5.0,10.0,0.0,Champion,database/templates/monster.tpl,sm1,MEASURED:arz-record-field:pathMass|effective=DERIVED:Game.dll!Character::GetPathMass@rva0x59850
records/creatures/enemies/livingplant_a01.dbr,P-ROLLED-20,5,2.0,MEASURED,2.0,4.0,0.5,Small,1.100000023841858,1.0,1.0,0.0,Common,database/templates/monster.tpl,sm1,MEASURED:arz-record-field:pathMass|effective=DERIVED:Game.dll!Character::GetPathMass@rva0x59850
records/creatures/enemies/nemesis/nemesis_aetherial_01.dbr,P-ROLLED-20,1,1.0,MEASURED,1.0,2.0,0.5,Medium,0.3799999952316284,5.0,10.0,0.0,Boss,database/templates/monster.tpl,sm_mod,MEASURED:arz-record-field:pathMass|effective=DERIVED:Game.dll!Character::GetPathMass@rva0x59850
records/creatures/enemies/nemesis/nemesis_aetherialvanguard_01.dbr,P-ROLLED-20,2,1.0,MEASURED,1.0,2.0,0.5,Small,0.4000000059604645,5.0,10.0,0.0,Boss,database/templates/monster.tpl,sm1,MEASURED:arz-record-field:pathMass|effective=DERIVED:Game.dll!Character::GetPathMass@rva0x59850
records/creatures/enemies/nemesis/nemesis_beast_01_p1.dbr,P-ROLLED-20,1,1.0,MEASURED,1.0,2.0,0.5,Medium,1.0,5.0,10.0,0.0,Boss,database/templates/monster.tpl,sm1,MEASURED:arz-record-field:pathMass|effective=DERIVED:Game.dll!Character::GetPathMass@rva0x59850
records/creatures/enemies/nemesis/nemesis_chthonianvoidborn_01.dbr,P-ROLLED-20,1,1.0,MEASURED,1.0,2.0,0.5,Medium,0.800000011920929,1.0,1.0,0.0,Boss,database/templates/monster.tpl,sm1,MEASURED:arz-record-field:pathMass|effective=DERIVED:Game.dll!Character::GetPathMass@rva0x59850
records/creatures/enemies/nemesis/nemesis_chthonickurn_01.dbr,P-ROLLED-20,1,1.0,MEASURED,1.0,2.0,0.5,Small,0.800000011920929,1.0,1.0,0.0,Boss,database/templates/monster.tpl,sm3,MEASURED:arz-record-field:pathMass|effective=DERIVED:Game.dll!Character::GetPathMass@rva0x59850
records/creatures/enemies/nemesis/nemesis_kymon_01.dbr,P-ROLLED-20,1,1.0,MEASURED,1.0,2.0,0.5,Small,0.5,5.0,10.0,0.0,Boss,database/templates/monster.tpl,sm3,MEASURED:arz-record-field:pathMass|effective=DERIVED:Game.dll!Character::GetPathMass@rva0x59850
records/creatures/enemies/nemesis/nemesis_orderdeathsvigil_01.dbr,P-ROLLED-20,1,1.0,MEASURED,1.0,2.0,0.5,Small,0.3499999940395355,5.0,10.0,0.0,Boss,database/templates/monster.tpl,sm_mod,MEASURED:arz-record-field:pathMass|effective=DERIVED:Game.dll!Character::GetPathMass@rva0x59850
records/creatures/enemies/nemesis/nemesis_outlaw_01.dbr,P-ROLLED-20,1,1.0,MEASURED,1.0,2.0,0.5,Small,0.3499999940395355,5.0,10.0,0.0,Boss,database/templates/monster.tpl,sm_mod,MEASURED:arz-record-field:pathMass|effective=DERIVED:Game.dll!Character::GetPathMass@rva0x59850
records/creatures/enemies/nemesis/nemesis_wendigo_01.dbr,P-ROLLED-20,2,1.0,MEASURED,1.0,2.0,0.5,Medium,0.699999988079071,5.0,10.0,0.0,Boss,database/templates/monster.tpl,sm1,MEASURED:arz-record-field:pathMass|effective=DERIVED:Game.dll!Character::GetPathMass@rva0x59850
records/creatures/enemies/sandlizard_volcanic_a01.dbr,P-ROLLED-20,2,1.0,MEASURED,1.0,2.0,0.5,Medium,0.75,5.0,10.0,0.0,Common,database/templates/monster.tpl,sm2,MEASURED:arz-record-field:pathMass|effective=DERIVED:Game.dll!Character::GetPathMass@rva0x59850
records/creatures/enemies/sandlizard_volcanic_b01.dbr,P-ROLLED-20,2,1.0,MEASURED,1.0,2.0,0.5,Medium,0.75,5.0,10.0,0.0,Champion,database/templates/monster.tpl,sm2,MEASURED:arz-record-field:pathMass|effective=DERIVED:Game.dll!Character::GetPathMass@rva0x59850
records/creatures/enemies/sandlizard_volcanic_b02.dbr,P-ROLLED-20,1,1.0,MEASURED,1.0,2.0,0.5,Medium,0.75,5.0,10.0,0.0,Champion,database/templates/monster.tpl,sm2,MEASURED:arz-record-field:pathMass|effective=DERIVED:Game.dll!Character::GetPathMass@rva0x59850
records/creatures/enemies/sandlizard_volcanic_c01.dbr,P-ROLLED-20,2,1.0,MEASURED,1.0,2.0,0.5,Medium,0.75,5.0,10.0,0.0,Champion,database/templates/monster.tpl,sm2,MEASURED:arz-record-field:pathMass|effective=DERIVED:Game.dll!Character::GetPathMass@rva0x59850
records/creatures/enemies/swampcrab_a01.dbr,P-ROLLED-20,2,1.0,MEASURED,1.0,2.0,0.5,Medium,0.5,5.0,10.0,0.0,Common,database/templates/monster.tpl,sm1,MEASURED:arz-record-field:pathMass|effective=DERIVED:Game.dll!Character::GetPathMass@rva0x59850
records/creatures/enemies/swampcrab_b01.dbr,P-ROLLED-20,3,1.0,MEASURED,1.0,2.0,0.5,Medium,0.5,5.0,10.0,0.0,Common,database/templates/monster.tpl,sm1,MEASURED:arz-record-field:pathMass|effective=DERIVED:Game.dll!Character::GetPathMass@rva0x59850
records/creatures/enemies/swampcrab_c01.dbr,P-ROLLED-20,3,1.0,MEASURED,1.0,2.0,0.5,Medium,0.6000000238418579,5.0,10.0,0.0,Champion,database/templates/monster.tpl,sm1,MEASURED:arz-record-field:pathMass|effective=DERIVED:Game.dll!Character::GetPathMass@rva0x59850
records/creatures/enemies/swampgolem_a01.dbr,P-ROLLED-20,4,1.0,MEASURED,1.0,2.0,0.5,Medium,0.5,5.0,10.0,0.0,Champion,database/templates/monster.tpl,sm1,MEASURED:arz-record-field:pathMass|effective=DERIVED:Game.dll!Character::GetPathMass@rva0x59850
records/creatures/enemies/thornedhorrorfrost_a01.dbr,P-ROLLED-20,1,1.0,MEASURED,1.0,2.0,0.5,Medium,0.800000011920929,5.0,10.0,0.0,Champion,database/templates/monster.tpl,sm3,MEASURED:arz-record-field:pathMass|effective=DERIVED:Game.dll!Character::GetPathMass@rva0x59850
records/creatures/enemies/thornedhorrorfrost_b01.dbr,P-ROLLED-20,4,1.0,MEASURED,1.0,2.0,0.5,Medium,0.800000011920929,5.0,10.0,0.0,Champion,database/templates/monster.tpl,sm3,MEASURED:arz-record-field:pathMass|effective=DERIVED:Game.dll!Character::GetPathMass@rva0x59850
records/creatures/enemies/thornedhorrorfrost_c01.dbr,P-ROLLED-20,2,1.0,MEASURED,1.0,2.0,0.5,Medium,0.800000011920929,5.0,10.0,0.0,Champion,database/templates/monster.tpl,sm3,MEASURED:arz-record-field:pathMass|effective=DERIVED:Game.dll!Character::GetPathMass@rva0x59850
records/creatures/enemies/wendigo_a01.dbr,P-ROLLED-20,1,1.0,MEASURED,1.0,2.0,0.5,Medium,0.75,5.0,10.0,0.0,Common,database/templates/monster.tpl,sm1,MEASURED:arz-record-field:pathMass|effective=DERIVED:Game.dll!Character::GetPathMass@rva0x59850
records/creatures/enemies/wendigo_b01.dbr,P-ROLLED-20,3,1.0,MEASURED,1.0,2.0,0.5,Medium,0.75,5.0,10.0,0.0,Champion,database/templates/monster.tpl,sm1,MEASURED:arz-record-field:pathMass|effective=DERIVED:Game.dll!Character::GetPathMass@rva0x59850
records/creatures/enemies/wendigo_b02.dbr,P-ROLLED-20,2,1.0,MEASURED,1.0,2.0,0.5,Medium,0.75,5.0,10.0,0.0,Champion,database/templates/monster.tpl,sm1,MEASURED:arz-record-field:pathMass|effective=DERIVED:Game.dll!Character::GetPathMass@rva0x59850
records/creatures/enemies/wendigo_c01.dbr,P-ROLLED-20,1,1.0,MEASURED,1.0,2.0,0.5,Medium,0.75,5.0,10.0,0.0,Champion,database/templates/monster.tpl,sm1,MEASURED:arz-record-field:pathMass|effective=DERIVED:Game.dll!Character::GetPathMass@rva0x59850
records/creatures/enemies/wendigocannibal_a01.dbr,P-ROLLED-20,4,1.0,MEASURED,1.0,2.0,0.5,Small,0.800000011920929,5.0,10.0,0.0,Common,database/templates/monster.tpl,sm1,MEASURED:arz-record-field:pathMass|effective=DERIVED:Game.dll!Character::GetPathMass@rva0x59850
records/creatures/enemies/wendigocannibal_b01.dbr,P-ROLLED-20,7,1.0,MEASURED,1.0,2.0,0.5,Small,0.800000011920929,5.0,10.0,0.0,Common,database/templates/monster.tpl,sm1,MEASURED:arz-record-field:pathMass|effective=DERIVED:Game.dll!Character::GetPathMass@rva0x59850
records/creatures/enemies/wendigocannibal_c01.dbr,P-ROLLED-20,2,1.0,MEASURED,1.0,2.0,0.5,Small,0.800000011920929,5.0,10.0,0.0,Champion,database/templates/monster.tpl,sm1,MEASURED:arz-record-field:pathMass|effective=DERIVED:Game.dll!Character::GetPathMass@rva0x59850
records/creatures/enemies/wraith_a01.dbr,P-ROLLED-20,2,1.0,MEASURED,1.0,2.0,0.5,Small,0.3499999940395355,5.0,10.0,0.0,Common,database/templates/monster.tpl,sm1,MEASURED:arz-record-field:pathMass|effective=DERIVED:Game.dll!Character::GetPathMass@rva0x59850
records/creatures/enemies/wraith_b01.dbr,P-ROLLED-20,1,1.0,MEASURED,1.0,2.0,0.5,Small,0.3499999940395355,5.0,10.0,0.0,Champion,database/templates/monster.tpl,sm1,MEASURED:arz-record-field:pathMass|effective=DERIVED:Game.dll!Character::GetPathMass@rva0x59850
records/creatures/enemies/wraith_c01.dbr,P-ROLLED-20,4,1.0,MEASURED,1.0,2.0,0.5,Small,0.3499999940395355,5.0,10.0,0.0,Champion,database/templates/monster.tpl,sm1,MEASURED:arz-record-field:pathMass|effective=DERIVED:Game.dll!Character::GetPathMass@rva0x59850
records/creatures/enemies/yetidire_a01.dbr,P-ROLLED-20,6,1.0,MEASURED,1.0,2.0,0.5,Medium,1.2999999523162842,5.0,10.0,0.0,Champion,database/templates/monster.tpl,sm3,MEASURED:arz-record-field:pathMass|effective=DERIVED:Game.dll!Character::GetPathMass@rva0x59850
records/creatures/enemies/yetidire_c01.dbr,P-ROLLED-20,1,1.0,MEASURED,1.0,2.0,0.5,Medium,1.2999999523162842,5.0,10.0,0.0,Champion,database/templates/monster.tpl,sm3,MEASURED:arz-record-field:pathMass|effective=DERIVED:Game.dll!Character::GetPathMass@rva0x59850
records/creatures/enemies/zombieberserker_a02.dbr,P-ROLLED-20,1,1.0,MEASURED,1.0,2.0,0.5,Small,0.3499999940395355,5.0,10.0,0.0,Champion,database/templates/monster.tpl,sm_mod,MEASURED:arz-record-field:pathMass|effective=DERIVED:Game.dll!Character::GetPathMass@rva0x59850
records/creatures/enemies/zombiemutated_a01.dbr,P-ROLLED-20,2,1.0,MEASURED,1.0,2.0,0.5,Small,0.44999998807907104,5.0,10.0,0.0,Champion,database/templates/monster.tpl,sm_mod,MEASURED:arz-record-field:pathMass|effective=DERIVED:Game.dll!Character::GetPathMass@rva0x59850
records/creatures/enemies/zombiemutated_b01.dbr,P-ROLLED-20,1,1.0,MEASURED,1.0,2.0,0.5,Small,0.44999998807907104,5.0,10.0,0.0,Champion,database/templates/monster.tpl,sm_mod,MEASURED:arz-record-field:pathMass|effective=DERIVED:Game.dll!Character::GetPathMass@rva0x59850
records/creatures/anomalies/aetheranomaly_01_summon.dbr,P-SUMMON-128,,2.0,MEASURED,2.0,4.0,0.5,Small,0.0,1.0,1.0,0.0,Common,database/templates/monster.tpl,gdx1,MEASURED:arz-record-field:pathMass|effective=DERIVED:Game.dll!Character::GetPathMass@rva0x59850
records/creatures/anomalies/chthonicvoid_groble.dbr,P-SUMMON-128,,2.0,MEASURED,2.0,4.0,0.5,Small,0.0,1.0,1.0,0.0,Common,database/templates/monster.tpl,gdx3,MEASURED:arz-record-field:pathMass|effective=DERIVED:Game.dll!Character::GetPathMass@rva0x59850
records/creatures/anomalies/eldritchground.dbr,P-SUMMON-128,,2.0,MEASURED,2.0,4.0,0.5,Small,0.0,1.0,1.0,0.0,Common,database/templates/monster.tpl,gdx2,MEASURED:arz-record-field:pathMass|effective=DERIVED:Game.dll!Character::GetPathMass@rva0x59850
records/creatures/anomalies/sandstorm.dbr,P-SUMMON-128,,2.0,MEASURED,2.0,4.0,0.5,Small,0.0,1.0,1.0,0.0,Common,database/templates/monster.tpl,gdx2,MEASURED:arz-record-field:pathMass|effective=DERIVED:Game.dll!Character::GetPathMass@rva0x59850
records/creatures/enemies/aetherialbloater_b01_summon.dbr,P-SUMMON-128,,1.0,MEASURED,1.0,2.0,0.5,Medium,0.75,5.0,10.0,0.0,Champion,database/templates/monster.tpl,sm1,MEASURED:arz-record-field:pathMass|effective=DERIVED:Game.dll!Character::GetPathMass@rva0x59850
records/creatures/enemies/aetherialbloater_c01_summon.dbr,P-SUMMON-128,,1.0,MEASURED,1.0,2.0,0.5,Medium,0.75,5.0,10.0,0.0,Champion,database/templates/monster.tpl,sm1,MEASURED:arz-record-field:pathMass|effective=DERIVED:Game.dll!Character::GetPathMass@rva0x59850
records/creatures/enemies/aetherialcolossus_c02_summon.dbr,P-SUMMON-128,,1.0,MEASURED,1.0,2.0,0.5,Medium,0.75,5.0,10.0,0.0,Champion,database/templates/monster.tpl,sm1,MEASURED:arz-record-field:pathMass|effective=DERIVED:Game.dll!Character::GetPathMass@rva0x59850
records/creatures/enemies/aetherialcorruption_a01_summon.dbr,P-SUMMON-128,,1.0,MEASURED,1.0,2.0,0.5,Small,0.44999998807907104,5.0,10.0,0.0,Common,database/templates/monster.tpl,sm1,MEASURED:arz-record-field:pathMass|effective=DERIVED:Game.dll!Character::GetPathMass@rva0x59850
records/creatures/enemies/aetherialcorruption_b01_summon.dbr,P-SUMMON-128,,1.0,MEASURED,1.0,2.0,0.5,Small,0.44999998807907104,5.0,10.0,0.0,Champion,database/templates/monster.tpl,sm1,MEASURED:arz-record-field:pathMass|effective=DERIVED:Game.dll!Character::GetPathMass@rva0x59850
records/creatures/enemies/aetherialcorruption_b02_summon.dbr,P-SUMMON-128,,1.0,MEASURED,1.0,2.0,0.5,Small,0.44999998807907104,5.0,10.0,0.0,Champion,database/templates/monster.tpl,sm1,MEASURED:arz-record-field:pathMass|effective=DERIVED:Game.dll!Character::GetPathMass@rva0x59850
