field,cell_index,difficulty,player_count,value,is_ultimate_solo,is_offense_field,record,archive,grade,note
defensiveAbsorptionModifier,8,Ultimate,1,-20.0,True,False,records/game/balancingadjustment_mp+difficulty_enemies01.dbr,base,MEASURED,cell Lap D read characterLifeModifier[8]=580.0 from
defensiveAbsorptionModifier,9,Ultimate,2,-20.0,False,False,records/game/balancingadjustment_mp+difficulty_enemies01.dbr,base,MEASURED,
defensiveAbsorptionModifier,10,Ultimate,3,-20.0,False,False,records/game/balancingadjustment_mp+difficulty_enemies01.dbr,base,MEASURED,
defensiveAbsorptionModifier,11,Ultimate,4,-20.0,False,False,records/game/balancingadjustment_mp+difficulty_enemies01.dbr,base,MEASURED,
defensiveAether,0,Normal,1,0.0,False,False,records/game/balancingadjustment_mp+difficulty_enemies01.dbr,base,MEASURED,
defensiveAether,1,Normal,2,0.0,False,False,records/game/balancingadjustment_mp+difficulty_enemies01.dbr,base,MEASURED,
defensiveAether,2,Normal,3,0.0,False,False,records/game/balancingadjustment_mp+difficulty_enemies01.dbr,base,MEASURED,
defensiveAether,3,Normal,4,0.0,False,False,records/game/balancingadjustment_mp+difficulty_enemies01.dbr,base,MEASURED,
defensiveAether,4,Elite,1,2.0,False,False,records/game/balancingadjustment_mp+difficulty_enemies01.dbr,base,MEASURED,
defensiveAether,5,Elite,2,5.0,False,False,records/game/balancingadjustment_mp+difficulty_enemies01.dbr,base,MEASURED,
defensiveAether,6,Elite,3,9.0,False,False,records/game/balancingadjustment_mp+difficulty_enemies01.dbr,base,MEASURED,
defensiveAether,7,Elite,4,12.0,False,False,records/game/balancingadjustment_mp+difficulty_enemies01.dbr,base,MEASURED,
defensiveAether,8,Ultimate,1,5.0,True,False,records/game/balancingadjustment_mp+difficulty_enemies01.dbr,base,MEASURED,cell Lap D read characterLifeModifier[8]=580.0 from
defensiveAether,9,Ultimate,2,8.0,False,False,records/game/balancingadjustment_mp+difficulty_enemies01.dbr,base,MEASURED,
defensiveAether,10,Ultimate,3,12.0,False,False,records/game/balancingadjustment_mp+difficulty_enemies01.dbr,base,MEASURED,
defensiveAether,11,Ultimate,4,15.0,False,False,records/game/balancingadjustment_mp+difficulty_enemies01.dbr,base,MEASURED,
defensiveBleeding,0,Normal,1,0.0,False,False,records/game/balancingadjustment_mp+difficulty_enemies01.dbr,base,MEASURED,
defensiveBleeding,1,Normal,2,0.0,False,False,records/game/balancingadjustment_mp+difficulty_enemies01.dbr,base,MEASURED,
defensiveBleeding,2,Normal,3,0.0,False,False,records/game/balancingadjustment_mp+difficulty_enemies01.dbr,base,MEASURED,
defensiveBleeding,3,Normal,4,0.0,False,False,records/game/balancingadjustment_mp+difficulty_enemies01.dbr,base,MEASURED,
defensiveBleeding,4,Elite,1,5.0,False,False,records/game/balancingadjustment_mp+difficulty_enemies01.dbr,base,MEASURED,
defensiveBleeding,5,Elite,2,7.0,False,False,records/game/balancingadjustment_mp+difficulty_enemies01.dbr,base,MEASURED,
defensiveBleeding,6,Elite,3,9.0,False,False,records/game/balancingadjustment_mp+difficulty_enemies01.dbr,base,MEASURED,
defensiveBleeding,7,Elite,4,12.0,False,False,records/game/balancingadjustment_mp+difficulty_enemies01.dbr,base,MEASURED,
defensiveBleeding,8,Ultimate,1,9.0,True,False,records/game/balancingadjustment_mp+difficulty_enemies01.dbr,base,MEASURED,cell Lap D read characterLifeModifier[8]=580.0 from
defensiveBleeding,9,Ultimate,2,11.0,False,False,records/game/balancingadjustment_mp+difficulty_enemies01.dbr,base,MEASURED,
defensiveBleeding,10,Ultimate,3,14.0,False,False,records/game/balancingadjustment_mp+difficulty_enemies01.dbr,base,MEASURED,
defensiveBleeding,11,Ultimate,4,17.0,False,False,records/game/balancingadjustment_mp+difficulty_enemies01.dbr,base,MEASURED,
defensiveBlockModifier,0,Normal,1,0.0,False,False,records/game/balancingadjustment_mp+difficulty_enemies01.dbr,base,MEASURED,
defensiveBlockModifier,1,Normal,2,0.0,False,False,records/game/balancingadjustment_mp+difficulty_enemies01.dbr,base,MEASURED,
defensiveBlockModifier,2,Normal,3,0.0,False,False,records/game/balancingadjustment_mp+difficulty_enemies01.dbr,base,MEASURED,
defensiveBlockModifier,3,Normal,4,0.0,False,False,records/game/balancingadjustment_mp+difficulty_enemies01.dbr,base,MEASURED,
defensiveBlockModifier,4,Elite,1,15.0,False,False,records/game/balancingadjustment_mp+difficulty_enemies01.dbr,base,MEASURED,
defensiveBlockModifier,5,Elite,2,15.0,False,False,records/game/balancingadjustment_mp+difficulty_enemies01.dbr,base,MEASURED,
defensiveBlockModifier,6,Elite,3,15.0,False,False,records/game/balancingadjustment_mp+difficulty_enemies01.dbr,base,MEASURED,
defensiveBlockModifier,7,Elite,4,15.0,False,False,records/game/balancingadjustment_mp+difficulty_enemies01.dbr,base,MEASURED,
defensiveBlockModifier,8,Ultimate,1,30.0,True,False,records/game/balancingadjustment_mp+difficulty_enemies01.dbr,base,MEASURED,cell Lap D read characterLifeModifier[8]=580.0 from
defensiveBlockModifier,9,Ultimate,2,30.0,False,False,records/game/balancingadjustment_mp+difficulty_enemies01.dbr,base,MEASURED,
defensiveBlockModifier,10,Ultimate,3,30.0,False,False,records/game/balancingadjustment_mp+difficulty_enemies01.dbr,base,MEASURED,
defensiveBlockModifier,11,Ultimate,4,30.0,False,False,records/game/balancingadjustment_mp+difficulty_enemies01.dbr,base,MEASURED,
defensiveChaos,0,Normal,1,0.0,False,False,records/game/balancingadjustment_mp+difficulty_enemies01.dbr,base,MEASURED,
defensiveChaos,1,Normal,2,0.0,False,False,records/game/balancingadjustment_mp+difficulty_enemies01.dbr,base,MEASURED,
defensiveChaos,2,Normal,3,0.0,False,False,records/game/balancingadjustment_mp+difficulty_enemies01.dbr,base,MEASURED,
defensiveChaos,3,Normal,4,0.0,False,False,records/game/balancingadjustment_mp+difficulty_enemies01.dbr,base,MEASURED,
defensiveChaos,4,Elite,1,2.0,False,False,records/game/balancingadjustment_mp+difficulty_enemies01.dbr,base,MEASURED,
defensiveChaos,5,Elite,2,5.0,False,False,records/game/balancingadjustment_mp+difficulty_enemies01.dbr,base,MEASURED,
defensiveChaos,6,Elite,3,9.0,False,False,records/game/balancingadjustment_mp+difficulty_enemies01.dbr,base,MEASURED,
defensiveChaos,7,Elite,4,12.0,False,False,records/game/balancingadjustment_mp+difficulty_enemies01.dbr,base,MEASURED,
defensiveChaos,8,Ultimate,1,5.0,True,False,records/game/balancingadjustment_mp+difficulty_enemies01.dbr,base,MEASURED,cell Lap D read characterLifeModifier[8]=580.0 from
defensiveChaos,9,Ultimate,2,8.0,False,False,records/game/balancingadjustment_mp+difficulty_enemies01.dbr,base,MEASURED,
defensiveChaos,10,Ultimate,3,12.0,False,False,records/game/balancingadjustment_mp+difficulty_enemies01.dbr,base,MEASURED,
defensiveChaos,11,Ultimate,4,15.0,False,False,records/game/balancingadjustment_mp+difficulty_enemies01.dbr,base,MEASURED,
defensiveCold,0,Normal,1,0.0,False,False,records/game/balancingadjustment_mp+difficulty_enemies01.dbr,base,MEASURED,
defensiveCold,1,Normal,2,0.0,False,False,records/game/balancingadjustment_mp+difficulty_enemies01.dbr,base,MEASURED,
defensiveCold,2,Normal,3,0.0,False,False,records/game/balancingadjustment_mp+difficulty_enemies01.dbr,base,MEASURED,
defensiveCold,3,Normal,4,0.0,False,False,records/game/balancingadjustment_mp+difficulty_enemies01.dbr,base,MEASURED,
defensiveCold,4,Elite,1,2.0,False,False,records/game/balancingadjustment_mp+difficulty_enemies01.dbr,base,MEASURED,
defensiveCold,5,Elite,2,5.0,False,False,records/game/balancingadjustment_mp+difficulty_enemies01.dbr,base,MEASURED,
defensiveCold,6,Elite,3,9.0,False,False,records/game/balancingadjustment_mp+difficulty_enemies01.dbr,base,MEASURED,
defensiveCold,7,Elite,4,12.0,False,False,records/game/balancingadjustment_mp+difficulty_enemies01.dbr,base,MEASURED,
defensiveCold,8,Ultimate,1,5.0,True,False,records/game/balancingadjustment_mp+difficulty_enemies01.dbr,base,MEASURED,cell Lap D read characterLifeModifier[8]=580.0 from
defensiveCold,9,Ultimate,2,8.0,False,False,records/game/balancingadjustment_mp+difficulty_enemies01.dbr,base,MEASURED,
defensiveCold,10,Ultimate,3,12.0,False,False,records/game/balancingadjustment_mp+difficulty_enemies01.dbr,base,MEASURED,
defensiveCold,11,Ultimate,4,15.0,False,False,records/game/balancingadjustment_mp+difficulty_enemies01.dbr,base,MEASURED,
defensiveConfusion,0,Normal,1,0.0,False,False,records/game/balancingadjustment_mp+difficulty_enemies01.dbr,base,MEASURED,
defensiveConfusion,1,Normal,2,6.0,False,False,records/game/balancingadjustment_mp+difficulty_enemies01.dbr,base,MEASURED,
defensiveConfusion,2,Normal,3,8.0,False,False,records/game/balancingadjustment_mp+difficulty_enemies01.dbr,base,MEASURED,
defensiveConfusion,3,Normal,4,13.0,False,False,records/game/balancingadjustment_mp+difficulty_enemies01.dbr,base,MEASURED,
defensiveConfusion,4,Elite,1,10.0,False,False,records/game/balancingadjustment_mp+difficulty_enemies01.dbr,base,MEASURED,
defensiveConfusion,5,Elite,2,15.0,False,False,records/game/balancingadjustment_mp+difficulty_enemies01.dbr,base,MEASURED,
defensiveConfusion,6,Elite,3,19.0,False,False,records/game/balancingadjustment_mp+difficulty_enemies01.dbr,base,MEASURED,
defensiveConfusion,7,Elite,4,23.0,False,False,records/game/balancingadjustment_mp+difficulty_enemies01.dbr,base,MEASURED,
defensiveConfusion,8,Ultimate,1,18.0,True,False,records/game/balancingadjustment_mp+difficulty_enemies01.dbr,base,MEASURED,cell Lap D read characterLifeModifier[8]=580.0 from
defensiveConfusion,9,Ultimate,2,23.0,False,False,records/game/balancingadjustment_mp+difficulty_enemies01.dbr,base,MEASURED,
defensiveConfusion,10,Ultimate,3,26.0,False,False,records/game/balancingadjustment_mp+difficulty_enemies01.dbr,base,MEASURED,
defensiveConfusion,11,Ultimate,4,30.0,False,False,records/game/balancingadjustment_mp+difficulty_enemies01.dbr,base,MEASURED,
defensiveConvert,0,Normal,1,0.0,False,False,records/game/balancingadjustment_mp+difficulty_enemies01.dbr,base,MEASURED,
defensiveConvert,1,Normal,2,6.0,False,False,records/game/balancingadjustment_mp+difficulty_enemies01.dbr,base,MEASURED,
defensiveConvert,2,Normal,3,8.0,False,False,records/game/balancingadjustment_mp+difficulty_enemies01.dbr,base,MEASURED,
defensiveConvert,3,Normal,4,13.0,False,False,records/game/balancingadjustment_mp+difficulty_enemies01.dbr,base,MEASURED,
defensiveConvert,4,Elite,1,10.0,False,False,records/game/balancingadjustment_mp+difficulty_enemies01.dbr,base,MEASURED,
defensiveConvert,5,Elite,2,15.0,False,False,records/game/balancingadjustment_mp+difficulty_enemies01.dbr,base,MEASURED,
defensiveConvert,6,Elite,3,19.0,False,False,records/game/balancingadjustment_mp+difficulty_enemies01.dbr,base,MEASURED,
defensiveConvert,7,Elite,4,23.0,False,False,records/game/balancingadjustment_mp+difficulty_enemies01.dbr,base,MEASURED,
defensiveConvert,8,Ultimate,1,18.0,True,False,records/game/balancingadjustment_mp+difficulty_enemies01.dbr,base,MEASURED,cell Lap D read characterLifeModifier[8]=580.0 from
defensiveConvert,9,Ultimate,2,23.0,False,False,records/game/balancingadjustment_mp+difficulty_enemies01.dbr,base,MEASURED,
defensiveConvert,10,Ultimate,3,26.0,False,False,records/game/balancingadjustment_mp+difficulty_enemies01.dbr,base,MEASURED,
defensiveConvert,11,Ultimate,4,30.0,False,False,records/game/balancingadjustment_mp+difficulty_enemies01.dbr,base,MEASURED,
defensiveDisruption,0,Normal,1,0.0,False,False,records/game/balancingadjustment_mp+difficulty_enemies01.dbr,base,MEASURED,
defensiveDisruption,1,Normal,2,6.0,False,False,records/game/balancingadjustment_mp+difficulty_enemies01.dbr,base,MEASURED,
defensiveDisruption,2,Normal,3,8.0,False,False,records/game/balancingadjustment_mp+difficulty_enemies01.dbr,base,MEASURED,
defensiveDisruption,3,Normal,4,13.0,False,False,records/game/balancingadjustment_mp+difficulty_enemies01.dbr,base,MEASURED,
defensiveDisruption,4,Elite,1,10.0,False,False,records/game/balancingadjustment_mp+difficulty_enemies01.dbr,base,MEASURED,
defensiveDisruption,5,Elite,2,15.0,False,False,records/game/balancingadjustment_mp+difficulty_enemies01.dbr,base,MEASURED,
defensiveDisruption,6,Elite,3,19.0,False,False,records/game/balancingadjustment_mp+difficulty_enemies01.dbr,base,MEASURED,
defensiveDisruption,7,Elite,4,23.0,False,False,records/game/balancingadjustment_mp+difficulty_enemies01.dbr,base,MEASURED,
defensiveDisruption,8,Ultimate,1,18.0,True,False,records/game/balancingadjustment_mp+difficulty_enemies01.dbr,base,MEASURED,cell Lap D read characterLifeModifier[8]=580.0 from
defensiveDisruption,9,Ultimate,2,23.0,False,False,records/game/balancingadjustment_mp+difficulty_enemies01.dbr,base,MEASURED,
defensiveDisruption,10,Ultimate,3,26.0,False,False,records/game/balancingadjustment_mp+difficulty_enemies01.dbr,base,MEASURED,
defensiveDisruption,11,Ultimate,4,30.0,False,False,records/game/balancingadjustment_mp+difficulty_enemies01.dbr,base,MEASURED,
defensiveFear,0,Normal,1,0.0,False,False,records/game/balancingadjustment_mp+difficulty_enemies01.dbr,base,MEASURED,
defensiveFear,1,Normal,2,6.0,False,False,records/game/balancingadjustment_mp+difficulty_enemies01.dbr,base,MEASURED,
defensiveFear,2,Normal,3,8.0,False,False,records/game/balancingadjustment_mp+difficulty_enemies01.dbr,base,MEASURED,
defensiveFear,3,Normal,4,13.0,False,False,records/game/balancingadjustment_mp+difficulty_enemies01.dbr,base,MEASURED,
defensiveFear,4,Elite,1,10.0,False,False,records/game/balancingadjustment_mp+difficulty_enemies01.dbr,base,MEASURED,
defensiveFear,5,Elite,2,15.0,False,False,records/game/balancingadjustment_mp+difficulty_enemies01.dbr,base,MEASURED,
defensiveFear,6,Elite,3,19.0,False,False,records/game/balancingadjustment_mp+difficulty_enemies01.dbr,base,MEASURED,
defensiveFear,7,Elite,4,23.0,False,False,records/game/balancingadjustment_mp+difficulty_enemies01.dbr,base,MEASURED,
defensiveFear,8,Ultimate,1,18.0,True,False,records/game/balancingadjustment_mp+difficulty_enemies01.dbr,base,MEASURED,cell Lap D read characterLifeModifier[8]=580.0 from
defensiveFear,9,Ultimate,2,23.0,False,False,records/game/balancingadjustment_mp+difficulty_enemies01.dbr,base,MEASURED,
defensiveFear,10,Ultimate,3,26.0,False,False,records/game/balancingadjustment_mp+difficulty_enemies01.dbr,base,MEASURED,
defensiveFear,11,Ultimate,4,30.0,False,False,records/game/balancingadjustment_mp+difficulty_enemies01.dbr,base,MEASURED,
defensiveFire,0,Normal,1,0.0,False,False,records/game/balancingadjustment_mp+difficulty_enemies01.dbr,base,MEASURED,
defensiveFire,1,Normal,2,0.0,False,False,records/game/balancingadjustment_mp+difficulty_enemies01.dbr,base,MEASURED,
defensiveFire,2,Normal,3,0.0,False,False,records/game/balancingadjustment_mp+difficulty_enemies01.dbr,base,MEASURED,
defensiveFire,3,Normal,4,0.0,False,False,records/game/balancingadjustment_mp+difficulty_enemies01.dbr,base,MEASURED,
defensiveFire,4,Elite,1,4.0,False,False,records/game/balancingadjustment_mp+difficulty_enemies01.dbr,base,MEASURED,
defensiveFire,5,Elite,2,6.0,False,False,records/game/balancingadjustment_mp+difficulty_enemies01.dbr,base,MEASURED,
defensiveFire,6,Elite,3,8.0,False,False,records/game/balancingadjustment_mp+difficulty_enemies01.dbr,base,MEASURED,
defensiveFire,7,Elite,4,11.0,False,False,records/game/balancingadjustment_mp+difficulty_enemies01.dbr,base,MEASURED,
defensiveFire,8,Ultimate,1,8.0,True,False,records/game/balancingadjustment_mp+difficulty_enemies01.dbr,base,MEASURED,cell Lap D read characterLifeModifier[8]=580.0 from
defensiveFire,9,Ultimate,2,10.0,False,False,records/game/balancingadjustment_mp+difficulty_enemies01.dbr,base,MEASURED,
defensiveFire,10,Ultimate,3,13.0,False,False,records/game/balancingadjustment_mp+difficulty_enemies01.dbr,base,MEASURED,
defensiveFire,11,Ultimate,4,16.0,False,False,records/game/balancingadjustment_mp+difficulty_enemies01.dbr,base,MEASURED,
defensiveFreeze,0,Normal,1,10.0,False,False,records/game/balancingadjustment_mp+difficulty_enemies01.dbr,base,MEASURED,
defensiveFreeze,1,Normal,2,17.0,False,False,records/game/balancingadjustment_mp+difficulty_enemies01.dbr,base,MEASURED,
defensiveFreeze,2,Normal,3,22.0,False,False,records/game/balancingadjustment_mp+difficulty_enemies01.dbr,base,MEASURED,
defensiveFreeze,3,Normal,4,28.0,False,False,records/game/balancingadjustment_mp+difficulty_enemies01.dbr,base,MEASURED,
defensiveFreeze,4,Elite,1,18.0,False,False,records/game/balancingadjustment_mp+difficulty_enemies01.dbr,base,MEASURED,
defensiveFreeze,5,Elite,2,23.0,False,False,records/game/balancingadjustment_mp+difficulty_enemies01.dbr,base,MEASURED,
defensiveFreeze,6,Elite,3,37.0,False,False,records/game/balancingadjustment_mp+difficulty_enemies01.dbr,base,MEASURED,
defensiveFreeze,7,Elite,4,43.0,False,False,records/game/balancingadjustment_mp+difficulty_enemies01.dbr,base,MEASURED,
defensiveFreeze,8,Ultimate,1,18.0,True,False,records/game/balancingadjustment_mp+difficulty_enemies01.dbr,base,MEASURED,cell Lap D read characterLifeModifier[8]=580.0 from
defensiveFreeze,9,Ultimate,2,23.0,False,False,records/game/balancingadjustment_mp+difficulty_enemies01.dbr,base,MEASURED,
defensiveFreeze,10,Ultimate,3,37.0,False,False,records/game/balancingadjustment_mp+difficulty_enemies01.dbr,base,MEASURED,
defensiveFreeze,11,Ultimate,4,43.0,False,False,records/game/balancingadjustment_mp+difficulty_enemies01.dbr,base,MEASURED,
defensiveLife,0,Normal,1,0.0,False,False,records/game/balancingadjustment_mp+difficulty_enemies01.dbr,base,MEASURED,
defensiveLife,1,Normal,2,0.0,False,False,records/game/balancingadjustment_mp+difficulty_enemies01.dbr,base,MEASURED,
defensiveLife,2,Normal,3,0.0,False,False,records/game/balancingadjustment_mp+difficulty_enemies01.dbr,base,MEASURED,
defensiveLife,3,Normal,4,0.0,False,False,records/game/balancingadjustment_mp+difficulty_enemies01.dbr,base,MEASURED,
defensiveLife,4,Elite,1,6.0,False,False,records/game/balancingadjustment_mp+difficulty_enemies01.dbr,base,MEASURED,
defensiveLife,5,Elite,2,8.0,False,False,records/game/balancingadjustment_mp+difficulty_enemies01.dbr,base,MEASURED,
defensiveLife,6,Elite,3,10.0,False,False,records/game/balancingadjustment_mp+difficulty_enemies01.dbr,base,MEASURED,
defensiveLife,7,Elite,4,13.0,False,False,records/game/balancingadjustment_mp+difficulty_enemies01.dbr,base,MEASURED,
defensiveLife,8,Ultimate,1,12.0,True,False,records/game/balancingadjustment_mp+difficulty_enemies01.dbr,base,MEASURED,cell Lap D read characterLifeModifier[8]=580.0 from
defensiveLife,9,Ultimate,2,14.0,False,False,records/game/balancingadjustment_mp+difficulty_enemies01.dbr,base,MEASURED,
defensiveLife,10,Ultimate,3,17.0,False,False,records/game/balancingadjustment_mp+difficulty_enemies01.dbr,base,MEASURED,
defensiveLife,11,Ultimate,4,19.0,False,False,records/game/balancingadjustment_mp+difficulty_enemies01.dbr,base,MEASURED,
defensiveLightning,0,Normal,1,0.0,False,False,records/game/balancingadjustment_mp+difficulty_enemies01.dbr,base,MEASURED,
defensiveLightning,1,Normal,2,0.0,False,False,records/game/balancingadjustment_mp+difficulty_enemies01.dbr,base,MEASURED,
defensiveLightning,2,Normal,3,0.0,False,False,records/game/balancingadjustment_mp+difficulty_enemies01.dbr,base,MEASURED,
defensiveLightning,3,Normal,4,0.0,False,False,records/game/balancingadjustment_mp+difficulty_enemies01.dbr,base,MEASURED,
defensiveLightning,4,Elite,1,6.0,False,False,records/game/balancingadjustment_mp+difficulty_enemies01.dbr,base,MEASURED,
defensiveLightning,5,Elite,2,8.0,False,False,records/game/balancingadjustment_mp+difficulty_enemies01.dbr,base,MEASURED,
defensiveLightning,6,Elite,3,10.0,False,False,records/game/balancingadjustment_mp+difficulty_enemies01.dbr,base,MEASURED,
defensiveLightning,7,Elite,4,13.0,False,False,records/game/balancingadjustment_mp+difficulty_enemies01.dbr,base,MEASURED,
defensiveLightning,8,Ultimate,1,10.0,True,False,records/game/balancingadjustment_mp+difficulty_enemies01.dbr,base,MEASURED,cell Lap D read characterLifeModifier[8]=580.0 from
defensiveLightning,9,Ultimate,2,12.0,False,False,records/game/balancingadjustment_mp+difficulty_enemies01.dbr,base,MEASURED,
defensiveLightning,10,Ultimate,3,15.0,False,False,records/game/balancingadjustment_mp+difficulty_enemies01.dbr,base,MEASURED,
defensiveLightning,11,Ultimate,4,18.0,False,False,records/game/balancingadjustment_mp+difficulty_enemies01.dbr,base,MEASURED,
defensiveManaBurnRatio,0,Normal,1,0.0,False,False,records/game/balancingadjustment_mp+difficulty_enemies01.dbr,base,MEASURED,
defensiveManaBurnRatio,1,Normal,2,0.0,False,False,records/game/balancingadjustment_mp+difficulty_enemies01.dbr,base,MEASURED,
defensiveManaBurnRatio,2,Normal,3,0.0,False,False,records/game/balancingadjustment_mp+difficulty_enemies01.dbr,base,MEASURED,
defensiveManaBurnRatio,3,Normal,4,0.0,False,False,records/game/balancingadjustment_mp+difficulty_enemies01.dbr,base,MEASURED,
defensiveManaBurnRatio,4,Elite,1,12.0,False,False,records/game/balancingadjustment_mp+difficulty_enemies01.dbr,base,MEASURED,
defensiveManaBurnRatio,5,Elite,2,12.0,False,False,records/game/balancingadjustment_mp+difficulty_enemies01.dbr,base,MEASURED,
defensiveManaBurnRatio,6,Elite,3,12.0,False,False,records/game/balancingadjustment_mp+difficulty_enemies01.dbr,base,MEASURED,
defensiveManaBurnRatio,7,Elite,4,12.0,False,False,records/game/balancingadjustment_mp+difficulty_enemies01.dbr,base,MEASURED,
defensiveManaBurnRatio,8,Ultimate,1,25.0,True,False,records/game/balancingadjustment_mp+difficulty_enemies01.dbr,base,MEASURED,cell Lap D read characterLifeModifier[8]=580.0 from
defensiveManaBurnRatio,9,Ultimate,2,25.0,False,False,records/game/balancingadjustment_mp+difficulty_enemies01.dbr,base,MEASURED,
defensiveManaBurnRatio,10,Ultimate,3,25.0,False,False,records/game/balancingadjustment_mp+difficulty_enemies01.dbr,base,MEASURED,
defensiveManaBurnRatio,11,Ultimate,4,25.0,False,False,records/game/balancingadjustment_mp+difficulty_enemies01.dbr,base,MEASURED,
defensivePercentCurrentLife,0,Normal,1,0.0,False,False,records/game/balancingadjustment_mp+difficulty_enemies01.dbr,base,MEASURED,
defensivePercentCurrentLife,1,Normal,2,0.0,False,False,records/game/balancingadjustment_mp+difficulty_enemies01.dbr,base,MEASURED,
defensivePercentCurrentLife,2,Normal,3,0.0,False,False,records/game/balancingadjustment_mp+difficulty_enemies01.dbr,base,MEASURED,
defensivePercentCurrentLife,3,Normal,4,0.0,False,False,records/game/balancingadjustment_mp+difficulty_enemies01.dbr,base,MEASURED,
defensivePercentCurrentLife,4,Elite,1,12.0,False,False,records/game/balancingadjustment_mp+difficulty_enemies01.dbr,base,MEASURED,
defensivePercentCurrentLife,5,Elite,2,12.0,False,False,records/game/balancingadjustment_mp+difficulty_enemies01.dbr,base,MEASURED,
defensivePercentCurrentLife,6,Elite,3,12.0,False,False,records/game/balancingadjustment_mp+difficulty_enemies01.dbr,base,MEASURED,
defensivePercentCurrentLife,7,Elite,4,12.0,False,False,records/game/balancingadjustment_mp+difficulty_enemies01.dbr,base,MEASURED,
defensivePercentCurrentLife,8,Ultimate,1,18.0,True,False,records/game/balancingadjustment_mp+difficulty_enemies01.dbr,base,MEASURED,cell Lap D read characterLifeModifier[8]=580.0 from
defensivePercentCurrentLife,9,Ultimate,2,18.0,False,False,records/game/balancingadjustment_mp+difficulty_enemies01.dbr,base,MEASURED,
defensivePercentCurrentLife,10,Ultimate,3,18.0,False,False,records/game/balancingadjustment_mp+difficulty_enemies01.dbr,base,MEASURED,
defensivePercentCurrentLife,11,Ultimate,4,18.0,False,False,records/game/balancingadjustment_mp+difficulty_enemies01.dbr,base,MEASURED,
defensivePercentReflectionResistance,0,Normal,1,0.0,False,False,records/game/balancingadjustment_mp+difficulty_enemies01.dbr,base,MEASURED,
defensivePercentReflectionResistance,1,Normal,2,0.0,False,False,records/game/balancingadjustment_mp+difficulty_enemies01.dbr,base,MEASURED,
defensivePercentReflectionResistance,2,Normal,3,0.0,False,False,records/game/balancingadjustment_mp+difficulty_enemies01.dbr,base,MEASURED,
defensivePercentReflectionResistance,3,Normal,4,0.0,False,False,records/game/balancingadjustment_mp+difficulty_enemies01.dbr,base,MEASURED,
defensivePercentReflectionResistance,4,Elite,1,8.0,False,False,records/game/balancingadjustment_mp+difficulty_enemies01.dbr,base,MEASURED,
defensivePercentReflectionResistance,5,Elite,2,8.0,False,False,records/game/balancingadjustment_mp+difficulty_enemies01.dbr,base,MEASURED,
defensivePercentReflectionResistance,6,Elite,3,8.0,False,False,records/game/balancingadjustment_mp+difficulty_enemies01.dbr,base,MEASURED,
defensivePercentReflectionResistance,7,Elite,4,8.0,False,False,records/game/balancingadjustment_mp+difficulty_enemies01.dbr,base,MEASURED,
defensivePercentReflectionResistance,8,Ultimate,1,16.0,True,False,records/game/balancingadjustment_mp+difficulty_enemies01.dbr,base,MEASURED,cell Lap D read characterLifeModifier[8]=580.0 from
defensivePercentReflectionResistance,9,Ultimate,2,16.0,False,False,records/game/balancingadjustment_mp+difficulty_enemies01.dbr,base,MEASURED,
defensivePercentReflectionResistance,10,Ultimate,3,16.0,False,False,records/game/balancingadjustment_mp+difficulty_enemies01.dbr,base,MEASURED,
defensivePercentReflectionResistance,11,Ultimate,4,16.0,False,False,records/game/balancingadjustment_mp+difficulty_enemies01.dbr,base,MEASURED,
defensivePetrify,0,Normal,1,0.0,False,False,records/game/balancingadjustment_mp+difficulty_enemies01.dbr,base,MEASURED,
defensivePetrify,1,Normal,2,6.0,False,False,records/game/balancingadjustment_mp+difficulty_enemies01.dbr,base,MEASURED,
defensivePetrify,2,Normal,3,12.0,False,False,records/game/balancingadjustment_mp+difficulty_enemies01.dbr,base,MEASURED,
defensivePetrify,3,Normal,4,18.0,False,False,records/game/balancingadjustment_mp+difficulty_enemies01.dbr,base,MEASURED,
defensivePetrify,4,Elite,1,10.0,False,False,records/game/balancingadjustment_mp+difficulty_enemies01.dbr,base,MEASURED,
defensivePetrify,5,Elite,2,15.0,False,False,records/game/balancingadjustment_mp+difficulty_enemies01.dbr,base,MEASURED,
defensivePetrify,6,Elite,3,27.0,False,False,records/game/balancingadjustment_mp+difficulty_enemies01.dbr,base,MEASURED,
defensivePetrify,7,Elite,4,33.0,False,False,records/game/balancingadjustment_mp+difficulty_enemies01.dbr,base,MEASURED,
defensivePetrify,8,Ultimate,1,18.0,True,False,records/game/balancingadjustment_mp+difficulty_enemies01.dbr,base,MEASURED,cell Lap D read characterLifeModifier[8]=580.0 from
defensivePetrify,9,Ultimate,2,23.0,False,False,records/game/balancingadjustment_mp+difficulty_enemies01.dbr,base,MEASURED,
defensivePetrify,10,Ultimate,3,37.0,False,False,records/game/balancingadjustment_mp+difficulty_enemies01.dbr,base,MEASURED,
defensivePetrify,11,Ultimate,4,43.0,False,False,records/game/balancingadjustment_mp+difficulty_enemies01.dbr,base,MEASURED,
defensivePhysical,0,Normal,1,0.0,False,False,records/game/balancingadjustment_mp+difficulty_enemies01.dbr,base,MEASURED,
defensivePhysical,1,Normal,2,0.0,False,False,records/game/balancingadjustment_mp+difficulty_enemies01.dbr,base,MEASURED,
defensivePhysical,2,Normal,3,0.0,False,False,records/game/balancingadjustment_mp+difficulty_enemies01.dbr,base,MEASURED,
