record,archive,class,monster_classification,display_name,level,characterRunSpeed,characterRunSpeedModifier,characterRunSpeedMaxModifier,characterRunSpeedJitter,walkSpeed,pathMass,pathingSize,maxRotationSpeed,minRotationSpeed,avoidForce,chain_perm_speed_terms,chain_transient_speed_terms,chain_size
records/creatures/enemies/boss&quest/witch_larria.dbr,SurvivalMode1.arz,Monster,Quest,"Larria, the Hexxer",106,0.800000011920929,0.0,,15.0,0.699999988079071,1.0,Small,8.0,4.0,0.5,0,0,14
records/creatures/enemies/boss&quest/witchgod_finalboss.dbr,SurvivalMode.arz,Monster,Quest,Sentinel of the Three,106,1.0499999523162842,0.0,,,1.0,1.0,Small,18.0,12.0,0.5,0,0,14
records/creatures/enemies/boss&quest/yeti_rimehorn_01.dbr,SurvivalMode3.arz,Monster,Quest,Rimehorn,106,0.800000011920929,0.0,,,0.800000011920929,1.0,Medium,8.0,4.0,0.5,0,0,12
records/creatures/enemies/bounties/bl_bounty08.dbr,SurvivalMode.arz,Monster,Hero,Gluttrius'Maw,107,1.0,0.0,,30.0,1.149999976158142,1.0,Small,8.0,4.0,0.5,0,0,14
records/creatures/enemies/bounties/bl_bounty09.dbr,SurvivalMode.arz,Monster,Hero,Sicrix,107,1.0,0.0,,15.0,0.699999988079071,1.0,Medium,8.0,4.0,0.5,0,1,13
records/creatures/enemies/bounties/bl_bounty10.dbr,SurvivalMode.arz,Monster,Hero,Emberjaw,107,1.100000023841858,0.0,,0.0,1.2799999713897705,1.0,Small,8.0,4.0,0.5,0,0,11
records/creatures/enemies/bounties/bl_bounty17.dbr,SurvivalMode.arz,Monster,Quest,Harrath the Reborn,107,1.0,0.0,,15.0,0.75,1.0,Small,8.0,4.0,0.5,0,0,12
records/creatures/enemies/bounties/bl_bounty18.dbr,SurvivalMode.arz,Monster,Hero,Padmanestia,107,0.6600000262260437,0.0,,15.0,0.699999988079071,1.0,Small,8.0,4.0,0.5,0,0,12
records/creatures/enemies/bounties/bl_bounty19.dbr,SurvivalMode.arz,Monster,Hero,Corprus,107,1.0,0.0,,15.0,0.75,1.0,Small,8.0,4.0,0.5,0,0,11
records/creatures/enemies/bounties/bl_bounty20.dbr,SurvivalMode.arz,Monster,Hero,Luthus'Balok,107,0.949999988079071,0.0,,15.0,1.0,1.0,Medium,8.0,4.0,0.5,1,0,13
records/creatures/enemies/bounties/cu_bounty04.dbr,SurvivalMode1.arz,Monster,Hero,Vanoxxis Bile,107,1.100000023841858,0.0,,,1.0,1.0,Medium,18.0,12.0,0.5,0,0,16
records/creatures/enemies/bounties/cu_bounty05.dbr,SurvivalMode1.arz,Monster,Hero,Crognoth,107,1.100000023841858,0.0,,,1.0,1.0,Medium,18.0,12.0,0.5,0,1,15
records/creatures/enemies/bounties/cu_bounty06.dbr,SurvivalMode1.arz,Monster,Hero,Habnor,107,1.2000000476837158,0.0,,,1.0,1.0,Medium,8.0,4.0,0.5,0,1,17
records/creatures/enemies/bounties/cu_bounty07.dbr,SurvivalMode1.arz,Monster,Hero,Sllancar,107,0.699999988079071,0.0,,,0.6000000238418579,1.0,Medium,12.0,9.0,0.5,0,0,18
records/creatures/enemies/bounties/cu_bounty08.dbr,SurvivalMode1.arz,Monster,Hero,Chillpincer,107,1.0,0.0,,,0.699999988079071,1.0,Medium,8.0,4.0,0.5,2,0,18
records/creatures/enemies/bounties/cu_bounty09.dbr,SurvivalMode1.arz,Monster,Hero,Vagarroth,107,1.0,0.0,,,1.0,1.0,Medium,8.0,4.0,0.5,0,0,17
records/creatures/enemies/bounties/cw_bounty04.dbr,SurvivalMode1.arz,Monster,Hero,Dar'Vagol,107,1.100000023841858,0.0,,,1.0,1.0,Small,8.0,4.0,0.5,0,0,21
records/creatures/enemies/bounties/cw_bounty05.dbr,SurvivalMode1.arz,Monster,Hero,Rhidal'Gulvor,107,1.2000000476837158,0.0,,,1.100000023841858,1.0,Large,6.0,3.0,0.5,0,0,18
records/creatures/enemies/bounties/cw_bounty06.dbr,SurvivalMode1.arz,Monster,Hero,Swillius,107,1.350000023841858,0.0,,,1.0,1.0,Medium,8.0,4.0,0.5,1,0,14
records/creatures/enemies/bounties/cw_bounty07.dbr,SurvivalMode1.arz,Monster,Hero,Polterrios,107,1.0,0.0,,,1.0,1.0,Small,8.0,4.0,0.5,0,3,18
records/creatures/enemies/bounties/cw_bounty08.dbr,SurvivalMode1.arz,Monster,Hero,Vladris,107,1.0,0.0,,,1.0,1.0,Small,8.0,4.0,0.5,0,3,25
records/creatures/enemies/bounties/cw_bounty09.dbr,SurvivalMode1.arz,Monster,Hero,Yoknar,107,1.149999976158142,0.0,,,0.800000011920929,1.0,Medium,8.0,4.0,0.5,0,1,20
records/creatures/enemies/bounties/dc_bounty06.dbr,SurvivalMode.arz,Monster,Hero,"The Brusier"" Romanov",107,0.800000011920929,0.0,,10.0,0.699999988079071,1.0,Small,8.0,4.0,0.5,0,1,15
records/creatures/enemies/bounties/dc_bounty07.dbr,SurvivalMode.arz,Monster,Hero,The Raven,107,1.0,0.0,,0.0,0.699999988079071,1.0,Small,18.0,12.0,0.5,0,0,12
records/creatures/enemies/bounties/dc_bounty08.dbr,SurvivalMode.arz,Monster,Hero,Slathra,107,0.800000011920929,0.0,,30.0,0.6000000238418579,1.0,Medium,12.0,9.0,0.5,0,3,15
records/creatures/enemies/bounties/dc_bounty09.dbr,SurvivalMode.arz,Monster,Hero,Ballior,107,1.2000000476837158,0.0,,10.0,0.800000011920929,1.0,Small,10.0,6.0,0.5,0,1,13
records/creatures/enemies/bounties/dc_bounty10.dbr,SurvivalMode.arz,Monster,Hero,The Bruiser,107,0.800000011920929,0.0,,0.0,0.699999988079071,1.0,Small,18.0,12.0,0.5,0,0,13
records/creatures/enemies/bounties/dc_bounty11.dbr,SurvivalMode.arz,Monster,Hero,Blooddrinker,107,0.699999988079071,0.0,,0.0,0.699999988079071,1.0,Small,18.0,12.0,0.5,0,0,12
records/creatures/enemies/bounties/dc_bounty15.dbr,SurvivalMode.arz,Monster,Hero,Aetherflame,107,0.800000011920929,0.0,,10.0,0.699999988079071,1.0,Small,8.0,4.0,0.5,0,0,13
records/creatures/enemies/bounties/dc_bounty17.dbr,SurvivalMode.arz,Monster,Hero,Frostbound,107,1.0,0.0,,,1.0,1.0,Medium,10.0,6.0,0.5,2,0,16
records/creatures/enemies/bounties/exile_bounty12.dbr,SurvivalMode.arz,Monster,Hero,Nucus'Dal,107,1.399999976158142,0.0,,0.0,1.0,1.0,Small,18.0,12.0,0.5,0,0,17
records/creatures/enemies/bounties/exile_bounty13.dbr,SurvivalMode.arz,Monster,Hero,Innu'Garbal,107,0.949999988079071,0.0,,15.0,1.0,1.0,Medium,8.0,4.0,0.5,3,0,12
records/creatures/enemies/bounties/exile_bounty14.dbr,SurvivalMode.arz,Monster,Hero,Conastaria,107,0.6600000262260437,0.0,,15.0,0.699999988079071,1.0,Small,8.0,4.0,0.5,0,0,16
records/creatures/enemies/bounties/exile_bounty15.dbr,SurvivalMode.arz,Monster,Hero,Ludia Starfire,107,0.6600000262260437,0.0,,15.0,0.699999988079071,1.0,Small,8.0,4.0,0.5,0,0,12
records/creatures/enemies/bounties/hs_bounty09.dbr,SurvivalMode.arz,Monster,Hero,Bogloth the Marrowdrinker,107,1.350000023841858,0.0,,15.0,0.800000011920929,1.0,Medium,8.0,4.0,0.5,0,3,13
records/creatures/enemies/bounties/hs_bounty10.dbr,SurvivalMode.arz,Monster,Hero,The Locust,107,1.25,0.0,,0.0,1.100000023841858,1.0,Large,6.0,3.0,0.5,0,1,13
records/creatures/enemies/bounties/hs_bounty11.dbr,SurvivalMode.arz,Monster,Hero,Vizier Haxin,107,1.2000000476837158,0.0,,0.0,1.100000023841858,1.0,Large,6.0,3.0,0.5,0,0,12
records/creatures/enemies/bounties/hs_bounty12.dbr,SurvivalMode.arz,Monster,Hero,Glukrog,107,1.0,0.0,,15.0,0.75,1.0,Small,8.0,4.0,0.5,0,0,11
records/creatures/enemies/bounties/hs_bounty13.dbr,SurvivalMode.arz,Monster,Hero,Phabius,107,1.0,0.0,,,1.0,1.0,Medium,10.0,6.0,0.5,0,0,16
records/creatures/enemies/bounties/kc_bounty07.dbr,SurvivalMode.arz,Monster,Hero,Holvuur Bonespeaker,107,0.6600000262260437,0.0,,15.0,0.699999988079071,1.0,Small,8.0,4.0,0.5,1,0,17
records/creatures/enemies/bounties/kc_bounty08.dbr,SurvivalMode.arz,Monster,Hero,Igniaa Venomtongue,107,0.6600000262260437,0.0,,15.0,0.699999988079071,1.0,Small,8.0,4.0,0.5,0,0,12
records/creatures/enemies/bounties/kc_bounty09.dbr,SurvivalMode.arz,Monster,Hero,Vom'Zul,107,0.8999999761581421,0.0,,0.0,1.149999976158142,1.0,Medium,12.0,9.0,0.5,0,1,15
records/creatures/enemies/bounties/kc_bounty10.dbr,SurvivalMode.arz,Monster,Hero,Thullon,107,0.699999988079071,0.0,,0.0,0.699999988079071,1.0,Small,18.0,12.0,0.5,0,0,11
records/creatures/enemies/bounties/kc_bounty11.dbr,SurvivalMode.arz,Monster,Hero,Abathis,107,1.149999976158142,0.0,,15.0,0.75,1.0,Small,8.0,4.0,0.5,2,0,13
records/creatures/enemies/bounties/kc_bounty13.dbr,SurvivalMode.arz,Monster,Hero,Chthonian Unraveler,107,1.0,0.0,,15.0,1.0,1.0,Small,8.0,4.0,0.5,0,3,15
records/creatures/enemies/bounties/kc_bounty19.dbr,SurvivalMode.arz,Monster,Hero,Ludia Bloodwhisper,107,0.699999988079071,0.0,,0.0,0.699999988079071,1.0,Small,18.0,12.0,0.5,0,0,14
records/creatures/enemies/bounties/ku_bounty_05.dbr,SurvivalMode3.arz,Monster,Hero,Corridius,107,1.0,0.0,,10.0,1.399999976158142,1.0,Medium,8.0,4.0,0.5,1,0,14
records/creatures/enemies/bounties/ku_bounty_06.dbr,SurvivalMode3.arz,Monster,Hero,Holvir the Crimson Blade,107,0.6600000262260437,0.0,,15.0,0.699999988079071,1.0,Small,8.0,4.0,0.5,1,0,15
records/creatures/enemies/bounties/ku_bounty_07.dbr,SurvivalMode3.arz,Monster,Hero,Crogg the Maimer,107,1.0,0.0,,10.0,1.2000000476837158,1.0,Small,8.0,4.0,0.5,1,2,13
records/creatures/enemies/bounties/ku_bounty_08.dbr,SurvivalMode3.arz,Monster,Hero,Icethrasher,107,0.699999988079071,0.0,,20.0,1.100000023841858,1.0,Medium,8.0,4.0,0.5,0,0,14
records/creatures/enemies/bounties/ku_bounty_09.dbr,SurvivalMode3.arz,Monster,Hero,Thundra,107,1.0,0.0,,10.0,1.399999976158142,1.0,Medium,8.0,4.0,0.5,0,0,17
records/creatures/enemies/bounties/ku_bounty_10.dbr,SurvivalMode3.arz,Monster,Hero,Juknuuk Bloodfeather,107,1.149999976158142,0.0,,10.0,1.0,1.0,Medium,7.0,4.0,0.5,0,0,13
records/creatures/enemies/bounties/odv_bounty06.dbr,SurvivalMode.arz,Monster,Hero,Halvastra Wrathfire,107,0.6600000262260437,0.0,,15.0,0.699999988079071,1.0,Small,8.0,4.0,0.5,0,0,14
records/creatures/enemies/bounties/odv_bounty07.dbr,SurvivalMode.arz,Monster,Hero,Horvald Shieldbreaker,107,0.6600000262260437,0.0,,15.0,0.699999988079071,1.0,Small,8.0,4.0,0.5,0,2,11
records/creatures/enemies/bounties/odv_bounty08.dbr,SurvivalMode.arz,Monster,Hero,Olga Flamebearer,107,1.0,0.0,,15.0,0.699999988079071,1.0,Small,8.0,4.0,0.5,1,0,13
records/creatures/enemies/bounties/odv_bounty09.dbr,SurvivalMode.arz,Monster,Hero,Narroth,107,1.0,0.0,,15.0,0.75,1.0,Small,8.0,4.0,0.5,0,0,15
records/creatures/enemies/bounties/odv_bounty10.dbr,SurvivalMode.arz,Monster,Hero,Barrostrandt,107,1.0,0.0,,,1.0,1.0,Medium,10.0,6.0,0.5,1,0,16
records/creatures/enemies/bounties/odv_bounty11.dbr,SurvivalMode.arz,Monster,Hero,Gravvis,107,1.0,0.0,,15.0,0.75,1.0,Small,8.0,4.0,0.5,0,1,13
records/creatures/enemies/bounties/odv_bounty12.dbr,SurvivalMode.arz,Monster,Hero,Narl'Sarroth,107,1.0,0.0,,30.0,1.149999976158142,1.0,Small,8.0,4.0,0.5,0,0,12
records/creatures/enemies/bounties/odv_bounty13.dbr,SurvivalMode.arz,Monster,Hero,Revenant Deathly,107,1.100000023841858,0.0,,10.0,1.0,1.0,Small,8.0,4.0,0.5,1,0,14
records/creatures/enemies/bounties/pm_bounty05.dbr,SurvivalMode1.arz,Monster,Hero,Bluggraag,107,1.100000023841858,0.0,,,1.0,1.0,Medium,18.0,12.0,0.5,0,0,17
records/creatures/enemies/bounties/pm_bounty06.dbr,SurvivalMode1.arz,Monster,Hero,Stormtitan,107,1.100000023841858,0.0,,,1.0,1.0,Medium,18.0,12.0,0.5,0,1,18
records/creatures/enemies/bounties/pm_bounty07.dbr,SurvivalMode1.arz,Monster,Hero,Blazragarus,107,1.0,0.0,,,1.0,1.0,Medium,10.0,6.0,0.5,0,0,17
records/creatures/enemies/bounties/pm_bounty08.dbr,SurvivalMode1.arz,Monster,Hero,Torraxsteria,107,0.6600000262260437,0.0,,,0.699999988079071,1.0,Small,8.0,4.0,0.5,2,0,22
records/creatures/enemies/bounties/ro_bounty10.dbr,SurvivalMode.arz,Monster,Hero,Oligeane Dar,107,0.6000000238418579,0.0,,15.0,1.0,1.0,Small,8.0,4.0,0.5,0,0,13
records/creatures/enemies/bounties/ro_bounty11.dbr,SurvivalMode.arz,Monster,Hero,Rixna Plaguefeather,107,0.8999999761581421,0.0,,15.0,1.2000000476837158,1.0,Medium,8.0,4.0,0.5,0,0,14
records/creatures/enemies/bounties/ro_bounty12.dbr,SurvivalMode.arz,Monster,Hero,Mortallis,107,1.100000023841858,0.0,,10.0,1.0,1.0,Small,8.0,4.0,0.5,0,1,15
records/creatures/enemies/bounties/ro_bounty19.dbr,SurvivalMode.arz,Monster,Hero,Grum,107,1.350000023841858,0.0,,15.0,1.0,1.0,Medium,8.0,4.0,0.5,2,3,18
records/creatures/enemies/chthonianabomination_tentacles_a01.dbr,SurvivalMode.arz,Monster,Common,Writhing Tentacle,107,0.0,0.0,,0.0,1.0,1.0,Small,12.0,9.0,0.0,0,0,5
records/creatures/enemies/chthoniandevourer_a00_summon.dbr,SurvivalMode.arz,Monster,Common,Chthonian Swarmer,106,1.2000000476837158,0.0,,30.0,1.149999976158142,1.0,Small,8.0,4.0,0.5,0,0,6
records/creatures/enemies/chthoniandevourer_a01.dbr,SurvivalMode.arz,Monster,Common,Chthonian Hungerer,102,1.2000000476837158,0.0,,30.0,1.149999976158142,1.0,Small,8.0,4.0,0.5,0,0,6
records/creatures/enemies/chthoniandevourer_a01_summon.dbr,SurvivalMode.arz,Monster,Common,Chthonian Hungerer,106,1.2000000476837158,0.0,,30.0,1.149999976158142,1.0,Small,8.0,4.0,0.5,0,0,6
records/creatures/enemies/chthoniandevourer_b01.dbr,SurvivalMode.arz,Monster,Champion,Melee - Biting,103,1.149999976158142,0.0,,30.0,1.149999976158142,1.0,Small,8.0,4.0,0.5,0,0,7
records/creatures/enemies/chthoniandevourer_b01_summon.dbr,SurvivalMode.arz,Monster,Champion,Melee - Biting,106,1.149999976158142,0.0,,30.0,1.149999976158142,1.0,Small,8.0,4.0,0.5,0,0,7
records/creatures/enemies/chthoniandevourer_b02.dbr,SurvivalMode.arz,Monster,Champion,Melee - Vomitting,103,1.149999976158142,0.0,,30.0,1.149999976158142,1.0,Small,8.0,4.0,0.5,0,0,7
records/creatures/enemies/chthoniandevourer_b02_summon.dbr,SurvivalMode.arz,Monster,Champion,Melee - Vomitting,106,1.149999976158142,0.0,,30.0,1.149999976158142,1.0,Small,8.0,4.0,0.5,0,0,7
records/creatures/enemies/chthoniandreadguard_a01_summon.dbr,SurvivalMode.arz,Monster,Common,Chthonian Vanguard,106,1.0,0.0,,0.0,1.149999976158142,1.0,Small,8.0,4.0,0.5,1,0,6
records/creatures/enemies/chthoniandreadguard_b01_summon.dbr,SurvivalMode.arz,Monster,Champion,Chthonian Dreadguard,106,1.100000023841858,0.0,,0.0,1.149999976158142,1.0,Small,8.0,4.0,0.5,1,0,9
records/creatures/enemies/chthoniandreadguard_c01_summon.dbr,SurvivalMode.arz,Monster,Champion,Chthonian Tyrant,106,1.100000023841858,0.0,,0.0,1.149999976158142,1.0,Small,8.0,4.0,0.5,1,0,12
records/creatures/enemies/chthonianfiend_a01_summon.dbr,SurvivalMode.arz,Monster,Common,Voidfiend,106,0.800000011920929,0.0,,20.0,1.149999976158142,1.0,Small,8.0,4.0,0.5,0,0,6
records/creatures/enemies/chthonianfiend_a02_summon.dbr,SurvivalMode.arz,Monster,Champion,Voidfiend Incinerator,106,0.800000011920929,0.0,,20.0,1.149999976158142,1.0,Small,8.0,4.0,0.5,0,0,6
records/creatures/enemies/chthonianfiend_c01_summon.dbr,SurvivalMode.arz,Monster,Champion,Voidfiend Hellion,107,0.800000011920929,0.0,,20.0,1.149999976158142,1.0,Small,8.0,4.0,0.5,0,1,10
records/creatures/enemies/chthonianherald_a01.dbr,SurvivalMode3.arz,Monster,Common,Chthonian Herald,103,1.0,0.0,,0.0,1.149999976158142,1.0,Small,8.0,4.0,0.5,0,0,9
records/creatures/enemies/chthonianherald_a01_summon.dbr,SurvivalMode3.arz,Monster,Common,Chthonian Herald,106,1.0,0.0,,0.0,1.149999976158142,1.0,Small,8.0,4.0,0.5,0,0,8
records/creatures/enemies/chthonianherald_b01.dbr,SurvivalMode3.arz,Monster,Champion,Chthonian Portent,104,1.100000023841858,0.0,,0.0,1.149999976158142,1.0,Small,8.0,4.0,0.5,0,0,11
records/creatures/enemies/chthonianherald_b01_summon.dbr,SurvivalMode3.arz,Monster,Champion,Chthonian Portent,106,1.100000023841858,0.0,,0.0,1.149999976158142,1.0,Small,8.0,4.0,0.5,0,0,9
records/creatures/enemies/chthonianherald_c01.dbr,SurvivalMode3.arz,Monster,Champion,Chthonian Omen,105,1.100000023841858,0.0,,0.0,1.149999976158142,1.0,Small,8.0,4.0,0.5,0,0,14
records/creatures/enemies/chthonianleech_a01.dbr,SurvivalMode.arz,Monster,Common,Void Parasite,103,1.0,0.0,,0.0,1.100000023841858,1.0,Small,8.0,4.0,0.5,0,0,7
records/creatures/enemies/chthonianleech_a01_summon.dbr,SurvivalMode.arz,Monster,Common,Void Parasite,106,1.0,0.0,,0.0,1.100000023841858,1.0,Small,8.0,4.0,0.5,0,0,7
records/creatures/enemies/chthonianleech_b01.dbr,SurvivalMode.arz,Monster,Champion,Void Leech,104,1.0,0.0,,0.0,1.100000023841858,1.0,Small,8.0,4.0,0.5,0,0,8
records/creatures/enemies/chthonianleech_b02.dbr,SurvivalMode.arz,Monster,Champion,Void Souldrinker,104,1.0,0.0,,0.0,1.100000023841858,1.0,Small,8.0,4.0,0.5,0,0,10
records/creatures/enemies/chthonianminion_b01_summon.dbr,SurvivalMode.arz,Monster,Champion,Chthonian Bloodletter,106,1.5499999523162842,0.0,,0.0,1.0,1.0,Small,8.0,4.0,0.5,0,0,15
records/creatures/enemies/chthonianmonstrosity_summon.dbr,SurvivalMode3.arz,Monster,Champion,Chthonian Unraveler,106,1.399999976158142,0.0,,15.0,1.0,1.0,Small,8.0,4.0,0.5,0,2,10
records/creatures/enemies/chthonianrylok_a01.dbr,SurvivalMode1.arz,Monster,Common,Void Rylok,103,1.0,0.0,,0.0,1.149999976158142,1.0,Small,8.0,4.0,0.5,0,1,11
records/creatures/enemies/chthonianrylok_b01.dbr,SurvivalMode1.arz,Monster,Champion,Void Taskmaster,104,1.100000023841858,0.0,,0.0,1.149999976158142,1.0,Small,8.0,4.0,0.5,0,1,12
records/creatures/enemies/chthonianrylok_b01_summon.dbr,GDX1.arz,Monster,Champion,Void Taskmaster,106,1.100000023841858,0.0,,0.0,1.149999976158142,1.0,Small,8.0,4.0,0.5,0,1,12
records/creatures/enemies/chthonianrylok_c01.dbr,SurvivalMode1.arz,Monster,Champion,Void Oppressor,105,1.100000023841858,0.0,,0.0,1.149999976158142,1.0,Small,8.0,4.0,0.5,0,0,14
records/creatures/enemies/chthonianrylok_c01_summon.dbr,GDX1.arz,Monster,Champion,Void Oppressor,106,1.100000023841858,0.0,,0.0,1.149999976158142,1.0,Small,8.0,4.0,0.5,0,0,14
records/creatures/enemies/chthonianservitor_a01.dbr,SurvivalMode1.arz,Monster,Champion,Chthonian Drone,103,1.1799999475479126,0.0,,15.0,1.0499999523162842,1.0,Large,5.0,2.0,0.5,0,1,7
records/creatures/enemies/chthonianservitor_a01_summon.dbr,SurvivalMode1.arz,Monster,Champion,Chthonian Drone,106,1.1799999475479126,0.0,,15.0,1.0499999523162842,1.0,Large,5.0,2.0,0.5,0,1,7
records/creatures/enemies/chthonianservitor_b01.dbr,SurvivalMode1.arz,Monster,Champion,Chthonian Servitor,104,1.0499999523162842,0.0,,15.0,1.0499999523162842,1.0,Large,5.0,2.0,0.5,0,0,8
records/creatures/enemies/chthonianservitor_b02.dbr,SurvivalMode1.arz,Monster,Champion,Chthonian Harvester,104,1.0499999523162842,0.0,,15.0,1.0499999523162842,1.0,Large,5.0,2.0,0.5,0,1,10
records/creatures/enemies/chthonianservitor_c01.dbr,SurvivalMode1.arz,Monster,Champion,Chthonian Bloodkeeper,105,1.1200000047683716,0.0,,15.0,1.0499999523162842,1.0,Large,5.0,2.0,0.5,0,0,14
records/creatures/enemies/chthonianwretch_a01.dbr,SurvivalMode1.arz,Monster,Common,Voidlurker,102,0.800000011920929,0.0,,20.0,1.149999976158142,1.0,Small,8.0,4.0,0.5,0,0,7
records/creatures/enemies/chthonianwretch_b01.dbr,SurvivalMode1.arz,Monster,Champion,Voidlurker Blightbearer,103,0.800000011920929,0.0,,20.0,1.149999976158142,1.0,Small,8.0,4.0,0.5,0,0,9
records/creatures/enemies/chthonianwretch_c01.dbr,SurvivalMode1.arz,Monster,Champion,Voidlurker Pestilence,103,0.800000011920929,0.0,,20.0,1.149999976158142,1.0,Small,8.0,4.0,0.5,0,1,11
records/creatures/enemies/devotion/aetherialbloater_h01.dbr,SurvivalMode1.arz,Monster,Hero,Barrthnas the Plagueborn,107,1.100000023841858,0.0,,0.0,1.0,1.0,Medium,18.0,12.0,0.5,0,0,15
records/creatures/enemies/devotion/aetherialbloater_h02.dbr,SurvivalMode1.arz,Monster,Hero,Ignos,107,1.100000023841858,0.0,,0.0,1.0,1.0,Medium,18.0,12.0,0.5,0,0,16
records/creatures/enemies/devotion/aetherialbloater_h03.dbr,SurvivalMode1.arz,Monster,Hero,Frozdar ~ Frozen,107,1.100000023841858,0.0,,0.0,1.0,1.0,Medium,18.0,12.0,0.5,2,0,17
records/creatures/enemies/devotion/aetherialbloater_h04.dbr,SurvivalMode1.arz,Monster,Hero,Draklon ~ Vampiric,107,1.100000023841858,0.0,,0.0,1.0,1.0,Medium,18.0,12.0,0.5,0,0,19
records/creatures/enemies/devotion/aetherialcolossus_h01.dbr,SurvivalMode1.arz,Monster,Hero,Thunderfist ~ Electrified,107,1.100000023841858,0.0,,0.0,1.0,1.0,Medium,18.0,12.0,0.5,0,1,18
records/creatures/enemies/devotion/aetherialcolossus_h02.dbr,SurvivalMode1.arz,Monster,Hero,Infernox ~ Burning,107,1.100000023841858,0.0,,0.0,1.0,1.0,Medium,18.0,12.0,0.5,0,1,16
records/creatures/enemies/devotion/aetherialcolossus_h03.dbr,SurvivalMode1.arz,Monster,Hero,Oblaigon ~ Vampiric,107,1.100000023841858,0.0,,0.0,1.0,1.0,Medium,18.0,12.0,0.5,0,1,21
records/creatures/enemies/devotion/aetherialcolossus_h04.dbr,SurvivalMode1.arz,Monster,Hero,Speldrakus ~ Arcane,107,1.100000023841858,0.0,,0.0,1.0,1.0,Medium,18.0,12.0,0.5,0,1,21
records/creatures/enemies/devotion/aetherialcorruption_h01.dbr,SurvivalMode1.arz,Monster,Hero,Chillian,107,1.2000000476837158,0.0,,10.0,0.800000011920929,1.0,Small,10.0,6.0,0.5,0,0,15
records/creatures/enemies/devotion/aetherialcorruption_h02.dbr,SurvivalMode1.arz,Monster,Hero,Naragon the Manhunter,107,1.2000000476837158,0.0,,10.0,0.800000011920929,1.0,Small,10.0,6.0,0.5,0,0,15
records/creatures/enemies/devotion/aetherialcorruption_h03.dbr,SurvivalMode1.arz,Monster,Hero,Peuglis ~ Diseased,107,1.2000000476837158,0.0,,10.0,0.800000011920929,1.0,Small,10.0,6.0,0.5,0,0,13
records/creatures/enemies/devotion/aetherialcorruption_h04.dbr,SurvivalMode1.arz,Monster,Hero,Tirendal ~ Timewarped,107,1.2000000476837158,0.0,,10.0,0.800000011920929,1.0,Small,10.0,6.0,0.5,0,2,18
records/creatures/enemies/devotion/aetherialfleshshaper_h01.dbr,SurvivalMode1.arz,Monster,Hero,Filnaderzad ~ Burning,107,1.0,0.0,,,1.0,1.0,Medium,10.0,6.0,0.5,0,0,18
records/creatures/enemies/devotion/aetherialfleshshaper_h02.dbr,SurvivalMode1.arz,Monster,Hero,Noxus ~ Frozen,107,1.0,0.0,,,1.0,1.0,Medium,10.0,6.0,0.5,2,0,18
records/creatures/enemies/devotion/aetherialfleshshaper_h03.dbr,SurvivalMode1.arz,Monster,Hero,Karthallas ~ Electrified,107,1.0,0.0,,,1.0,1.0,Medium,10.0,6.0,0.5,0,0,17
records/creatures/enemies/devotion/aetherialfleshshaper_h04.dbr,SurvivalMode1.arz,Monster,Hero,Porendallos ~ Unstoppable,107,1.0,0.0,,,1.0,1.0,Medium,10.0,6.0,0.5,1,0,16
records/creatures/enemies/devotion/aetherialphantom_h01.dbr,SurvivalMode.arz,Monster,Hero,"Athraz, the Watcher",107,1.2999999523162842,0.0,,0.0,1.0,1.0,Small,8.0,4.0,0.5,0,0,11
records/creatures/enemies/devotion/aetherialphantom_h02.dbr,SurvivalMode.arz,Monster,Hero,"Naladrak, Essence of the Flame",107,1.2999999523162842,0.0,,0.0,1.0,1.0,Small,8.0,4.0,0.5,0,0,12
records/creatures/enemies/devotion/aetherialphantom_h03.dbr,SurvivalMode.arz,Monster,Hero,"Idalazius, the Corruptor",107,1.2999999523162842,0.0,,0.0,1.0,1.0,Small,8.0,4.0,0.5,0,0,12
records/creatures/enemies/devotion/basilisk_h01.dbr,SurvivalMode1.arz,Monster,Hero,Lagarslin Stormskin,107,1.0,0.0,,30.0,0.6000000238418579,1.0,Medium,12.0,9.0,0.5,0,0,17
records/creatures/enemies/devotion/basilisk_h02.dbr,SurvivalMode1.arz,Monster,Hero,Venomnius,107,1.0,0.0,,30.0,0.6000000238418579,1.0,Medium,12.0,9.0,0.5,0,0,16
records/creatures/enemies/devotion/basilisk_h03.dbr,SurvivalMode1.arz,Monster,Hero,Colplur ~ Corrupted,107,1.0,0.0,,30.0,0.6000000238418579,1.0,Medium,12.0,9.0,0.5,0,0,17
records/creatures/enemies/devotion/basilisk_h04.dbr,SurvivalMode1.arz,Monster,Hero,Volaxius ~ Voidtouched,107,1.0,0.0,,30.0,0.6000000238418579,1.0,Medium,12.0,9.0,0.5,0,1,17
records/creatures/enemies/devotion/beetle_h01.dbr,SurvivalMode2.arz,Monster,Hero,Riknithan,107,1.0,0.0,,15.0,0.699999988079071,1.0,Medium,8.0,4.0,0.5,0,3,16
records/creatures/enemies/devotion/beetle_h02.dbr,SurvivalMode2.arz,Monster,Hero,Baroganx,107,1.0,0.0,,15.0,0.699999988079071,1.0,Medium,8.0,4.0,0.5,0,3,18
records/creatures/enemies/devotion/beetle_h03.dbr,SurvivalMode2.arz,Monster,Hero,Sagaranx ~ Defender,107,1.0,0.0,,15.0,0.699999988079071,1.0,Medium,8.0,4.0,0.5,0,3,17
