archive,map,dbr,x,y,z,guid,record_size
survivalmode1/resources/Maps.arc,survivalworld_f.map,records/level art/structures/fortress/fort_wallcorner01a_top.dbr,21.819271087646484,10.585203170776367,5.055084228515625,,56
survivalmode1/resources/Maps.arc,survivalworld_f.map,records/level art/structures/fortress/fort_pillartall_single01a_mid.dbr,22.448318481445312,1.26544189453125,8.344234466552734,,56
survivalmode1/resources/Maps.arc,survivalworld_f.map,records/level art/structures/fortress/fort_towerwindow_lg01a_base.dbr,31.814729690551758,10.15460205078125,9.945789337158203,,56
survivalmode1/resources/Maps.arc,survivalworld_f.map,records/level art/structures/fortress/fort_wallcorner01a_base.dbr,15.43006706237793,4.895107746124268,9.446197509765625,,56
survivalmode1/resources/Maps.arc,survivalworld_f.map,records/level art/structures/fortress/fort_wallcorner01a_top.dbr,6.8109893798828125,1.07257080078125,8.099626541137695,,56
survivalmode1/resources/Maps.arc,survivalworld_f.map,records/level art/structures/fortress/fort_wallcorner01a_top.dbr,6.395908355712891,1.1660728454589844,8.313796997070312,,56
survivalmode1/resources/Maps.arc,survivalworld_f.map,records/level art/structures/fortress/fort_wallcorner01a_base.dbr,15.248894691467285,1.1660728454589844,0.3252410888671875,,56
survivalmode1/resources/Maps.arc,survivalworld_f.map,records/level art/structures/fortress/fort_pillar_single02a_base.dbr,15.511504173278809,1.150421142578125,0.7135162353515625,,56
survivalmode1/resources/Maps.arc,survivalworld_f.map,records/level art/terrain/chalky_cliff_20x20_01.dbr,25.278884887695312,10.574085235595703,14.481620788574219,,56
survivalmode1/resources/Maps.arc,survivalworld_f.map,records/level art/structures/fortress/fort_pillar_single02a_base.dbr,11.602447509765625,-13.189830780029297,2.405792236328125,,56
survivalmode1/resources/Maps.arc,survivalworld_f.map,records/level art/structures/fortress/fort_bridge_pillar01a_base.dbr,16.877376556396484,10.574084281921387,21.91099739074707,,56
survivalmode1/resources/Maps.arc,survivalworld_f.map,records/level art/decorationsinterior/fortress/fort_rug_end01a.dbr,22.66619300842285,-19.748943328857422,17.594745635986328,,56
survivalmode1/resources/Maps.arc,survivalworld_f.map,records/level art/decorationsinterior/fortress/fort_rug_mid01a.dbr,18.77389144897461,9.239821434020996,13.023771286010742,,56
survivalmode1/resources/Maps.arc,survivalworld_f.map,records/level art/decorationsinterior/fortress/fort_candelabra_short3x01a_lit.dbr,14.519213676452637,9.243660926818848,8.426469802856445,,56
survivalmode1/resources/Maps.arc,survivalworld_f.map,records/level art/decorationsinterior/fortress/fort_candelabra_short5x01a_lit.dbr,18.320938110351562,10.617557525634766,1.4554443359375,,56
survivalmode1/resources/Maps.arc,survivalworld_f.map,records/level art/structures/fortress/fort_towerwindow_lg01a_top.dbr,8.98835563659668,10.797417640686035,13.387080192565918,,56
survivalmode1/resources/Maps.arc,survivalworld_f.map,records/level art/structures/fortress/fort_towerwindow_lg01a_base.dbr,15.328044891357422,5.007376670837402,9.23828125,,56
survivalmode1/resources/Maps.arc,survivalworld_f.map,records/level art/structures/fortress/fort_towerdoor_lg01a_top.dbr,15.280963897705078,5.021008491516113,9.1197509765625,,56
survivalmode1/resources/Maps.arc,survivalworld_f.map,records/level art/structures/fortress/fort_towerwindow_lg01a_top.dbr,15.283000946044922,5.007376670837402,9.209625244140625,,56
survivalmode1/resources/Maps.arc,survivalworld_f.map,records/level art/structures/fortress/fort_towerdoor_lg01b_base.dbr,15.328044891357422,5.007376670837402,9.23828125,,56
survivalmode1/resources/Maps.arc,survivalworld_f.map,records/level art/structures/fortress/fort_wallcorner01a_top.dbr,15.537349700927734,4.992342472076416,9.2001953125,,56
survivalmode1/resources/Maps.arc,survivalworld_f.map,records/level art/structures/fortress/fort_pillartall_single01a_mid.dbr,13.65603256225586,1.26544189453125,16.399532318115234,,56
survivalmode1/resources/Maps.arc,survivalworld_f.map,records/level art/structures/fortress/fort_walltall01a_top.dbr,14.283985137939453,10.154617309570312,24.858003616333008,,56
survivalmode1/resources/Maps.arc,survivalworld_f.map,records/level art/structures/fortress/fort_wall01a_base.dbr,19.68033218383789,2.5195045471191406,29.693769454956055,,56
survivalmode1/resources/Maps.arc,survivalworld_f.map,records/level art/structures/fortress/fort_wall01a_top.dbr,19.163311004638672,3.8793296813964844,29.309558868408203,,56
survivalmode1/resources/Maps.arc,survivalworld_f.map,records/level art/structures/fortress/fort_pillar01a_base.dbr,28.408050537109375,17.73268699645996,23.867454528808594,,56
survivalmode1/resources/Maps.arc,survivalworld_f.map,records/level art/structures/fortress/fort_stairsnarrow_half01a.dbr,23.962997436523438,3.9030303955078125,27.856781005859375,,56
survivalmode1/resources/Maps.arc,survivalworld_f.map,records/level art/structures/fortress/fort_walltall01a_top.dbr,26.869789123535156,5.135415077209473,22.11692237854004,,56
survivalmode1/resources/Maps.arc,survivalworld_f.map,records/level art/decorationsinterior/fortress/fort_rug_end01b.dbr,23.93181610107422,-11.131149291992188,20.26555061340332,,56
survivalmode1/resources/Maps.arc,survivalworld_f.map,records/level art/structures/ruins/arkovianshield_wall01a.dbr,10.262237548828125,9.230982780456543,3.836099624633789,,56
survivalmode1/resources/Maps.arc,survivalworld_f.map,records/level art/decorationsinterior/fortress/fort_table_lng01a.dbr,9.956399917602539,8.88765811920166,15.02108383178711,,56
survivalmode1/resources/Maps.arc,survivalworld_f.map,records/level art/structures/fortress/fort_pillartall01a_mid.dbr,8.970338821411133,9.500259399414062,13.388141632080078,,56
survivalmode1/resources/Maps.arc,survivalworld_f.map,records/level art/structures/fortress/fort_pillartower_lg01a_top.dbr,7.100482940673828,6.863010406494141,0.32159996032714844,,56
survivalmode1/resources/Maps.arc,survivalworld_f.map,records/level art/doorsinterior/door_stepsoftorment_epicdoor_frame.dbr,7.023818016052246,12.228050231933594,0.09788131713867188,,56
survivalmode1/resources/Maps.arc,survivalworld_f.map,records/level art/undergrounds/catacomb/catacomb_walldoor02a_top.dbr,6.858297348022461,10.562807083129883,0.3490772247314453,,56
survivalmode1/resources/Maps.arc,survivalworld_f.map,records/level art/undergrounds/catacomb/catacomb_walldoor02a_top.dbr,7.14453125,24.716564178466797,0.8851642608642578,,56
survivalmode1/resources/Maps.arc,survivalworld_f.map,records/level art/doorsinterior/door_stepsoftorment_epicdoor_frame.dbr,7.14453125,19.218605041503906,0.8851642608642578,,56
survivalmode1/resources/Maps.arc,survivalworld_f.map,records/level art/structures/fortress/fort_bridge_pillar01a_base.dbr,7.7800140380859375,9.798566818237305,0.8695715665817261,,56
survivalmode1/resources/Maps.arc,survivalworld_f.map,records/level art/structures/fortress/fort_pillar_single01a_top.dbr,6.963710784912109,-14.373855590820312,0.2928466796875,,56
survivalmode1/resources/Maps.arc,survivalworld_f.map,records/level art/structures/fortress/fort_pillartall_single01a_mid.dbr,0.8686923980712891,14.999847412109375,5.48234748840332,,56
survivalmode1/resources/Maps.arc,survivalworld_f.map,records/level art/structures/fortress/fort_pillartall_single01a_mid.dbr,1.0930709838867188,-0.3776664733886719,5.35577392578125,,56
survivalmode1/resources/Maps.arc,survivalworld_f.map,records/scriptentities/rewardchest03.dbr,0.9670372009277344,8.467044830322266,5.454498291015625,,56
survivalmode1/resources/Maps.arc,survivalworld_f.map,records/level art/chestmarker_03.dbr,8.993443489074707,9.402246475219727,2.3967700004577637,,56
survivalmode1/resources/Maps.arc,survivalworld_f.map,records/level art/chestmarker_01.dbr,8.993443489074707,9.350979804992676,2.3967700004577637,,56
survivalmode1/resources/Maps.arc,survivalworld_f.map,records/scriptentities/bonuschest02.dbr,14.029260635375977,9.350977897644043,4.487498760223389,,56
survivalmode1/resources/Maps.arc,survivalworld_f.map,records/level art/chestmarker_02.dbr,14.029260635375977,9.412623405456543,4.487498760223389,,56
survivalmode1/resources/Maps.arc,survivalworld_f.map,records/scriptentities/rewardchest05.dbr,15.643081665039062,9.350979804992676,0.9712481498718262,,56
survivalmode1/resources/Maps.arc,survivalworld_f.map,records/level art/chestmarker_02.dbr,15.643081665039062,9.403905868530273,0.9712481498718262,,56
survivalmode1/resources/Maps.arc,survivalworld_f.map,records/scriptentities/rewardchest04.dbr,12.698126792907715,9.350979804992676,0.21152830123901367,,56
survivalmode1/resources/Maps.arc,survivalworld_f.map,records/level art/structures/ruins/bonestack_scattereda03.dbr,12.698126792907715,9.424443244934082,0.21152830123901367,,56
survivalmode1/resources/Maps.arc,survivalworld_f.map,records/level art/structures/fortress/fort_pillar_single01a_mid.dbr,11.67597770690918,9.35097599029541,3.4383654594421387,,56
survivalmode1/resources/Maps.arc,survivalworld_f.map,records/scriptentities/bonuschest01.dbr,2.9532432556152344,5.442201614379883,8.964569091796875,,56
survivalmode1/resources/Maps.arc,survivalworld_f.map,records/level art/chestmarker_01.dbr,10.567893028259277,9.41804027557373,7.331157207489014,,56
survivalmode1/resources/Maps.arc,survivalworld_f.map,records/scriptentities/rewardchest02.dbr,10.567893028259277,9.350976943969727,7.331157207489014,,56
survivalmode1/resources/Maps.arc,survivalworld_f.map,records/level art/chestmarker_02.dbr,6.695825099945068,9.400976181030273,5.709041118621826,,56
survivalmode1/resources/Maps.arc,survivalworld_f.map,records/level art/structures/ruins/arkovianurn_lg02a.dbr,6.695825099945068,9.350979804992676,5.709041118621826,,56
survivalmode1/resources/Maps.arc,survivalworld_f.map,records/scriptentities/rewardchest01.dbr,3.405660629272461,13.466382026672363,8.629135131835938,,56
survivalmode1/resources/Maps.arc,survivalworld_f.map,records/level art/chestmarker_02.dbr,6.932288646697998,9.406482696533203,8.741222381591797,,56
survivalmode1/resources/Maps.arc,survivalworld_f.map,records/level art/decorationsinterior/fortress/fort_table_lng01b.dbr,6.932288646697998,9.350979804992676,8.741222381591797,,56
survivalmode1/resources/Maps.arc,survivalworld_f.map,records/level art/structures/ruins/arkovianstatue_harpyhead_lg01a_stone.dbr,20.12359046936035,9.314861297607422,3.374410629272461,,56
survivalmode1/resources/Maps.arc,survivalworld_f.map,records/level art/structures/fortress/fort_pillar_single02a_base.dbr,20.41086196899414,10.930961608886719,3.0002288818359375,,56
survivalmode1/resources/Maps.arc,survivalworld_f.map,records/level art/decorationsinterior/books_row02.dbr,27.470399856567383,10.574085235595703,12.479363441467285,,56
survivalmode1/resources/Maps.arc,survivalworld_f.map,records/level art/decorationsinterior/books_row01.dbr,19.0092716217041,10.624471664428711,2.3955078125,,56
survivalmode1/resources/Maps.arc,survivalworld_f.map,records/level art/structures/fortress/fort_pillar_single01a_mid.dbr,18.632301330566406,10.611124038696289,1.9338226318359375,,56
survivalmode1/resources/Maps.arc,survivalworld_f.map,records/level art/structures/ruins/arkovianurn_med01a.dbr,26.06060028076172,5.44219970703125,7.9345550537109375,,56
survivalmode1/resources/Maps.arc,survivalworld_f.map,records/level art/structures/fortress/fort_pillar_single01a_base.dbr,24.508333206176758,9.665369033813477,10.179893493652344,,56
survivalmode1/resources/Maps.arc,survivalworld_f.map,records/level art/structures/fortress/fort_pillar_single01a_mid.dbr,8.26747989654541,9.233695030212402,28.791709899902344,,56
survivalmode1/resources/Maps.arc,survivalworld_f.map,records/level art/decorationsinterior/fortress/fort_throne01a.dbr,12.844945907592773,5.44219970703125,19.826934814453125,,56
survivalmode1/resources/Maps.arc,survivalworld_f.map,records/level art/structures/ruins/arkovianurn_med01a.dbr,13.410228729248047,9.448293685913086,16.194826126098633,,56
survivalmode1/resources/Maps.arc,survivalworld_f.map,records/level art/structures/fortress/fort_pillartall01a_mid.dbr,13.561569213867188,13.983118057250977,19.36001968383789,,56
survivalmode1/resources/Maps.arc,survivalworld_f.map,records/level art/structures/fortress/fort_pillartower_lg01a_top.dbr,23.564842224121094,4.794300079345703,27.44759750366211,,56
survivalmode1/resources/Maps.arc,survivalworld_f.map,records/level art/structures/fortress/fort_rampartstraight01a.dbr,24.057376861572266,10.79427719116211,28.009233474731445,,56
survivalmode1/resources/Maps.arc,survivalworld_f.map,records/level art/structures/fortress/fort_rampartsingle01b.dbr,29.428489685058594,16.79430389404297,23.495723724365234,,56
survivalmode1/resources/Maps.arc,survivalworld_f.map,records/level art/structures/fortress/fort_pillar_single02a_base.dbr,28.757957458496094,12.794273376464844,22.753841400146484,,56
survivalmode1/resources/Maps.arc,survivalworld_f.map,records/triggervolumes/treasureroom_teleport.dbr,19.068891525268555,10.574084281921387,19.90867805480957,,56
survivalmode1/resources/Maps.arc,survivalworld_f.map,records/level art/doorsinterior/door_rewardroom.dbr,29.4365177154541,5.399906158447266,24.6810302734375,,56
survivalmode1/resources/Maps.arc,survivalworld_f.map,records/level art/factions/blacklegion_banner01a.dbr,33.098148345947266,5.399906158447266,28.892776489257812,,56
survivalmode1/resources/Maps.arc,survivalworld_f.map,records/level art/structures/fortress/fort_rampartsingle01a.dbr,28.82068634033203,10.210622787475586,33.201446533203125,,56
survivalmode1/resources/Maps.arc,survivalworld_f.map,records/level art/structures/fortress/fort_walltallcorner01a_top.dbr,56.375125885009766,0.23294460773468018,1.4852523803710938,,56
survivalmode1/resources/Maps.arc,survivalworld_f.map,records/level art/structures/fortress/fort_walltallcorner01a_top.dbr,56.375125885009766,-7.766325950622559,1.4852828979492188,,56
survivalmode1/resources/Maps.arc,survivalworld_f.map,records/level art/structures/fortress/fort_towerwindow_lg01a_base.dbr,56.041446685791016,-7.766298294067383,0.8479804992675781,,56
survivalmode1/resources/Maps.arc,survivalworld_f.map,records/level art/structures/fortress/fort_towerwindow_lg01a_top.dbr,47.158721923828125,0.11139869689941406,1.7277755737304688,,56
survivalmode1/resources/Maps.arc,survivalworld_f.map,records/level art/structures/fortress/fort_towerwindow_lg01a_top.dbr,47.158721923828125,0.16005897521972656,1.7277755737304688,,56
survivalmode1/resources/Maps.arc,survivalworld_f.map,records/level art/structures/fortress/fort_rampartsingle01a.dbr,47.158721923828125,0.11139869689941406,1.7277755737304688,,56
survivalmode1/resources/Maps.arc,survivalworld_f.map,records/level art/structures/fortress/fort_pillar_single01a_base.dbr,56.375125885009766,-0.7670783996582031,1.4852828979492188,,56
survivalmode1/resources/Maps.arc,survivalworld_f.map,records/level art/structures/fortress/fort_rampartcorner01a.dbr,68.03628540039062,1.8294677734375,20.097957611083984,,56
survivalmode1/resources/Maps.arc,survivalworld_f.map,records/level art/structures/fortress/fort_wallcorner01a_base.dbr,48.77718734741211,-3.7029104232788086,21.263744354248047,,56
survivalmode1/resources/Maps.arc,survivalworld_f.map,records/scriptentities/eventnpc_01.dbr,48.728084564208984,0.6052865982055664,24.025585174560547,,56
survivalmode1/resources/Maps.arc,survivalworld_f.map,records/level art/structures/fortress/fort_debrismound01a.dbr,35.30864715576172,4.851437568664551,31.40210723876953,,56
survivalmode1/resources/Maps.arc,survivalworld_f.map,records/level art/structures/fortress/fort_rampartstraight01a.dbr,63.36394119262695,15.6806640625,9.261590003967285,,56
survivalmode1/resources/Maps.arc,survivalworld_f.map,records/level art/structures/fortress/fort_debrispile01a.dbr,62.8990478515625,6.76598596572876,8.519168853759766,,56
survivalmode1/resources/Maps.arc,survivalworld_f.map,records/level art/structures/fortress/fort_walltall01a_top.dbr,64.89317321777344,15.569015502929688,10.24036979675293,,56
survivalmode1/resources/Maps.arc,survivalworld_f.map,records/level art/structures/fortress/fort_rampartsingle01a.dbr,63.19649887084961,-1.5973303318023682,8.732776641845703,,56
survivalmode1/resources/Maps.arc,survivalworld_f.map,records/level art/structures/fortress/fort_stairsnarrow_half01a.dbr,53.56299591064453,-3.1788320541381836,15.822074890136719,,56
survivalmode1/resources/Maps.arc,survivalworld_f.map,records/level art/structures/fortress/fort_pillartall_single01a_mid.dbr,63.24592590332031,1.0956344604492188,24.010896682739258,,56
survivalmode1/resources/Maps.arc,survivalworld_f.map,records/level art/decorationsinterior/fortress/fort_crate_stacks02b.dbr,55.175819396972656,-7.766326904296875,10.32162857055664,,56
survivalmode1/resources/Maps.arc,survivalworld_f.map,records/level art/structures/fortress/fort_wallgate01a_top.dbr,48.390785217285156,5.19999885559082,19.026126861572266,,56
survivalmode1/resources/Maps.arc,survivalworld_f.map,records/level art/structures/fortress/fort_pillartall_single01a_mid.dbr,47.47257995605469,-7.766325950622559,9.531730651855469,,56
survivalmode1/resources/Maps.arc,survivalworld_f.map,records/level art/structures/fortress/fort_pillar_single01a_top.dbr,39.335052490234375,12.233699798583984,9.208271026611328,,56
survivalmode1/resources/Maps.arc,survivalworld_f.map,records/level art/structures/fortress/fort_pillar_single01a_base.dbr,47.88215637207031,20.233680725097656,1.0808353424072266,,56
survivalmode1/resources/Maps.arc,survivalworld_f.map,records/level art/structures/fortress/fort_pillar_single01a_base.dbr,42.88079833984375,8.281118392944336,12.997241973876953,,56
survivalmode1/resources/Maps.arc,survivalworld_f.map,records/level art/structures/fortress/fort_pillartowersingle_lg01a_base.dbr,43.0738525390625,8.28109073638916,13.550559997558594,,56
survivalmode1/resources/Maps.arc,survivalworld_f.map,records/creatures/npcs/merchants/inventors01.dbr,55.175819396972656,0.23369574546813965,10.32162857055664,,56
survivalmode1/resources/Maps.arc,survivalworld_f.map,records/creatures/npcs/merchants/blacksmiths01.dbr,56.51556396484375,5.19999885559082,14.527937889099121,,56
survivalmode1/resources/Maps.arc,survivalworld_f.map,records/level art/structures/fortress/fort_pillartowersingle_lg01a_top.dbr,52.29258728027344,5.200000762939453,17.866092681884766,,56
survivalmode1/resources/Maps.arc,survivalworld_f.map,records/creatures/npcs/merchants/caravans01.dbr,55.175819396972656,-0.7663271427154541,10.32162857055664,,56
survivalmode1/resources/Maps.arc,survivalworld_f.map,records/level art/structures/fortress/fort_towerwindow_lg01a_base.dbr,53.651451110839844,5.200000762939453,15.345848083496094,,56
survivalmode1/resources/Maps.arc,survivalworld_f.map,records/creatures/npcs/merchants/illusionists01.dbr,79.47871398925781,-6.95203161239624,14.863601684570312,,56
survivalmode1/resources/Maps.arc,survivalworld_f.map,records/level art/decorationsinterior/fortress/fort_crate_stacks02a.dbr,58.84811019897461,5.19999885559082,15.360391616821289,,56
survivalmode1/resources/Maps.arc,survivalworld_f.map,records/level art/structures/fortress/fort_pillartall_single01a_mid.dbr,49.35303497314453,5.200000762939453,20.522287368774414,,56
survivalmode1/resources/Maps.arc,survivalworld_f.map,records/level art/factions/blacklegion_banner01a.dbr,41.46200180053711,-7.318047523498535,25.75666618347168,,56
survivalmode1/resources/Maps.arc,survivalworld_f.map,records/level art/structures/fortress/fort_pillartall_single01a_mid.dbr,37.845252990722656,10.993213653564453,25.30915641784668,,56
survivalmode1/resources/Maps.arc,survivalworld_f.map,records/level art/structures/fortress/fort_pillartall_single01a_mid.dbr,39.36065673828125,-9.797393798828125,26.80075454711914,,56
survivalmode1/resources/Maps.arc,survivalworld_f.map,records/level art/decorationsinterior/fortress/fort_crate_stacks01b.dbr,54.75796890258789,-12.541767120361328,23.376445770263672,,56
survivalmode1/resources/Maps.arc,survivalworld_f.map,records/level art/factions/blacklegion_banner02a.dbr,51.851802825927734,5.200000762939453,22.451152801513672,,56
survivalmode1/resources/Maps.arc,survivalworld_f.map,records/level art/carnage/corpse_human_burned_03.dbr,48.558956146240234,5.200002670288086,26.985721588134766,,56
survivalmode1/resources/Maps.arc,survivalworld_f.map,records/level art/carnage/corpse_human_burned_02.dbr,55.92517852783203,1.0011940002441406,29.198429107666016,,56
survivalmode1/resources/Maps.arc,survivalworld_f.map,records/fx/ambient/fx_epicdungeondoor_greenaura01.dbr,56.30265426635742,1.0014152526855469,26.81229591369629,,56
survivalmode1/resources/Maps.arc,survivalworld_f.map,records/level art/structures/fortress/fort_pillartall01a_mid.dbr,71.38922119140625,1.0,25.33527374267578,,56
survivalmode1/resources/Maps.arc,survivalworld_f.map,records/level art/structures/fortress/fort_pillartall02a_top.dbr,72.67721557617188,1.8295211791992188,24.01563262939453,,56
survivalmode1/resources/Maps.arc,survivalworld_f.map,records/scriptentities/spawnpoint02.dbr,72.64833068847656,1.3951539993286133,24.04956817626953,,56
survivalmode1/resources/Maps.arc,survivalworld_f.map,records/scriptentities/spawnbeacon_02.dbr,74.471923828125,0.9999980926513672,21.309085845947266,,56
survivalmode1/resources/Maps.arc,survivalworld_f.map,records/level art/decorationsinterior/prison_manacles01.dbr,74.66255187988281,1.0,20.96099090576172,,56
survivalmode1/resources/Maps.arc,survivalworld_f.map,records/scriptentities/trappoint_01.dbr,76.0552749633789,7.15045166015625,29.572235107421875,,56
survivalmode1/resources/Maps.arc,survivalworld_f.map,records/controllers/controlobjects/patrolpoint_01.dbr,64.53654479980469,0.999969482421875,35.094573974609375,,56
survivalmode1/resources/Maps.arc,survivalworld_f.map,records/level art/structures/fortress/fort_pillartall_single01a_mid.dbr,65.85823059082031,0.9999847412109375,31.144670486450195,2c2dd748ff40ccd9c20d3fb871d5976a,72
survivalmode1/resources/Maps.arc,survivalworld_f.map,records/level art/structures/fortress/fort_pillar01a_top.dbr,30.218690872192383,-9.797395706176758,34.83558654785156,,56
survivalmode1/resources/Maps.arc,survivalworld_f.map,records/level art/structures/fortress/fort_towerwindow_lg01a_top.dbr,7.43446159362793,20.233680725097656,38.0412483215332,,56
survivalmode1/resources/Maps.arc,survivalworld_f.map,records/level art/undergrounds/fortress/fort_walltall01a_top.dbr,4.130088806152344,0.23369669914245605,40.618690490722656,,56
survivalmode1/resources/Maps.arc,survivalworld_f.map,records/level art/structures/fortress/fort_wallgate01a_top.dbr,8.673531532287598,2.4506754875183105,37.68465042114258,,56
survivalmode1/resources/Maps.arc,survivalworld_f.map,records/level art/structures/fortress/fort_towerwindow_lg01a_base.dbr,11.862682342529297,-7.766325950622559,41.717201232910156,,56
survivalmode1/resources/Maps.arc,survivalworld_f.map,records/level art/structures/fortress/fort_rampartsingle01a.dbr,4.130088806152344,0.23369669914245605,40.618690490722656,,56
survivalmode1/resources/Maps.arc,survivalworld_f.map,records/level art/structures/fortress/fort_pillar_single01a_base.dbr,17.083236694335938,-3.374636650085449,48.612892150878906,,56
survivalmode1/resources/Maps.arc,survivalworld_f.map,records/level art/decorationsinterior/fortress/fort_crate_stacks02b.dbr,16.31393051147461,9.233695030212402,37.694007873535156,,56
survivalmode1/resources/Maps.arc,survivalworld_f.map,records/level art/structures/fortress/fort_towerwindow_lg01a_base.dbr,21.241178512573242,1.0,34.7226676940918,,56
survivalmode1/resources/Maps.arc,survivalworld_f.map,records/level art/structures/fortress/fort_pillar01a_base.dbr,13.591133117675781,-6.779330730438232,74.44331359863281,,56
survivalmode1/resources/Maps.arc,survivalworld_f.map,records/level art/structures/fortress/fort_debrispile01a.dbr,-0.7491798400878906,-2.766324043273926,53.116371154785156,,56
survivalmode1/resources/Maps.arc,survivalworld_f.map,records/level art/structures/fortress/fort_rampartstraight01a.dbr,10.049966812133789,14.482963562011719,60.33750534057617,,56
survivalmode1/resources/Maps.arc,survivalworld_f.map,records/level art/structures/fortress/fort_walltall01a_top.dbr,7.961051940917969,6.934896469116211,56.928260803222656,,56
survivalmode1/resources/Maps.arc,survivalworld_f.map,records/level art/structures/fortress/fort_wall01a_base.dbr,7.961051940917969,-1.0650815963745117,56.928260803222656,,56
survivalmode1/resources/Maps.arc,survivalworld_f.map,records/level art/structures/fortress/fort_debrismound01a.dbr,7.961051940917969,-1.0650815963745117,56.928260803222656,,56
survivalmode1/resources/Maps.arc,survivalworld_f.map,records/level art/structures/fortress/fort_pillartall01a_mid.dbr,8.852934837341309,15.6806640625,58.23902130126953,,56
survivalmode1/resources/Maps.arc,survivalworld_f.map,records/level art/structures/fortress/fort_stairsnarrow_half01a.dbr,-0.7491798400878906,-6.766325950622559,53.116371154785156,,56
survivalmode1/resources/Maps.arc,survivalworld_f.map,records/fx/lights/light_firelanternflame_green01.dbr,23.894315719604492,1.095632791519165,59.33661651611328,,56
survivalmode1/resources/Maps.arc,survivalworld_f.map,records/level art/structures/fortress/fort_pillartall_single01a_mid.dbr,17.83883285522461,4.3477630615234375,70.8978271484375,,56
survivalmode1/resources/Maps.arc,survivalworld_f.map,records/level art/structures/fortress/fort_pillartowersingle_lg01a_top.dbr,11.599842071533203,-7.766338348388672,49.595218658447266,,56
survivalmode1/resources/Maps.arc,survivalworld_f.map,records/level art/structures/fortress/fort_pillartowersingle_lg01a_base.dbr,11.599842071533203,-0.7663383483886719,49.595218658447266,,56
survivalmode1/resources/Maps.arc,survivalworld_f.map,records/level art/structures/fortress/fort_walltallcorner01a_top.dbr,11.599842071533203,0.23368453979492188,49.595218658447266,,56
survivalmode1/resources/Maps.arc,survivalworld_f.map,records/level art/structures/fortress/fort_rampartsingle01a.dbr,2.960193634033203,-7.766325950622559,49.76361846923828,,56
survivalmode1/resources/Maps.arc,survivalworld_f.map,records/level art/flora/trees/treebalsam_sm_01a.dbr,2.289653778076172,-0.7663261890411377,49.02173614501953,,56
survivalmode1/resources/Maps.arc,survivalworld_f.map,records/level art/structures/fortress/fort_towerwindow_lg01a_base.dbr,4.023952484130859,-6.0157365798950195,49.42871856689453,,56
survivalmode1/resources/Maps.arc,survivalworld_f.map,records/level art/flora/trees/treebalsam_lg_03a.dbr,4.130088806152344,0.23369669914245605,40.618690490722656,,56
survivalmode1/resources/Maps.arc,survivalworld_f.map,records/level art/structures/fortress/fort_rampartsingle01a.dbr,2.257783889770508,-4.788461685180664,40.52882766723633,,56
survivalmode1/resources/Maps.arc,survivalworld_f.map,records/level art/structures/fortress/fort_rampartcorner01a.dbr,2.960193634033203,-0.7663261890411377,49.76361846923828,,56
survivalmode1/resources/Maps.arc,survivalworld_f.map,records/level art/structures/fortress/fort_wallcorner01a_base.dbr,23.89590835571289,-3.7029104232788086,44.182945251464844,,56
survivalmode1/resources/Maps.arc,survivalworld_f.map,records/level art/structures/fortress/fort_debrispile01a.dbr,26.657020568847656,0.6052865982055664,44.26323699951172,,56
survivalmode1/resources/Maps.arc,survivalworld_f.map,records/level art/structures/fortress/fort_pillartall_single01a_mid.dbr,24.724140167236328,5.107694625854492,44.40327453613281,,56
survivalmode1/resources/Maps.arc,survivalworld_f.map,records/creatures/npcs/merchants/powerups_s01.dbr,28.63051414489746,-7.466677665710449,36.73008346557617,,56
survivalmode1/resources/Maps.arc,survivalworld_f.map,records/level art/structures/fortress/fort_pillartall_single01a_mid.dbr,16.456146240234375,5.212791442871094,48.412025451660156,,56
survivalmode1/resources/Maps.arc,survivalworld_f.map,records/level art/structures/fortress/fort_pillartowersingle_lg01a_base.dbr,19.686405181884766,-7.766326904296875,41.569129943847656,,56
survivalmode1/resources/Maps.arc,survivalworld_f.map,records/level art/structures/fortress/fort_pillartowersingle_lg01a_top.dbr,19.686405181884766,0.23369598388671875,41.569129943847656,,56
survivalmode1/resources/Maps.arc,survivalworld_f.map,records/scriptentities/merchantnpc_01.dbr,19.623769760131836,-0.7663307189941406,41.39878845214844,,56
survivalmode1/resources/Maps.arc,survivalworld_f.map,records/level art/factions/blacklegion_banner02a.dbr,19.502044677734375,5.212791442871094,47.01070785522461,,56
survivalmode1/resources/Maps.arc,survivalworld_f.map,records/level art/structures/fortress/fort_pillartall_single01a_mid.dbr,29.763416290283203,7.067127227783203,44.895179748535156,,56
survivalmode1/resources/Maps.arc,survivalworld_f.map,records/creatures/npcs/merchants/reallocators01.dbr,25.031246185302734,-12.541767120361328,50.66456604003906,,56
survivalmode1/resources/Maps.arc,survivalworld_f.map,records/fx/ambient/fx_epicdungeondoor_greenaura01.dbr,14.97716999053955,5.212791442871094,51.54241943359375,,56
survivalmode1/resources/Maps.arc,survivalworld_f.map,records/fx/ambient/fx_epicdungeondoor_greenaura01.dbr,24.043630599975586,0.9999923706054688,67.70475769042969,,56
survivalmode1/resources/Maps.arc,survivalworld_f.map,records/level art/structures/fortress/fort_pillartall01a_mid.dbr,21.18149185180664,-6.779327392578125,68.0581283569336,,56
