archive,map,row_index,dbr,v2_dbr,x,y,z,guid,record_size,string_index,file_offset,label_source,parse_gate
survivalmode1/resources/Maps.arc,survivalworld_c.map,501,records/level art/structures/ruins/wallruined_slate_rubble_lgx02.dbr,records/level art/structures/ruins/arkovianwall_archwaybroken01b.dbr,80.22034454345703,16.641550064086914,83.58401489257812,,56,46,1876804,"H-d-A index-first layout, array at arr_off+4","row-norm [0.25,4.0] (D-U-1 repaired)"
survivalmode1/resources/Maps.arc,survivalworld_c.map,502,records/level art/structures/ruins/arkovianwall_archwaybroken01b.dbr,records/level art/structures/ruins/arkovianwall_pillarround01b.dbr,84.22966003417969,16.67074966430664,81.09830474853516,,56,113,1876860,"H-d-A index-first layout, array at arr_off+4","row-norm [0.25,4.0] (D-U-1 repaired)"
survivalmode1/resources/Maps.arc,survivalworld_c.map,503,records/level art/structures/ruins/arkovianwall_pillarround01b.dbr,records/level art/undergrounds/ruins/wallruined_slate_half_top01a.dbr,72.0604248046875,18.14438819885254,88.7691650390625,,56,42,1876916,"H-d-A index-first layout, array at arr_off+4","row-norm [0.25,4.0] (D-U-1 repaired)"
survivalmode1/resources/Maps.arc,survivalworld_c.map,504,records/level art/undergrounds/ruins/wallruined_slate_half_top01a.dbr,records/level art/undergrounds/ruins/wallruined_slate_half_base01a.dbr,72.54744720458984,16.717626571655273,91.0919418334961,,56,154,1876972,"H-d-A index-first layout, array at arr_off+4","row-norm [0.25,4.0] (D-U-1 repaired)"
survivalmode1/resources/Maps.arc,survivalworld_c.map,505,records/level art/undergrounds/ruins/wallruined_slate_half_base01a.dbr,records/level art/undergrounds/fortress/fort_floor12x12_01c.dbr,72.52092742919922,16.70752716064453,91.14500427246094,,56,155,1877028,"H-d-A index-first layout, array at arr_off+4","row-norm [0.25,4.0] (D-U-1 repaired)"
survivalmode1/resources/Maps.arc,survivalworld_c.map,506,records/level art/undergrounds/fortress/fort_floor12x12_01c.dbr,records/level art/structures/ruins/wallruined_slate_rubble_lgx01.dbr,100.6495132446289,16.742101669311523,85.2875747680664,,56,5,1877084,"H-d-A index-first layout, array at arr_off+4","row-norm [0.25,4.0] (D-U-1 repaired)"
survivalmode1/resources/Maps.arc,survivalworld_c.map,507,records/level art/structures/ruins/wallruined_slate_rubble_lgx01.dbr,records/level art/undergrounds/fortress/fort_floor12x12_01c.dbr,102.06233215332031,14.665929794311523,87.14395141601562,,56,51,1877140,"H-d-A index-first layout, array at arr_off+4","row-norm [0.25,4.0] (D-U-1 repaired)"
survivalmode1/resources/Maps.arc,survivalworld_c.map,508,records/level art/undergrounds/fortress/fort_floor12x12_01c.dbr,records/level art/structures/ruins/arkovianwall_freestandingbroken02a.dbr,100.41426086425781,16.707504272460938,88.83074188232422,,56,5,1877196,"H-d-A index-first layout, array at arr_off+4","row-norm [0.25,4.0] (D-U-1 repaired)"
survivalmode1/resources/Maps.arc,survivalworld_c.map,509,records/level art/structures/ruins/arkovianwall_freestandingbroken02a.dbr,records/scriptentities/spawnpoint03.dbr,99.5658950805664,16.650028228759766,91.5206527709961,,56,73,1877252,"H-d-A index-first layout, array at arr_off+4","row-norm [0.25,4.0] (D-U-1 repaired)"
survivalmode1/resources/Maps.arc,survivalworld_c.map,510,records/scriptentities/spawnpoint03.dbr,records/scriptentities/spawnbeacon_03.dbr,91.60332489013672,16.651126861572266,84.61479949951172,,56,156,1877308,"H-d-A index-first layout, array at arr_off+4","row-norm [0.25,4.0] (D-U-1 repaired)"
survivalmode1/resources/Maps.arc,survivalworld_c.map,511,records/scriptentities/spawnbeacon_03.dbr,records/level art/structures/ruins/wallruined_slate_rubble_lgx02.dbr,91.5756607055664,16.65094566345215,85.19710540771484,,56,157,1877364,"H-d-A index-first layout, array at arr_off+4","row-norm [0.25,4.0] (D-U-1 repaired)"
survivalmode1/resources/Maps.arc,survivalworld_c.map,512,records/level art/structures/ruins/wallruined_slate_rubble_lgx02.dbr,records/level art/flora/bushes/bush_thicketbrambles1a.dbr,91.79259490966797,16.630720138549805,92.68004608154297,,56,46,1877420,"H-d-A index-first layout, array at arr_off+4","row-norm [0.25,4.0] (D-U-1 repaired)"
survivalmode1/resources/Maps.arc,survivalworld_c.map,513,records/level art/flora/bushes/bush_thicketbrambles1a.dbr,records/level art/terrain/rock_slate_pile_med_01.dbr,120.56547546386719,3.2858963012695312,90.1285400390625,,56,146,1877476,"H-d-A index-first layout, array at arr_off+4","row-norm [0.25,4.0] (D-U-1 repaired)"
survivalmode1/resources/Maps.arc,survivalworld_c.map,514,records/level art/terrain/rock_slate_pile_med_01.dbr,records/level art/terrain/rock_grayridged_a01_paintable.dbr,116.58027648925781,2.4771881103515625,95.02804565429688,,56,80,1877532,"H-d-A index-first layout, array at arr_off+4","row-norm [0.25,4.0] (D-U-1 repaired)"
survivalmode1/resources/Maps.arc,survivalworld_c.map,515,records/level art/terrain/rock_grayridged_a01_paintable.dbr,records/level art/structures/ruins/arkovianwall_pillarround01b.dbr,111.51263427734375,10.131427764892578,86.27099609375,,56,122,1877588,"H-d-A index-first layout, array at arr_off+4","row-norm [0.25,4.0] (D-U-1 repaired)"
survivalmode1/resources/Maps.arc,survivalworld_c.map,516,records/level art/structures/ruins/arkovianwall_pillarround01b.dbr,records/level art/structures/ruins/arkovianwall_endbrokenlong02a.dbr,109.19772338867188,14.780502319335938,80.47761535644531,,56,42,1877644,"H-d-A index-first layout, array at arr_off+4","row-norm [0.25,4.0] (D-U-1 repaired)"
survivalmode1/resources/Maps.arc,survivalworld_c.map,517,records/level art/structures/ruins/arkovianwall_endbrokenlong02a.dbr,records/level art/flora/bushes/bush_brambledead2a.dbr,110.61058807373047,15.44795036315918,76.19265747070312,,56,70,1877700,"H-d-A index-first layout, array at arr_off+4","row-norm [0.25,4.0] (D-U-1 repaired)"
survivalmode1/resources/Maps.arc,survivalworld_c.map,518,records/level art/flora/bushes/bush_brambledead2a.dbr,records/level art/terrain/rock_grayrounded_a01.dbr,120.05335235595703,5.720569610595703,83.36973571777344,,56,21,1877756,"H-d-A index-first layout, array at arr_off+4","row-norm [0.25,4.0] (D-U-1 repaired)"
survivalmode1/resources/Maps.arc,survivalworld_c.map,519,records/level art/terrain/rock_grayrounded_a01.dbr,records/level art/structures/ruins/arkovianwall_pillarround01b.dbr,111.53996276855469,18.88732147216797,65.61341094970703,,56,158,1877812,"H-d-A index-first layout, array at arr_off+4","row-norm [0.25,4.0] (D-U-1 repaired)"
survivalmode1/resources/Maps.arc,survivalworld_c.map,520,records/level art/structures/ruins/arkovianwall_pillarround01b.dbr,records/level art/flora/bushes/bush_thicket_row_lg02a.dbr,112.50302124023438,16.391006469726562,72.26387023925781,,56,42,1877868,"H-d-A index-first layout, array at arr_off+4","row-norm [0.25,4.0] (D-U-1 repaired)"
survivalmode1/resources/Maps.arc,survivalworld_c.map,521,records/level art/flora/bushes/bush_thicket_row_lg02a.dbr,records/level art/terrain/rock_slate_pile_med_03.dbr,78.05741882324219,4.3838043212890625,118.59890747070312,,56,10,1877924,"H-d-A index-first layout, array at arr_off+4","row-norm [0.25,4.0] (D-U-1 repaired)"
survivalmode1/resources/Maps.arc,survivalworld_c.map,522,records/level art/terrain/rock_slate_pile_med_03.dbr,records/level art/undergrounds/ruins/wallruined_slate_long_base01a.dbr,74.412841796875,14.06729793548584,106.66230773925781,,56,159,1877980,"H-d-A index-first layout, array at arr_off+4","row-norm [0.25,4.0] (D-U-1 repaired)"
survivalmode1/resources/Maps.arc,survivalworld_c.map,523,records/level art/undergrounds/ruins/wallruined_slate_long_base01a.dbr,records/level art/structures/ruins/wallruined_slate_rubble_lgx01.dbr,73.64476776123047,16.352344512939453,102.46580505371094,,56,74,1878036,"H-d-A index-first layout, array at arr_off+4","row-norm [0.25,4.0] (D-U-1 repaired)"
survivalmode1/resources/Maps.arc,survivalworld_c.map,524,records/level art/structures/ruins/wallruined_slate_rubble_lgx01.dbr,records/level art/undergrounds/fortress/fort_floor12x12_01c.dbr,72.85552215576172,16.63168716430664,101.04924011230469,,56,51,1878092,"H-d-A index-first layout, array at arr_off+4","row-norm [0.25,4.0] (D-U-1 repaired)"
survivalmode1/resources/Maps.arc,survivalworld_c.map,525,records/level art/undergrounds/fortress/fort_floor12x12_01c.dbr,records/level art/structures/ruins/arkovianwall_freestandingbroken02a.dbr,69.3862533569336,16.80674171447754,104.37844848632812,,56,5,1878148,"H-d-A index-first layout, array at arr_off+4","row-norm [0.25,4.0] (D-U-1 repaired)"
survivalmode1/resources/Maps.arc,survivalworld_c.map,526,records/level art/structures/ruins/arkovianwall_freestandingbroken02a.dbr,records/level art/structures/ruins/arkovianwall_pillarround01a.dbr,73.60504150390625,16.65000343322754,104.60491180419922,,56,73,1878204,"H-d-A index-first layout, array at arr_off+4","row-norm [0.25,4.0] (D-U-1 repaired)"
survivalmode1/resources/Maps.arc,survivalworld_c.map,527,records/level art/structures/ruins/arkovianwall_pillarround01a.dbr,records/level art/structures/ruins/arkovianwall_pillarround01b.dbr,72.99674987792969,16.76117706298828,98.6036376953125,,56,76,1878260,"H-d-A index-first layout, array at arr_off+4","row-norm [0.25,4.0] (D-U-1 repaired)"
survivalmode1/resources/Maps.arc,survivalworld_c.map,528,records/level art/structures/ruins/arkovianwall_pillarround01b.dbr,records/level art/structures/ruins/arkovianwall_endbrokenlong02a.dbr,74.20347595214844,17.294635772705078,109.41475677490234,,56,42,1878316,"H-d-A index-first layout, array at arr_off+4","row-norm [0.25,4.0] (D-U-1 repaired)"
survivalmode1/resources/Maps.arc,survivalworld_c.map,529,records/level art/structures/ruins/arkovianwall_endbrokenlong02a.dbr,records/level art/structures/ruins/arkovianwall_pillarround01a.dbr,69.57009887695312,16.94739532470703,108.72169494628906,,56,70,1878372,"H-d-A index-first layout, array at arr_off+4","row-norm [0.25,4.0] (D-U-1 repaired)"
survivalmode1/resources/Maps.arc,survivalworld_c.map,530,records/level art/structures/ruins/arkovianwall_pillarround01a.dbr,records/level art/structures/ruins/arkovianwall_pillarround01b.dbr,74.58158874511719,4.8840436935424805,111.37521362304688,,56,76,1878428,"H-d-A index-first layout, array at arr_off+4","row-norm [0.25,4.0] (D-U-1 repaired)"
survivalmode1/resources/Maps.arc,survivalworld_c.map,531,records/level art/structures/ruins/arkovianwall_pillarround01b.dbr,records/level art/structures/ruins/arkovianwall_freestandingbroken01a.dbr,74.23778533935547,15.200596809387207,109.36051940917969,,56,42,1878484,"H-d-A index-first layout, array at arr_off+4","row-norm [0.25,4.0] (D-U-1 repaired)"
survivalmode1/resources/Maps.arc,survivalworld_d.map,0,records/fx/ambient/fx_eldritchrift_medium01.dbr,records/level art/flora/trees/treepinnately_01a.dbr,65.06800842285156,13.54404067993164,64.97354125976562,,56,0,1845464,"H-d-A index-first layout, array at arr_off+4","row-norm [0.25,4.0] (D-U-1 repaired)"
survivalmode1/resources/Maps.arc,survivalworld_d.map,1,records/level art/flora/trees/treepinnately_01a.dbr,records/level art/flora/trees/treebeechgreentall01a.dbr,67.21089172363281,13.543436050415039,83.20877075195312,,56,1,1845520,"H-d-A index-first layout, array at arr_off+4","row-norm [0.25,4.0] (D-U-1 repaired)"
survivalmode1/resources/Maps.arc,survivalworld_d.map,2,records/level art/flora/trees/treebeechgreentall01a.dbr,records/level art/terrain/granite_cliff_taperedmedium_01.dbr,39.24620056152344,13.793224334716797,62.5247802734375,,56,2,1845576,"H-d-A index-first layout, array at arr_off+4","row-norm [0.25,4.0] (D-U-1 repaired)"
survivalmode1/resources/Maps.arc,survivalworld_d.map,3,records/level art/terrain/granite_cliff_taperedmedium_01.dbr,records/level art/terrain/granite_cliff_20x20_01.dbr,68.07173156738281,14.72153091430664,50.866607666015625,,56,3,1845632,"H-d-A index-first layout, array at arr_off+4","row-norm [0.25,4.0] (D-U-1 repaired)"
survivalmode1/resources/Maps.arc,survivalworld_d.map,4,records/level art/terrain/granite_cliff_20x20_01.dbr,records/level art/flora/trees/treebeechgreen02a.dbr,69.1199722290039,6.5429840087890625,83.16606903076172,,56,4,1845688,"H-d-A index-first layout, array at arr_off+4","row-norm [0.25,4.0] (D-U-1 repaired)"
survivalmode1/resources/Maps.arc,survivalworld_d.map,5,records/level art/flora/trees/treebeechgreen02a.dbr,records/level art/flora/trees/treebeechdead_log01c.dbr,63.95199203491211,13.542047500610352,101.66808319091797,,56,5,1845744,"H-d-A index-first layout, array at arr_off+4","row-norm [0.25,4.0] (D-U-1 repaired)"
survivalmode1/resources/Maps.arc,survivalworld_d.map,6,records/level art/flora/trees/treebeechdead_log01c.dbr,records/level art/flora/trees/treebeechgreentall01a.dbr,23.765220642089844,12.802042961120605,64.40665435791016,,56,6,1845800,"H-d-A index-first layout, array at arr_off+4","row-norm [0.25,4.0] (D-U-1 repaired)"
survivalmode1/resources/Maps.arc,survivalworld_d.map,7,records/level art/flora/trees/treebeechgreentall01a.dbr,records/level art/terrain/granite_cliff_20x20_01.dbr,60.544639587402344,13.512962341308594,125.0795669555664,,56,2,1845856,"H-d-A index-first layout, array at arr_off+4","row-norm [0.25,4.0] (D-U-1 repaired)"
survivalmode1/resources/Maps.arc,survivalworld_d.map,8,records/level art/terrain/granite_cliff_20x20_01.dbr,records/level art/terrain/granite_cliff_20x20_01.dbr,56.66438293457031,5.681370735168457,1.8226985931396484,,56,4,1845912,"H-d-A index-first layout, array at arr_off+4","row-norm [0.25,4.0] (D-U-1 repaired)"
survivalmode1/resources/Maps.arc,survivalworld_d.map,9,records/level art/terrain/granite_cliff_20x20_01.dbr,records/level art/flora/trees/treebeechgreen_lg01a.dbr,60.5051155090332,5.115608215332031,17.26770782470703,,56,4,1845968,"H-d-A index-first layout, array at arr_off+4","row-norm [0.25,4.0] (D-U-1 repaired)"
survivalmode1/resources/Maps.arc,survivalworld_d.map,10,records/level art/flora/trees/treebeechgreen_lg01a.dbr,records/level art/flora/trees/treebeechgreen01a.dbr,101.18148040771484,16.565357208251953,62.26271438598633,,56,7,1846024,"H-d-A index-first layout, array at arr_off+4","row-norm [0.25,4.0] (D-U-1 repaired)"
survivalmode1/resources/Maps.arc,survivalworld_d.map,11,records/level art/flora/trees/treebeechgreen01a.dbr,records/level art/flora/trees/treebeechgreentall01a.dbr,63.14826202392578,13.966104507446289,10.812106132507324,,56,8,1846080,"H-d-A index-first layout, array at arr_off+4","row-norm [0.25,4.0] (D-U-1 repaired)"
survivalmode1/resources/Maps.arc,survivalworld_d.map,12,records/level art/flora/trees/treebeechgreentall01a.dbr,records/level art/flora/trees/treebeechautumn01a.dbr,114.88095092773438,16.507226943969727,67.21251678466797,,56,2,1846136,"H-d-A index-first layout, array at arr_off+4","row-norm [0.25,4.0] (D-U-1 repaired)"
survivalmode1/resources/Maps.arc,survivalworld_d.map,13,records/level art/flora/trees/treebeechautumn01a.dbr,records/level art/terrain/granite_rock_roundedmedium_01.dbr,65.96388244628906,13.538089752197266,126.89971923828125,,56,9,1846192,"H-d-A index-first layout, array at arr_off+4","row-norm [0.25,4.0] (D-U-1 repaired)"
survivalmode1/resources/Maps.arc,survivalworld_d.map,14,records/level art/terrain/granite_rock_roundedmedium_01.dbr,records/level art/flora/trees/treepinnately_01b.dbr,79.34295654296875,11.8345947265625,60.385169982910156,,56,10,1846248,"H-d-A index-first layout, array at arr_off+4","row-norm [0.25,4.0] (D-U-1 repaired)"
survivalmode1/resources/Maps.arc,survivalworld_d.map,15,records/level art/flora/trees/treepinnately_01b.dbr,records/level art/terrain/granite_rock_roundedlarge_01.dbr,89.43001556396484,15.856321334838867,62.21884536743164,,56,11,1846304,"H-d-A index-first layout, array at arr_off+4","row-norm [0.25,4.0] (D-U-1 repaired)"
survivalmode1/resources/Maps.arc,survivalworld_d.map,16,records/level art/terrain/granite_rock_roundedlarge_01.dbr,records/level art/terrain/granite_cliff_taperedmedium_01.dbr,71.27429962158203,13.007858276367188,102.12582397460938,,56,12,1846360,"H-d-A index-first layout, array at arr_off+4","row-norm [0.25,4.0] (D-U-1 repaired)"
survivalmode1/resources/Maps.arc,survivalworld_d.map,17,records/level art/terrain/granite_cliff_taperedmedium_01.dbr,records/level art/flora/trees/treebeechdead_log01c.dbr,75.8465347290039,15.562705993652344,74.15608215332031,,56,3,1846416,"H-d-A index-first layout, array at arr_off+4","row-norm [0.25,4.0] (D-U-1 repaired)"
survivalmode1/resources/Maps.arc,survivalworld_d.map,18,records/level art/flora/trees/treebeechdead_log01c.dbr,records/level art/lights/light_invisible_lightray_a01.dbr,68.15483093261719,14.082950592041016,3.9664220809936523,,56,6,1846472,"H-d-A index-first layout, array at arr_off+4","row-norm [0.25,4.0] (D-U-1 repaired)"
survivalmode1/resources/Maps.arc,survivalworld_d.map,19,records/level art/lights/light_invisible_lightray_a01.dbr,records/level art/lights/light_invisible_lightray_a01.dbr,60.2755012512207,13.701629638671875,65.37081909179688,,56,13,1846528,"H-d-A index-first layout, array at arr_off+4","row-norm [0.25,4.0] (D-U-1 repaired)"
survivalmode1/resources/Maps.arc,survivalworld_d.map,20,records/level art/lights/light_invisible_lightray_a01.dbr,records/level art/flora/trees/treebeechgreentall01a.dbr,65.04727172851562,13.465198516845703,89.42760467529297,,56,13,1846584,"H-d-A index-first layout, array at arr_off+4","row-norm [0.25,4.0] (D-U-1 repaired)"
survivalmode1/resources/Maps.arc,survivalworld_d.map,21,records/level art/flora/trees/treebeechgreentall01a.dbr,records/level art/terrain/granite_rock_roundedlarge_01.dbr,44.194480895996094,7.420621871948242,17.372982025146484,,56,2,1846640,"H-d-A index-first layout, array at arr_off+4","row-norm [0.25,4.0] (D-U-1 repaired)"
survivalmode1/resources/Maps.arc,survivalworld_d.map,22,records/level art/terrain/granite_rock_roundedlarge_01.dbr,records/level art/flora/trees/treebeechautumn_lg01a.dbr,21.00196075439453,8.669689178466797,38.87514877319336,,56,12,1846696,"H-d-A index-first layout, array at arr_off+4","row-norm [0.25,4.0] (D-U-1 repaired)"
survivalmode1/resources/Maps.arc,survivalworld_d.map,23,records/level art/flora/trees/treebeechautumn_lg01a.dbr,records/level art/flora/trees/treebeechgreen01a.dbr,27.086050033569336,13.529972076416016,37.27684020996094,,56,14,1846752,"H-d-A index-first layout, array at arr_off+4","row-norm [0.25,4.0] (D-U-1 repaired)"
survivalmode1/resources/Maps.arc,survivalworld_d.map,24,records/level art/flora/trees/treebeechgreen01a.dbr,records/level art/flora/trees/treebeechgreen02a.dbr,4.013751983642578,2.599834442138672,21.447141647338867,,56,8,1846808,"H-d-A index-first layout, array at arr_off+4","row-norm [0.25,4.0] (D-U-1 repaired)"
survivalmode1/resources/Maps.arc,survivalworld_d.map,25,records/level art/flora/trees/treebeechgreen02a.dbr,records/level art/terrain/granite_cliff_20x20_01.dbr,24.94167709350586,13.334083557128906,21.85215950012207,,56,5,1846864,"H-d-A index-first layout, array at arr_off+4","row-norm [0.25,4.0] (D-U-1 repaired)"
survivalmode1/resources/Maps.arc,survivalworld_d.map,26,records/level art/terrain/granite_cliff_20x20_01.dbr,records/level art/terrain/granite_rock_roundedlarge_01.dbr,42.27641296386719,0.7225875854492188,28.506473541259766,,56,4,1846920,"H-d-A index-first layout, array at arr_off+4","row-norm [0.25,4.0] (D-U-1 repaired)"
survivalmode1/resources/Maps.arc,survivalworld_d.map,27,records/level art/terrain/granite_rock_roundedlarge_01.dbr,records/level art/terrain/granite_cliff_20x20_01.dbr,27.9056339263916,6.3339691162109375,16.082273483276367,,56,12,1846976,"H-d-A index-first layout, array at arr_off+4","row-norm [0.25,4.0] (D-U-1 repaired)"
survivalmode1/resources/Maps.arc,survivalworld_d.map,28,records/level art/terrain/granite_cliff_20x20_01.dbr,records/level art/lights/light_invisible_lightray_a01.dbr,13.617557525634766,0.0,20.273025512695312,,56,4,1847032,"H-d-A index-first layout, array at arr_off+4","row-norm [0.25,4.0] (D-U-1 repaired)"
survivalmode1/resources/Maps.arc,survivalworld_d.map,29,records/level art/lights/light_invisible_lightray_a01.dbr,records/level art/terrain/granite_rockpile_lg_02.dbr,35.557804107666016,13.344322204589844,44.821624755859375,,56,13,1847088,"H-d-A index-first layout, array at arr_off+4","row-norm [0.25,4.0] (D-U-1 repaired)"
survivalmode1/resources/Maps.arc,survivalworld_d.map,30,records/level art/terrain/granite_rockpile_lg_02.dbr,records/level art/flora/bushes/bush_berry_01a.dbr,60.38411331176758,6.890669822692871,24.718204498291016,,56,15,1847144,"H-d-A index-first layout, array at arr_off+4","row-norm [0.25,4.0] (D-U-1 repaired)"
survivalmode1/resources/Maps.arc,survivalworld_d.map,31,records/level art/flora/bushes/bush_berry_01a.dbr,records/level art/flora/trees/treebeechdead_stump01c.dbr,29.847003936767578,13.589567184448242,19.933731079101562,,56,16,1847200,"H-d-A index-first layout, array at arr_off+4","row-norm [0.25,4.0] (D-U-1 repaired)"
survivalmode1/resources/Maps.arc,survivalworld_d.map,32,records/level art/flora/trees/treebeechdead_stump01c.dbr,records/level art/flora/trees/treebeechgreen_cluster02a.dbr,65.2914810180664,13.776195526123047,1.9757823944091797,,56,17,1847256,"H-d-A index-first layout, array at arr_off+4","row-norm [0.25,4.0] (D-U-1 repaired)"
survivalmode1/resources/Maps.arc,survivalworld_d.map,33,records/level art/flora/trees/treebeechgreen_cluster02a.dbr,records/level art/terrain/granite_cliff_taperedmedium_02.dbr,50.10418701171875,6.943633079528809,2.556929588317871,,56,18,1847312,"H-d-A index-first layout, array at arr_off+4","row-norm [0.25,4.0] (D-U-1 repaired)"
survivalmode1/resources/Maps.arc,survivalworld_d.map,34,records/level art/terrain/granite_cliff_taperedmedium_02.dbr,records/level art/flora/trees/treebeechautumn02a.dbr,47.853919982910156,2.967832565307617,1.8411636352539062,,56,19,1847368,"H-d-A index-first layout, array at arr_off+4","row-norm [0.25,4.0] (D-U-1 repaired)"
survivalmode1/resources/Maps.arc,survivalworld_d.map,35,records/level art/flora/trees/treebeechautumn02a.dbr,records/level art/flora/trees/treebirchgreen_03a.dbr,40.46722412109375,3.697300910949707,0.16489791870117188,,56,20,1847424,"H-d-A index-first layout, array at arr_off+4","row-norm [0.25,4.0] (D-U-1 repaired)"
survivalmode1/resources/Maps.arc,survivalworld_d.map,36,records/level art/flora/trees/treebirchgreen_03a.dbr,records/level art/terrain/granite_rockpile_med_02.dbr,49.13678741455078,7.4833784103393555,7.824337959289551,,56,21,1847480,"H-d-A index-first layout, array at arr_off+4","row-norm [0.25,4.0] (D-U-1 repaired)"
survivalmode1/resources/Maps.arc,survivalworld_d.map,37,records/level art/terrain/granite_rockpile_med_02.dbr,records/level art/flora/bushes/bush_berry_01b.dbr,45.471500396728516,5.079825401306152,9.560297012329102,,56,22,1847536,"H-d-A index-first layout, array at arr_off+4","row-norm [0.25,4.0] (D-U-1 repaired)"
survivalmode1/resources/Maps.arc,survivalworld_d.map,38,records/level art/flora/bushes/bush_berry_01b.dbr,records/level art/terrain/granite_rockpile_sm_02.dbr,61.97128677368164,13.969982147216797,8.472055435180664,,56,23,1847592,"H-d-A index-first layout, array at arr_off+4","row-norm [0.25,4.0] (D-U-1 repaired)"
survivalmode1/resources/Maps.arc,survivalworld_d.map,39,records/level art/terrain/granite_rockpile_sm_02.dbr,records/level art/terrain/granite_cliff_taperedlarge_01.dbr,63.974544525146484,13.895450592041016,14.864508628845215,,56,24,1847648,"H-d-A index-first layout, array at arr_off+4","row-norm [0.25,4.0] (D-U-1 repaired)"
survivalmode1/resources/Maps.arc,survivalworld_d.map,40,records/level art/terrain/granite_cliff_taperedlarge_01.dbr,records/level art/terrain/granite_rockpile_med_02.dbr,0.48029518127441406,5.867277145385742,41.6231803894043,,56,25,1847704,"H-d-A index-first layout, array at arr_off+4","row-norm [0.25,4.0] (D-U-1 repaired)"
survivalmode1/resources/Maps.arc,survivalworld_d.map,41,records/level art/terrain/granite_rockpile_med_02.dbr,records/level art/terrain/granite_cliff_20x20_01.dbr,20.189531326293945,9.646652221679688,48.12309265136719,,56,22,1847760,"H-d-A index-first layout, array at arr_off+4","row-norm [0.25,4.0] (D-U-1 repaired)"
survivalmode1/resources/Maps.arc,survivalworld_d.map,42,records/level art/terrain/granite_cliff_20x20_01.dbr,records/level art/flora/trees/treebeechgreentall_cluster02a.dbr,3.8268089294433594,-1.9386215209960938,55.23762512207031,,56,4,1847816,"H-d-A index-first layout, array at arr_off+4","row-norm [0.25,4.0] (D-U-1 repaired)"
survivalmode1/resources/Maps.arc,survivalworld_d.map,43,records/level art/flora/trees/treebeechgreentall_cluster02a.dbr,records/level art/flora/trees/treebeechgreen03a.dbr,9.150083541870117,9.588764190673828,39.27330780029297,,56,26,1847872,"H-d-A index-first layout, array at arr_off+4","row-norm [0.25,4.0] (D-U-1 repaired)"
survivalmode1/resources/Maps.arc,survivalworld_d.map,44,records/level art/flora/trees/treebeechgreen03a.dbr,records/level art/terrain/granite_rock_roundedlarge_01.dbr,4.073278427124023,4.280921936035156,32.305240631103516,,56,27,1847928,"H-d-A index-first layout, array at arr_off+4","row-norm [0.25,4.0] (D-U-1 repaired)"
survivalmode1/resources/Maps.arc,survivalworld_d.map,45,records/level art/terrain/granite_rock_roundedlarge_01.dbr,records/level art/terrain/granite_rockpile_lg_01.dbr,5.589133262634277,0.7341194152832031,44.35622024536133,,56,12,1847984,"H-d-A index-first layout, array at arr_off+4","row-norm [0.25,4.0] (D-U-1 repaired)"
survivalmode1/resources/Maps.arc,survivalworld_d.map,46,records/level art/terrain/granite_rockpile_lg_01.dbr,records/level art/flora/trees/treebeechdead_branches01a.dbr,13.135562896728516,9.646190643310547,49.315757751464844,,56,28,1848040,"H-d-A index-first layout, array at arr_off+4","row-norm [0.25,4.0] (D-U-1 repaired)"
survivalmode1/resources/Maps.arc,survivalworld_d.map,47,records/level art/flora/trees/treebeechdead_branches01a.dbr,records/level art/flora/bushes/bush_rhodedendrongreen_1a.dbr,6.474887847900391,4.288045883178711,30.42564582824707,,56,29,1848096,"H-d-A index-first layout, array at arr_off+4","row-norm [0.25,4.0] (D-U-1 repaired)"
survivalmode1/resources/Maps.arc,survivalworld_d.map,48,records/level art/flora/bushes/bush_rhodedendrongreen_1a.dbr,records/level art/flora/trees/treepinnately_01a.dbr,8.528278350830078,11.23611831665039,56.04948043823242,,56,30,1848152,"H-d-A index-first layout, array at arr_off+4","row-norm [0.25,4.0] (D-U-1 repaired)"
survivalmode1/resources/Maps.arc,survivalworld_d.map,49,records/level art/flora/trees/treepinnately_01a.dbr,records/creatures/npcs/merchants/caravans01.dbr,11.394240379333496,11.011394500732422,54.64103698730469,,56,1,1848208,"H-d-A index-first layout, array at arr_off+4","row-norm [0.25,4.0] (D-U-1 repaired)"
survivalmode1/resources/Maps.arc,survivalworld_d.map,50,records/creatures/npcs/merchants/caravans01.dbr,records/creatures/npcs/merchants/inventors01.dbr,13.305073738098145,10.936500549316406,55.799617767333984,,56,31,1848264,"H-d-A index-first layout, array at arr_off+4","row-norm [0.25,4.0] (D-U-1 repaired)"
survivalmode1/resources/Maps.arc,survivalworld_d.map,51,records/creatures/npcs/merchants/inventors01.dbr,records/creatures/npcs/merchants/illusionists01.dbr,16.616466522216797,10.662969589233398,53.40249252319336,,56,32,1848320,"H-d-A index-first layout, array at arr_off+4","row-norm [0.25,4.0] (D-U-1 repaired)"
survivalmode1/resources/Maps.arc,survivalworld_d.map,52,records/creatures/npcs/merchants/illusionists01.dbr,records/creatures/npcs/merchants/blacksmiths01.dbr,20.184185028076172,10.634501457214355,52.23973846435547,,56,33,1848376,"H-d-A index-first layout, array at arr_off+4","row-norm [0.25,4.0] (D-U-1 repaired)"
