actor_id,record_path,record_archive,display_name,wave,spawn_level,threat_tier,is_champion,monster_classification,charlevel_equation,halt_class,halt_attr,halt_own,attr_mult_physical_pierce,attr_mult_magical,bio_record,bio_archive,dex_equation,dex_bio_value,dex_skill_add,dex_total,dex_source,dex_skill_sources,int_equation,int_bio_value,int_skill_add,int_total,int_source,int_skill_sources,str_equation,str_bio_value,str_skill_add,str_total,str_source,oa_equation,oa_bio_value,oa_skill_add,oa_total,oa_source,da_equation,da_bio_value,da_skill_add,da_total,da_source,own_total_damage_modifier_pct,own_tdm_state,own_tdm_lapI_crosscheck,own_tdm_n_sources,own_tdm_sources,own_tdm_slots_checked,pool_proxy_levels,level_basis,dex_total_at_proxy_lo,dex_total_at_proxy_hi,int_total_at_proxy_lo,int_total_at_proxy_hi,own_tdm_at_proxy_lo,own_tdm_at_proxy_hi
w162_a003,records/creatures/enemies/boss&quest/wendigo_turned_yuvoll.dbr,sm1,Yuvolloth,162,109,boss,False,Quest,charLevel*1,both,True,True,4.783673,4.804651,records/creatures/enemies/bios/bio_boss_wendigo_turned.dbr,sm1,(charLevel*8)+55,927.0,0.0,927.0,records/creatures/enemies/bios/bio_boss_wendigo_turned.dbr::characterDexterity,ABSENT on all 11 own skill slots,(charLevel*7)+55,818.0,0.0,818.0,records/creatures/enemies/bios/bio_boss_wendigo_turned.dbr::characterIntelligence,ABSENT on all 11 own skill slots,(charLevel*6.5)+50,758.5,0.0,758.5,records/creatures/enemies/bios/bio_boss_wendigo_turned.dbr::characterStrength,(charLevel*7)+100,863.0,0.0,863.0,records/creatures/enemies/bios/bio_boss_wendigo_turned.dbr::characterOffensiveAbility,(charLevel*6.3)+50,736.7,0.0,736.7,records/creatures/enemies/bios/bio_boss_wendigo_turned.dbr::characterDefensiveAbility,41.0,MEASURED,AGREE,2,"records/skills/nonplayerskills/passive/damage_totaladjuster.dbr::offensiveTotalDamageModifier[3]=16.0(IN-RANGE,rank=4) | records/skills/nonplayerskills/passive/armorbase05.dbr::offensiveTotalDamageModifier[108]=25.0(IN-RANGE,rank=109)",records/skills/nonplayerskills/passive/damage_totaladjuster.dbr | records/skills/nonplayerskills/passive/damagebase_physical04.dbr | records/skills/nonplayerskills/passive/armorbase05.dbr | records/skills/nonplayerskills/passive/resists_heroboss.dbr | records/skills/nonplayerskillsgdx1/bossskills/passive/wendigo_yuvolloth_passiveproperties_01.dbr | records/skills/nonplayerskills/bossskills/boss_chest_01.dbr | records/skills/nonplayerskillsgdx1/bossskills/wendigoancient_tripleswipe.dbr | records/skills/nonplayerskillsgdx1/bossskills/wendigofire_charge.dbr | records/skills/nonplayerskillsgdx1/bossskills/wendigofire_burningpresence.dbr | records/skills/nonplayerskillsgdx1/bossskills/wendigofire_flamepatchretaliation.dbr | records/skills/nonplayerskillsgdx1/bossskills/wendigofire_summonfiredevil.dbr,106|107|108,DIVERGENT,903.0,919.0,797.0,811.0,41.0,41.0
w162_a004,records/creatures/enemies/boss&quest/wendigo_turned_yuvoll.dbr,sm1,Yuvolloth,162,109,boss,False,Quest,charLevel*1,both,True,True,4.783673,4.804651,records/creatures/enemies/bios/bio_boss_wendigo_turned.dbr,sm1,(charLevel*8)+55,927.0,0.0,927.0,records/creatures/enemies/bios/bio_boss_wendigo_turned.dbr::characterDexterity,ABSENT on all 11 own skill slots,(charLevel*7)+55,818.0,0.0,818.0,records/creatures/enemies/bios/bio_boss_wendigo_turned.dbr::characterIntelligence,ABSENT on all 11 own skill slots,(charLevel*6.5)+50,758.5,0.0,758.5,records/creatures/enemies/bios/bio_boss_wendigo_turned.dbr::characterStrength,(charLevel*7)+100,863.0,0.0,863.0,records/creatures/enemies/bios/bio_boss_wendigo_turned.dbr::characterOffensiveAbility,(charLevel*6.3)+50,736.7,0.0,736.7,records/creatures/enemies/bios/bio_boss_wendigo_turned.dbr::characterDefensiveAbility,41.0,MEASURED,AGREE,2,"records/skills/nonplayerskills/passive/damage_totaladjuster.dbr::offensiveTotalDamageModifier[3]=16.0(IN-RANGE,rank=4) | records/skills/nonplayerskills/passive/armorbase05.dbr::offensiveTotalDamageModifier[108]=25.0(IN-RANGE,rank=109)",records/skills/nonplayerskills/passive/damage_totaladjuster.dbr | records/skills/nonplayerskills/passive/damagebase_physical04.dbr | records/skills/nonplayerskills/passive/armorbase05.dbr | records/skills/nonplayerskills/passive/resists_heroboss.dbr | records/skills/nonplayerskillsgdx1/bossskills/passive/wendigo_yuvolloth_passiveproperties_01.dbr | records/skills/nonplayerskills/bossskills/boss_chest_01.dbr | records/skills/nonplayerskillsgdx1/bossskills/wendigoancient_tripleswipe.dbr | records/skills/nonplayerskillsgdx1/bossskills/wendigofire_charge.dbr | records/skills/nonplayerskillsgdx1/bossskills/wendigofire_burningpresence.dbr | records/skills/nonplayerskillsgdx1/bossskills/wendigofire_flamepatchretaliation.dbr | records/skills/nonplayerskillsgdx1/bossskills/wendigofire_summonfiredevil.dbr,106|107|108,DIVERGENT,903.0,919.0,797.0,811.0,41.0,41.0
w162_a005,records/creatures/enemies/devotion/chthonianservitor_h01.dbr,sm1,Ishthu'Gal the Dreadblood,162,109,hero,True,Hero,charLevel*1+5,both,True,True,4.798367,5.351628,records/creatures/enemies/bios/bio_hero_standard_01.dbr,sm_mod,(charLevel*8.4)+15,930.6,0.0,930.6,records/creatures/enemies/bios/bio_hero_standard_01.dbr::characterDexterity,ABSENT on all 14 own skill slots,(charLevel*8.4)+20,935.6,0.0,935.6,records/creatures/enemies/bios/bio_hero_standard_01.dbr::characterIntelligence,ABSENT on all 14 own skill slots,(charLevel*6.7)+25,755.3,0.0,755.3,records/creatures/enemies/bios/bio_hero_standard_01.dbr::characterStrength,(charLevel*7)+92,855.0,0.0,855.0,records/creatures/enemies/bios/bio_hero_standard_01.dbr::characterOffensiveAbility,(charLevel*6.8)+15,756.2,0.0,756.2,records/creatures/enemies/bios/bio_hero_standard_01.dbr::characterDefensiveAbility,41.0,MEASURED,AGREE,2,"records/skills/nonplayerskills/passive/damage_totaladjuster.dbr::offensiveTotalDamageModifier[3]=16.0(IN-RANGE,rank=4) | records/skills/nonplayerskills/passive/armorbase04.dbr::offensiveTotalDamageModifier[108]=25.0(IN-RANGE,rank=109)",records/skills/nonplayerskills/passive/damage_totaladjuster.dbr | records/skills/nonplayerskills/passive/damagebase_physical04.dbr | records/skills/nonplayerskills/passive/armorbase04.dbr | records/skills/nonplayerskills/passive/resists_heroboss.dbr | records/skills/nonplayerskills/heroskills/hero loot chests/hero_chest_all_01.dbr | records/skills/nonplayerskillsgdx1/passive/passiveproperties_chthonianservitor.dbr | records/skills/nonplayerskills/buff/dermapteran_hiveaura.dbr | records/skills/nonplayerskillsgdx1/buff/chthonianservitor_emboldeningscreech.dbr | records/skills/nonplayerskillsgdx1/attackmelee/chthonianservitor_impale.dbr | records/skills/nonplayerskillsgdx1/attackprojectile/chthonianservitor_bleedspiral.dbr | records/skills/nonplayerskillsgdx1/attackprojectile/chthonianservitor_bleedspiraldouble.dbr | records/skills/nonplayerskills/heroskills/bolvaris_howlingwind.dbr | records/skills/nonplayerskills/heroskills/charnarion_firestorm.dbr | records/skills/nonplayerskills/heroskills/molbagdal_lightningnova.dbr,107|108,DIVERGENT,913.8,922.2,918.8,927.2,41.0,41.0
w162_a006,records/creatures/enemies/devotion/aetherialcolossus_h04.dbr,sm1,Speldrakus ~ Arcane,162,109,hero,True,Hero,charLevel*1+5,both,True,True,4.798367,5.351628,records/creatures/enemies/bios/bio_hero_standard_extrahealth01.dbr,sm_mod,(charLevel*8.4)+15,930.6,0.0,930.6,records/creatures/enemies/bios/bio_hero_standard_extrahealth01.dbr::characterDexterity,ABSENT on all 17 own skill slots,(charLevel*8.4)+20,935.6,0.0,935.6,records/creatures/enemies/bios/bio_hero_standard_extrahealth01.dbr::characterIntelligence,ABSENT on all 17 own skill slots,(charLevel*6.7)+25,755.3,0.0,755.3,records/creatures/enemies/bios/bio_hero_standard_extrahealth01.dbr::characterStrength,(charLevel*7)+92,855.0,0.0,855.0,records/creatures/enemies/bios/bio_hero_standard_extrahealth01.dbr::characterOffensiveAbility,(charLevel*6.8)+15,756.2,0.0,756.2,records/creatures/enemies/bios/bio_hero_standard_extrahealth01.dbr::characterDefensiveAbility,41.0,MEASURED,AGREE,2,"records/skills/nonplayerskills/passive/damage_totaladjuster.dbr::offensiveTotalDamageModifier[3]=16.0(IN-RANGE,rank=4) | records/skills/nonplayerskills/passive/armorbase04.dbr::offensiveTotalDamageModifier[108]=25.0(IN-RANGE,rank=109)",records/skills/nonplayerskills/passive/damage_totaladjuster.dbr | records/skills/nonplayerskills/passive/damagebase_physical04.dbr | records/skills/nonplayerskills/passive/armorbase04.dbr | records/skills/nonplayerskills/passive/resists_heroboss.dbr | records/skills/nonplayerskills/heroskills/hero loot chests/hero_chest_all_01.dbr | records/skills/nonplayerskillsgdx1/passive/passiveproperties_aetherialcolossuschampion.dbr | records/skills/nonplayerskillsgdx1/attackprojectile/aetherialcolossus_aetherburst.dbr | records/skills/nonplayerskillsgdx1/attackcharge/aetherialcolossus_explosivecharge.dbr | records/skills/nonplayerskillsgdx1/attackcharge/aetherialcolossus_explosivechargeblaze.dbr | records/skills/nonplayerskills/aoe/aetherexplosion1.dbr | records/skills/nonplayerskillsgdx1/attackprojectilering/aetherialcolossus_burningnova.dbr | records/skills/nonplayerskillsgdx1/heroskills/archetypes/arcane_nullification.dbr | records/skills/nonplayerskillsgdx1/heroskills/archetypes/arcane_passivestatmodifier.dbr | records/skills/nonplayerskillsgdx1/heroskills/archetypes/arcane_elementalaura.dbr | records/skills/nonplayerskillsgdx1/heroskills/archetypes/arcane_elementaltempest.dbr | records/skills/nonplayerskills/bossskills/angela_devastation.dbr | records/skills/nonplayerskillsgdx1/heroskills/archetypes/arcane_elementalbolt.dbr,107|108,DIVERGENT,913.8,922.2,918.8,927.2,41.0,41.0
w162_a007,records/creatures/enemies/devotion/aetherialcolossus_h04.dbr,sm1,Speldrakus ~ Arcane,162,109,hero,True,Hero,charLevel*1+5,both,True,True,4.798367,5.351628,records/creatures/enemies/bios/bio_hero_standard_extrahealth01.dbr,sm_mod,(charLevel*8.4)+15,930.6,0.0,930.6,records/creatures/enemies/bios/bio_hero_standard_extrahealth01.dbr::characterDexterity,ABSENT on all 17 own skill slots,(charLevel*8.4)+20,935.6,0.0,935.6,records/creatures/enemies/bios/bio_hero_standard_extrahealth01.dbr::characterIntelligence,ABSENT on all 17 own skill slots,(charLevel*6.7)+25,755.3,0.0,755.3,records/creatures/enemies/bios/bio_hero_standard_extrahealth01.dbr::characterStrength,(charLevel*7)+92,855.0,0.0,855.0,records/creatures/enemies/bios/bio_hero_standard_extrahealth01.dbr::characterOffensiveAbility,(charLevel*6.8)+15,756.2,0.0,756.2,records/creatures/enemies/bios/bio_hero_standard_extrahealth01.dbr::characterDefensiveAbility,41.0,MEASURED,AGREE,2,"records/skills/nonplayerskills/passive/damage_totaladjuster.dbr::offensiveTotalDamageModifier[3]=16.0(IN-RANGE,rank=4) | records/skills/nonplayerskills/passive/armorbase04.dbr::offensiveTotalDamageModifier[108]=25.0(IN-RANGE,rank=109)",records/skills/nonplayerskills/passive/damage_totaladjuster.dbr | records/skills/nonplayerskills/passive/damagebase_physical04.dbr | records/skills/nonplayerskills/passive/armorbase04.dbr | records/skills/nonplayerskills/passive/resists_heroboss.dbr | records/skills/nonplayerskills/heroskills/hero loot chests/hero_chest_all_01.dbr | records/skills/nonplayerskillsgdx1/passive/passiveproperties_aetherialcolossuschampion.dbr | records/skills/nonplayerskillsgdx1/attackprojectile/aetherialcolossus_aetherburst.dbr | records/skills/nonplayerskillsgdx1/attackcharge/aetherialcolossus_explosivecharge.dbr | records/skills/nonplayerskillsgdx1/attackcharge/aetherialcolossus_explosivechargeblaze.dbr | records/skills/nonplayerskills/aoe/aetherexplosion1.dbr | records/skills/nonplayerskillsgdx1/attackprojectilering/aetherialcolossus_burningnova.dbr | records/skills/nonplayerskillsgdx1/heroskills/archetypes/arcane_nullification.dbr | records/skills/nonplayerskillsgdx1/heroskills/archetypes/arcane_passivestatmodifier.dbr | records/skills/nonplayerskillsgdx1/heroskills/archetypes/arcane_elementalaura.dbr | records/skills/nonplayerskillsgdx1/heroskills/archetypes/arcane_elementaltempest.dbr | records/skills/nonplayerskills/bossskills/angela_devastation.dbr | records/skills/nonplayerskillsgdx1/heroskills/archetypes/arcane_elementalbolt.dbr,107|108,DIVERGENT,913.8,922.2,918.8,927.2,41.0,41.0
w162_a008,records/creatures/enemies/boss&quest/dermapteran_madqueen.dbr,sm_mod,"Rashalga, the Mad Queen",162,109,boss,False,Quest,charLevel*1+5,both,True,True,5.77551,6.44186,records/creatures/enemies/bios/bio_boss_nemesis_01.dbr,sm_mod,(charLevel*10)+80,1170.0,0.0,1170.0,records/creatures/enemies/bios/bio_boss_nemesis_01.dbr::characterDexterity,ABSENT on all 12 own skill slots,(charLevel*10)+80,1170.0,0.0,1170.0,records/creatures/enemies/bios/bio_boss_nemesis_01.dbr::characterIntelligence,ABSENT on all 12 own skill slots,(charLevel*7.5)+65,882.5,0.0,882.5,records/creatures/enemies/bios/bio_boss_nemesis_01.dbr::characterStrength,(charLevel*7.2)+100,884.8,0.0,884.8,records/creatures/enemies/bios/bio_boss_nemesis_01.dbr::characterOffensiveAbility,(charLevel*6.3)+60,746.7,0.0,746.7,records/creatures/enemies/bios/bio_boss_nemesis_01.dbr::characterDefensiveAbility,45.0,MEASURED,AGREE,2,"records/skills/nonplayerskills/passive/damage_totaladjuster.dbr::offensiveTotalDamageModifier[4]=20.0(IN-RANGE,rank=5) | records/skills/nonplayerskills/passive/armorbase05.dbr::offensiveTotalDamageModifier[108]=25.0(IN-RANGE,rank=109)",records/skills/nonplayerskills/passive/damage_totaladjuster.dbr | records/skills/nonplayerskills/passive/damagebase_physical05.dbr | records/skills/nonplayerskills/passive/armorbase05.dbr | records/skills/nonplayerskills/passive/resists_heroboss.dbr | records/skills/nonplayerskills/bossskills/boss_chest_02.dbr | records/skills/nonplayerskills/bossskills/dermapteranqueen_passive.dbr | records/skills/nonplayerskills/bossskills/dermapteran_madqueen_groundspines.dbr | records/skills/nonplayerskills/aoe/worm_poisoncloud.dbr | records/skills/nonplayerskills/bossskills/dermapteran_madqueen_bloodlust.dbr | records/skills/nonplayerskills/bossskills/dermapteran_madqueen_summonworms.dbr | records/skills/nonplayerskills/bossskills/chthonianabomination_impale.dbr | records/skills/nonplayerskills/bossskills/dermapteran_madqueen_groundspinesnova.dbr,106|107|108,DIVERGENT,1140.0,1160.0,1140.0,1160.0,45.0,45.0
w162_a009,records/creatures/enemies/boss&quest/dermapteran_madqueen.dbr,sm_mod,"Rashalga, the Mad Queen",162,109,boss,False,Quest,charLevel*1+5,both,True,True,5.77551,6.44186,records/creatures/enemies/bios/bio_boss_nemesis_01.dbr,sm_mod,(charLevel*10)+80,1170.0,0.0,1170.0,records/creatures/enemies/bios/bio_boss_nemesis_01.dbr::characterDexterity,ABSENT on all 12 own skill slots,(charLevel*10)+80,1170.0,0.0,1170.0,records/creatures/enemies/bios/bio_boss_nemesis_01.dbr::characterIntelligence,ABSENT on all 12 own skill slots,(charLevel*7.5)+65,882.5,0.0,882.5,records/creatures/enemies/bios/bio_boss_nemesis_01.dbr::characterStrength,(charLevel*7.2)+100,884.8,0.0,884.8,records/creatures/enemies/bios/bio_boss_nemesis_01.dbr::characterOffensiveAbility,(charLevel*6.3)+60,746.7,0.0,746.7,records/creatures/enemies/bios/bio_boss_nemesis_01.dbr::characterDefensiveAbility,45.0,MEASURED,AGREE,2,"records/skills/nonplayerskills/passive/damage_totaladjuster.dbr::offensiveTotalDamageModifier[4]=20.0(IN-RANGE,rank=5) | records/skills/nonplayerskills/passive/armorbase05.dbr::offensiveTotalDamageModifier[108]=25.0(IN-RANGE,rank=109)",records/skills/nonplayerskills/passive/damage_totaladjuster.dbr | records/skills/nonplayerskills/passive/damagebase_physical05.dbr | records/skills/nonplayerskills/passive/armorbase05.dbr | records/skills/nonplayerskills/passive/resists_heroboss.dbr | records/skills/nonplayerskills/bossskills/boss_chest_02.dbr | records/skills/nonplayerskills/bossskills/dermapteranqueen_passive.dbr | records/skills/nonplayerskills/bossskills/dermapteran_madqueen_groundspines.dbr | records/skills/nonplayerskills/aoe/worm_poisoncloud.dbr | records/skills/nonplayerskills/bossskills/dermapteran_madqueen_bloodlust.dbr | records/skills/nonplayerskills/bossskills/dermapteran_madqueen_summonworms.dbr | records/skills/nonplayerskills/bossskills/chthonianabomination_impale.dbr | records/skills/nonplayerskills/bossskills/dermapteran_madqueen_groundspinesnova.dbr,106|107|108,DIVERGENT,1140.0,1160.0,1140.0,1160.0,45.0,45.0
w162_a010,records/creatures/enemies/zombieberserker_a02.dbr,sm_mod,Corpsefiend,162,103,trash,False,Champion,charLevel*1+1,both,True,True,4.736735,4.493023,records/creatures/enemies/bios/bio_zombieberserker_01.dbr,base,(charLevel*8.5)+40,915.5,0.0,915.5,records/creatures/enemies/bios/bio_zombieberserker_01.dbr::characterDexterity,ABSENT on all 5 own skill slots,(charLevel*7)+30,751.0,0.0,751.0,records/creatures/enemies/bios/bio_zombieberserker_01.dbr::characterIntelligence,ABSENT on all 5 own skill slots,(charLevel*7)+10,731.0,0.0,731.0,records/creatures/enemies/bios/bio_zombieberserker_01.dbr::characterStrength,(charLevel*8)+75,899.0,-4.0,895.0,records/creatures/enemies/bios/bio_zombieberserker_01.dbr::characterOffensiveAbility,(charLevel*4.6)+30,503.8,0.0,503.8,records/creatures/enemies/bios/bio_zombieberserker_01.dbr::characterDefensiveAbility,54.0,MEASURED,AGREE,2,"records/skills/nonplayerskills/passive/damage_totaladjuster.dbr::offensiveTotalDamageModifier[5]=24.0(IN-RANGE,rank=6) | records/skills/nonplayerskills/passive/armorbase02.dbr::offensiveTotalDamageModifier[102]=30.0(IN-RANGE,rank=103)",records/skills/nonplayerskills/passive/damage_totaladjuster.dbr | records/skills/nonplayerskills/passive/damagebase_physical02.dbr | records/skills/nonplayerskills/passive/armorbase02.dbr | records/skills/nonplayerskills/passive/passiveattackproperties_zombieberserker.dbr | records/skills/nonplayerskills/passive/resists_convertconfusefear-30-50-75-500.dbr,103|104,AGREE,915.5,924.0,751.0,758.0,54.0,54.0
w162_a011,records/creatures/enemies/fleshhulk_c01.dbr,sm_mod,Rage Hulk,162,105,trash,False,Champion,(charLevel*1.1)+2,both,True,True,4.928571,4.162791,records/creatures/enemies/bios/bio_fleshhulk_03.dbr,base,(charLevel*8.5)+70,962.5,0.0,962.5,records/creatures/enemies/bios/bio_fleshhulk_03.dbr::characterDexterity,ABSENT on all 10 own skill slots,(charLevel*6)+50,680.0,0.0,680.0,records/creatures/enemies/bios/bio_fleshhulk_03.dbr::characterIntelligence,ABSENT on all 10 own skill slots,(charLevel*8)+40,880.0,0.0,880.0,records/creatures/enemies/bios/bio_fleshhulk_03.dbr::characterStrength,(charLevel*6.5)+90,772.5,0.0,772.5,records/creatures/enemies/bios/bio_fleshhulk_03.dbr::characterOffensiveAbility,(charLevel*5.2)+30,576.0,0.0,576.0,records/creatures/enemies/bios/bio_fleshhulk_03.dbr::characterDefensiveAbility,49.0,MEASURED,AGREE,2,"records/skills/nonplayerskills/passive/damage_totaladjuster.dbr::offensiveTotalDamageModifier[5]=24.0(IN-RANGE,rank=6) | records/skills/nonplayerskills/passive/armorbase04.dbr::offensiveTotalDamageModifier[104]=25.0(IN-RANGE,rank=105)",records/skills/nonplayerskills/passive/damage_totaladjuster.dbr | records/skills/nonplayerskills/passive/damagebase_physical05.dbr | records/skills/nonplayerskills/passive/armorbase04.dbr | records/skills/nonplayerskills/passive/resists_convertconfusefear-30-50-75-500.dbr | records/skills/nonplayerskills/buff/nightbuff_generic01.dbr | records/skills/nonplayerskills/attackradius/fleshhulk_aetherstomp.dbr | records/skills/nonplayerskills/passive/passiveattackproperties_hulkflesh.dbr | records/skills/nonplayerskills/aoe/aetherexplosion1.dbr | records/skills/nonplayerskills/path/fleshhulk_aethersmash.dbr | records/skills/nonplayerskills/attackcharge/fleshhulk_charge.dbr,105|106,AGREE,962.5,971.0,680.0,686.0,49.0,49.0
w162_a012,records/creatures/enemies/zombiemutated_a01.dbr,sm_mod,Fleshwarped Butcher,162,103,trash,False,Champion,charLevel*1+1,both,True,True,4.065306,4.013953,records/creatures/enemies/bios/bio_zombiemutated_01.dbr,base,(charLevel*7)+30,751.0,0.0,751.0,records/creatures/enemies/bios/bio_zombiemutated_01.dbr::characterDexterity,ABSENT on all 6 own skill slots,(charLevel*6)+30,648.0,0.0,648.0,records/creatures/enemies/bios/bio_zombiemutated_01.dbr::characterIntelligence,ABSENT on all 6 own skill slots,(charLevel*6.4)+12,671.2,0.0,671.2,records/creatures/enemies/bios/bio_zombiemutated_01.dbr::characterStrength,(charLevel*7.5)+75,847.5,-4.0,843.5,records/creatures/enemies/bios/bio_zombiemutated_01.dbr::characterOffensiveAbility,(charLevel*4.5)+30,493.5,0.0,493.5,records/creatures/enemies/bios/bio_zombiemutated_01.dbr::characterDefensiveAbility,121.0,MEASURED,AGREE,3,"records/skills/nonplayerskills/passive/damage_totaladjuster.dbr::offensiveTotalDamageModifier[3]=16.0(IN-RANGE,rank=4) | records/skills/nonplayerskills/passive/armorbase03.dbr::offensiveTotalDamageModifier[102]=25.0(IN-RANGE,rank=103) | records/skills/nonplayerskills/attackmelee/aetherrage1_zombiemutant.dbr::offensiveTotalDamageModifier[3]=80.0(IN-RANGE,rank=4)",records/skills/nonplayerskills/passive/damage_totaladjuster.dbr | records/skills/nonplayerskills/passive/damagebase_physical01.dbr | records/skills/nonplayerskills/passive/armorbase03.dbr | records/skills/nonplayerskills/attackmelee/aetherrage1_zombiemutant.dbr | records/skills/nonplayerskills/passive/passiveproperties_zombiemutated.dbr | records/skills/nonplayerskills/passive/resists_convertconfusefear-30-50-75-500.dbr,103|104,AGREE,751.0,758.0,648.0,654.0,121.0,121.0
w162_a013,records/creatures/enemies/zombiemutated_b01.dbr,sm_mod,Fleshwarped Thrasher,162,103,trash,False,Champion,charLevel*1+1,both,True,True,4.065306,4.013953,records/creatures/enemies/bios/bio_zombiemutated_01.dbr,base,(charLevel*7)+30,751.0,0.0,751.0,records/creatures/enemies/bios/bio_zombiemutated_01.dbr::characterDexterity,ABSENT on all 6 own skill slots,(charLevel*6)+30,648.0,0.0,648.0,records/creatures/enemies/bios/bio_zombiemutated_01.dbr::characterIntelligence,ABSENT on all 6 own skill slots,(charLevel*6.4)+12,671.2,0.0,671.2,records/creatures/enemies/bios/bio_zombiemutated_01.dbr::characterStrength,(charLevel*7.5)+75,847.5,-4.0,843.5,records/creatures/enemies/bios/bio_zombiemutated_01.dbr::characterOffensiveAbility,(charLevel*4.5)+30,493.5,0.0,493.5,records/creatures/enemies/bios/bio_zombiemutated_01.dbr::characterDefensiveAbility,45.0,MEASURED,AGREE,2,"records/skills/nonplayerskills/passive/damage_totaladjuster.dbr::offensiveTotalDamageModifier[4]=20.0(IN-RANGE,rank=5) | records/skills/nonplayerskills/passive/armorbase03.dbr::offensiveTotalDamageModifier[102]=25.0(IN-RANGE,rank=103)",records/skills/nonplayerskills/passive/damage_totaladjuster.dbr | records/skills/nonplayerskills/passive/damagebase_physical02.dbr | records/skills/nonplayerskills/passive/armorbase03.dbr | records/skills/nonplayerskills/attackmelee/mutantthrasher_aethersmash.dbr | records/skills/nonplayerskills/passive/passiveproperties_zombiemutated.dbr | records/skills/nonplayerskills/passive/resists_convertconfusefear-30-50-75-500.dbr,103|104,AGREE,751.0,758.0,648.0,654.0,45.0,45.0
w162_a014,records/creatures/enemies/zombiemutated_a01.dbr,sm_mod,Fleshwarped Butcher,162,103,trash,False,Champion,charLevel*1+1,both,True,True,4.065306,4.013953,records/creatures/enemies/bios/bio_zombiemutated_01.dbr,base,(charLevel*7)+30,751.0,0.0,751.0,records/creatures/enemies/bios/bio_zombiemutated_01.dbr::characterDexterity,ABSENT on all 6 own skill slots,(charLevel*6)+30,648.0,0.0,648.0,records/creatures/enemies/bios/bio_zombiemutated_01.dbr::characterIntelligence,ABSENT on all 6 own skill slots,(charLevel*6.4)+12,671.2,0.0,671.2,records/creatures/enemies/bios/bio_zombiemutated_01.dbr::characterStrength,(charLevel*7.5)+75,847.5,-4.0,843.5,records/creatures/enemies/bios/bio_zombiemutated_01.dbr::characterOffensiveAbility,(charLevel*4.5)+30,493.5,0.0,493.5,records/creatures/enemies/bios/bio_zombiemutated_01.dbr::characterDefensiveAbility,121.0,MEASURED,AGREE,3,"records/skills/nonplayerskills/passive/damage_totaladjuster.dbr::offensiveTotalDamageModifier[3]=16.0(IN-RANGE,rank=4) | records/skills/nonplayerskills/passive/armorbase03.dbr::offensiveTotalDamageModifier[102]=25.0(IN-RANGE,rank=103) | records/skills/nonplayerskills/attackmelee/aetherrage1_zombiemutant.dbr::offensiveTotalDamageModifier[3]=80.0(IN-RANGE,rank=4)",records/skills/nonplayerskills/passive/damage_totaladjuster.dbr | records/skills/nonplayerskills/passive/damagebase_physical01.dbr | records/skills/nonplayerskills/passive/armorbase03.dbr | records/skills/nonplayerskills/attackmelee/aetherrage1_zombiemutant.dbr | records/skills/nonplayerskills/passive/passiveproperties_zombiemutated.dbr | records/skills/nonplayerskills/passive/resists_convertconfusefear-30-50-75-500.dbr,103|104,AGREE,751.0,758.0,648.0,654.0,121.0,121.0
w163_a000,records/creatures/enemies/dranghoul_c01.dbr,sm3,Dranghoul Butcher,163,109,trash,False,Champion,charLevel*1,both,True,True,4.366531,4.813023,records/creatures/enemies/bios/bio_dranghoul_c01.dbr,gdx3,(charLevel*7.2)+40,824.8,0.0,824.8,records/creatures/enemies/bios/bio_dranghoul_c01.dbr::characterDexterity,ABSENT on all 6 own skill slots,(charLevel*7.2)+35,819.8,0.0,819.8,records/creatures/enemies/bios/bio_dranghoul_c01.dbr::characterIntelligence,ABSENT on all 6 own skill slots,(charLevel*7.2)+30,814.8,0.0,814.8,records/creatures/enemies/bios/bio_dranghoul_c01.dbr::characterStrength,(charLevel*6.8)+60,801.2,0.0,801.2,records/creatures/enemies/bios/bio_dranghoul_c01.dbr::characterOffensiveAbility,(charLevel*5.0)+40,585.0,0.0,585.0,records/creatures/enemies/bios/bio_dranghoul_c01.dbr::characterDefensiveAbility,37.0,MEASURED,AGREE,2,"records/skills/nonplayerskills/passive/damage_totaladjuster.dbr::offensiveTotalDamageModifier[2]=12.0(IN-RANGE,rank=3) | records/skills/nonplayerskills/passive/armorbase04.dbr::offensiveTotalDamageModifier[108]=25.0(IN-RANGE,rank=109)",records/skills/nonplayerskills/passive/damage_totaladjuster.dbr | records/skills/nonplayerskills/passive/damagebase_physical03.dbr | records/skills/nonplayerskills/passive/armorbase04.dbr | records/skills/nonplayerskillsgdx3/passive/passiveproperties_dranghoulchampion.dbr | records/skills/nonplayerskillsgdx3/path/dranghoul_butcher.dbr | records/skills/nonplayerskillsgdx3/attackmelee/dranghoul_frenzy.dbr,104|105|106,DIVERGENT,788.8,803.2,783.8,798.2,37.0,37.0
