record,wave,level_lo,level_hi,ehp_lo,ehp_hi,ult_pct,g_pct,passive_pct_lo,passive_pct_hi,lapb_life,hardening_ratio_lo,is_lapb_70,life_grade,level_grade
records/creatures/enemies/chthonianrylok_b01_summon.dbr,155,106,108,637519,664263,580.0,314.0,103.0,121.0,,,False,MEASURED,DERIVED-INHERITED-FROM-SUMMONER
records/creatures/enemies/chthonianrylok_b01_summon.dbr,156,106,108,638682,665454,580.0,316.0,103.0,121.0,,,False,MEASURED,DERIVED-INHERITED-FROM-SUMMONER
records/creatures/enemies/chthonianrylok_b01_summon.dbr,157,106,108,639844,666646,580.0,318.0,103.0,121.0,,,False,MEASURED,DERIVED-INHERITED-FROM-SUMMONER
records/creatures/enemies/chthonianrylok_b01_summon.dbr,158,106,108,641006,667838,580.0,320.0,103.0,121.0,,,False,MEASURED,DERIVED-INHERITED-FROM-SUMMONER
records/creatures/enemies/chthonianrylok_b01_summon.dbr,159,106,108,642169,669029,580.0,322.0,103.0,121.0,,,False,MEASURED,DERIVED-INHERITED-FROM-SUMMONER
records/creatures/enemies/chthonianrylok_b01_summon.dbr,160,106,108,643331,670221,580.0,324.0,103.0,121.0,,,False,MEASURED,DERIVED-INHERITED-FROM-SUMMONER
records/creatures/enemies/chthonianrylok_b01_summon.dbr,161,106,108,644493,671412,580.0,326.0,103.0,121.0,,,False,MEASURED,DERIVED-INHERITED-FROM-SUMMONER
records/creatures/enemies/chthonianrylok_b01_summon.dbr,162,106,108,645655,672604,580.0,328.0,103.0,121.0,,,False,MEASURED,DERIVED-INHERITED-FROM-SUMMONER
records/creatures/enemies/chthonianrylok_b01_summon.dbr,163,106,108,646818,673795,580.0,330.0,103.0,121.0,,,False,MEASURED,DERIVED-INHERITED-FROM-SUMMONER
records/creatures/enemies/chthonianrylok_b01_summon.dbr,164,106,108,647980,674987,580.0,332.0,103.0,121.0,,,False,MEASURED,DERIVED-INHERITED-FROM-SUMMONER
records/creatures/enemies/chthonianrylok_b01_summon.dbr,165,106,108,649142,676178,580.0,334.0,103.0,121.0,,,False,MEASURED,DERIVED-INHERITED-FROM-SUMMONER
records/creatures/enemies/chthonianrylok_b01_summon.dbr,166,106,108,650305,677370,580.0,336.0,103.0,121.0,,,False,MEASURED,DERIVED-INHERITED-FROM-SUMMONER
records/creatures/enemies/chthonianrylok_b01_summon.dbr,167,106,108,651467,678561,580.0,338.0,103.0,121.0,,,False,MEASURED,DERIVED-INHERITED-FROM-SUMMONER
records/creatures/enemies/chthonianrylok_b01_summon.dbr,168,106,108,652629,679753,580.0,340.0,103.0,121.0,,,False,MEASURED,DERIVED-INHERITED-FROM-SUMMONER
records/creatures/enemies/chthonianrylok_b01_summon.dbr,169,106,108,653791,680944,580.0,342.0,103.0,121.0,,,False,MEASURED,DERIVED-INHERITED-FROM-SUMMONER
records/creatures/enemies/chthonianrylok_b01_summon.dbr,170,106,108,654954,682136,580.0,344.0,103.0,121.0,,,False,MEASURED,DERIVED-INHERITED-FROM-SUMMONER
records/creatures/enemies/chthonianrylok_c01_summon.dbr,151,106,108,679975,708585,580.0,306.0,103.0,121.0,,,False,MEASURED,DERIVED-INHERITED-FROM-SUMMONER
records/creatures/enemies/chthonianrylok_c01_summon.dbr,152,106,108,681223,709865,580.0,308.0,103.0,121.0,,,False,MEASURED,DERIVED-INHERITED-FROM-SUMMONER
records/creatures/enemies/chthonianrylok_c01_summon.dbr,153,106,108,682472,711146,580.0,310.0,103.0,121.0,,,False,MEASURED,DERIVED-INHERITED-FROM-SUMMONER
records/creatures/enemies/chthonianrylok_c01_summon.dbr,154,106,108,683721,712426,580.0,312.0,103.0,121.0,,,False,MEASURED,DERIVED-INHERITED-FROM-SUMMONER
records/creatures/enemies/chthonianrylok_c01_summon.dbr,155,106,108,684970,713706,580.0,314.0,103.0,121.0,,,False,MEASURED,DERIVED-INHERITED-FROM-SUMMONER
records/creatures/enemies/chthonianrylok_c01_summon.dbr,156,106,108,686219,714986,580.0,316.0,103.0,121.0,,,False,MEASURED,DERIVED-INHERITED-FROM-SUMMONER
records/creatures/enemies/chthonianrylok_c01_summon.dbr,157,106,108,687467,716266,580.0,318.0,103.0,121.0,,,False,MEASURED,DERIVED-INHERITED-FROM-SUMMONER
records/creatures/enemies/chthonianrylok_c01_summon.dbr,158,106,108,688716,717547,580.0,320.0,103.0,121.0,,,False,MEASURED,DERIVED-INHERITED-FROM-SUMMONER
records/creatures/enemies/chthonianrylok_c01_summon.dbr,159,106,108,689965,718827,580.0,322.0,103.0,121.0,,,False,MEASURED,DERIVED-INHERITED-FROM-SUMMONER
records/creatures/enemies/chthonianrylok_c01_summon.dbr,160,106,108,691214,720107,580.0,324.0,103.0,121.0,,,False,MEASURED,DERIVED-INHERITED-FROM-SUMMONER
records/creatures/enemies/chthonianrylok_c01_summon.dbr,161,106,108,692463,721387,580.0,326.0,103.0,121.0,,,False,MEASURED,DERIVED-INHERITED-FROM-SUMMONER
records/creatures/enemies/chthonianrylok_c01_summon.dbr,162,106,108,693711,722667,580.0,328.0,103.0,121.0,,,False,MEASURED,DERIVED-INHERITED-FROM-SUMMONER
records/creatures/enemies/chthonianrylok_c01_summon.dbr,163,106,108,694960,723948,580.0,330.0,103.0,121.0,,,False,MEASURED,DERIVED-INHERITED-FROM-SUMMONER
records/creatures/enemies/chthonianrylok_c01_summon.dbr,164,106,108,696209,725228,580.0,332.0,103.0,121.0,,,False,MEASURED,DERIVED-INHERITED-FROM-SUMMONER
records/creatures/enemies/chthonianrylok_c01_summon.dbr,165,106,108,697458,726508,580.0,334.0,103.0,121.0,,,False,MEASURED,DERIVED-INHERITED-FROM-SUMMONER
records/creatures/enemies/chthonianrylok_c01_summon.dbr,166,106,108,698707,727788,580.0,336.0,103.0,121.0,,,False,MEASURED,DERIVED-INHERITED-FROM-SUMMONER
records/creatures/enemies/chthonianrylok_c01_summon.dbr,167,106,108,699955,729068,580.0,338.0,103.0,121.0,,,False,MEASURED,DERIVED-INHERITED-FROM-SUMMONER
records/creatures/enemies/chthonianrylok_c01_summon.dbr,168,106,108,701204,730348,580.0,340.0,103.0,121.0,,,False,MEASURED,DERIVED-INHERITED-FROM-SUMMONER
records/creatures/enemies/chthonianrylok_c01_summon.dbr,169,106,108,702453,731629,580.0,342.0,103.0,121.0,,,False,MEASURED,DERIVED-INHERITED-FROM-SUMMONER
records/creatures/enemies/chthonianrylok_c01_summon.dbr,170,106,108,703702,732909,580.0,344.0,103.0,121.0,,,False,MEASURED,DERIVED-INHERITED-FROM-SUMMONER
records/creatures/enemies/chthonianservitor_a01_summon.dbr,151,106,108,233396,243214,580.0,306.0,103.0,121.0,57653.0,4.0483,True,MEASURED,DERIVED-INHERITED-FROM-SUMMONER
records/creatures/enemies/chthonianservitor_a01_summon.dbr,152,106,108,233825,243653,580.0,308.0,103.0,121.0,57653.0,4.0557,True,MEASURED,DERIVED-INHERITED-FROM-SUMMONER
records/creatures/enemies/chthonianservitor_a01_summon.dbr,153,106,108,234253,244092,580.0,310.0,103.0,121.0,57653.0,4.0632,True,MEASURED,DERIVED-INHERITED-FROM-SUMMONER
records/creatures/enemies/chthonianservitor_a01_summon.dbr,154,106,108,234682,244532,580.0,312.0,103.0,121.0,57653.0,4.0706,True,MEASURED,DERIVED-INHERITED-FROM-SUMMONER
records/creatures/enemies/chthonianservitor_a01_summon.dbr,155,106,108,235111,244971,580.0,314.0,103.0,121.0,57653.0,4.078,True,MEASURED,DERIVED-INHERITED-FROM-SUMMONER
records/creatures/enemies/chthonianservitor_a01_summon.dbr,156,106,108,235539,245411,580.0,316.0,103.0,121.0,57653.0,4.0855,True,MEASURED,DERIVED-INHERITED-FROM-SUMMONER
records/creatures/enemies/chthonianservitor_a01_summon.dbr,157,106,108,235968,245850,580.0,318.0,103.0,121.0,57653.0,4.0929,True,MEASURED,DERIVED-INHERITED-FROM-SUMMONER
records/creatures/enemies/chthonianservitor_a01_summon.dbr,158,106,108,236397,246289,580.0,320.0,103.0,121.0,57653.0,4.1003,True,MEASURED,DERIVED-INHERITED-FROM-SUMMONER
records/creatures/enemies/chthonianservitor_a01_summon.dbr,159,106,108,236825,246729,580.0,322.0,103.0,121.0,57653.0,4.1078,True,MEASURED,DERIVED-INHERITED-FROM-SUMMONER
records/creatures/enemies/chthonianservitor_a01_summon.dbr,160,106,108,237254,247168,580.0,324.0,103.0,121.0,57653.0,4.1152,True,MEASURED,DERIVED-INHERITED-FROM-SUMMONER
records/creatures/enemies/chthonianservitor_a01_summon.dbr,161,106,108,237683,247608,580.0,326.0,103.0,121.0,57653.0,4.1226,True,MEASURED,DERIVED-INHERITED-FROM-SUMMONER
records/creatures/enemies/chthonianservitor_a01_summon.dbr,162,106,108,238111,248047,580.0,328.0,103.0,121.0,57653.0,4.1301,True,MEASURED,DERIVED-INHERITED-FROM-SUMMONER
records/creatures/enemies/chthonianservitor_a01_summon.dbr,163,106,108,238540,248487,580.0,330.0,103.0,121.0,57653.0,4.1375,True,MEASURED,DERIVED-INHERITED-FROM-SUMMONER
records/creatures/enemies/chthonianservitor_a01_summon.dbr,164,106,108,238968,248926,580.0,332.0,103.0,121.0,57653.0,4.1449,True,MEASURED,DERIVED-INHERITED-FROM-SUMMONER
records/creatures/enemies/chthonianservitor_a01_summon.dbr,165,106,108,239397,249365,580.0,334.0,103.0,121.0,57653.0,4.1524,True,MEASURED,DERIVED-INHERITED-FROM-SUMMONER
records/creatures/enemies/chthonianservitor_a01_summon.dbr,166,106,108,239826,249805,580.0,336.0,103.0,121.0,57653.0,4.1598,True,MEASURED,DERIVED-INHERITED-FROM-SUMMONER
records/creatures/enemies/chthonianservitor_a01_summon.dbr,167,106,108,240254,250244,580.0,338.0,103.0,121.0,57653.0,4.1672,True,MEASURED,DERIVED-INHERITED-FROM-SUMMONER
records/creatures/enemies/chthonianservitor_a01_summon.dbr,168,106,108,240683,250684,580.0,340.0,103.0,121.0,57653.0,4.1747,True,MEASURED,DERIVED-INHERITED-FROM-SUMMONER
records/creatures/enemies/chthonianservitor_a01_summon.dbr,169,106,108,241112,251123,580.0,342.0,103.0,121.0,57653.0,4.1821,True,MEASURED,DERIVED-INHERITED-FROM-SUMMONER
records/creatures/enemies/chthonianservitor_a01_summon.dbr,170,106,108,241540,251562,580.0,344.0,103.0,121.0,57653.0,4.1895,True,MEASURED,DERIVED-INHERITED-FROM-SUMMONER
records/creatures/enemies/eldritcharmor_a01_summon.dbr,151,106,108,129062,134027,580.0,306.0,88.0,102.0,,,False,MEASURED,DERIVED-INHERITED-FROM-SUMMONER
records/creatures/enemies/eldritcharmor_a01_summon.dbr,152,106,108,129302,134273,580.0,308.0,88.0,102.0,,,False,MEASURED,DERIVED-INHERITED-FROM-SUMMONER
records/creatures/enemies/eldritcharmor_a01_summon.dbr,153,106,108,129542,134520,580.0,310.0,88.0,102.0,,,False,MEASURED,DERIVED-INHERITED-FROM-SUMMONER
records/creatures/enemies/eldritcharmor_a01_summon.dbr,154,106,108,129783,134766,580.0,312.0,88.0,102.0,,,False,MEASURED,DERIVED-INHERITED-FROM-SUMMONER
records/creatures/enemies/eldritcharmor_a01_summon.dbr,155,106,108,130023,135012,580.0,314.0,88.0,102.0,,,False,MEASURED,DERIVED-INHERITED-FROM-SUMMONER
records/creatures/enemies/eldritcharmor_a01_summon.dbr,156,106,108,130263,135259,580.0,316.0,88.0,102.0,,,False,MEASURED,DERIVED-INHERITED-FROM-SUMMONER
records/creatures/enemies/eldritcharmor_a01_summon.dbr,157,106,108,130504,135505,580.0,318.0,88.0,102.0,,,False,MEASURED,DERIVED-INHERITED-FROM-SUMMONER
records/creatures/enemies/eldritcharmor_a01_summon.dbr,158,106,108,130744,135752,580.0,320.0,88.0,102.0,,,False,MEASURED,DERIVED-INHERITED-FROM-SUMMONER
records/creatures/enemies/eldritcharmor_a01_summon.dbr,159,106,108,130984,135998,580.0,322.0,88.0,102.0,,,False,MEASURED,DERIVED-INHERITED-FROM-SUMMONER
records/creatures/enemies/eldritcharmor_a01_summon.dbr,160,106,108,131225,136244,580.0,324.0,88.0,102.0,,,False,MEASURED,DERIVED-INHERITED-FROM-SUMMONER
records/creatures/enemies/eldritcharmor_a01_summon.dbr,161,106,108,131465,136491,580.0,326.0,88.0,102.0,,,False,MEASURED,DERIVED-INHERITED-FROM-SUMMONER
records/creatures/enemies/eldritcharmor_a01_summon.dbr,162,106,108,131705,136737,580.0,328.0,88.0,102.0,,,False,MEASURED,DERIVED-INHERITED-FROM-SUMMONER
records/creatures/enemies/eldritcharmor_a01_summon.dbr,163,106,108,131946,136983,580.0,330.0,88.0,102.0,,,False,MEASURED,DERIVED-INHERITED-FROM-SUMMONER
records/creatures/enemies/eldritcharmor_a01_summon.dbr,164,106,108,132186,137230,580.0,332.0,88.0,102.0,,,False,MEASURED,DERIVED-INHERITED-FROM-SUMMONER
records/creatures/enemies/eldritcharmor_a01_summon.dbr,165,106,108,132426,137476,580.0,334.0,88.0,102.0,,,False,MEASURED,DERIVED-INHERITED-FROM-SUMMONER
records/creatures/enemies/eldritcharmor_a01_summon.dbr,166,106,108,132667,137723,580.0,336.0,88.0,102.0,,,False,MEASURED,DERIVED-INHERITED-FROM-SUMMONER
records/creatures/enemies/eldritcharmor_a01_summon.dbr,167,106,108,132907,137969,580.0,338.0,88.0,102.0,,,False,MEASURED,DERIVED-INHERITED-FROM-SUMMONER
records/creatures/enemies/eldritcharmor_a01_summon.dbr,168,106,108,133147,138215,580.0,340.0,88.0,102.0,,,False,MEASURED,DERIVED-INHERITED-FROM-SUMMONER
records/creatures/enemies/eldritcharmor_a01_summon.dbr,169,106,108,133388,138462,580.0,342.0,88.0,102.0,,,False,MEASURED,DERIVED-INHERITED-FROM-SUMMONER
records/creatures/enemies/eldritcharmor_a01_summon.dbr,170,106,108,133628,138708,580.0,344.0,88.0,102.0,,,False,MEASURED,DERIVED-INHERITED-FROM-SUMMONER
records/creatures/enemies/eldritcharmor_a02_summon.dbr,151,106,108,129062,134027,580.0,306.0,88.0,102.0,,,False,MEASURED,DERIVED-INHERITED-FROM-SUMMONER
records/creatures/enemies/eldritcharmor_a02_summon.dbr,152,106,108,129302,134273,580.0,308.0,88.0,102.0,,,False,MEASURED,DERIVED-INHERITED-FROM-SUMMONER
records/creatures/enemies/eldritcharmor_a02_summon.dbr,153,106,108,129542,134520,580.0,310.0,88.0,102.0,,,False,MEASURED,DERIVED-INHERITED-FROM-SUMMONER
records/creatures/enemies/eldritcharmor_a02_summon.dbr,154,106,108,129783,134766,580.0,312.0,88.0,102.0,,,False,MEASURED,DERIVED-INHERITED-FROM-SUMMONER
records/creatures/enemies/eldritcharmor_a02_summon.dbr,155,106,108,130023,135012,580.0,314.0,88.0,102.0,,,False,MEASURED,DERIVED-INHERITED-FROM-SUMMONER
records/creatures/enemies/eldritcharmor_a02_summon.dbr,156,106,108,130263,135259,580.0,316.0,88.0,102.0,,,False,MEASURED,DERIVED-INHERITED-FROM-SUMMONER
records/creatures/enemies/eldritcharmor_a02_summon.dbr,157,106,108,130504,135505,580.0,318.0,88.0,102.0,,,False,MEASURED,DERIVED-INHERITED-FROM-SUMMONER
records/creatures/enemies/eldritcharmor_a02_summon.dbr,158,106,108,130744,135752,580.0,320.0,88.0,102.0,,,False,MEASURED,DERIVED-INHERITED-FROM-SUMMONER
records/creatures/enemies/eldritcharmor_a02_summon.dbr,159,106,108,130984,135998,580.0,322.0,88.0,102.0,,,False,MEASURED,DERIVED-INHERITED-FROM-SUMMONER
records/creatures/enemies/eldritcharmor_a02_summon.dbr,160,106,108,131225,136244,580.0,324.0,88.0,102.0,,,False,MEASURED,DERIVED-INHERITED-FROM-SUMMONER
records/creatures/enemies/eldritcharmor_a02_summon.dbr,161,106,108,131465,136491,580.0,326.0,88.0,102.0,,,False,MEASURED,DERIVED-INHERITED-FROM-SUMMONER
records/creatures/enemies/eldritcharmor_a02_summon.dbr,162,106,108,131705,136737,580.0,328.0,88.0,102.0,,,False,MEASURED,DERIVED-INHERITED-FROM-SUMMONER
records/creatures/enemies/eldritcharmor_a02_summon.dbr,163,106,108,131946,136983,580.0,330.0,88.0,102.0,,,False,MEASURED,DERIVED-INHERITED-FROM-SUMMONER
records/creatures/enemies/eldritcharmor_a02_summon.dbr,164,106,108,132186,137230,580.0,332.0,88.0,102.0,,,False,MEASURED,DERIVED-INHERITED-FROM-SUMMONER
records/creatures/enemies/eldritcharmor_a02_summon.dbr,165,106,108,132426,137476,580.0,334.0,88.0,102.0,,,False,MEASURED,DERIVED-INHERITED-FROM-SUMMONER
records/creatures/enemies/eldritcharmor_a02_summon.dbr,166,106,108,132667,137723,580.0,336.0,88.0,102.0,,,False,MEASURED,DERIVED-INHERITED-FROM-SUMMONER
records/creatures/enemies/eldritcharmor_a02_summon.dbr,167,106,108,132907,137969,580.0,338.0,88.0,102.0,,,False,MEASURED,DERIVED-INHERITED-FROM-SUMMONER
records/creatures/enemies/eldritcharmor_a02_summon.dbr,168,106,108,133147,138215,580.0,340.0,88.0,102.0,,,False,MEASURED,DERIVED-INHERITED-FROM-SUMMONER
records/creatures/enemies/eldritcharmor_a02_summon.dbr,169,106,108,133388,138462,580.0,342.0,88.0,102.0,,,False,MEASURED,DERIVED-INHERITED-FROM-SUMMONER
records/creatures/enemies/eldritcharmor_a02_summon.dbr,170,106,108,133628,138708,580.0,344.0,88.0,102.0,,,False,MEASURED,DERIVED-INHERITED-FROM-SUMMONER
records/creatures/enemies/eldritcharmor_a03_summon.dbr,151,106,108,129062,134027,580.0,306.0,88.0,102.0,,,False,MEASURED,DERIVED-INHERITED-FROM-SUMMONER
records/creatures/enemies/eldritcharmor_a03_summon.dbr,152,106,108,129302,134273,580.0,308.0,88.0,102.0,,,False,MEASURED,DERIVED-INHERITED-FROM-SUMMONER
records/creatures/enemies/eldritcharmor_a03_summon.dbr,153,106,108,129542,134520,580.0,310.0,88.0,102.0,,,False,MEASURED,DERIVED-INHERITED-FROM-SUMMONER
records/creatures/enemies/eldritcharmor_a03_summon.dbr,154,106,108,129783,134766,580.0,312.0,88.0,102.0,,,False,MEASURED,DERIVED-INHERITED-FROM-SUMMONER
records/creatures/enemies/eldritcharmor_a03_summon.dbr,155,106,108,130023,135012,580.0,314.0,88.0,102.0,,,False,MEASURED,DERIVED-INHERITED-FROM-SUMMONER
records/creatures/enemies/eldritcharmor_a03_summon.dbr,156,106,108,130263,135259,580.0,316.0,88.0,102.0,,,False,MEASURED,DERIVED-INHERITED-FROM-SUMMONER
records/creatures/enemies/eldritcharmor_a03_summon.dbr,157,106,108,130504,135505,580.0,318.0,88.0,102.0,,,False,MEASURED,DERIVED-INHERITED-FROM-SUMMONER
records/creatures/enemies/eldritcharmor_a03_summon.dbr,158,106,108,130744,135752,580.0,320.0,88.0,102.0,,,False,MEASURED,DERIVED-INHERITED-FROM-SUMMONER
records/creatures/enemies/eldritcharmor_a03_summon.dbr,159,106,108,130984,135998,580.0,322.0,88.0,102.0,,,False,MEASURED,DERIVED-INHERITED-FROM-SUMMONER
records/creatures/enemies/eldritcharmor_a03_summon.dbr,160,106,108,131225,136244,580.0,324.0,88.0,102.0,,,False,MEASURED,DERIVED-INHERITED-FROM-SUMMONER
records/creatures/enemies/eldritcharmor_a03_summon.dbr,161,106,108,131465,136491,580.0,326.0,88.0,102.0,,,False,MEASURED,DERIVED-INHERITED-FROM-SUMMONER
records/creatures/enemies/eldritcharmor_a03_summon.dbr,162,106,108,131705,136737,580.0,328.0,88.0,102.0,,,False,MEASURED,DERIVED-INHERITED-FROM-SUMMONER
records/creatures/enemies/eldritcharmor_a03_summon.dbr,163,106,108,131946,136983,580.0,330.0,88.0,102.0,,,False,MEASURED,DERIVED-INHERITED-FROM-SUMMONER
records/creatures/enemies/eldritcharmor_a03_summon.dbr,164,106,108,132186,137230,580.0,332.0,88.0,102.0,,,False,MEASURED,DERIVED-INHERITED-FROM-SUMMONER
records/creatures/enemies/eldritcharmor_a03_summon.dbr,165,106,108,132426,137476,580.0,334.0,88.0,102.0,,,False,MEASURED,DERIVED-INHERITED-FROM-SUMMONER
records/creatures/enemies/eldritcharmor_a03_summon.dbr,166,106,108,132667,137723,580.0,336.0,88.0,102.0,,,False,MEASURED,DERIVED-INHERITED-FROM-SUMMONER
records/creatures/enemies/eldritcharmor_a03_summon.dbr,167,106,108,132907,137969,580.0,338.0,88.0,102.0,,,False,MEASURED,DERIVED-INHERITED-FROM-SUMMONER
records/creatures/enemies/eldritcharmor_a03_summon.dbr,168,106,108,133147,138215,580.0,340.0,88.0,102.0,,,False,MEASURED,DERIVED-INHERITED-FROM-SUMMONER
records/creatures/enemies/eldritcharmor_a03_summon.dbr,169,106,108,133388,138462,580.0,342.0,88.0,102.0,,,False,MEASURED,DERIVED-INHERITED-FROM-SUMMONER
records/creatures/enemies/eldritcharmor_a03_summon.dbr,170,106,108,133628,138708,580.0,344.0,88.0,102.0,,,False,MEASURED,DERIVED-INHERITED-FROM-SUMMONER
records/creatures/enemies/eldritcharmor_b01_summon.dbr,151,106,108,177960,184804,580.0,306.0,88.0,102.0,,,False,MEASURED,DERIVED-INHERITED-FROM-SUMMONER
records/creatures/enemies/eldritcharmor_b01_summon.dbr,152,106,108,178291,185144,580.0,308.0,88.0,102.0,,,False,MEASURED,DERIVED-INHERITED-FROM-SUMMONER
records/creatures/enemies/eldritcharmor_b01_summon.dbr,153,106,108,178623,185484,580.0,310.0,88.0,102.0,,,False,MEASURED,DERIVED-INHERITED-FROM-SUMMONER
records/creatures/enemies/eldritcharmor_b01_summon.dbr,154,106,108,178954,185823,580.0,312.0,88.0,102.0,,,False,MEASURED,DERIVED-INHERITED-FROM-SUMMONER
records/creatures/enemies/eldritcharmor_b01_summon.dbr,155,106,108,179286,186163,580.0,314.0,88.0,102.0,,,False,MEASURED,DERIVED-INHERITED-FROM-SUMMONER
records/creatures/enemies/eldritcharmor_b01_summon.dbr,156,106,108,179617,186503,580.0,316.0,88.0,102.0,,,False,MEASURED,DERIVED-INHERITED-FROM-SUMMONER
records/creatures/enemies/eldritcharmor_b01_summon.dbr,157,106,108,179948,186843,580.0,318.0,88.0,102.0,,,False,MEASURED,DERIVED-INHERITED-FROM-SUMMONER
records/creatures/enemies/eldritcharmor_b01_summon.dbr,158,106,108,180280,187182,580.0,320.0,88.0,102.0,,,False,MEASURED,DERIVED-INHERITED-FROM-SUMMONER
records/creatures/enemies/eldritcharmor_b01_summon.dbr,159,106,108,180611,187522,580.0,322.0,88.0,102.0,,,False,MEASURED,DERIVED-INHERITED-FROM-SUMMONER
records/creatures/enemies/eldritcharmor_b01_summon.dbr,160,106,108,180943,187862,580.0,324.0,88.0,102.0,,,False,MEASURED,DERIVED-INHERITED-FROM-SUMMONER
records/creatures/enemies/eldritcharmor_b01_summon.dbr,161,106,108,181274,188201,580.0,326.0,88.0,102.0,,,False,MEASURED,DERIVED-INHERITED-FROM-SUMMONER
records/creatures/enemies/eldritcharmor_b01_summon.dbr,162,106,108,181605,188541,580.0,328.0,88.0,102.0,,,False,MEASURED,DERIVED-INHERITED-FROM-SUMMONER
records/creatures/enemies/eldritcharmor_b01_summon.dbr,163,106,108,181937,188881,580.0,330.0,88.0,102.0,,,False,MEASURED,DERIVED-INHERITED-FROM-SUMMONER
records/creatures/enemies/eldritcharmor_b01_summon.dbr,164,106,108,182268,189221,580.0,332.0,88.0,102.0,,,False,MEASURED,DERIVED-INHERITED-FROM-SUMMONER
records/creatures/enemies/eldritcharmor_b01_summon.dbr,165,106,108,182600,189560,580.0,334.0,88.0,102.0,,,False,MEASURED,DERIVED-INHERITED-FROM-SUMMONER
records/creatures/enemies/eldritcharmor_b01_summon.dbr,166,106,108,182931,189900,580.0,336.0,88.0,102.0,,,False,MEASURED,DERIVED-INHERITED-FROM-SUMMONER
records/creatures/enemies/eldritcharmor_b01_summon.dbr,167,106,108,183262,190240,580.0,338.0,88.0,102.0,,,False,MEASURED,DERIVED-INHERITED-FROM-SUMMONER
records/creatures/enemies/eldritcharmor_b01_summon.dbr,168,106,108,183594,190579,580.0,340.0,88.0,102.0,,,False,MEASURED,DERIVED-INHERITED-FROM-SUMMONER
records/creatures/enemies/eldritcharmor_b01_summon.dbr,169,106,108,183925,190919,580.0,342.0,88.0,102.0,,,False,MEASURED,DERIVED-INHERITED-FROM-SUMMONER
records/creatures/enemies/eldritcharmor_b01_summon.dbr,170,106,108,184257,191259,580.0,344.0,88.0,102.0,,,False,MEASURED,DERIVED-INHERITED-FROM-SUMMONER
records/creatures/enemies/faction/skeleton_a01_summon.dbr,151,109,109,40571,40571,580.0,306.0,110.0,110.0,9403.0,4.3147,True,MEASURED,DERIVED-INHERITED-FROM-SUMMONER
records/creatures/enemies/faction/skeleton_a01_summon.dbr,152,109,109,40645,40645,580.0,308.0,110.0,110.0,9403.0,4.3226,True,MEASURED,DERIVED-INHERITED-FROM-SUMMONER
records/creatures/enemies/faction/skeleton_a01_summon.dbr,153,109,109,40719,40719,580.0,310.0,110.0,110.0,9403.0,4.3304,True,MEASURED,DERIVED-INHERITED-FROM-SUMMONER
records/creatures/enemies/faction/skeleton_a01_summon.dbr,154,109,109,40793,40793,580.0,312.0,110.0,110.0,9403.0,4.3383,True,MEASURED,DERIVED-INHERITED-FROM-SUMMONER
records/creatures/enemies/faction/skeleton_a01_summon.dbr,155,109,109,40867,40867,580.0,314.0,110.0,110.0,9403.0,4.3462,True,MEASURED,DERIVED-INHERITED-FROM-SUMMONER
records/creatures/enemies/faction/skeleton_a01_summon.dbr,156,109,109,40941,40941,580.0,316.0,110.0,110.0,9403.0,4.354,True,MEASURED,DERIVED-INHERITED-FROM-SUMMONER
records/creatures/enemies/faction/skeleton_a01_summon.dbr,157,109,109,41015,41015,580.0,318.0,110.0,110.0,9403.0,4.3619,True,MEASURED,DERIVED-INHERITED-FROM-SUMMONER
records/creatures/enemies/faction/skeleton_a01_summon.dbr,158,109,109,41089,41089,580.0,320.0,110.0,110.0,9403.0,4.3698,True,MEASURED,DERIVED-INHERITED-FROM-SUMMONER
records/creatures/enemies/faction/skeleton_a01_summon.dbr,159,109,109,41163,41163,580.0,322.0,110.0,110.0,9403.0,4.3776,True,MEASURED,DERIVED-INHERITED-FROM-SUMMONER
records/creatures/enemies/faction/skeleton_a01_summon.dbr,160,109,109,41237,41237,580.0,324.0,110.0,110.0,9403.0,4.3855,True,MEASURED,DERIVED-INHERITED-FROM-SUMMONER
records/creatures/enemies/faction/skeleton_a01_summon.dbr,161,109,109,41311,41311,580.0,326.0,110.0,110.0,9403.0,4.3934,True,MEASURED,DERIVED-INHERITED-FROM-SUMMONER
records/creatures/enemies/faction/skeleton_a01_summon.dbr,162,109,109,41385,41385,580.0,328.0,110.0,110.0,9403.0,4.4013,True,MEASURED,DERIVED-INHERITED-FROM-SUMMONER
records/creatures/enemies/faction/skeleton_a01_summon.dbr,163,109,109,41460,41460,580.0,330.0,110.0,110.0,9403.0,4.4092,True,MEASURED,DERIVED-INHERITED-FROM-SUMMONER
records/creatures/enemies/faction/skeleton_a01_summon.dbr,164,109,109,41534,41534,580.0,332.0,110.0,110.0,9403.0,4.4171,True,MEASURED,DERIVED-INHERITED-FROM-SUMMONER
records/creatures/enemies/faction/skeleton_a01_summon.dbr,165,109,109,41608,41608,580.0,334.0,110.0,110.0,9403.0,4.425,True,MEASURED,DERIVED-INHERITED-FROM-SUMMONER
records/creatures/enemies/faction/skeleton_a01_summon.dbr,166,109,109,41682,41682,580.0,336.0,110.0,110.0,9403.0,4.4328,True,MEASURED,DERIVED-INHERITED-FROM-SUMMONER
