record,display_name,stratum,level_min,level_max,bio_record,bio_archives,life_equation,base_life_at_level_min,base_life_at_level_max,own_life_modifier_pct,own_life_flat,tree_life_modifier_pct,total_declared_life_mod_pct,life_at_level_min,life_at_level_max,baton_life_modifier_pct_min,baton_life_modifier_pct_max,life_run_scaled_at_level_min,defensive_ability_at_level_min,offensive_ability_at_level_min,armor_passives,resist_passives,life_grade,ehp_wave_scaled
records/creatures/enemies/hero/gargoyle_h04.dbr,Xanatan ~ Electrified,hero,109,109,records/creatures/enemies/bios/bio_hero_standard_extrahealth01.dbr,base|sm_mod,((charLevel*13)^1.50)+20,53360,53360,0.0,0.0,169.0,169.0,143539,143539,340.0,340.0,631572,756,855,armorbase04,resists_heroboss,MEASURED,NOT-DERIVED (A6 scope: Crucible wave ladder + mitigation)
records/creatures/enemies/hero/gargoyle_h05.dbr,Spiron ~ Thundering,hero,109,109,records/creatures/enemies/bios/bio_hero_standard_extrahealth01.dbr,base|sm_mod,((charLevel*13)^1.50)+20,53360,53360,0.0,0.0,169.0,169.0,143539,143539,340.0,340.0,631572,756,855,armorbase04,resists_heroboss,MEASURED,NOT-DERIVED (A6 scope: Crucible wave ladder + mitigation)
records/creatures/enemies/hero/human_ascended_h02.dbr,Hagras Aetherflame,hero,109,109,records/creatures/enemies/bios/bio_hero_standard_01.dbr,base|sm_mod,((charLevel*11)^1.50)-20,41497,41497,0.0,0.0,169.0,169.0,111628,111628,326.0,326.0,475534,756,855,armorbase03,resists_heroboss,MEASURED,NOT-DERIVED (A6 scope: Crucible wave ladder + mitigation)
records/creatures/enemies/hero/human_ascended_h05.dbr,Numia Stormeater ~ Thundering,hero,109,109,records/creatures/enemies/bios/bio_hero_standard_01.dbr,base|sm_mod,((charLevel*11)^1.50)-20,41497,41497,0.0,0.0,169.0,169.0,111628,111628,326.0,326.0,475534,756,855,armorbase03,resists_heroboss,MEASURED,NOT-DERIVED (A6 scope: Crucible wave ladder + mitigation)
records/creatures/enemies/hero/hypporaven_h01.dbr,Covull ~ Swift,hero,109,109,records/creatures/enemies/bios/bio_hero_assassin_01.dbr,base|sm_mod,((charLevel*11)^1.50)-20,41497,41497,0.0,0.0,169.0,169.0,111628,111628,320.0,320.0,468836,756,855,armorbase04,resists_heroboss,MEASURED,NOT-DERIVED (A6 scope: Crucible wave ladder + mitigation)
records/creatures/enemies/hero/hypporaven_h03.dbr,Corvunox ~ Vampiric,hero,109,109,records/creatures/enemies/bios/bio_hero_standard_01.dbr,base|sm_mod,((charLevel*11)^1.50)-20,41497,41497,0.0,0.0,169.0,169.0,111628,111628,320.0,320.0,468836,756,855,armorbase04,resists_heroboss,MEASURED,NOT-DERIVED (A6 scope: Crucible wave ladder + mitigation)
records/creatures/enemies/hero/rhino_h01.dbr,Brimhorn ~ Bramble,hero,109,109,records/creatures/enemies/bios/bio_hero_standard_01.dbr,base|sm_mod,((charLevel*11)^1.50)-20,41497,41497,0.0,0.0,169.0,169.0,111628,111628,326.0,326.0,475534,756,855,armorbase04,resists_heroboss,MEASURED,NOT-DERIVED (A6 scope: Crucible wave ladder + mitigation)
records/creatures/enemies/hero/rhino_h02.dbr,Shadowhorn ~ Celestial,hero,109,109,records/creatures/enemies/bios/bio_hero_standard_01.dbr,base|sm_mod,((charLevel*11)^1.50)-20,41497,41497,0.0,0.0,169.0,169.0,111628,111628,326.0,326.0,475534,756,855,armorbase04,resists_heroboss,MEASURED,NOT-DERIVED (A6 scope: Crucible wave ladder + mitigation)
records/creatures/enemies/hero/rhino_h03.dbr,Blazehorn ~ Infernal,hero,109,109,records/creatures/enemies/bios/bio_hero_standard_01.dbr,base|sm_mod,((charLevel*11)^1.50)-20,41497,41497,0.0,0.0,169.0,169.0,111628,111628,326.0,326.0,475534,756,855,armorbase04,resists_heroboss,MEASURED,NOT-DERIVED (A6 scope: Crucible wave ladder + mitigation)
records/creatures/enemies/hero/springscrab_h01.dbr,Sparkmucker ~ Thundering,hero,109,109,records/creatures/enemies/bios/bio_hero_standard_01.dbr,base|sm_mod,((charLevel*11)^1.50)-20,41497,41497,0.0,0.0,169.0,169.0,111628,111628,308.0,308.0,455441,756,855,armorbase03,resists_heroboss,MEASURED,NOT-DERIVED (A6 scope: Crucible wave ladder + mitigation)
records/creatures/enemies/hero/springscrab_h02.dbr,Magecruncher ~ Arcane,hero,109,109,records/creatures/enemies/bios/bio_hero_standard_01.dbr,base|sm_mod,((charLevel*11)^1.50)-20,41497,41497,0.0,0.0,169.0,169.0,111628,111628,308.0,308.0,455441,756,855,armorbase03,resists_heroboss,MEASURED,NOT-DERIVED (A6 scope: Crucible wave ladder + mitigation)
records/creatures/enemies/hero/springscrab_h04.dbr,Muckclaw ~ Unstoppable,hero,109,109,records/creatures/enemies/bios/bio_hero_standard_01.dbr,base|sm_mod,((charLevel*11)^1.50)-20,41497,41497,0.0,0.0,169.0,169.0,111628,111628,308.0,308.0,455441,756,855,armorbase03,resists_heroboss,MEASURED,NOT-DERIVED (A6 scope: Crucible wave ladder + mitigation)
records/creatures/enemies/hero/swampgolem_h01.dbr,Ferrosius ~ Swift,hero,109,109,records/creatures/enemies/bios/bio_hero_standard_extrahealth01.dbr,base|sm_mod,((charLevel*13)^1.50)+20,53360,53360,0.0,0.0,169.0,169.0,143539,143539,306.0,306.0,582768,756,855,armorbase04,resists_heroboss,MEASURED,NOT-DERIVED (A6 scope: Crucible wave ladder + mitigation)
records/creatures/enemies/hero/swampgolem_h02.dbr,Titanius Steelskin ~ Defender,hero,109,109,records/creatures/enemies/bios/bio_hero_standard_01.dbr,base|sm_mod,((charLevel*11)^1.50)-20,41497,41497,0.0,0.0,169.0,169.0,111628,111628,306.0,306.0,453208,756,855,armorbase04,resists_heroboss,MEASURED,NOT-DERIVED (A6 scope: Crucible wave ladder + mitigation)
records/creatures/enemies/hero/swampgolem_h05.dbr,Frulgar ~ Infernal,hero,109,109,records/creatures/enemies/bios/bio_hero_standard_extrahealth01.dbr,base|sm_mod,((charLevel*13)^1.50)+20,53360,53360,0.0,0.0,169.0,169.0,143539,143539,306.0,306.0,582768,756,855,armorbase04,resists_heroboss,MEASURED,NOT-DERIVED (A6 scope: Crucible wave ladder + mitigation)
records/creatures/enemies/hero/viper_h02.dbr,Arashor,hero,109,109,records/creatures/enemies/bios/bio_hero_standard_01.dbr,base|sm_mod,((charLevel*11)^1.50)-20,41497,41497,0.0,0.0,169.0,169.0,111628,111628,330.0,330.0,479999,756,855,armorbase03,resists_heroboss,MEASURED,NOT-DERIVED (A6 scope: Crucible wave ladder + mitigation)
records/creatures/enemies/hero/viper_h04.dbr,Cespal ~ Arcane,hero,109,109,records/creatures/enemies/bios/bio_hero_standard_01.dbr,base|sm_mod,((charLevel*11)^1.50)-20,41497,41497,0.0,0.0,169.0,169.0,111628,111628,330.0,330.0,479999,756,855,armorbase03,resists_heroboss,MEASURED,NOT-DERIVED (A6 scope: Crucible wave ladder + mitigation)
records/creatures/enemies/hero/wendigo_h01.dbr,Vollarius ~ Arcane,hero,109,109,records/creatures/enemies/bios/bio_hero_standard_extrahealth01.dbr,base|sm_mod,((charLevel*13)^1.50)+20,53360,53360,0.0,0.0,169.0,169.0,143539,143539,306.0,306.0,582768,756,855,armorbase04,resists_heroboss,MEASURED,NOT-DERIVED (A6 scope: Crucible wave ladder + mitigation)
records/creatures/enemies/hero/wendigo_h04.dbr,Ravagrad ~ Unstoppable,hero,109,109,records/creatures/enemies/bios/bio_hero_standard_extrahealth01.dbr,base|sm_mod,((charLevel*13)^1.50)+20,53360,53360,0.0,0.0,169.0,169.0,143539,143539,306.0,306.0,582768,756,855,armorbase04,resists_heroboss,MEASURED,NOT-DERIVED (A6 scope: Crucible wave ladder + mitigation)
records/creatures/enemies/nemesis/nemesis_aetherial_01.dbr,"Valdaran, the Storm Scourge",nemesis,109,109,records/creatures/enemies/bios/bio_boss_nemesis_01.dbr,base|sm_mod,((charLevel*42)^1.5)+20000,329752,329752,0.0,0.0,169.0,169.0,887032,887032,334.0,334.0,3849719,747,885,armorbase05,resists_heroboss,MEASURED,NOT-DERIVED (A6 scope: Crucible wave ladder + mitigation)
records/creatures/enemies/nemesis/nemesis_aetherialvanguard_01.dbr,Archmage Aleksander,nemesis,109,109,records/creatures/enemies/bios/bio_boss_nemesis_01.dbr,base|sm_mod,((charLevel*42)^1.5)+20000,329752,329752,0.0,0.0,169.0,169.0,887032,887032,324.0,326.0,3761016,747,885,armorbase05,resists_heroboss,MEASURED,NOT-DERIVED (A6 scope: Crucible wave ladder + mitigation)
records/creatures/enemies/nemesis/nemesis_beast_01_p1.dbr,"Kubacabra, the Endless Menace",nemesis,109,109,records/creatures/enemies/bios/bio_boss_nemesis3phase_01.dbr,gdx1|sm1,((charLevel*36)^1.5)+16000,261807,261807,0.0,0.0,169.0,169.0,704260,704260,312.0,312.0,2901550,747,885,armorbase05,resists_heroboss,MEASURED,NOT-DERIVED (A6 scope: Crucible wave ladder + mitigation)
records/creatures/enemies/nemesis/nemesis_chthonianvoidborn_01.dbr,"Grava'Thul, the Voiddrinker",nemesis,109,109,records/creatures/enemies/bios/bio_boss_nemesis_01.dbr,base|sm_mod,((charLevel*42)^1.5)+20000,329752,329752,0.0,0.0,169.0,169.0,887032,887032,334.0,334.0,3849719,747,885,armorbase05,resists_heroboss,MEASURED,NOT-DERIVED (A6 scope: Crucible wave ladder + mitigation)
records/creatures/enemies/nemesis/nemesis_chthonickurn_01.dbr,"Nyarlathon, Herald of Annihilation",nemesis,109,109,records/creatures/enemies/bios/bio_boss_nemesis_01.dbr,base|sm_mod,((charLevel*42)^1.5)+20000,329752,329752,0.0,0.0,169.0,169.0,887032,887032,344.0,344.0,3938422,747,885,armorbase05,resists_heroboss,MEASURED,NOT-DERIVED (A6 scope: Crucible wave ladder + mitigation)
records/creatures/enemies/nemesis/nemesis_kymon_01.dbr,Curate Ignus,nemesis,109,109,records/creatures/enemies/bios/bio_boss_nemesis_01.dbr,base|sm_mod,((charLevel*42)^1.5)+20000,329752,329752,0.0,0.0,169.0,169.0,887032,887032,324.0,324.0,3761016,747,885,armorbase05,resists_heroboss,MEASURED,NOT-DERIVED (A6 scope: Crucible wave ladder + mitigation)
records/creatures/enemies/nemesis/nemesis_orderdeathsvigil_01.dbr,"Zantarin, the Immortal",nemesis,109,109,records/creatures/enemies/bios/bio_boss_nemesis_01.dbr,base|sm_mod,((charLevel*42)^1.5)+20000,329752,329752,0.0,0.0,169.0,169.0,887032,887032,344.0,344.0,3938422,747,885,armorbase05,resists_heroboss,MEASURED,NOT-DERIVED (A6 scope: Crucible wave ladder + mitigation)
records/creatures/enemies/nemesis/nemesis_outlaw_01.dbr,"Fabius ""the Unseen"" Gonzar",nemesis,109,109,records/creatures/enemies/bios/bio_boss_nemesis_01.dbr,base|sm_mod,((charLevel*42)^1.5)+20000,329752,329752,0.0,0.0,169.0,169.0,887032,887032,344.0,344.0,3938422,747,885,armorbase05,resists_heroboss,MEASURED,NOT-DERIVED (A6 scope: Crucible wave ladder + mitigation)
records/creatures/enemies/nemesis/nemesis_wendigo_01.dbr,Reaper of the Lost,nemesis,109,109,records/creatures/enemies/bios/bio_boss_nemesis_01.dbr,base|sm_mod,((charLevel*42)^1.5)+20000,329752,329752,0.0,0.0,169.0,169.0,887032,887032,324.0,344.0,3761016,747,885,armorbase05,resists_heroboss,MEASURED,NOT-DERIVED (A6 scope: Crucible wave ladder + mitigation)
records/creatures/enemies/aetherialbloater_b01.dbr,Aetherial Bileeater,trash,104,104,records/creatures/enemies/bios/bio_aetherialbloater_b01.dbr,gdx1,((charLevel*27)^1.33)+150,38731,38731,50.0,0.0,169.0,219.0,123550,123550,336.0,336.0,538680,571,736,armorbase04,,MEASURED,NOT-DERIVED (A6 scope: Crucible wave ladder + mitigation)
records/creatures/enemies/aetherialbloater_c01.dbr,Aetherial Regurgitator,trash,104,104,records/creatures/enemies/bios/bio_aetherialbloater_c01.dbr,gdx1,((charLevel*31)^1.33)+150,46512,46512,100.0,0.0,169.0,269.0,171631,171631,336.0,336.0,748309,581,803,armorbase04,,MEASURED,NOT-DERIVED (A6 scope: Crucible wave ladder + mitigation)
records/creatures/enemies/aetherialcolossus_a01.dbr,Aetherial Behemoth,trash,109,109,records/creatures/enemies/bios/bio_aetherialcolossus_a01.dbr,gdx1|sm1,((charLevel*15)^1.5)+100,66211,66211,0.0,0.0,169.0,169.0,178109,178109,332.0,332.0,769430,597,758,armorbase04,resists_convertconfusefear-30-50-75-500,MEASURED,NOT-DERIVED (A6 scope: Crucible wave ladder + mitigation)
records/creatures/enemies/aetherialcolossus_c02.dbr,Aetherial Stormbearer,trash,109,109,records/creatures/enemies/bios/bio_aetherialcolossus_c01.dbr,gdx1|sm1,((charLevel*20)^1.5)+200,101985,101985,100.0,0.0,169.0,269.0,376325,376325,332.0,332.0,1625726,597,798,armorbase04,resists_convertconfusefear-30-50-75-500,MEASURED,NOT-DERIVED (A6 scope: Crucible wave ladder + mitigation)
records/creatures/enemies/aetherialcorruption_a01.dbr,Fleshwarped Corruption,trash,102,102,records/creatures/enemies/bios/bio_aetherialcorruption_a01.dbr,gdx1,((charLevel*14)^1.33)+50,15746,15746,0.0,0.0,154.0,154.0,39995,39995,336.0,336.0,174377,428,637,armorbase02,,MEASURED,NOT-DERIVED (A6 scope: Crucible wave ladder + mitigation)
records/creatures/enemies/aetherialcorruption_b01.dbr,Fleshwarped Chilled One,trash,103,103,records/creatures/enemies/bios/bio_aetherialcorruption_b01.dbr,gdx1,((charLevel*20)^1.33)+50,25603,25603,0.0,0.0,169.0,169.0,68872,68872,316.0,332.0,286509,468,679,armorbase03,,MEASURED,NOT-DERIVED (A6 scope: Crucible wave ladder + mitigation)
records/creatures/enemies/aetherialcorruption_b02.dbr,Fleshwarped Stormwalker,trash,103,103,records/creatures/enemies/bios/bio_aetherialcorruption_b01.dbr,gdx1,((charLevel*20)^1.33)+50,25603,25603,0.0,0.0,169.0,169.0,68872,68872,332.0,332.0,297528,468,679,armorbase03,,MEASURED,NOT-DERIVED (A6 scope: Crucible wave ladder + mitigation)
records/creatures/enemies/aetherialcorruption_c01.dbr,Fleshwarped Aberration,trash,103,103,records/creatures/enemies/bios/bio_aetherialcorruption_c01.dbr,gdx1,((charLevel*28)^1.33)+50,40025,40025,0.0,0.0,169.0,169.0,107669,107669,314.0,314.0,445748,498,730,armorbase03,,MEASURED,NOT-DERIVED (A6 scope: Crucible wave ladder + mitigation)
records/creatures/enemies/avian_a01.dbr,Kaw'Hranaak Ruiner,trash,109,109,records/creatures/enemies/bios/bio_avian_a01.dbr,gdx3|sm3,((charLevel*11)^1.5)+100,41617,41617,0.0,0.0,169.0,169.0,111950,111950,326.0,326.0,476909,575,689,armorbase04,resists_convertconfusefear-30-50-75-500,MEASURED,NOT-DERIVED (A6 scope: Crucible wave ladder + mitigation)
records/creatures/enemies/avian_b01.dbr,Kaw'Hranaak Iconoclast,trash,109,109,records/creatures/enemies/bios/bio_avian_b01.dbr,gdx3|sm3,((charLevel*15)^1.5)+200,66311,66311,0.0,0.0,169.0,169.0,178378,178378,326.0,326.0,759889,597,769,armorbase04,resists_convertconfusefear-30-50-75-500,MEASURED,NOT-DERIVED (A6 scope: Crucible wave ladder + mitigation)
records/creatures/enemies/avian_c01.dbr,Kaw'Hranaak Despoiler,trash,109,109,records/creatures/enemies/bios/bio_avian_c01.dbr,gdx3|sm3,((charLevel*17)^1.5)+200,79965,79965,0.0,0.0,169.0,169.0,215106,215106,326.0,326.0,916353,607,838,armorbase04,resists_convertconfusefear-30-50-75-500,MEASURED,NOT-DERIVED (A6 scope: Crucible wave ladder + mitigation)
records/creatures/enemies/basilisk_a01.dbr,Juvenile Basilisk,trash,109,109,records/creatures/enemies/bios/bio_basilisk_a01.dbr,gdx1,((charLevel*9)^1.33)+20,9546,9546,0.0,0.0,154.0,154.0,24247,24247,332.0,332.0,104749,434,674,armorbase02,,MEASURED,NOT-DERIVED (A6 scope: Crucible wave ladder + mitigation)
records/creatures/enemies/basilisk_b01.dbr,Venomgaze Basilisk,trash,109,109,records/creatures/enemies/bios/bio_basilisk_b01.dbr,gdx1,((charLevel*18)^1.33)+45,23994,23994,0.0,0.0,169.0,169.0,64544,64544,332.0,332.0,278831,486,689,armorbase03,,MEASURED,NOT-DERIVED (A6 scope: Crucible wave ladder + mitigation)
records/creatures/enemies/basilisk_c01.dbr,Stonegaze Basilisk,trash,109,109,records/creatures/enemies/bios/bio_basilisk_c01.dbr,gdx1,((charLevel*24)^1.33)+60,35172,35172,0.0,0.0,169.0,169.0,94613,94613,332.0,332.0,408729,558,758,armorbase03,,MEASURED,NOT-DERIVED (A6 scope: Crucible wave ladder + mitigation)
records/creatures/enemies/chthoniandevourer_a01.dbr,Chthonian Hungerer,trash,102,102,records/creatures/enemies/bios/bio_chthoniandevourer_a01.dbr,base,((charLevel*6)^1.28)+15,3705,3705,0.0,0.0,154.0,154.0,9411,9411,318.0,340.0,39338,347,713,armorbase01,,MEASURED,NOT-DERIVED (A6 scope: Crucible wave ladder + mitigation)
records/creatures/enemies/chthoniandevourer_b01.dbr,Chthonian Devourer,trash,103,103,records/creatures/enemies/bios/bio_chthoniandevourer_b01.dbr,base,((charLevel*12)^1.28)+30,9104,9104,0.0,0.0,154.0,154.0,23123,23123,318.0,320.0,96656,427,775,armorbase02,,MEASURED,NOT-DERIVED (A6 scope: Crucible wave ladder + mitigation)
records/creatures/enemies/chthoniandevourer_b02.dbr,Chthonian Gorger,trash,103,103,records/creatures/enemies/bios/bio_chthoniandevourer_b01.dbr,base,((charLevel*12)^1.28)+30,9104,9104,0.0,0.0,154.0,154.0,23123,23123,320.0,320.0,97118,427,775,armorbase02,,MEASURED,NOT-DERIVED (A6 scope: Crucible wave ladder + mitigation)
records/creatures/enemies/chthonianherald_b01.dbr,Chthonian Portent,trash,109,109,records/creatures/enemies/bios/bio_chthonianherald_b01.dbr,gdx3,((charLevel*32)^1.33)+100,51579,51579,0.0,0.0,169.0,169.0,138746,138746,316.0,336.0,577185,575,816,armorbase04,resists_convertconfusefear-30-50-75-500,MEASURED,NOT-DERIVED (A6 scope: Crucible wave ladder + mitigation)
records/creatures/enemies/chthonianherald_c01.dbr,Chthonian Omen,trash,109,109,records/creatures/enemies/bios/bio_chthonianherald_c01.dbr,gdx3,((charLevel*34)^1.33)+100,55901,55901,0.0,0.0,169.0,169.0,150374,150374,316.0,336.0,625558,585,816,armorbase04,resists_convertconfusefear-30-50-75-500,MEASURED,NOT-DERIVED (A6 scope: Crucible wave ladder + mitigation)
records/creatures/enemies/chthonianrylok_a01.dbr,Void Rylok,trash,103,103,records/creatures/enemies/bios/bio_chthonianrylok_a01.dbr,gdx1,((charLevel*30)^1.33)+100,43917,43917,0.0,0.0,169.0,169.0,118137,118137,318.0,340.0,493814,519,668,armorbase03,resists_convertconfusefear-30-50-75-500,MEASURED,NOT-DERIVED (A6 scope: Crucible wave ladder + mitigation)
records/creatures/enemies/chthonianrylok_b01.dbr,Void Taskmaster,trash,104,104,records/creatures/enemies/bios/bio_chthonianrylok_b01.dbr,gdx1,((charLevel*36)^1.33)+100,56664,56664,0.0,0.0,169.0,169.0,152425,152425,318.0,340.0,637136,550,782,armorbase04,resists_convertconfusefear-30-50-75-500,MEASURED,NOT-DERIVED (A6 scope: Crucible wave ladder + mitigation)
records/creatures/enemies/chthonianrylok_c01.dbr,Void Oppressor,trash,105,105,records/creatures/enemies/bios/bio_chthonianrylok_c01.dbr,gdx1,((charLevel*38)^1.33)+100,61659,61659,0.0,0.0,169.0,169.0,165864,165864,318.0,340.0,693310,565,789,armorbase04,resists_convertconfusefear-30-50-75-500,MEASURED,NOT-DERIVED (A6 scope: Crucible wave ladder + mitigation)
records/creatures/enemies/chthonianwretch_a01.dbr,Voidlurker,trash,109,109,records/creatures/enemies/bios/bio_chthonicvoidfiend_01.dbr,base,((charLevel*9)^1.33)+50,9576,9576,0.0,0.0,154.0,154.0,24324,24324,336.0,336.0,106051,466,694,armorbase02,,MEASURED,NOT-DERIVED (A6 scope: Crucible wave ladder + mitigation)
records/creatures/enemies/chthonianwretch_b01.dbr,Voidlurker Blightbearer,trash,109,109,records/creatures/enemies/bios/bio_chthonicvoidfiend_01.dbr,base,((charLevel*9)^1.33)+50,9576,9576,0.0,0.0,154.0,154.0,24324,24324,316.0,336.0,101186,466,694,armorbase02,,MEASURED,NOT-DERIVED (A6 scope: Crucible wave ladder + mitigation)
records/creatures/enemies/chthonianwretch_c01.dbr,Voidlurker Pestilence,trash,109,109,records/creatures/enemies/bios/bio_chthonicvoidfiend_c01.dbr,base,((charLevel*16)^1.33)+80,20557,20557,0.0,0.0,154.0,154.0,52214,52214,316.0,336.0,217209,595,724,armorbase02,,MEASURED,NOT-DERIVED (A6 scope: Crucible wave ladder + mitigation)
records/creatures/enemies/dranghoul_a01.dbr,Dranghoul,trash,109,109,records/creatures/enemies/bios/bio_dranghoul_a01.dbr,gdx3,((charLevel*16)^1.33)+20,20497,20497,0.0,0.0,169.0,169.0,55136,55136,330.0,330.0,237084,510,689,armorbase03,,MEASURED,NOT-DERIVED (A6 scope: Crucible wave ladder + mitigation)
records/creatures/enemies/dranghoul_b02.dbr,Dranghoul Pyromancer,trash,109,109,records/creatures/enemies/bios/bio_dranghoul_b02.dbr,gdx3,((charLevel*21)^1.33)+40,29439,29439,100.0,0.0,169.0,269.0,108629,108629,330.0,330.0,467105,531,748,armorbase03,,MEASURED,NOT-DERIVED (A6 scope: Crucible wave ladder + mitigation)
records/creatures/enemies/dranghoul_c01.dbr,Dranghoul Butcher,trash,109,109,records/creatures/enemies/bios/bio_dranghoul_c01.dbr,gdx3,((charLevel*29)^1.33)+50,45211,45211,100.0,0.0,169.0,269.0,166830,166830,330.0,330.0,717368,585,801,armorbase04,,MEASURED,NOT-DERIVED (A6 scope: Crucible wave ladder + mitigation)
records/creatures/enemies/dranghoul_c02.dbr,Dranghoul Oracle,trash,109,109,records/creatures/enemies/bios/bio_dranghoul_c02.dbr,gdx3,((charLevel*29)^1.33)+50,45211,45211,100.0,0.0,169.0,269.0,166830,166830,330.0,330.0,717368,585,801,armorbase04,,MEASURED,NOT-DERIVED (A6 scope: Crucible wave ladder + mitigation)
records/creatures/enemies/eldritcharmor_a01.dbr,Possessed Armor,trash,109,109,records/creatures/enemies/bios/bio_eldritcharmor_a01.dbr,gdx2,((charLevel*11)^1.33)+30,12470,12470,0.0,0.0,154.0,154.0,31674,31674,312.0,312.0,130499,444,684,armorbase01,,MEASURED,NOT-DERIVED (A6 scope: Crucible wave ladder + mitigation)
records/creatures/enemies/eldritcharmor_a02.dbr,Possessed Armor,trash,109,109,records/creatures/enemies/bios/bio_eldritcharmor_a01.dbr,gdx2,((charLevel*11)^1.33)+30,12470,12470,0.0,0.0,154.0,154.0,31674,31674,338.0,338.0,138734,444,684,armorbase01,,MEASURED,NOT-DERIVED (A6 scope: Crucible wave ladder + mitigation)
records/creatures/enemies/eldritcharmor_b01.dbr,Eldritch Armor,trash,109,109,records/creatures/enemies/bios/bio_eldritcharmor_b01.dbr,gdx2,((charLevel*14)^1.33)+50,17195,17195,0.0,0.0,154.0,154.0,43674,43674,312.0,338.0,179938,502,714,armorbase02,,MEASURED,NOT-DERIVED (A6 scope: Crucible wave ladder + mitigation)
records/creatures/enemies/eldritcharmor_c01.dbr,Ancient Armor,trash,109,109,records/creatures/enemies/bios/bio_eldritcharmor_c01.dbr,gdx2,((charLevel*18)^1.33)+70,24019,24019,0.0,0.0,169.0,169.0,64611,64611,312.0,338.0,266199,557,823,armorbase03,,MEASURED,NOT-DERIVED (A6 scope: Crucible wave ladder + mitigation)
records/creatures/enemies/fleshhulk_c01.dbr,Rage Hulk,trash,105,105,records/creatures/enemies/bios/bio_fleshhulk_03.dbr,base,((charLevel*22)^1.5)+200,111224,111224,100.0,0.0,169.0,269.0,410418,410418,328.0,328.0,1756587,576,772,armorbase04,resists_convertconfusefear-30-50-75-500,MEASURED,NOT-DERIVED (A6 scope: Crucible wave ladder + mitigation)
records/creatures/enemies/ghost_a01.dbr,Apparition,trash,102,102,records/creatures/enemies/bios/bio_ghost_01.dbr,base,((charLevel*8)^1.33)+30,7487,7487,0.0,0.0,154.0,154.0,19016,19016,306.0,306.0,77206,375,642,armorbase01,,MEASURED,NOT-DERIVED (A6 scope: Crucible wave ladder + mitigation)
records/creatures/enemies/ghost_a02.dbr,Apparition,trash,102,102,records/creatures/enemies/bios/bio_ghost_01.dbr,base,((charLevel*8)^1.33)+30,7487,7487,0.0,0.0,154.0,154.0,19016,19016,306.0,306.0,77206,375,642,armorbase01,,MEASURED,NOT-DERIVED (A6 scope: Crucible wave ladder + mitigation)
records/creatures/enemies/ghost_b01.dbr,Haunted Noble,trash,103,103,records/creatures/enemies/bios/bio_ghost_02.dbr,base,((charLevel*14)^1.33)+40,15941,15941,0.0,0.0,154.0,154.0,40490,40490,306.0,306.0,164390,484,678,armorbase02,,MEASURED,NOT-DERIVED (A6 scope: Crucible wave ladder + mitigation)
records/creatures/enemies/ghost_b02.dbr,Haunted Noble,trash,103,103,records/creatures/enemies/bios/bio_ghost_02.dbr,base,((charLevel*14)^1.33)+40,15941,15941,0.0,0.0,154.0,154.0,40490,40490,306.0,306.0,164390,484,678,armorbase02,,MEASURED,NOT-DERIVED (A6 scope: Crucible wave ladder + mitigation)
records/creatures/enemies/ghost_b03.dbr,Haunted Champion,trash,103,103,records/creatures/enemies/bios/bio_ghost_02.dbr,base,((charLevel*14)^1.33)+40,15941,15941,0.0,0.0,169.0,169.0,42881,42881,306.0,306.0,174098,484,678,armorbase03,,MEASURED,NOT-DERIVED (A6 scope: Crucible wave ladder + mitigation)
records/creatures/enemies/ghost_b04.dbr,Haunted Champion,trash,104,104,records/creatures/enemies/bios/bio_ghost_02.dbr,base,((charLevel*14)^1.33)+40,16147,16147,0.0,0.0,169.0,169.0,43434,43434,306.0,306.0,176344,488,684,armorbase03,,MEASURED,NOT-DERIVED (A6 scope: Crucible wave ladder + mitigation)
records/creatures/enemies/giant_b01.dbr,Asterkarn Behemoth,trash,109,109,records/creatures/enemies/bios/bio_giant_b01.dbr,gdx3|sm3,((charLevel*15)^1.5)+200,66311,66311,0.0,0.0,169.0,169.0,178378,178378,310.0,310.0,731349,607,768,armorbase04,resists_convertconfusefear-30-50-75-500,MEASURED,NOT-DERIVED (A6 scope: Crucible wave ladder + mitigation)
records/creatures/enemies/giant_c01.dbr,Asterkarn Titan,trash,109,109,records/creatures/enemies/bios/bio_giant_c01.dbr,gdx3|sm3,((charLevel*17)^1.5)+200,79965,79965,0.0,0.0,169.0,169.0,215106,215106,310.0,310.0,881936,607,788,armorbase04,resists_convertconfusefear-30-50-75-500,MEASURED,NOT-DERIVED (A6 scope: Crucible wave ladder + mitigation)
records/creatures/enemies/groblefrost_a01.dbr,Groble ~ Frost Clan Scavenger,trash,109,109,records/creatures/enemies/bios/bio_groblefrost_a01.dbr,gdx3,((charLevel*5)^1.29)+8,3396,3396,0.0,0.0,154.0,154.0,8626,8626,310.0,310.0,35367,339,664,armorbase01,,MEASURED,NOT-DERIVED (A6 scope: Crucible wave ladder + mitigation)
records/creatures/enemies/groblefrost_b01.dbr,Groble ~ Frost Clan Warrior,trash,109,109,records/creatures/enemies/bios/bio_groblefrost_b01.dbr,gdx3,((charLevel*6)^1.29)+10,4296,4296,0.0,0.0,154.0,154.0,10913,10913,310.0,310.0,44743,361,674,armorbase02,,MEASURED,NOT-DERIVED (A6 scope: Crucible wave ladder + mitigation)
