side,subject,record,archive,field,value,wave,level,active_status,basis
monster,dravis,records/creatures/enemies/boss&quest/dravis.dbr,sm2,characterRunSpeed,1.0,169,109,,"creature record, direct read (level-independent scalar)"
monster,dravis,records/creatures/enemies/boss&quest/dravis.dbr,sm2,characterRunSpeedModifier,0.0,169,109,,"creature record, direct read (level-independent scalar)"
monster,dravis,records/creatures/enemies/boss&quest/dravis.dbr,sm2,walkSpeed,1.0,169,109,,"creature record, direct read (level-independent scalar)"
monster,dravis,records/creatures/enemies/boss&quest/dravis.dbr,sm2,maxRotationSpeed,8.0,169,109,,"creature record, direct read (level-independent scalar)"
monster,dravis,records/creatures/enemies/boss&quest/dravis.dbr,sm2,minRotationSpeed,4.0,169,109,,"creature record, direct read (level-independent scalar)"
monster,eldritcharmor_dreegmindreaper_01,records/creatures/enemies/boss&quest/eldritcharmor_dreegmindreaper_01.dbr,sm2,characterRunSpeed,1.0,155,109,,"creature record, direct read (level-independent scalar)"
monster,eldritcharmor_dreegmindreaper_01,records/creatures/enemies/boss&quest/eldritcharmor_dreegmindreaper_01.dbr,sm2,characterRunSpeedModifier,0.0,155,109,,"creature record, direct read (level-independent scalar)"
monster,eldritcharmor_dreegmindreaper_01,records/creatures/enemies/boss&quest/eldritcharmor_dreegmindreaper_01.dbr,sm2,walkSpeed,1.0,155,109,,"creature record, direct read (level-independent scalar)"
monster,eldritcharmor_dreegmindreaper_01,records/creatures/enemies/boss&quest/eldritcharmor_dreegmindreaper_01.dbr,sm2,maxRotationSpeed,8.0,155,109,,"creature record, direct read (level-independent scalar)"
monster,eldritcharmor_dreegmindreaper_01,records/creatures/enemies/boss&quest/eldritcharmor_dreegmindreaper_01.dbr,sm2,minRotationSpeed,4.0,155,109,,"creature record, direct read (level-independent scalar)"
monster,eldritcharmor_dreegmindreaper_01,records/creatures/enemies/boss&quest/eldritcharmor_dreegmindreaper_01.dbr,sm2,characterRunSpeed,1.0,155,109,,"creature record, direct read (level-independent scalar)"
monster,eldritcharmor_dreegmindreaper_01,records/creatures/enemies/boss&quest/eldritcharmor_dreegmindreaper_01.dbr,sm2,characterRunSpeedModifier,0.0,155,109,,"creature record, direct read (level-independent scalar)"
monster,eldritcharmor_dreegmindreaper_01,records/creatures/enemies/boss&quest/eldritcharmor_dreegmindreaper_01.dbr,sm2,walkSpeed,1.0,155,109,,"creature record, direct read (level-independent scalar)"
monster,eldritcharmor_dreegmindreaper_01,records/creatures/enemies/boss&quest/eldritcharmor_dreegmindreaper_01.dbr,sm2,maxRotationSpeed,8.0,155,109,,"creature record, direct read (level-independent scalar)"
monster,eldritcharmor_dreegmindreaper_01,records/creatures/enemies/boss&quest/eldritcharmor_dreegmindreaper_01.dbr,sm2,minRotationSpeed,4.0,155,109,,"creature record, direct read (level-independent scalar)"
monster,ghost_stepsoftorment_01,records/creatures/enemies/boss&quest/ghost_stepsoftorment_01.dbr,sm_mod,characterRunSpeed,0.800000011920929,166,106,,"creature record, direct read (level-independent scalar)"
monster,ghost_stepsoftorment_01,records/creatures/enemies/boss&quest/ghost_stepsoftorment_01.dbr,sm_mod,characterRunSpeedModifier,0.0,166,106,,"creature record, direct read (level-independent scalar)"
monster,ghost_stepsoftorment_01,records/creatures/enemies/boss&quest/ghost_stepsoftorment_01.dbr,sm_mod,walkSpeed,1.0,166,106,,"creature record, direct read (level-independent scalar)"
monster,ghost_stepsoftorment_01,records/creatures/enemies/boss&quest/ghost_stepsoftorment_01.dbr,sm_mod,maxRotationSpeed,8.0,166,106,,"creature record, direct read (level-independent scalar)"
monster,ghost_stepsoftorment_01,records/creatures/enemies/boss&quest/ghost_stepsoftorment_01.dbr,sm_mod,minRotationSpeed,4.0,166,106,,"creature record, direct read (level-independent scalar)"
monster,giant_tempesttotem_02,records/creatures/enemies/boss&quest/giant_tempesttotem_02.dbr,sm3,characterRunSpeed,1.100000023841858,169,109,,"creature record, direct read (level-independent scalar)"
monster,giant_tempesttotem_02,records/creatures/enemies/boss&quest/giant_tempesttotem_02.dbr,sm3,characterRunSpeedModifier,0.0,169,109,,"creature record, direct read (level-independent scalar)"
monster,giant_tempesttotem_02,records/creatures/enemies/boss&quest/giant_tempesttotem_02.dbr,sm3,characterRunSpeedJitter,15.0,169,109,,"creature record, direct read (level-independent scalar)"
monster,giant_tempesttotem_02,records/creatures/enemies/boss&quest/giant_tempesttotem_02.dbr,sm3,walkSpeed,1.0,169,109,,"creature record, direct read (level-independent scalar)"
monster,giant_tempesttotem_02,records/creatures/enemies/boss&quest/giant_tempesttotem_02.dbr,sm3,maxRotationSpeed,8.0,169,109,,"creature record, direct read (level-independent scalar)"
monster,giant_tempesttotem_02,records/creatures/enemies/boss&quest/giant_tempesttotem_02.dbr,sm3,minRotationSpeed,4.0,169,109,,"creature record, direct read (level-independent scalar)"
monster,giant_tempesttotem_06,records/creatures/enemies/boss&quest/giant_tempesttotem_06.dbr,sm3,characterRunSpeed,1.100000023841858,169,109,,"creature record, direct read (level-independent scalar)"
monster,giant_tempesttotem_06,records/creatures/enemies/boss&quest/giant_tempesttotem_06.dbr,sm3,characterRunSpeedModifier,0.0,169,109,,"creature record, direct read (level-independent scalar)"
monster,giant_tempesttotem_06,records/creatures/enemies/boss&quest/giant_tempesttotem_06.dbr,sm3,characterRunSpeedJitter,15.0,169,109,,"creature record, direct read (level-independent scalar)"
monster,giant_tempesttotem_06,records/creatures/enemies/boss&quest/giant_tempesttotem_06.dbr,sm3,walkSpeed,1.0,169,109,,"creature record, direct read (level-independent scalar)"
monster,giant_tempesttotem_06,records/creatures/enemies/boss&quest/giant_tempesttotem_06.dbr,sm3,maxRotationSpeed,8.0,169,109,,"creature record, direct read (level-independent scalar)"
monster,giant_tempesttotem_06,records/creatures/enemies/boss&quest/giant_tempesttotem_06.dbr,sm3,minRotationSpeed,4.0,169,109,,"creature record, direct read (level-independent scalar)"
monster,human_chthonickurn_shaman_01,records/creatures/enemies/boss&quest/human_chthonickurn_shaman_01.dbr,sm3,characterRunSpeed,0.800000011920929,156,109,,"creature record, direct read (level-independent scalar)"
monster,human_chthonickurn_shaman_01,records/creatures/enemies/boss&quest/human_chthonickurn_shaman_01.dbr,sm3,characterRunSpeedModifier,0.0,156,109,,"creature record, direct read (level-independent scalar)"
monster,human_chthonickurn_shaman_01,records/creatures/enemies/boss&quest/human_chthonickurn_shaman_01.dbr,sm3,characterRunSpeedJitter,15.0,156,109,,"creature record, direct read (level-independent scalar)"
monster,human_chthonickurn_shaman_01,records/creatures/enemies/boss&quest/human_chthonickurn_shaman_01.dbr,sm3,walkSpeed,0.699999988079071,156,109,,"creature record, direct read (level-independent scalar)"
monster,human_chthonickurn_shaman_01,records/creatures/enemies/boss&quest/human_chthonickurn_shaman_01.dbr,sm3,maxRotationSpeed,8.0,156,109,,"creature record, direct read (level-independent scalar)"
monster,human_chthonickurn_shaman_01,records/creatures/enemies/boss&quest/human_chthonickurn_shaman_01.dbr,sm3,minRotationSpeed,4.0,156,109,,"creature record, direct read (level-independent scalar)"
monster,humanascendant_terrnox,records/creatures/enemies/boss&quest/humanascendant_terrnox.dbr,sm1,characterRunSpeed,1.0,164,106,,"creature record, direct read (level-independent scalar)"
monster,humanascendant_terrnox,records/creatures/enemies/boss&quest/humanascendant_terrnox.dbr,sm1,characterRunSpeedModifier,0.0,164,106,,"creature record, direct read (level-independent scalar)"
monster,humanascendant_terrnox,records/creatures/enemies/boss&quest/humanascendant_terrnox.dbr,sm1,characterRunSpeedJitter,15.0,164,106,,"creature record, direct read (level-independent scalar)"
monster,humanascendant_terrnox,records/creatures/enemies/boss&quest/humanascendant_terrnox.dbr,sm1,walkSpeed,0.699999988079071,164,106,,"creature record, direct read (level-independent scalar)"
monster,humanascendant_terrnox,records/creatures/enemies/boss&quest/humanascendant_terrnox.dbr,sm1,maxRotationSpeed,8.0,164,106,,"creature record, direct read (level-independent scalar)"
monster,humanascendant_terrnox,records/creatures/enemies/boss&quest/humanascendant_terrnox.dbr,sm1,minRotationSpeed,4.0,164,106,,"creature record, direct read (level-independent scalar)"
monster,humanwendigo_darkwood_01,records/creatures/enemies/boss&quest/humanwendigo_darkwood_01.dbr,sm1,characterRunSpeed,0.6600000262260437,159,109,,"creature record, direct read (level-independent scalar)"
monster,humanwendigo_darkwood_01,records/creatures/enemies/boss&quest/humanwendigo_darkwood_01.dbr,sm1,characterRunSpeedModifier,0.0,159,109,,"creature record, direct read (level-independent scalar)"
monster,humanwendigo_darkwood_01,records/creatures/enemies/boss&quest/humanwendigo_darkwood_01.dbr,sm1,characterRunSpeedJitter,15.0,159,109,,"creature record, direct read (level-independent scalar)"
monster,humanwendigo_darkwood_01,records/creatures/enemies/boss&quest/humanwendigo_darkwood_01.dbr,sm1,walkSpeed,0.699999988079071,159,109,,"creature record, direct read (level-independent scalar)"
monster,humanwendigo_darkwood_01,records/creatures/enemies/boss&quest/humanwendigo_darkwood_01.dbr,sm1,maxRotationSpeed,8.0,159,109,,"creature record, direct read (level-independent scalar)"
monster,humanwendigo_darkwood_01,records/creatures/enemies/boss&quest/humanwendigo_darkwood_01.dbr,sm1,minRotationSpeed,4.0,159,109,,"creature record, direct read (level-independent scalar)"
monster,humanwendigo_darkwood_01,records/creatures/enemies/boss&quest/humanwendigo_darkwood_01.dbr,sm1,characterRunSpeed,0.6600000262260437,159,109,,"creature record, direct read (level-independent scalar)"
monster,humanwendigo_darkwood_01,records/creatures/enemies/boss&quest/humanwendigo_darkwood_01.dbr,sm1,characterRunSpeedModifier,0.0,159,109,,"creature record, direct read (level-independent scalar)"
monster,humanwendigo_darkwood_01,records/creatures/enemies/boss&quest/humanwendigo_darkwood_01.dbr,sm1,characterRunSpeedJitter,15.0,159,109,,"creature record, direct read (level-independent scalar)"
monster,humanwendigo_darkwood_01,records/creatures/enemies/boss&quest/humanwendigo_darkwood_01.dbr,sm1,walkSpeed,0.699999988079071,159,109,,"creature record, direct read (level-independent scalar)"
monster,humanwendigo_darkwood_01,records/creatures/enemies/boss&quest/humanwendigo_darkwood_01.dbr,sm1,maxRotationSpeed,8.0,159,109,,"creature record, direct read (level-independent scalar)"
monster,humanwendigo_darkwood_01,records/creatures/enemies/boss&quest/humanwendigo_darkwood_01.dbr,sm1,minRotationSpeed,4.0,159,109,,"creature record, direct read (level-independent scalar)"
monster,korvaak_lieutenant_03,records/creatures/enemies/boss&quest/korvaak_lieutenant_03.dbr,sm2,characterRunSpeed,1.0,164,109,,"creature record, direct read (level-independent scalar)"
monster,korvaak_lieutenant_03,records/creatures/enemies/boss&quest/korvaak_lieutenant_03.dbr,sm2,characterRunSpeedModifier,0.0,164,109,,"creature record, direct read (level-independent scalar)"
monster,korvaak_lieutenant_03,records/creatures/enemies/boss&quest/korvaak_lieutenant_03.dbr,sm2,walkSpeed,1.0,164,109,,"creature record, direct read (level-independent scalar)"
monster,korvaak_lieutenant_03,records/creatures/enemies/boss&quest/korvaak_lieutenant_03.dbr,sm2,maxRotationSpeed,8.0,164,109,,"creature record, direct read (level-independent scalar)"
monster,korvaak_lieutenant_03,records/creatures/enemies/boss&quest/korvaak_lieutenant_03.dbr,sm2,minRotationSpeed,4.0,164,109,,"creature record, direct read (level-independent scalar)"
monster,korvaak_lieutenant_03,records/creatures/enemies/boss&quest/korvaak_lieutenant_03.dbr,sm2,characterRunSpeed,1.0,164,109,,"creature record, direct read (level-independent scalar)"
monster,korvaak_lieutenant_03,records/creatures/enemies/boss&quest/korvaak_lieutenant_03.dbr,sm2,characterRunSpeedModifier,0.0,164,109,,"creature record, direct read (level-independent scalar)"
monster,korvaak_lieutenant_03,records/creatures/enemies/boss&quest/korvaak_lieutenant_03.dbr,sm2,walkSpeed,1.0,164,109,,"creature record, direct read (level-independent scalar)"
monster,korvaak_lieutenant_03,records/creatures/enemies/boss&quest/korvaak_lieutenant_03.dbr,sm2,maxRotationSpeed,8.0,164,109,,"creature record, direct read (level-independent scalar)"
monster,korvaak_lieutenant_03,records/creatures/enemies/boss&quest/korvaak_lieutenant_03.dbr,sm2,minRotationSpeed,4.0,164,109,,"creature record, direct read (level-independent scalar)"
monster,korvaakfinal_02,records/creatures/enemies/boss&quest/korvaakfinal_02.dbr,sm2,characterRunSpeed,1.0,169,109,,"creature record, direct read (level-independent scalar)"
monster,korvaakfinal_02,records/creatures/enemies/boss&quest/korvaakfinal_02.dbr,sm2,characterRunSpeedModifier,0.0,169,109,,"creature record, direct read (level-independent scalar)"
monster,korvaakfinal_02,records/creatures/enemies/boss&quest/korvaakfinal_02.dbr,sm2,walkSpeed,1.0,169,109,,"creature record, direct read (level-independent scalar)"
monster,korvaakfinal_02,records/creatures/enemies/boss&quest/korvaakfinal_02.dbr,sm2,maxRotationSpeed,6.0,169,109,,"creature record, direct read (level-independent scalar)"
monster,korvaakfinal_02,records/creatures/enemies/boss&quest/korvaakfinal_02.dbr,sm2,minRotationSpeed,4.0,169,109,,"creature record, direct read (level-independent scalar)"
monster,korvaakmessenger_02b,records/creatures/enemies/boss&quest/korvaakmessenger_02b.dbr,sm2,characterRunSpeed,1.100000023841858,159,109,,"creature record, direct read (level-independent scalar)"
monster,korvaakmessenger_02b,records/creatures/enemies/boss&quest/korvaakmessenger_02b.dbr,sm2,characterRunSpeedModifier,0.0,159,109,,"creature record, direct read (level-independent scalar)"
monster,korvaakmessenger_02b,records/creatures/enemies/boss&quest/korvaakmessenger_02b.dbr,sm2,walkSpeed,1.0,159,109,,"creature record, direct read (level-independent scalar)"
monster,korvaakmessenger_02b,records/creatures/enemies/boss&quest/korvaakmessenger_02b.dbr,sm2,maxRotationSpeed,8.0,159,109,,"creature record, direct read (level-independent scalar)"
monster,korvaakmessenger_02b,records/creatures/enemies/boss&quest/korvaakmessenger_02b.dbr,sm2,minRotationSpeed,4.0,159,109,,"creature record, direct read (level-independent scalar)"
monster,skeletalgolem_stepsoftorment_01,records/creatures/enemies/boss&quest/skeletalgolem_stepsoftorment_01.dbr,sm_mod,characterRunSpeed,1.4500000476837158,159,106,,"creature record, direct read (level-independent scalar)"
monster,skeletalgolem_stepsoftorment_01,records/creatures/enemies/boss&quest/skeletalgolem_stepsoftorment_01.dbr,sm_mod,characterRunSpeedModifier,0.0,159,106,,"creature record, direct read (level-independent scalar)"
monster,skeletalgolem_stepsoftorment_01,records/creatures/enemies/boss&quest/skeletalgolem_stepsoftorment_01.dbr,sm_mod,walkSpeed,1.0,159,106,,"creature record, direct read (level-independent scalar)"
monster,skeletalgolem_stepsoftorment_01,records/creatures/enemies/boss&quest/skeletalgolem_stepsoftorment_01.dbr,sm_mod,maxRotationSpeed,8.0,159,106,,"creature record, direct read (level-independent scalar)"
monster,skeletalgolem_stepsoftorment_01,records/creatures/enemies/boss&quest/skeletalgolem_stepsoftorment_01.dbr,sm_mod,minRotationSpeed,4.0,159,106,,"creature record, direct read (level-independent scalar)"
monster,skeletalgolem_stepsoftorment_01,records/creatures/enemies/boss&quest/skeletalgolem_stepsoftorment_01.dbr,sm_mod,characterRunSpeed,1.4500000476837158,159,106,,"creature record, direct read (level-independent scalar)"
monster,skeletalgolem_stepsoftorment_01,records/creatures/enemies/boss&quest/skeletalgolem_stepsoftorment_01.dbr,sm_mod,characterRunSpeedModifier,0.0,159,106,,"creature record, direct read (level-independent scalar)"
monster,skeletalgolem_stepsoftorment_01,records/creatures/enemies/boss&quest/skeletalgolem_stepsoftorment_01.dbr,sm_mod,walkSpeed,1.0,159,106,,"creature record, direct read (level-independent scalar)"
monster,skeletalgolem_stepsoftorment_01,records/creatures/enemies/boss&quest/skeletalgolem_stepsoftorment_01.dbr,sm_mod,maxRotationSpeed,8.0,159,106,,"creature record, direct read (level-independent scalar)"
monster,skeletalgolem_stepsoftorment_01,records/creatures/enemies/boss&quest/skeletalgolem_stepsoftorment_01.dbr,sm_mod,minRotationSpeed,4.0,159,106,,"creature record, direct read (level-independent scalar)"
monster,statue_korvaaktombguardian,records/creatures/enemies/boss&quest/statue_korvaaktombguardian.dbr,sm2,characterRunSpeed,1.100000023841858,160,108,,"creature record, direct read (level-independent scalar)"
monster,statue_korvaaktombguardian,records/creatures/enemies/boss&quest/statue_korvaaktombguardian.dbr,sm2,characterRunSpeedModifier,0.0,160,108,,"creature record, direct read (level-independent scalar)"
monster,statue_korvaaktombguardian,records/creatures/enemies/boss&quest/statue_korvaaktombguardian.dbr,sm2,walkSpeed,1.0,160,108,,"creature record, direct read (level-independent scalar)"
monster,statue_korvaaktombguardian,records/creatures/enemies/boss&quest/statue_korvaaktombguardian.dbr,sm2,maxRotationSpeed,8.0,160,108,,"creature record, direct read (level-independent scalar)"
monster,statue_korvaaktombguardian,records/creatures/enemies/boss&quest/statue_korvaaktombguardian.dbr,sm2,minRotationSpeed,4.0,160,108,,"creature record, direct read (level-independent scalar)"
monster,statue_korvaaktombguardian,records/creatures/enemies/boss&quest/statue_korvaaktombguardian.dbr,sm2,characterRunSpeed,1.100000023841858,160,108,,"creature record, direct read (level-independent scalar)"
monster,statue_korvaaktombguardian,records/creatures/enemies/boss&quest/statue_korvaaktombguardian.dbr,sm2,characterRunSpeedModifier,0.0,160,108,,"creature record, direct read (level-independent scalar)"
monster,statue_korvaaktombguardian,records/creatures/enemies/boss&quest/statue_korvaaktombguardian.dbr,sm2,walkSpeed,1.0,160,108,,"creature record, direct read (level-independent scalar)"
monster,statue_korvaaktombguardian,records/creatures/enemies/boss&quest/statue_korvaaktombguardian.dbr,sm2,maxRotationSpeed,8.0,160,108,,"creature record, direct read (level-independent scalar)"
monster,statue_korvaaktombguardian,records/creatures/enemies/boss&quest/statue_korvaaktombguardian.dbr,sm2,minRotationSpeed,4.0,160,108,,"creature record, direct read (level-independent scalar)"
monster,swampcrab_ugdenbog_01,records/creatures/enemies/boss&quest/swampcrab_ugdenbog_01.dbr,sm1,characterRunSpeed,1.0,152,106,,"creature record, direct read (level-independent scalar)"
monster,swampcrab_ugdenbog_01,records/creatures/enemies/boss&quest/swampcrab_ugdenbog_01.dbr,sm1,characterRunSpeedModifier,0.0,152,106,,"creature record, direct read (level-independent scalar)"
monster,swampcrab_ugdenbog_01,records/creatures/enemies/boss&quest/swampcrab_ugdenbog_01.dbr,sm1,walkSpeed,0.699999988079071,152,106,,"creature record, direct read (level-independent scalar)"
monster,swampcrab_ugdenbog_01,records/creatures/enemies/boss&quest/swampcrab_ugdenbog_01.dbr,sm1,maxRotationSpeed,8.0,152,106,,"creature record, direct read (level-independent scalar)"
monster,swampcrab_ugdenbog_01,records/creatures/enemies/boss&quest/swampcrab_ugdenbog_01.dbr,sm1,minRotationSpeed,4.0,152,106,,"creature record, direct read (level-independent scalar)"
monster,swampcrab_ugdenbog_01,records/creatures/enemies/boss&quest/swampcrab_ugdenbog_01.dbr,sm1,characterRunSpeed,1.0,152,106,,"creature record, direct read (level-independent scalar)"
monster,swampcrab_ugdenbog_01,records/creatures/enemies/boss&quest/swampcrab_ugdenbog_01.dbr,sm1,characterRunSpeedModifier,0.0,152,106,,"creature record, direct read (level-independent scalar)"
monster,swampcrab_ugdenbog_01,records/creatures/enemies/boss&quest/swampcrab_ugdenbog_01.dbr,sm1,walkSpeed,0.699999988079071,152,106,,"creature record, direct read (level-independent scalar)"
monster,swampcrab_ugdenbog_01,records/creatures/enemies/boss&quest/swampcrab_ugdenbog_01.dbr,sm1,maxRotationSpeed,8.0,152,106,,"creature record, direct read (level-independent scalar)"
monster,swampcrab_ugdenbog_01,records/creatures/enemies/boss&quest/swampcrab_ugdenbog_01.dbr,sm1,minRotationSpeed,4.0,152,106,,"creature record, direct read (level-independent scalar)"
monster,swampgolem_bargoll,records/creatures/enemies/boss&quest/swampgolem_bargoll.dbr,sm1,characterRunSpeed,1.399999976158142,165,106,,"creature record, direct read (level-independent scalar)"
monster,swampgolem_bargoll,records/creatures/enemies/boss&quest/swampgolem_bargoll.dbr,sm1,characterRunSpeedModifier,0.0,165,106,,"creature record, direct read (level-independent scalar)"
monster,swampgolem_bargoll,records/creatures/enemies/boss&quest/swampgolem_bargoll.dbr,sm1,walkSpeed,1.0,165,106,,"creature record, direct read (level-independent scalar)"
monster,swampgolem_bargoll,records/creatures/enemies/boss&quest/swampgolem_bargoll.dbr,sm1,maxRotationSpeed,8.0,165,106,,"creature record, direct read (level-independent scalar)"
monster,swampgolem_bargoll,records/creatures/enemies/boss&quest/swampgolem_bargoll.dbr,sm1,minRotationSpeed,4.0,165,106,,"creature record, direct read (level-independent scalar)"
monster,swampgolem_bargoll,records/creatures/enemies/boss&quest/swampgolem_bargoll.dbr,sm1,characterRunSpeed,1.399999976158142,165,106,,"creature record, direct read (level-independent scalar)"
monster,swampgolem_bargoll,records/creatures/enemies/boss&quest/swampgolem_bargoll.dbr,sm1,characterRunSpeedModifier,0.0,165,106,,"creature record, direct read (level-independent scalar)"
monster,swampgolem_bargoll,records/creatures/enemies/boss&quest/swampgolem_bargoll.dbr,sm1,walkSpeed,1.0,165,106,,"creature record, direct read (level-independent scalar)"
monster,swampgolem_bargoll,records/creatures/enemies/boss&quest/swampgolem_bargoll.dbr,sm1,maxRotationSpeed,8.0,165,106,,"creature record, direct read (level-independent scalar)"
monster,swampgolem_bargoll,records/creatures/enemies/boss&quest/swampgolem_bargoll.dbr,sm1,minRotationSpeed,4.0,165,106,,"creature record, direct read (level-independent scalar)"
monster,theoutcast_03,records/creatures/enemies/boss&quest/theoutcast_03.dbr,sm_mod,characterRunSpeed,0.800000011920929,169,109,,"creature record, direct read (level-independent scalar)"
monster,theoutcast_03,records/creatures/enemies/boss&quest/theoutcast_03.dbr,sm_mod,characterRunSpeedModifier,0.0,169,109,,"creature record, direct read (level-independent scalar)"
monster,theoutcast_03,records/creatures/enemies/boss&quest/theoutcast_03.dbr,sm_mod,characterRunSpeedJitter,0.0,169,109,,"creature record, direct read (level-independent scalar)"
monster,theoutcast_03,records/creatures/enemies/boss&quest/theoutcast_03.dbr,sm_mod,maxRotationSpeed,18.0,169,109,,"creature record, direct read (level-independent scalar)"
monster,theoutcast_03,records/creatures/enemies/boss&quest/theoutcast_03.dbr,sm_mod,minRotationSpeed,12.0,169,109,,"creature record, direct read (level-independent scalar)"
monster,theoutcast_03,records/creatures/enemies/boss&quest/theoutcast_03.dbr,sm_mod,characterRunSpeed,0.800000011920929,169,109,,"creature record, direct read (level-independent scalar)"
monster,theoutcast_03,records/creatures/enemies/boss&quest/theoutcast_03.dbr,sm_mod,characterRunSpeedModifier,0.0,169,109,,"creature record, direct read (level-independent scalar)"
monster,theoutcast_03,records/creatures/enemies/boss&quest/theoutcast_03.dbr,sm_mod,characterRunSpeedJitter,0.0,169,109,,"creature record, direct read (level-independent scalar)"
monster,theoutcast_03,records/creatures/enemies/boss&quest/theoutcast_03.dbr,sm_mod,maxRotationSpeed,18.0,169,109,,"creature record, direct read (level-independent scalar)"
monster,theoutcast_03,records/creatures/enemies/boss&quest/theoutcast_03.dbr,sm_mod,minRotationSpeed,12.0,169,109,,"creature record, direct read (level-independent scalar)"
monster,wendigo_ancient_namadea,records/creatures/enemies/boss&quest/wendigo_ancient_namadea.dbr,sm1,characterRunSpeed,1.0,165,106,,"creature record, direct read (level-independent scalar)"
monster,wendigo_ancient_namadea,records/creatures/enemies/boss&quest/wendigo_ancient_namadea.dbr,sm1,characterRunSpeedModifier,0.0,165,106,,"creature record, direct read (level-independent scalar)"
monster,wendigo_ancient_namadea,records/creatures/enemies/boss&quest/wendigo_ancient_namadea.dbr,sm1,walkSpeed,1.0,165,106,,"creature record, direct read (level-independent scalar)"
monster,wendigo_ancient_namadea,records/creatures/enemies/boss&quest/wendigo_ancient_namadea.dbr,sm1,maxRotationSpeed,8.0,165,106,,"creature record, direct read (level-independent scalar)"
monster,wendigo_ancient_namadea,records/creatures/enemies/boss&quest/wendigo_ancient_namadea.dbr,sm1,minRotationSpeed,4.0,165,106,,"creature record, direct read (level-independent scalar)"
monster,wendigo_ancient_namadea,records/creatures/enemies/boss&quest/wendigo_ancient_namadea.dbr,sm1,characterRunSpeed,1.0,165,106,,"creature record, direct read (level-independent scalar)"
monster,wendigo_ancient_namadea,records/creatures/enemies/boss&quest/wendigo_ancient_namadea.dbr,sm1,characterRunSpeedModifier,0.0,165,106,,"creature record, direct read (level-independent scalar)"
monster,wendigo_ancient_namadea,records/creatures/enemies/boss&quest/wendigo_ancient_namadea.dbr,sm1,walkSpeed,1.0,165,106,,"creature record, direct read (level-independent scalar)"
monster,wendigo_ancient_namadea,records/creatures/enemies/boss&quest/wendigo_ancient_namadea.dbr,sm1,maxRotationSpeed,8.0,165,106,,"creature record, direct read (level-independent scalar)"
monster,wendigo_ancient_namadea,records/creatures/enemies/boss&quest/wendigo_ancient_namadea.dbr,sm1,minRotationSpeed,4.0,165,106,,"creature record, direct read (level-independent scalar)"
monster,wendigo_turned_yuvoll,records/creatures/enemies/boss&quest/wendigo_turned_yuvoll.dbr,sm1,characterRunSpeed,1.0,162,109,,"creature record, direct read (level-independent scalar)"
monster,wendigo_turned_yuvoll,records/creatures/enemies/boss&quest/wendigo_turned_yuvoll.dbr,sm1,characterRunSpeedModifier,0.0,162,109,,"creature record, direct read (level-independent scalar)"
monster,wendigo_turned_yuvoll,records/creatures/enemies/boss&quest/wendigo_turned_yuvoll.dbr,sm1,walkSpeed,1.0,162,109,,"creature record, direct read (level-independent scalar)"
monster,wendigo_turned_yuvoll,records/creatures/enemies/boss&quest/wendigo_turned_yuvoll.dbr,sm1,maxRotationSpeed,8.0,162,109,,"creature record, direct read (level-independent scalar)"
monster,wendigo_turned_yuvoll,records/creatures/enemies/boss&quest/wendigo_turned_yuvoll.dbr,sm1,minRotationSpeed,4.0,162,109,,"creature record, direct read (level-independent scalar)"
monster,wendigo_turned_yuvoll,records/creatures/enemies/boss&quest/wendigo_turned_yuvoll.dbr,sm1,characterRunSpeed,1.0,162,109,,"creature record, direct read (level-independent scalar)"
monster,wendigo_turned_yuvoll,records/creatures/enemies/boss&quest/wendigo_turned_yuvoll.dbr,sm1,characterRunSpeedModifier,0.0,162,109,,"creature record, direct read (level-independent scalar)"
monster,wendigo_turned_yuvoll,records/creatures/enemies/boss&quest/wendigo_turned_yuvoll.dbr,sm1,walkSpeed,1.0,162,109,,"creature record, direct read (level-independent scalar)"
monster,wendigo_turned_yuvoll,records/creatures/enemies/boss&quest/wendigo_turned_yuvoll.dbr,sm1,maxRotationSpeed,8.0,162,109,,"creature record, direct read (level-independent scalar)"
monster,wendigo_turned_yuvoll,records/creatures/enemies/boss&quest/wendigo_turned_yuvoll.dbr,sm1,minRotationSpeed,4.0,162,109,,"creature record, direct read (level-independent scalar)"
monster,witch_janaxia,records/creatures/enemies/boss&quest/witch_janaxia.dbr,sm1,characterRunSpeed,0.800000011920929,156,109,,"creature record, direct read (level-independent scalar)"
monster,witch_janaxia,records/creatures/enemies/boss&quest/witch_janaxia.dbr,sm1,characterRunSpeedModifier,0.0,156,109,,"creature record, direct read (level-independent scalar)"
monster,witch_janaxia,records/creatures/enemies/boss&quest/witch_janaxia.dbr,sm1,characterRunSpeedJitter,15.0,156,109,,"creature record, direct read (level-independent scalar)"
monster,witch_janaxia,records/creatures/enemies/boss&quest/witch_janaxia.dbr,sm1,walkSpeed,0.699999988079071,156,109,,"creature record, direct read (level-independent scalar)"
monster,witch_janaxia,records/creatures/enemies/boss&quest/witch_janaxia.dbr,sm1,maxRotationSpeed,8.0,156,109,,"creature record, direct read (level-independent scalar)"
monster,witch_janaxia,records/creatures/enemies/boss&quest/witch_janaxia.dbr,sm1,minRotationSpeed,4.0,156,109,,"creature record, direct read (level-independent scalar)"
monster,witch_janaxia,records/creatures/enemies/boss&quest/witch_janaxia.dbr,sm1,characterRunSpeed,0.800000011920929,156,109,,"creature record, direct read (level-independent scalar)"
