pool_record,pool_archive_winner,pool_archive_csv,pool_template,family,slot_index,member_record,weight,weight_state,limit,limit_state,min_player_level,min_player_level_state,max_player_level,max_player_level_state,always_spawn,always_spawn_state,level_variance_equation,level_variance_equation_state,spawn_min,spawn_max,champion_min,champion_max,champion_chance,proxy_pool_equation,ignore_game_balance,slot_weight_share,family_weight_total,waves_referencing,pool_kinds
records/proxies/poolsbasicgdx2/gargoyle_t3.dbr,sm2,sm2,database/templates/proxypool.tpl,normal,6,records/creatures/enemies/sandlizard_eldritch_c01.dbr,33,PRESENT,,ABSENT,,ABSENT,30,PRESENT,,ABSENT,records/proxies/lv3_strong.dbr,PRESENT,3,4,0,0,0.0,records/proxies/proxypoolequation_01.dbr,False,0.101538,325,157,trash
records/proxies/poolsbasicgdx2/sandlizard_eldritch_t3.dbr,sm2,sm2,database/templates/proxypool.tpl,normal,1,records/creatures/enemies/sandlizard_eldritch_a01.dbr,100,PRESENT,,ABSENT,,ABSENT,,ABSENT,,ABSENT,records/proxies/lv2_normal.dbr,PRESENT,5,6,0,0,0.0,records/proxies/proxypoolequation_01.dbr,False,0.400000,250,158,trash
records/proxies/poolsbasicgdx2/sandlizard_eldritch_t3.dbr,sm2,sm2,database/templates/proxypool.tpl,normal,2,records/creatures/enemies/sandlizard_eldritch_b01.dbr,50,PRESENT,4,PRESENT,,ABSENT,,ABSENT,,ABSENT,records/proxies/lv3_strong.dbr,PRESENT,5,6,0,0,0.0,records/proxies/proxypoolequation_01.dbr,False,0.200000,250,158,trash
records/proxies/poolsbasicgdx2/sandlizard_eldritch_t3.dbr,sm2,sm2,database/templates/proxypool.tpl,normal,3,records/creatures/enemies/sandlizard_eldritch_b02.dbr,50,PRESENT,4,PRESENT,,ABSENT,,ABSENT,,ABSENT,records/proxies/lv3_strong.dbr,PRESENT,5,6,0,0,0.0,records/proxies/proxypoolequation_01.dbr,False,0.200000,250,158,trash
records/proxies/poolsbasicgdx2/sandlizard_eldritch_t3.dbr,sm2,sm2,database/templates/proxypool.tpl,normal,4,records/creatures/enemies/sandlizard_eldritch_c01.dbr,50,PRESENT,2,PRESENT,30,PRESENT,,ABSENT,,ABSENT,records/proxies/lv5_elitechampion.dbr,PRESENT,5,6,0,0,0.0,records/proxies/proxypoolequation_01.dbr,False,0.200000,250,158,trash
records/proxies/poolsbasicgdx2/sandlizard_t3.dbr,sm2,sm2,database/templates/proxypool.tpl,normal,1,records/creatures/enemies/sandlizard_a01.dbr,100,PRESENT,,ABSENT,,ABSENT,,ABSENT,,ABSENT,records/proxies/lv2_normal.dbr,PRESENT,5,6,0,0,0.0,records/proxies/proxypoolequation_01.dbr,False,0.400000,250,158,trash
records/proxies/poolsbasicgdx2/sandlizard_t3.dbr,sm2,sm2,database/templates/proxypool.tpl,normal,2,records/creatures/enemies/sandlizard_b01.dbr,50,PRESENT,4,PRESENT,,ABSENT,,ABSENT,,ABSENT,records/proxies/lv3_strong.dbr,PRESENT,5,6,0,0,0.0,records/proxies/proxypoolequation_01.dbr,False,0.200000,250,158,trash
records/proxies/poolsbasicgdx2/sandlizard_t3.dbr,sm2,sm2,database/templates/proxypool.tpl,normal,3,records/creatures/enemies/sandlizard_b02.dbr,50,PRESENT,4,PRESENT,,ABSENT,,ABSENT,,ABSENT,records/proxies/lv3_strong.dbr,PRESENT,5,6,0,0,0.0,records/proxies/proxypoolequation_01.dbr,False,0.200000,250,158,trash
records/proxies/poolsbasicgdx2/sandlizard_t3.dbr,sm2,sm2,database/templates/proxypool.tpl,normal,4,records/creatures/enemies/sandlizard_c01.dbr,50,PRESENT,2,PRESENT,30,PRESENT,,ABSENT,,ABSENT,records/proxies/lv5_elitechampion.dbr,PRESENT,5,6,0,0,0.0,records/proxies/proxypoolequation_01.dbr,False,0.200000,250,158,trash
records/proxies/poolsbasicgdx2/sandlizard_volcanic_t3.dbr,sm2,sm2,database/templates/proxypool.tpl,normal,1,records/creatures/enemies/sandlizard_volcanic_a01.dbr,100,PRESENT,,ABSENT,,ABSENT,,ABSENT,,ABSENT,records/proxies/lv2_normal.dbr,PRESENT,5,6,0,0,0.0,records/proxies/proxypoolequation_01.dbr,False,0.400000,250,158,trash
records/proxies/poolsbasicgdx2/sandlizard_volcanic_t3.dbr,sm2,sm2,database/templates/proxypool.tpl,normal,2,records/creatures/enemies/sandlizard_volcanic_b01.dbr,50,PRESENT,4,PRESENT,,ABSENT,,ABSENT,,ABSENT,records/proxies/lv3_strong.dbr,PRESENT,5,6,0,0,0.0,records/proxies/proxypoolequation_01.dbr,False,0.200000,250,158,trash
records/proxies/poolsbasicgdx2/sandlizard_volcanic_t3.dbr,sm2,sm2,database/templates/proxypool.tpl,normal,3,records/creatures/enemies/sandlizard_volcanic_b02.dbr,50,PRESENT,4,PRESENT,,ABSENT,,ABSENT,,ABSENT,records/proxies/lv3_strong.dbr,PRESENT,5,6,0,0,0.0,records/proxies/proxypoolequation_01.dbr,False,0.200000,250,158,trash
records/proxies/poolsbasicgdx2/sandlizard_volcanic_t3.dbr,sm2,sm2,database/templates/proxypool.tpl,normal,4,records/creatures/enemies/sandlizard_volcanic_c01.dbr,50,PRESENT,2,PRESENT,30,PRESENT,,ABSENT,,ABSENT,records/proxies/lv5_elitechampion.dbr,PRESENT,5,6,0,0,0.0,records/proxies/proxypoolequation_01.dbr,False,0.200000,250,158,trash
records/proxies/poolsbasicgdx2/statue_t3.dbr,sm2,sm2,database/templates/proxypool.tpl,normal,1,records/creatures/enemies/statue_a01.dbr,100,PRESENT,2,PRESENT,30,PRESENT,,ABSENT,,ABSENT,records/proxies/lv4_champion+.dbr,PRESENT,3,4,0,0,0.0,records/proxies/proxypoolequation_01.dbr,False,0.181818,550,156,trash
records/proxies/poolsbasicgdx2/statue_t3.dbr,sm2,sm2,database/templates/proxypool.tpl,normal,2,records/creatures/enemies/statue_a02.dbr,100,PRESENT,2,PRESENT,30,PRESENT,,ABSENT,,ABSENT,records/proxies/lv4_champion.dbr,PRESENT,3,4,0,0,0.0,records/proxies/proxypoolequation_01.dbr,False,0.181818,550,156,trash
records/proxies/poolsbasicgdx2/statue_t3.dbr,sm2,sm2,database/templates/proxypool.tpl,normal,3,records/creatures/enemies/statue_b01.dbr,75,PRESENT,2,PRESENT,30,PRESENT,,ABSENT,,ABSENT,records/proxies/lv4_champion.dbr,PRESENT,3,4,0,0,0.0,records/proxies/proxypoolequation_01.dbr,False,0.136364,550,156,trash
records/proxies/poolsbasicgdx2/statue_t3.dbr,sm2,sm2,database/templates/proxypool.tpl,normal,4,records/creatures/enemies/statue_b02.dbr,75,PRESENT,2,PRESENT,30,PRESENT,,ABSENT,,ABSENT,records/proxies/lv4_champion.dbr,PRESENT,3,4,0,0,0.0,records/proxies/proxypoolequation_01.dbr,False,0.136364,550,156,trash
records/proxies/poolsbasicgdx2/statue_t3.dbr,sm2,sm2,database/templates/proxypool.tpl,normal,5,records/creatures/enemies/statue_c01.dbr,50,PRESENT,1,PRESENT,,ABSENT,30,PRESENT,,ABSENT,records/proxies/lv5_elitechampion.dbr,PRESENT,3,4,0,0,0.0,records/proxies/proxypoolequation_01.dbr,False,0.090909,550,156,trash
records/proxies/poolsbasicgdx2/statue_t3.dbr,sm2,sm2,database/templates/proxypool.tpl,normal,6,records/creatures/enemies/statue_c02.dbr,50,PRESENT,1,PRESENT,30,PRESENT,,ABSENT,,ABSENT,records/proxies/lv5_elitechampion.dbr,PRESENT,3,4,0,0,0.0,records/proxies/proxypoolequation_01.dbr,False,0.090909,550,156,trash
records/proxies/poolsbasicgdx2/statue_t3.dbr,sm2,sm2,database/templates/proxypool.tpl,normal,7,records/creatures/enemies/eldritchwraith_a01.dbr,50,PRESENT,,ABSENT,,ABSENT,30,PRESENT,,ABSENT,records/proxies/lv3_strong.dbr,PRESENT,3,4,0,0,0.0,records/proxies/proxypoolequation_01.dbr,False,0.090909,550,156,trash
records/proxies/poolsbasicgdx2/statue_t3.dbr,sm2,sm2,database/templates/proxypool.tpl,normal,8,records/creatures/enemies/eldritchwraith_b01.dbr,50,PRESENT,,ABSENT,,ABSENT,30,PRESENT,,ABSENT,records/proxies/lv3_strong.dbr,PRESENT,3,4,0,0,0.0,records/proxies/proxypoolequation_01.dbr,False,0.090909,550,156,trash
records/proxies/poolsbasicgdx3/chthonianherald_t3.dbr,sm3,sm3,database/templates/proxypool.tpl,normal,1,records/creatures/enemies/chthonianherald_a01.dbr,100,PRESENT,2,PRESENT,35,PRESENT,,ABSENT,,ABSENT,records/proxies/lv3_strong.dbr,PRESENT,5,6,0,0,0.0,records/proxies/proxypoolequation_01.dbr,False,0.181818,550,156,trash
records/proxies/poolsbasicgdx3/chthonianherald_t3.dbr,sm3,sm3,database/templates/proxypool.tpl,normal,2,records/creatures/enemies/chthonianherald_b01.dbr,100,PRESENT,1,PRESENT,40,PRESENT,,ABSENT,,ABSENT,records/proxies/lv4_champion+.dbr,PRESENT,5,6,0,0,0.0,records/proxies/proxypoolequation_01.dbr,False,0.181818,550,156,trash
records/proxies/poolsbasicgdx3/chthonianherald_t3.dbr,sm3,sm3,database/templates/proxypool.tpl,normal,3,records/creatures/enemies/chthonianherald_c01.dbr,50,PRESENT,1,PRESENT,55,PRESENT,,ABSENT,,ABSENT,records/proxies/lv5_elitechampion.dbr,PRESENT,5,6,0,0,0.0,records/proxies/proxypoolequation_01.dbr,False,0.090909,550,156,trash
records/proxies/poolsbasicgdx3/chthonianherald_t3.dbr,sm3,sm3,database/templates/proxypool.tpl,normal,4,records/creatures/enemies/chthonianwretch_a01.dbr,100,PRESENT,,ABSENT,,ABSENT,,ABSENT,,ABSENT,records/proxies/lv3_strong.dbr,PRESENT,5,6,0,0,0.0,records/proxies/proxypoolequation_01.dbr,False,0.181818,550,156,trash
records/proxies/poolsbasicgdx3/chthonianherald_t3.dbr,sm3,sm3,database/templates/proxypool.tpl,normal,5,records/creatures/enemies/chthonianwretch_b01.dbr,100,PRESENT,2,PRESENT,,ABSENT,,ABSENT,,ABSENT,records/proxies/lv3_strong.dbr,PRESENT,5,6,0,0,0.0,records/proxies/proxypoolequation_01.dbr,False,0.181818,550,156,trash
records/proxies/poolsbasicgdx3/chthonianherald_t3.dbr,sm3,sm3,database/templates/proxypool.tpl,normal,6,records/creatures/enemies/chthonianwretch_c01.dbr,100,PRESENT,2,PRESENT,,ABSENT,,ABSENT,,ABSENT,records/proxies/lv3_strong.dbr,PRESENT,5,6,0,0,0.0,records/proxies/proxypoolequation_01.dbr,False,0.181818,550,156,trash
records/proxies/poolsbasicgdx3/giant_t3.dbr,sm3,sm3,database/templates/proxypool.tpl,normal,1,records/creatures/enemies/giant_a01.dbr,150,PRESENT,2,PRESENT,,ABSENT,,ABSENT,,ABSENT,records/proxies/lv3_strong.dbr,PRESENT,5,6,0,0,0.0,records/proxies/proxypoolequation_01.dbr,False,0.346420,433,153,trash
records/proxies/poolsbasicgdx3/giant_t3.dbr,sm3,sm3,database/templates/proxypool.tpl,normal,2,records/creatures/enemies/giant_b01.dbr,75,PRESENT,2,PRESENT,,ABSENT,,ABSENT,,ABSENT,records/proxies/lv4_champion+.dbr,PRESENT,5,6,0,0,0.0,records/proxies/proxypoolequation_01.dbr,False,0.173210,433,153,trash
records/proxies/poolsbasicgdx3/giant_t3.dbr,sm3,sm3,database/templates/proxypool.tpl,normal,3,records/creatures/enemies/giant_c01.dbr,33,PRESENT,1,PRESENT,55,PRESENT,,ABSENT,,ABSENT,records/proxies/lv5_elitechampion.dbr,PRESENT,5,6,0,0,0.0,records/proxies/proxypoolequation_01.dbr,False,0.076212,433,153,trash
records/proxies/poolsbasicgdx3/giant_t3.dbr,sm3,sm3,database/templates/proxypool.tpl,normal,4,records/creatures/enemies/groblefrost_a01.dbr,50,PRESENT,,ABSENT,,ABSENT,,ABSENT,,ABSENT,records/proxies/lv2_normal.dbr,PRESENT,5,6,0,0,0.0,records/proxies/proxypoolequation_01.dbr,False,0.115473,433,153,trash
records/proxies/poolsbasicgdx3/giant_t3.dbr,sm3,sm3,database/templates/proxypool.tpl,normal,5,records/creatures/enemies/groblefrost_a02.dbr,50,PRESENT,,ABSENT,,ABSENT,,ABSENT,,ABSENT,records/proxies/lv2_normal.dbr,PRESENT,5,6,0,0,0.0,records/proxies/proxypoolequation_01.dbr,False,0.115473,433,153,trash
records/proxies/poolsbasicgdx3/giant_t3.dbr,sm3,sm3,database/templates/proxypool.tpl,normal,6,records/creatures/enemies/groblefrost_b01.dbr,75,PRESENT,2,PRESENT,,ABSENT,,ABSENT,,ABSENT,records/proxies/lv3_strong.dbr,PRESENT,5,6,0,0,0.0,records/proxies/proxypoolequation_01.dbr,False,0.173210,433,153,trash
records/proxies/poolsbasicgdx3/thornedhorrorfrost_t3.dbr,sm3,sm3,database/templates/proxypool.tpl,normal,1,records/creatures/enemies/thornedhorrorfrost_a01.dbr,100,PRESENT,,ABSENT,,ABSENT,,ABSENT,,ABSENT,records/proxies/lv2_normal.dbr,PRESENT,5,6,0,0,0.0,records/proxies/proxypoolequation_01.dbr,False,0.400000,250,152,trash
records/proxies/poolsbasicgdx3/thornedhorrorfrost_t3.dbr,sm3,sm3,database/templates/proxypool.tpl,normal,2,records/creatures/enemies/thornedhorrorfrost_b01.dbr,100,PRESENT,2,PRESENT,,ABSENT,,ABSENT,,ABSENT,records/proxies/lv3_strong.dbr,PRESENT,5,6,0,0,0.0,records/proxies/proxypoolequation_01.dbr,False,0.400000,250,152,trash
records/proxies/poolsbasicgdx3/thornedhorrorfrost_t3.dbr,sm3,sm3,database/templates/proxypool.tpl,normal,3,records/creatures/enemies/thornedhorrorfrost_c01.dbr,50,PRESENT,2,PRESENT,35,PRESENT,,ABSENT,,ABSENT,records/proxies/lv4_champion+.dbr,PRESENT,5,6,0,0,0.0,records/proxies/proxypoolequation_01.dbr,False,0.200000,250,152,trash
records/proxies/poolsbasicgdx3/yetidire_t3.dbr,sm3,sm3,database/templates/proxypool.tpl,normal,1,records/creatures/enemies/yetidire_a01.dbr,100,PRESENT,,ABSENT,,ABSENT,,ABSENT,,ABSENT,records/proxies/lv2_normal.dbr,PRESENT,5,6,0,0,0.0,records/proxies/proxypoolequation_01.dbr,False,0.353357,283,157,trash
records/proxies/poolsbasicgdx3/yetidire_t3.dbr,sm3,sm3,database/templates/proxypool.tpl,normal,2,records/creatures/enemies/yetidire_b01.dbr,75,PRESENT,2,PRESENT,,ABSENT,,ABSENT,,ABSENT,records/proxies/lv3_strong.dbr,PRESENT,5,6,0,0,0.0,records/proxies/proxypoolequation_01.dbr,False,0.265018,283,157,trash
records/proxies/poolsbasicgdx3/yetidire_t3.dbr,sm3,sm3,database/templates/proxypool.tpl,normal,3,records/creatures/enemies/yetidire_b02.dbr,75,PRESENT,2,PRESENT,,ABSENT,,ABSENT,,ABSENT,records/proxies/lv3_strong.dbr,PRESENT,5,6,0,0,0.0,records/proxies/proxypoolequation_01.dbr,False,0.265018,283,157,trash
records/proxies/poolsbasicgdx3/yetidire_t3.dbr,sm3,sm3,database/templates/proxypool.tpl,normal,4,records/creatures/enemies/yetidire_c01.dbr,33,PRESENT,2,PRESENT,30,PRESENT,,ABSENT,,ABSENT,records/proxies/lv4_champion+.dbr,PRESENT,5,6,0,0,0.0,records/proxies/proxypoolequation_01.dbr,False,0.116608,283,157,trash
records/proxies/poolsboss/aetherial_fleshhulk_quarry.dbr,sm_mod,sm_mod,database/templates/proxypool.tpl,normal,1,records/creatures/enemies/boss&quest/aetherial_fleshhulk_mine.dbr,100,PRESENT,1,PRESENT,,ABSENT,,ABSENT,,ABSENT,records/proxies/lv7_uber hero.dbr,PRESENT,1,1,0,0,0.0,records/proxies/proxypoolequation_01.dbr,,1.000000,100,159,BOSS
records/proxies/poolsboss/chthonian_bloodlord.dbr,sm_mod,sm_mod,database/templates/proxypool.tpl,normal,1,records/creatures/enemies/boss&quest/cultist_cultleader_01.dbr,100,PRESENT,1,PRESENT,,ABSENT,,ABSENT,,ABSENT,records/proxies/lv7_uber hero.dbr,PRESENT,1,1,0,0,0.0,records/proxies/proxypoolequation_01.dbr,,1.000000,100,154,BOSS
records/proxies/poolsboss/ghoul_nercropolis.dbr,sm_mod,sm_mod,database/templates/proxypool.tpl,normal,1,records/creatures/enemies/boss&quest/ghoul_necropolis_01.dbr,100,PRESENT,1,PRESENT,,ABSENT,,ABSENT,True,PRESENT,records/proxies/lv7_uber hero.dbr,PRESENT,1,1,0,0,0.0,records/proxies/proxypoolequation_01.dbr,,1.000000,100,157,BOSS
records/proxies/poolsboss/manticore_matriarch.dbr,sm_mod,sm_mod,database/templates/proxypool.tpl,normal,1,records/creatures/enemies/boss&quest/manticore_jaggedwaste_01.dbr,100,PRESENT,1,PRESENT,,ABSENT,,ABSENT,,ABSENT,records/proxies/lv7_uber hero.dbr,PRESENT,1,1,0,0,0.0,records/proxies/proxypoolequation_01.dbr,,1.000000,100,159,BOSS
records/proxies/poolsboss/nemesis_all.dbr,sm3,sm3,database/templates/proxypool.tpl,normal,1,records/creatures/enemies/nemesis/nemesis_aetherial_01.dbr,100,PRESENT,1,PRESENT,,ABSENT,,ABSENT,,ABSENT,records/proxies/lv8_boss+.dbr,PRESENT,1,1,0,0,0.0,records/proxies/proxypoolequation_01.dbr,True,0.100000,1000,150|160,BOSS
records/proxies/poolsboss/nemesis_all.dbr,sm3,sm3,database/templates/proxypool.tpl,normal,2,records/creatures/enemies/nemesis/nemesis_chthonian_02.dbr,100,PRESENT,1,PRESENT,,ABSENT,,ABSENT,,ABSENT,records/proxies/lv8_boss+.dbr,PRESENT,1,1,0,0,0.0,records/proxies/proxypoolequation_01.dbr,True,0.100000,1000,150|160,BOSS
records/proxies/poolsboss/nemesis_all.dbr,sm3,sm3,database/templates/proxypool.tpl,normal,3,records/creatures/enemies/nemesis/nemesis_orderdeathsvigil_01.dbr,100,PRESENT,1,PRESENT,,ABSENT,,ABSENT,,ABSENT,records/proxies/lv8_boss+.dbr,PRESENT,1,1,0,0,0.0,records/proxies/proxypoolequation_01.dbr,True,0.100000,1000,150|160,BOSS
records/proxies/poolsboss/nemesis_all.dbr,sm3,sm3,database/templates/proxypool.tpl,normal,4,records/creatures/enemies/nemesis/nemesis_outlaw_01.dbr,100,PRESENT,1,PRESENT,,ABSENT,,ABSENT,,ABSENT,records/proxies/lv8_boss+.dbr,PRESENT,1,1,0,0,0.0,records/proxies/proxypoolequation_01.dbr,True,0.100000,1000,150|160,BOSS
records/proxies/poolsboss/nemesis_all.dbr,sm3,sm3,database/templates/proxypool.tpl,normal,5,records/creatures/enemies/nemesis/nemesis_undead_02b.dbr,100,PRESENT,1,PRESENT,,ABSENT,,ABSENT,,ABSENT,records/proxies/lv8_boss+.dbr,PRESENT,1,1,0,0,0.0,records/proxies/proxypoolequation_01.dbr,True,0.100000,1000,150|160,BOSS
records/proxies/poolsboss/nemesis_all.dbr,sm3,sm3,database/templates/proxypool.tpl,normal,6,records/creatures/enemies/nemesis/nemesis_kymon_02.dbr,100,PRESENT,1,PRESENT,,ABSENT,,ABSENT,,ABSENT,records/proxies/lv8_boss+.dbr,PRESENT,1,1,0,0,0.0,records/proxies/proxypoolequation_01.dbr,True,0.100000,1000,150|160,BOSS
records/proxies/poolsboss/nemesis_all.dbr,sm3,sm3,database/templates/proxypool.tpl,normal,7,records/creatures/enemies/nemesis/nemesis_undead_01.dbr,100,PRESENT,1,PRESENT,,ABSENT,,ABSENT,,ABSENT,records/proxies/lv8_boss+.dbr,PRESENT,1,1,0,0,0.0,records/proxies/proxypoolequation_01.dbr,True,0.100000,1000,150|160,BOSS
records/proxies/poolsboss/nemesis_all.dbr,sm3,sm3,database/templates/proxypool.tpl,normal,8,records/creatures/enemies/nemesis/nemesis_kymon_01.dbr,100,PRESENT,1,PRESENT,,ABSENT,,ABSENT,,ABSENT,records/proxies/lv8_boss+.dbr,PRESENT,1,1,0,0,0.0,records/proxies/proxypoolequation_01.dbr,True,0.100000,1000,150|160,BOSS
records/proxies/poolsboss/nemesis_all.dbr,sm3,sm3,database/templates/proxypool.tpl,normal,9,records/creatures/enemies/nemesis/nemesis_orderdeathsvigil_02.dbr,100,PRESENT,1,PRESENT,,ABSENT,,ABSENT,,ABSENT,records/proxies/lv8_boss+.dbr,PRESENT,1,1,0,0,0.0,records/proxies/proxypoolequation_01.dbr,True,0.100000,1000,150|160,BOSS
records/proxies/poolsboss/nemesis_all.dbr,sm3,sm3,database/templates/proxypool.tpl,normal,10,records/creatures/enemies/nemesis/nemesis_outlaw_02.dbr,100,PRESENT,1,PRESENT,,ABSENT,,ABSENT,,ABSENT,records/proxies/lv8_boss+.dbr,PRESENT,1,1,0,0,0.0,records/proxies/proxypoolequation_01.dbr,True,0.100000,1000,150|160,BOSS
records/proxies/poolsboss/nemesis_all_nokymon.dbr,sm3,sm3,database/templates/proxypool.tpl,normal,1,records/creatures/enemies/nemesis/nemesis_aetherial_01.dbr,100,PRESENT,1,PRESENT,,ABSENT,,ABSENT,,ABSENT,records/proxies/lv8_boss+.dbr,PRESENT,1,1,0,0,0.0,records/proxies/proxypoolequation_01.dbr,True,0.125000,800,150,BOSS
records/proxies/poolsboss/nemesis_all_nokymon.dbr,sm3,sm3,database/templates/proxypool.tpl,normal,2,records/creatures/enemies/nemesis/nemesis_chthonian_02.dbr,100,PRESENT,1,PRESENT,,ABSENT,,ABSENT,,ABSENT,records/proxies/lv8_boss+.dbr,PRESENT,1,1,0,0,0.0,records/proxies/proxypoolequation_01.dbr,True,0.125000,800,150,BOSS
records/proxies/poolsboss/nemesis_all_nokymon.dbr,sm3,sm3,database/templates/proxypool.tpl,normal,3,records/creatures/enemies/nemesis/nemesis_orderdeathsvigil_01.dbr,100,PRESENT,1,PRESENT,,ABSENT,,ABSENT,,ABSENT,records/proxies/lv8_boss+.dbr,PRESENT,1,1,0,0,0.0,records/proxies/proxypoolequation_01.dbr,True,0.125000,800,150,BOSS
records/proxies/poolsboss/nemesis_all_nokymon.dbr,sm3,sm3,database/templates/proxypool.tpl,normal,4,records/creatures/enemies/nemesis/nemesis_outlaw_01.dbr,100,PRESENT,1,PRESENT,,ABSENT,,ABSENT,,ABSENT,records/proxies/lv8_boss+.dbr,PRESENT,1,1,0,0,0.0,records/proxies/proxypoolequation_01.dbr,True,0.125000,800,150,BOSS
records/proxies/poolsboss/nemesis_all_nokymon.dbr,sm3,sm3,database/templates/proxypool.tpl,normal,5,records/creatures/enemies/nemesis/nemesis_undead_02b.dbr,100,PRESENT,1,PRESENT,,ABSENT,,ABSENT,,ABSENT,records/proxies/lv8_boss+.dbr,PRESENT,1,1,0,0,0.0,records/proxies/proxypoolequation_01.dbr,True,0.125000,800,150,BOSS
records/proxies/poolsboss/nemesis_all_nokymon.dbr,sm3,sm3,database/templates/proxypool.tpl,normal,6,records/creatures/enemies/nemesis/nemesis_orderdeathsvigil_02.dbr,100,PRESENT,1,PRESENT,,ABSENT,,ABSENT,,ABSENT,records/proxies/lv8_boss+.dbr,PRESENT,1,1,0,0,0.0,records/proxies/proxypoolequation_01.dbr,True,0.125000,800,150,BOSS
records/proxies/poolsboss/nemesis_all_nokymon.dbr,sm3,sm3,database/templates/proxypool.tpl,normal,7,records/creatures/enemies/nemesis/nemesis_outlaw_02.dbr,100,PRESENT,1,PRESENT,,ABSENT,,ABSENT,,ABSENT,records/proxies/lv8_boss+.dbr,PRESENT,1,1,0,0,0.0,records/proxies/proxypoolequation_01.dbr,True,0.125000,800,150,BOSS
records/proxies/poolsboss/nemesis_all_nokymon.dbr,sm3,sm3,database/templates/proxypool.tpl,normal,8,records/creatures/enemies/nemesis/nemesis_undead_01.dbr,100,PRESENT,1,PRESENT,,ABSENT,,ABSENT,,ABSENT,records/proxies/lv8_boss+.dbr,PRESENT,1,1,0,0,0.0,records/proxies/proxypoolequation_01.dbr,True,0.125000,800,150,BOSS
records/proxies/poolsboss/nemesis_all_nooutlaw.dbr,sm3,sm3,database/templates/proxypool.tpl,normal,1,records/creatures/enemies/nemesis/nemesis_aetherial_01.dbr,100,PRESENT,1,PRESENT,,ABSENT,,ABSENT,,ABSENT,records/proxies/lv8_boss+.dbr,PRESENT,1,1,0,0,0.0,records/proxies/proxypoolequation_01.dbr,True,0.125000,800,150,BOSS
records/proxies/poolsboss/nemesis_all_nooutlaw.dbr,sm3,sm3,database/templates/proxypool.tpl,normal,2,records/creatures/enemies/nemesis/nemesis_chthonian_02.dbr,100,PRESENT,1,PRESENT,,ABSENT,,ABSENT,,ABSENT,records/proxies/lv8_boss+.dbr,PRESENT,1,1,0,0,0.0,records/proxies/proxypoolequation_01.dbr,True,0.125000,800,150,BOSS
records/proxies/poolsboss/nemesis_all_nooutlaw.dbr,sm3,sm3,database/templates/proxypool.tpl,normal,3,records/creatures/enemies/nemesis/nemesis_orderdeathsvigil_01.dbr,100,PRESENT,1,PRESENT,,ABSENT,,ABSENT,,ABSENT,records/proxies/lv8_boss+.dbr,PRESENT,1,1,0,0,0.0,records/proxies/proxypoolequation_01.dbr,True,0.125000,800,150,BOSS
records/proxies/poolsboss/nemesis_all_nooutlaw.dbr,sm3,sm3,database/templates/proxypool.tpl,normal,4,records/creatures/enemies/nemesis/nemesis_kymon_02.dbr,100,PRESENT,1,PRESENT,,ABSENT,,ABSENT,,ABSENT,records/proxies/lv8_boss+.dbr,PRESENT,1,1,0,0,0.0,records/proxies/proxypoolequation_01.dbr,True,0.125000,800,150,BOSS
records/proxies/poolsboss/nemesis_all_nooutlaw.dbr,sm3,sm3,database/templates/proxypool.tpl,normal,5,records/creatures/enemies/nemesis/nemesis_undead_02b.dbr,100,PRESENT,1,PRESENT,,ABSENT,,ABSENT,,ABSENT,records/proxies/lv8_boss+.dbr,PRESENT,1,1,0,0,0.0,records/proxies/proxypoolequation_01.dbr,True,0.125000,800,150,BOSS
records/proxies/poolsboss/nemesis_all_nooutlaw.dbr,sm3,sm3,database/templates/proxypool.tpl,normal,6,records/creatures/enemies/nemesis/nemesis_kymon_01.dbr,100,PRESENT,1,PRESENT,,ABSENT,,ABSENT,,ABSENT,records/proxies/lv8_boss+.dbr,PRESENT,1,1,0,0,0.0,records/proxies/proxypoolequation_01.dbr,True,0.125000,800,150,BOSS
records/proxies/poolsboss/nemesis_all_nooutlaw.dbr,sm3,sm3,database/templates/proxypool.tpl,normal,7,records/creatures/enemies/nemesis/nemesis_orderdeathsvigil_02.dbr,100,PRESENT,1,PRESENT,,ABSENT,,ABSENT,,ABSENT,records/proxies/lv8_boss+.dbr,PRESENT,1,1,0,0,0.0,records/proxies/proxypoolequation_01.dbr,True,0.125000,800,150,BOSS
records/proxies/poolsboss/nemesis_all_nooutlaw.dbr,sm3,sm3,database/templates/proxypool.tpl,normal,8,records/creatures/enemies/nemesis/nemesis_undead_01.dbr,100,PRESENT,1,PRESENT,,ABSENT,,ABSENT,,ABSENT,records/proxies/lv8_boss+.dbr,PRESENT,1,1,0,0,0.0,records/proxies/proxypoolequation_01.dbr,True,0.125000,800,150,BOSS
records/proxies/poolsboss/skeletalgolem_ilgorr.dbr,sm_mod,sm_mod,database/templates/proxypool.tpl,normal,1,records/creatures/enemies/boss&quest/skeletalgolem_stepsoftorment_01.dbr,100,PRESENT,1,PRESENT,,ABSENT,,ABSENT,True,PRESENT,records/proxies/lv7_uber hero.dbr,PRESENT,1,1,0,0,0.0,records/proxies/proxypoolequation_01.dbr,,1.000000,100,159,BOSS
