record,wave,G_pct,level_lo,level_hi,ehp_lo,ehp_hi,life_grade
records/creatures/enemies/devotion/aetherialcorruption_h04.dbr,154,312.0,107,108,445169,455520,MEASURED
records/creatures/enemies/devotion/aetherialcorruption_h04.dbr,155,314.0,107,108,445976,456338,MEASURED
records/creatures/enemies/devotion/aetherialcorruption_h04.dbr,156,316.0,107,108,446783,457157,MEASURED
records/creatures/enemies/devotion/aetherialcorruption_h04.dbr,157,318.0,107,108,447590,457975,MEASURED
records/creatures/enemies/devotion/aetherialcorruption_h04.dbr,158,320.0,107,108,448397,458794,MEASURED
records/creatures/enemies/devotion/aetherialcorruption_h04.dbr,159,322.0,107,108,449205,459612,MEASURED
records/creatures/enemies/devotion/aetherialcorruption_h04.dbr,160,324.0,107,108,450012,460431,MEASURED
records/creatures/enemies/devotion/aetherialcorruption_h04.dbr,161,326.0,107,108,450819,461250,MEASURED
records/creatures/enemies/devotion/aetherialcorruption_h04.dbr,162,328.0,107,108,451626,462068,MEASURED
records/creatures/enemies/devotion/aetherialcorruption_h04.dbr,163,330.0,107,108,452433,462887,MEASURED
records/creatures/enemies/devotion/aetherialcorruption_h04.dbr,164,332.0,107,108,453241,463705,MEASURED
records/creatures/enemies/devotion/aetherialcorruption_h04.dbr,165,334.0,107,108,454048,464524,MEASURED
records/creatures/enemies/devotion/aetherialcorruption_h04.dbr,166,336.0,107,108,454855,465342,MEASURED
records/creatures/enemies/devotion/aetherialcorruption_h04.dbr,167,338.0,107,108,455662,466161,MEASURED
records/creatures/enemies/devotion/aetherialcorruption_h04.dbr,168,340.0,107,108,456469,466979,MEASURED
records/creatures/enemies/devotion/aetherialcorruption_h04.dbr,169,342.0,107,108,457277,467798,MEASURED
records/creatures/enemies/devotion/aetherialcorruption_h04.dbr,170,344.0,107,108,458084,468616,MEASURED
records/creatures/enemies/devotion/aetherialfleshshaper_h01.dbr,151,306.0,107,108,442747,453064,MEASURED
records/creatures/enemies/devotion/aetherialfleshshaper_h01.dbr,152,308.0,107,108,443554,453883,MEASURED
records/creatures/enemies/devotion/aetherialfleshshaper_h01.dbr,153,310.0,107,108,444361,454701,MEASURED
records/creatures/enemies/devotion/aetherialfleshshaper_h01.dbr,154,312.0,107,108,445169,455520,MEASURED
records/creatures/enemies/devotion/aetherialfleshshaper_h01.dbr,155,314.0,107,108,445976,456338,MEASURED
records/creatures/enemies/devotion/aetherialfleshshaper_h01.dbr,156,316.0,107,108,446783,457157,MEASURED
records/creatures/enemies/devotion/aetherialfleshshaper_h01.dbr,157,318.0,107,108,447590,457975,MEASURED
records/creatures/enemies/devotion/aetherialfleshshaper_h01.dbr,158,320.0,107,108,448397,458794,MEASURED
records/creatures/enemies/devotion/aetherialfleshshaper_h01.dbr,159,322.0,107,108,449205,459612,MEASURED
records/creatures/enemies/devotion/aetherialfleshshaper_h01.dbr,160,324.0,107,108,450012,460431,MEASURED
records/creatures/enemies/devotion/aetherialfleshshaper_h01.dbr,161,326.0,107,108,450819,461250,MEASURED
records/creatures/enemies/devotion/aetherialfleshshaper_h01.dbr,162,328.0,107,108,451626,462068,MEASURED
records/creatures/enemies/devotion/aetherialfleshshaper_h01.dbr,163,330.0,107,108,452433,462887,MEASURED
records/creatures/enemies/devotion/aetherialfleshshaper_h01.dbr,164,332.0,107,108,453241,463705,MEASURED
records/creatures/enemies/devotion/aetherialfleshshaper_h01.dbr,165,334.0,107,108,454048,464524,MEASURED
records/creatures/enemies/devotion/aetherialfleshshaper_h01.dbr,166,336.0,107,108,454855,465342,MEASURED
records/creatures/enemies/devotion/aetherialfleshshaper_h01.dbr,167,338.0,107,108,455662,466161,MEASURED
records/creatures/enemies/devotion/aetherialfleshshaper_h01.dbr,168,340.0,107,108,456469,466979,MEASURED
records/creatures/enemies/devotion/aetherialfleshshaper_h01.dbr,169,342.0,107,108,457277,467798,MEASURED
records/creatures/enemies/devotion/aetherialfleshshaper_h01.dbr,170,344.0,107,108,458084,468616,MEASURED
records/creatures/enemies/devotion/aetherialfleshshaper_h02.dbr,151,306.0,107,108,442747,453064,MEASURED
records/creatures/enemies/devotion/aetherialfleshshaper_h02.dbr,152,308.0,107,108,443554,453883,MEASURED
records/creatures/enemies/devotion/aetherialfleshshaper_h02.dbr,153,310.0,107,108,444361,454701,MEASURED
records/creatures/enemies/devotion/aetherialfleshshaper_h02.dbr,154,312.0,107,108,445169,455520,MEASURED
records/creatures/enemies/devotion/aetherialfleshshaper_h02.dbr,155,314.0,107,108,445976,456338,MEASURED
records/creatures/enemies/devotion/aetherialfleshshaper_h02.dbr,156,316.0,107,108,446783,457157,MEASURED
records/creatures/enemies/devotion/aetherialfleshshaper_h02.dbr,157,318.0,107,108,447590,457975,MEASURED
records/creatures/enemies/devotion/aetherialfleshshaper_h02.dbr,158,320.0,107,108,448397,458794,MEASURED
records/creatures/enemies/devotion/aetherialfleshshaper_h02.dbr,159,322.0,107,108,449205,459612,MEASURED
records/creatures/enemies/devotion/aetherialfleshshaper_h02.dbr,160,324.0,107,108,450012,460431,MEASURED
records/creatures/enemies/devotion/aetherialfleshshaper_h02.dbr,161,326.0,107,108,450819,461250,MEASURED
records/creatures/enemies/devotion/aetherialfleshshaper_h02.dbr,162,328.0,107,108,451626,462068,MEASURED
records/creatures/enemies/devotion/aetherialfleshshaper_h02.dbr,163,330.0,107,108,452433,462887,MEASURED
records/creatures/enemies/devotion/aetherialfleshshaper_h02.dbr,164,332.0,107,108,453241,463705,MEASURED
records/creatures/enemies/devotion/aetherialfleshshaper_h02.dbr,165,334.0,107,108,454048,464524,MEASURED
records/creatures/enemies/devotion/aetherialfleshshaper_h02.dbr,166,336.0,107,108,454855,465342,MEASURED
records/creatures/enemies/devotion/aetherialfleshshaper_h02.dbr,167,338.0,107,108,455662,466161,MEASURED
records/creatures/enemies/devotion/aetherialfleshshaper_h02.dbr,168,340.0,107,108,456469,466979,MEASURED
records/creatures/enemies/devotion/aetherialfleshshaper_h02.dbr,169,342.0,107,108,457277,467798,MEASURED
records/creatures/enemies/devotion/aetherialfleshshaper_h02.dbr,170,344.0,107,108,458084,468616,MEASURED
records/creatures/enemies/devotion/aetherialfleshshaper_h03.dbr,151,306.0,107,108,442747,453064,MEASURED
records/creatures/enemies/devotion/aetherialfleshshaper_h03.dbr,152,308.0,107,108,443554,453883,MEASURED
records/creatures/enemies/devotion/aetherialfleshshaper_h03.dbr,153,310.0,107,108,444361,454701,MEASURED
records/creatures/enemies/devotion/aetherialfleshshaper_h03.dbr,154,312.0,107,108,445169,455520,MEASURED
records/creatures/enemies/devotion/aetherialfleshshaper_h03.dbr,155,314.0,107,108,445976,456338,MEASURED
records/creatures/enemies/devotion/aetherialfleshshaper_h03.dbr,156,316.0,107,108,446783,457157,MEASURED
records/creatures/enemies/devotion/aetherialfleshshaper_h03.dbr,157,318.0,107,108,447590,457975,MEASURED
records/creatures/enemies/devotion/aetherialfleshshaper_h03.dbr,158,320.0,107,108,448397,458794,MEASURED
records/creatures/enemies/devotion/aetherialfleshshaper_h03.dbr,159,322.0,107,108,449205,459612,MEASURED
records/creatures/enemies/devotion/aetherialfleshshaper_h03.dbr,160,324.0,107,108,450012,460431,MEASURED
records/creatures/enemies/devotion/aetherialfleshshaper_h03.dbr,161,326.0,107,108,450819,461250,MEASURED
records/creatures/enemies/devotion/aetherialfleshshaper_h03.dbr,162,328.0,107,108,451626,462068,MEASURED
records/creatures/enemies/devotion/aetherialfleshshaper_h03.dbr,163,330.0,107,108,452433,462887,MEASURED
records/creatures/enemies/devotion/aetherialfleshshaper_h03.dbr,164,332.0,107,108,453241,463705,MEASURED
records/creatures/enemies/devotion/aetherialfleshshaper_h03.dbr,165,334.0,107,108,454048,464524,MEASURED
records/creatures/enemies/devotion/aetherialfleshshaper_h03.dbr,166,336.0,107,108,454855,465342,MEASURED
records/creatures/enemies/devotion/aetherialfleshshaper_h03.dbr,167,338.0,107,108,455662,466161,MEASURED
records/creatures/enemies/devotion/aetherialfleshshaper_h03.dbr,168,340.0,107,108,456469,466979,MEASURED
records/creatures/enemies/devotion/aetherialfleshshaper_h03.dbr,169,342.0,107,108,457277,467798,MEASURED
records/creatures/enemies/devotion/aetherialfleshshaper_h03.dbr,170,344.0,107,108,458084,468616,MEASURED
records/creatures/enemies/devotion/aetherialfleshshaper_h04.dbr,151,306.0,107,108,442747,453064,MEASURED
records/creatures/enemies/devotion/aetherialfleshshaper_h04.dbr,152,308.0,107,108,443554,453883,MEASURED
records/creatures/enemies/devotion/aetherialfleshshaper_h04.dbr,153,310.0,107,108,444361,454701,MEASURED
records/creatures/enemies/devotion/aetherialfleshshaper_h04.dbr,154,312.0,107,108,445169,455520,MEASURED
records/creatures/enemies/devotion/aetherialfleshshaper_h04.dbr,155,314.0,107,108,445976,456338,MEASURED
records/creatures/enemies/devotion/aetherialfleshshaper_h04.dbr,156,316.0,107,108,446783,457157,MEASURED
records/creatures/enemies/devotion/aetherialfleshshaper_h04.dbr,157,318.0,107,108,447590,457975,MEASURED
records/creatures/enemies/devotion/aetherialfleshshaper_h04.dbr,158,320.0,107,108,448397,458794,MEASURED
records/creatures/enemies/devotion/aetherialfleshshaper_h04.dbr,159,322.0,107,108,449205,459612,MEASURED
records/creatures/enemies/devotion/aetherialfleshshaper_h04.dbr,160,324.0,107,108,450012,460431,MEASURED
records/creatures/enemies/devotion/aetherialfleshshaper_h04.dbr,161,326.0,107,108,450819,461250,MEASURED
records/creatures/enemies/devotion/aetherialfleshshaper_h04.dbr,162,328.0,107,108,451626,462068,MEASURED
records/creatures/enemies/devotion/aetherialfleshshaper_h04.dbr,163,330.0,107,108,452433,462887,MEASURED
records/creatures/enemies/devotion/aetherialfleshshaper_h04.dbr,164,332.0,107,108,453241,463705,MEASURED
records/creatures/enemies/devotion/aetherialfleshshaper_h04.dbr,165,334.0,107,108,454048,464524,MEASURED
records/creatures/enemies/devotion/aetherialfleshshaper_h04.dbr,166,336.0,107,108,454855,465342,MEASURED
records/creatures/enemies/devotion/aetherialfleshshaper_h04.dbr,167,338.0,107,108,455662,466161,MEASURED
records/creatures/enemies/devotion/aetherialfleshshaper_h04.dbr,168,340.0,107,108,456469,466979,MEASURED
records/creatures/enemies/devotion/aetherialfleshshaper_h04.dbr,169,342.0,107,108,457277,467798,MEASURED
records/creatures/enemies/devotion/aetherialfleshshaper_h04.dbr,170,344.0,107,108,458084,468616,MEASURED
records/creatures/enemies/devotion/aetherialphantom_h01.dbr,151,306.0,107,108,442747,453064,MEASURED
records/creatures/enemies/devotion/aetherialphantom_h01.dbr,152,308.0,107,108,443554,453883,MEASURED
records/creatures/enemies/devotion/aetherialphantom_h01.dbr,153,310.0,107,108,444361,454701,MEASURED
records/creatures/enemies/devotion/aetherialphantom_h01.dbr,154,312.0,107,108,445169,455520,MEASURED
records/creatures/enemies/devotion/aetherialphantom_h01.dbr,155,314.0,107,108,445976,456338,MEASURED
records/creatures/enemies/devotion/aetherialphantom_h01.dbr,156,316.0,107,108,446783,457157,MEASURED
records/creatures/enemies/devotion/aetherialphantom_h01.dbr,157,318.0,107,108,447590,457975,MEASURED
records/creatures/enemies/devotion/aetherialphantom_h01.dbr,158,320.0,107,108,448397,458794,MEASURED
records/creatures/enemies/devotion/aetherialphantom_h01.dbr,159,322.0,107,108,449205,459612,MEASURED
records/creatures/enemies/devotion/aetherialphantom_h01.dbr,160,324.0,107,108,450012,460431,MEASURED
records/creatures/enemies/devotion/aetherialphantom_h01.dbr,161,326.0,107,108,450819,461250,MEASURED
records/creatures/enemies/devotion/aetherialphantom_h01.dbr,162,328.0,107,108,451626,462068,MEASURED
records/creatures/enemies/devotion/aetherialphantom_h01.dbr,163,330.0,107,108,452433,462887,MEASURED
records/creatures/enemies/devotion/aetherialphantom_h01.dbr,164,332.0,107,108,453241,463705,MEASURED
records/creatures/enemies/devotion/aetherialphantom_h01.dbr,165,334.0,107,108,454048,464524,MEASURED
records/creatures/enemies/devotion/aetherialphantom_h01.dbr,166,336.0,107,108,454855,465342,MEASURED
records/creatures/enemies/devotion/aetherialphantom_h01.dbr,167,338.0,107,108,455662,466161,MEASURED
records/creatures/enemies/devotion/aetherialphantom_h01.dbr,168,340.0,107,108,456469,466979,MEASURED
records/creatures/enemies/devotion/aetherialphantom_h01.dbr,169,342.0,107,108,457277,467798,MEASURED
records/creatures/enemies/devotion/aetherialphantom_h01.dbr,170,344.0,107,108,458084,468616,MEASURED
records/creatures/enemies/devotion/aetherialphantom_h02.dbr,151,306.0,107,108,442747,453064,MEASURED
records/creatures/enemies/devotion/aetherialphantom_h02.dbr,152,308.0,107,108,443554,453883,MEASURED
records/creatures/enemies/devotion/aetherialphantom_h02.dbr,153,310.0,107,108,444361,454701,MEASURED
records/creatures/enemies/devotion/aetherialphantom_h02.dbr,154,312.0,107,108,445169,455520,MEASURED
records/creatures/enemies/devotion/aetherialphantom_h02.dbr,155,314.0,107,108,445976,456338,MEASURED
records/creatures/enemies/devotion/aetherialphantom_h02.dbr,156,316.0,107,108,446783,457157,MEASURED
records/creatures/enemies/devotion/aetherialphantom_h02.dbr,157,318.0,107,108,447590,457975,MEASURED
records/creatures/enemies/devotion/aetherialphantom_h02.dbr,158,320.0,107,108,448397,458794,MEASURED
records/creatures/enemies/devotion/aetherialphantom_h02.dbr,159,322.0,107,108,449205,459612,MEASURED
records/creatures/enemies/devotion/aetherialphantom_h02.dbr,160,324.0,107,108,450012,460431,MEASURED
records/creatures/enemies/devotion/aetherialphantom_h02.dbr,161,326.0,107,108,450819,461250,MEASURED
records/creatures/enemies/devotion/aetherialphantom_h02.dbr,162,328.0,107,108,451626,462068,MEASURED
records/creatures/enemies/devotion/aetherialphantom_h02.dbr,163,330.0,107,108,452433,462887,MEASURED
records/creatures/enemies/devotion/aetherialphantom_h02.dbr,164,332.0,107,108,453241,463705,MEASURED
records/creatures/enemies/devotion/aetherialphantom_h02.dbr,165,334.0,107,108,454048,464524,MEASURED
records/creatures/enemies/devotion/aetherialphantom_h02.dbr,166,336.0,107,108,454855,465342,MEASURED
records/creatures/enemies/devotion/aetherialphantom_h02.dbr,167,338.0,107,108,455662,466161,MEASURED
records/creatures/enemies/devotion/aetherialphantom_h02.dbr,168,340.0,107,108,456469,466979,MEASURED
records/creatures/enemies/devotion/aetherialphantom_h02.dbr,169,342.0,107,108,457277,467798,MEASURED
records/creatures/enemies/devotion/aetherialphantom_h02.dbr,170,344.0,107,108,458084,468616,MEASURED
records/creatures/enemies/devotion/aetherialphantom_h03.dbr,151,306.0,107,108,442747,453064,MEASURED
records/creatures/enemies/devotion/aetherialphantom_h03.dbr,152,308.0,107,108,443554,453883,MEASURED
records/creatures/enemies/devotion/aetherialphantom_h03.dbr,153,310.0,107,108,444361,454701,MEASURED
records/creatures/enemies/devotion/aetherialphantom_h03.dbr,154,312.0,107,108,445169,455520,MEASURED
records/creatures/enemies/devotion/aetherialphantom_h03.dbr,155,314.0,107,108,445976,456338,MEASURED
records/creatures/enemies/devotion/aetherialphantom_h03.dbr,156,316.0,107,108,446783,457157,MEASURED
records/creatures/enemies/devotion/aetherialphantom_h03.dbr,157,318.0,107,108,447590,457975,MEASURED
records/creatures/enemies/devotion/aetherialphantom_h03.dbr,158,320.0,107,108,448397,458794,MEASURED
records/creatures/enemies/devotion/aetherialphantom_h03.dbr,159,322.0,107,108,449205,459612,MEASURED
records/creatures/enemies/devotion/aetherialphantom_h03.dbr,160,324.0,107,108,450012,460431,MEASURED
records/creatures/enemies/devotion/aetherialphantom_h03.dbr,161,326.0,107,108,450819,461250,MEASURED
records/creatures/enemies/devotion/aetherialphantom_h03.dbr,162,328.0,107,108,451626,462068,MEASURED
records/creatures/enemies/devotion/aetherialphantom_h03.dbr,163,330.0,107,108,452433,462887,MEASURED
records/creatures/enemies/devotion/aetherialphantom_h03.dbr,164,332.0,107,108,453241,463705,MEASURED
records/creatures/enemies/devotion/aetherialphantom_h03.dbr,165,334.0,107,108,454048,464524,MEASURED
records/creatures/enemies/devotion/aetherialphantom_h03.dbr,166,336.0,107,108,454855,465342,MEASURED
records/creatures/enemies/devotion/aetherialphantom_h03.dbr,167,338.0,107,108,455662,466161,MEASURED
records/creatures/enemies/devotion/aetherialphantom_h03.dbr,168,340.0,107,108,456469,466979,MEASURED
records/creatures/enemies/devotion/aetherialphantom_h03.dbr,169,342.0,107,108,457277,467798,MEASURED
records/creatures/enemies/devotion/aetherialphantom_h03.dbr,170,344.0,107,108,458084,468616,MEASURED
records/creatures/enemies/devotion/basilisk_h01.dbr,151,306.0,107,108,442747,453064,MEASURED
records/creatures/enemies/devotion/basilisk_h01.dbr,152,308.0,107,108,443554,453883,MEASURED
records/creatures/enemies/devotion/basilisk_h01.dbr,153,310.0,107,108,444361,454701,MEASURED
records/creatures/enemies/devotion/basilisk_h01.dbr,154,312.0,107,108,445169,455520,MEASURED
records/creatures/enemies/devotion/basilisk_h01.dbr,155,314.0,107,108,445976,456338,MEASURED
records/creatures/enemies/devotion/basilisk_h01.dbr,156,316.0,107,108,446783,457157,MEASURED
records/creatures/enemies/devotion/basilisk_h01.dbr,157,318.0,107,108,447590,457975,MEASURED
records/creatures/enemies/devotion/basilisk_h01.dbr,158,320.0,107,108,448397,458794,MEASURED
records/creatures/enemies/devotion/basilisk_h01.dbr,159,322.0,107,108,449205,459612,MEASURED
records/creatures/enemies/devotion/basilisk_h01.dbr,160,324.0,107,108,450012,460431,MEASURED
records/creatures/enemies/devotion/basilisk_h01.dbr,161,326.0,107,108,450819,461250,MEASURED
records/creatures/enemies/devotion/basilisk_h01.dbr,162,328.0,107,108,451626,462068,MEASURED
records/creatures/enemies/devotion/basilisk_h01.dbr,163,330.0,107,108,452433,462887,MEASURED
records/creatures/enemies/devotion/basilisk_h01.dbr,164,332.0,107,108,453241,463705,MEASURED
records/creatures/enemies/devotion/basilisk_h01.dbr,165,334.0,107,108,454048,464524,MEASURED
records/creatures/enemies/devotion/basilisk_h01.dbr,166,336.0,107,108,454855,465342,MEASURED
records/creatures/enemies/devotion/basilisk_h01.dbr,167,338.0,107,108,455662,466161,MEASURED
records/creatures/enemies/devotion/basilisk_h01.dbr,168,340.0,107,108,456469,466979,MEASURED
records/creatures/enemies/devotion/basilisk_h01.dbr,169,342.0,107,108,457277,467798,MEASURED
records/creatures/enemies/devotion/basilisk_h01.dbr,170,344.0,107,108,458084,468616,MEASURED
records/creatures/enemies/devotion/basilisk_h02.dbr,151,306.0,107,108,442747,453064,MEASURED
records/creatures/enemies/devotion/basilisk_h02.dbr,152,308.0,107,108,443554,453883,MEASURED
records/creatures/enemies/devotion/basilisk_h02.dbr,153,310.0,107,108,444361,454701,MEASURED
records/creatures/enemies/devotion/basilisk_h02.dbr,154,312.0,107,108,445169,455520,MEASURED
records/creatures/enemies/devotion/basilisk_h02.dbr,155,314.0,107,108,445976,456338,MEASURED
records/creatures/enemies/devotion/basilisk_h02.dbr,156,316.0,107,108,446783,457157,MEASURED
records/creatures/enemies/devotion/basilisk_h02.dbr,157,318.0,107,108,447590,457975,MEASURED
records/creatures/enemies/devotion/basilisk_h02.dbr,158,320.0,107,108,448397,458794,MEASURED
records/creatures/enemies/devotion/basilisk_h02.dbr,159,322.0,107,108,449205,459612,MEASURED
records/creatures/enemies/devotion/basilisk_h02.dbr,160,324.0,107,108,450012,460431,MEASURED
records/creatures/enemies/devotion/basilisk_h02.dbr,161,326.0,107,108,450819,461250,MEASURED
records/creatures/enemies/devotion/basilisk_h02.dbr,162,328.0,107,108,451626,462068,MEASURED
records/creatures/enemies/devotion/basilisk_h02.dbr,163,330.0,107,108,452433,462887,MEASURED
records/creatures/enemies/devotion/basilisk_h02.dbr,164,332.0,107,108,453241,463705,MEASURED
records/creatures/enemies/devotion/basilisk_h02.dbr,165,334.0,107,108,454048,464524,MEASURED
records/creatures/enemies/devotion/basilisk_h02.dbr,166,336.0,107,108,454855,465342,MEASURED
records/creatures/enemies/devotion/basilisk_h02.dbr,167,338.0,107,108,455662,466161,MEASURED
records/creatures/enemies/devotion/basilisk_h02.dbr,168,340.0,107,108,456469,466979,MEASURED
records/creatures/enemies/devotion/basilisk_h02.dbr,169,342.0,107,108,457277,467798,MEASURED
records/creatures/enemies/devotion/basilisk_h02.dbr,170,344.0,107,108,458084,468616,MEASURED
records/creatures/enemies/devotion/basilisk_h03.dbr,151,306.0,107,108,442747,453064,MEASURED
records/creatures/enemies/devotion/basilisk_h03.dbr,152,308.0,107,108,443554,453883,MEASURED
records/creatures/enemies/devotion/basilisk_h03.dbr,153,310.0,107,108,444361,454701,MEASURED
records/creatures/enemies/devotion/basilisk_h03.dbr,154,312.0,107,108,445169,455520,MEASURED
records/creatures/enemies/devotion/basilisk_h03.dbr,155,314.0,107,108,445976,456338,MEASURED
records/creatures/enemies/devotion/basilisk_h03.dbr,156,316.0,107,108,446783,457157,MEASURED
records/creatures/enemies/devotion/basilisk_h03.dbr,157,318.0,107,108,447590,457975,MEASURED
records/creatures/enemies/devotion/basilisk_h03.dbr,158,320.0,107,108,448397,458794,MEASURED
records/creatures/enemies/devotion/basilisk_h03.dbr,159,322.0,107,108,449205,459612,MEASURED
records/creatures/enemies/devotion/basilisk_h03.dbr,160,324.0,107,108,450012,460431,MEASURED
records/creatures/enemies/devotion/basilisk_h03.dbr,161,326.0,107,108,450819,461250,MEASURED
records/creatures/enemies/devotion/basilisk_h03.dbr,162,328.0,107,108,451626,462068,MEASURED
records/creatures/enemies/devotion/basilisk_h03.dbr,163,330.0,107,108,452433,462887,MEASURED
records/creatures/enemies/devotion/basilisk_h03.dbr,164,332.0,107,108,453241,463705,MEASURED
records/creatures/enemies/devotion/basilisk_h03.dbr,165,334.0,107,108,454048,464524,MEASURED
records/creatures/enemies/devotion/basilisk_h03.dbr,166,336.0,107,108,454855,465342,MEASURED
records/creatures/enemies/devotion/basilisk_h03.dbr,167,338.0,107,108,455662,466161,MEASURED
records/creatures/enemies/devotion/basilisk_h03.dbr,168,340.0,107,108,456469,466979,MEASURED
records/creatures/enemies/devotion/basilisk_h03.dbr,169,342.0,107,108,457277,467798,MEASURED
records/creatures/enemies/devotion/basilisk_h03.dbr,170,344.0,107,108,458084,468616,MEASURED
records/creatures/enemies/devotion/basilisk_h04.dbr,151,306.0,107,108,442747,453064,MEASURED
records/creatures/enemies/devotion/basilisk_h04.dbr,152,308.0,107,108,443554,453883,MEASURED
records/creatures/enemies/devotion/basilisk_h04.dbr,153,310.0,107,108,444361,454701,MEASURED
records/creatures/enemies/devotion/basilisk_h04.dbr,154,312.0,107,108,445169,455520,MEASURED
records/creatures/enemies/devotion/basilisk_h04.dbr,155,314.0,107,108,445976,456338,MEASURED
records/creatures/enemies/devotion/basilisk_h04.dbr,156,316.0,107,108,446783,457157,MEASURED
records/creatures/enemies/devotion/basilisk_h04.dbr,157,318.0,107,108,447590,457975,MEASURED
records/creatures/enemies/devotion/basilisk_h04.dbr,158,320.0,107,108,448397,458794,MEASURED
records/creatures/enemies/devotion/basilisk_h04.dbr,159,322.0,107,108,449205,459612,MEASURED
records/creatures/enemies/devotion/basilisk_h04.dbr,160,324.0,107,108,450012,460431,MEASURED
records/creatures/enemies/devotion/basilisk_h04.dbr,161,326.0,107,108,450819,461250,MEASURED
records/creatures/enemies/devotion/basilisk_h04.dbr,162,328.0,107,108,451626,462068,MEASURED
records/creatures/enemies/devotion/basilisk_h04.dbr,163,330.0,107,108,452433,462887,MEASURED
records/creatures/enemies/devotion/basilisk_h04.dbr,164,332.0,107,108,453241,463705,MEASURED
records/creatures/enemies/devotion/basilisk_h04.dbr,165,334.0,107,108,454048,464524,MEASURED
records/creatures/enemies/devotion/basilisk_h04.dbr,166,336.0,107,108,454855,465342,MEASURED
records/creatures/enemies/devotion/basilisk_h04.dbr,167,338.0,107,108,455662,466161,MEASURED
records/creatures/enemies/devotion/basilisk_h04.dbr,168,340.0,107,108,456469,466979,MEASURED
records/creatures/enemies/devotion/basilisk_h04.dbr,169,342.0,107,108,457277,467798,MEASURED
records/creatures/enemies/devotion/basilisk_h04.dbr,170,344.0,107,108,458084,468616,MEASURED
records/creatures/enemies/devotion/beetle_h01.dbr,151,306.0,107,108,442747,453064,MEASURED
records/creatures/enemies/devotion/beetle_h01.dbr,152,308.0,107,108,443554,453883,MEASURED
records/creatures/enemies/devotion/beetle_h01.dbr,153,310.0,107,108,444361,454701,MEASURED
records/creatures/enemies/devotion/beetle_h01.dbr,154,312.0,107,108,445169,455520,MEASURED
records/creatures/enemies/devotion/beetle_h01.dbr,155,314.0,107,108,445976,456338,MEASURED
records/creatures/enemies/devotion/beetle_h01.dbr,156,316.0,107,108,446783,457157,MEASURED
records/creatures/enemies/devotion/beetle_h01.dbr,157,318.0,107,108,447590,457975,MEASURED
records/creatures/enemies/devotion/beetle_h01.dbr,158,320.0,107,108,448397,458794,MEASURED
records/creatures/enemies/devotion/beetle_h01.dbr,159,322.0,107,108,449205,459612,MEASURED
records/creatures/enemies/devotion/beetle_h01.dbr,160,324.0,107,108,450012,460431,MEASURED
records/creatures/enemies/devotion/beetle_h01.dbr,161,326.0,107,108,450819,461250,MEASURED
records/creatures/enemies/devotion/beetle_h01.dbr,162,328.0,107,108,451626,462068,MEASURED
records/creatures/enemies/devotion/beetle_h01.dbr,163,330.0,107,108,452433,462887,MEASURED
records/creatures/enemies/devotion/beetle_h01.dbr,164,332.0,107,108,453241,463705,MEASURED
records/creatures/enemies/devotion/beetle_h01.dbr,165,334.0,107,108,454048,464524,MEASURED
records/creatures/enemies/devotion/beetle_h01.dbr,166,336.0,107,108,454855,465342,MEASURED
records/creatures/enemies/devotion/beetle_h01.dbr,167,338.0,107,108,455662,466161,MEASURED
records/creatures/enemies/devotion/beetle_h01.dbr,168,340.0,107,108,456469,466979,MEASURED
records/creatures/enemies/devotion/beetle_h01.dbr,169,342.0,107,108,457277,467798,MEASURED
records/creatures/enemies/devotion/beetle_h01.dbr,170,344.0,107,108,458084,468616,MEASURED
records/creatures/enemies/devotion/beetle_h02.dbr,151,306.0,107,108,442747,453064,MEASURED
records/creatures/enemies/devotion/beetle_h02.dbr,152,308.0,107,108,443554,453883,MEASURED
records/creatures/enemies/devotion/beetle_h02.dbr,153,310.0,107,108,444361,454701,MEASURED
records/creatures/enemies/devotion/beetle_h02.dbr,154,312.0,107,108,445169,455520,MEASURED
records/creatures/enemies/devotion/beetle_h02.dbr,155,314.0,107,108,445976,456338,MEASURED
records/creatures/enemies/devotion/beetle_h02.dbr,156,316.0,107,108,446783,457157,MEASURED
records/creatures/enemies/devotion/beetle_h02.dbr,157,318.0,107,108,447590,457975,MEASURED
records/creatures/enemies/devotion/beetle_h02.dbr,158,320.0,107,108,448397,458794,MEASURED
records/creatures/enemies/devotion/beetle_h02.dbr,159,322.0,107,108,449205,459612,MEASURED
records/creatures/enemies/devotion/beetle_h02.dbr,160,324.0,107,108,450012,460431,MEASURED
records/creatures/enemies/devotion/beetle_h02.dbr,161,326.0,107,108,450819,461250,MEASURED
records/creatures/enemies/devotion/beetle_h02.dbr,162,328.0,107,108,451626,462068,MEASURED
records/creatures/enemies/devotion/beetle_h02.dbr,163,330.0,107,108,452433,462887,MEASURED
records/creatures/enemies/devotion/beetle_h02.dbr,164,332.0,107,108,453241,463705,MEASURED
records/creatures/enemies/devotion/beetle_h02.dbr,165,334.0,107,108,454048,464524,MEASURED
records/creatures/enemies/devotion/beetle_h02.dbr,166,336.0,107,108,454855,465342,MEASURED
records/creatures/enemies/devotion/beetle_h02.dbr,167,338.0,107,108,455662,466161,MEASURED
records/creatures/enemies/devotion/beetle_h02.dbr,168,340.0,107,108,456469,466979,MEASURED
records/creatures/enemies/devotion/beetle_h02.dbr,169,342.0,107,108,457277,467798,MEASURED
