pool_record,pool_archive,pool_kind,slot_kind,slot_index,record,body,monster_class,winner_archive,slot_weight,slot_min_player_level,slot_limit,lv_record,lv_archive,lv_min_equation,lv_max_equation,charLevel_min_readingA,charLevel_max_readingA,charLevel_min_readingB,charLevel_max_readingB,readings_agree,charLevel_used,charLevel_grade,bio_record,life_equation,base_life_at_charLevel,armorbase_record,armorbase_index,armorbase_pct,ultimate_pct,own_characterLifeModifier,own_applied,characterRunSpeed,waves_in_band,first_wave,last_wave
records/proxies/poolsbasic/groble_a_t1.dbr,sm_mod,trash,regular,2,records/creatures/enemies/groblea_ranged_a01.dbr,Groble ~ Snake Clan Tracker,Common,sm_mod,100,,,records/proxies/lv2_normal.dbr,base,(averagePlayerLevel-1),(averagePlayerLevel),102,103,102,103,True,102,"DERIVED (proxy levelVarianceEquation at apl=100, floor, + the MEASURED +3; DB-source of the +3 NAMED-ABSENT — DECLARED sim input)",records/creatures/enemies/bios/bio_grobleranged_01.dbr,((charLevel*6)^1.28)+10,3700.1313,records/skills/nonplayerskills/passive/armorbase01.dbr,101,61.0,580.0,0.0,NO (L-33 C-5: falsified; Bileeater +50 breaks its own exact closure +4.41%),1.0,2,2,16
records/proxies/poolsbasic/groble_a_t1.dbr,sm_mod,trash,regular,3,records/creatures/enemies/groblea_warrior_b01.dbr,Groble ~ Snake Clan Champion,Champion,sm_mod,50,8,2,records/proxies/lv3_strong.dbr,base,(averagePlayerLevel),(averagePlayerLevel)+(averagePlayerLevel/75),103,104,103,104,True,103,"DERIVED (proxy levelVarianceEquation at apl=100, floor, + the MEASURED +3; DB-source of the +3 NAMED-ABSENT — DECLARED sim input)",records/creatures/enemies/bios/bio_groblewarrior_02.dbr,((charLevel*16)^1.28)+20,13133.0955,records/skills/nonplayerskills/passive/armorbase03.dbr,102,78.0,580.0,0.0,NO (L-33 C-5: falsified; Bileeater +50 breaks its own exact closure +4.41%),1.0499999523162842,2,2,16
records/proxies/poolsbasic/groble_a_t1.dbr,sm_mod,trash,regular,4,records/creatures/enemies/groblea_scavenger_a01.dbr,Groble ~ Snake Clan Scavenger,Common,sm_mod,100,5,,records/proxies/lv2_normal.dbr,base,(averagePlayerLevel-1),(averagePlayerLevel),102,103,102,103,True,102,"DERIVED (proxy levelVarianceEquation at apl=100, floor, + the MEASURED +3; DB-source of the +3 NAMED-ABSENT — DECLARED sim input)",records/creatures/enemies/bios/bio_groblescavenger_01.dbr,((charLevel*4.5)^1.28)+8,2561.4081,records/skills/nonplayerskills/passive/armorbase01.dbr,101,61.0,580.0,0.0,NO (L-33 C-5: falsified; Bileeater +50 breaks its own exact closure +4.41%),1.149999976158142,2,2,16
records/proxies/poolsbasic/groble_a_t1.dbr,sm_mod,trash,regular,5,records/creatures/enemies/groblea_shaman_a01.dbr,Groble ~ Snake Clan Witchdoctor,Champion,sm_mod,50,8,2,records/proxies/lv3_strong+.dbr,base,(averagePlayerLevel),(averagePlayerLevel+1)+(averagePlayerLevel/90),103,105,103,105,True,103,"DERIVED (proxy levelVarianceEquation at apl=100, floor, + the MEASURED +3; DB-source of the +3 NAMED-ABSENT — DECLARED sim input)",records/creatures/enemies/bios/bio_grobleshaman_01.dbr,((charLevel*8)^1.28)+10,5409.9138,records/skills/nonplayerskills/passive/armorbase02.dbr,102,69.0,580.0,0.0,NO (L-33 C-5: falsified; Bileeater +50 breaks its own exact closure +4.41%),1.0,2,2,16
records/proxies/poolsbasic/groble_a_t1.dbr,sm_mod,trash,regular,6,records/creatures/enemies/groblea_shaman_b01.dbr,Groble ~ Snake Clan Venomancer,Champion,sm_mod,25,15,1,records/proxies/lv4_champion.dbr,base,(averagePlayerLevel+1),(averagePlayerLevel+1)+(averagePlayerLevel/75),104,105,104,105,True,104,"DERIVED (proxy levelVarianceEquation at apl=100, floor, + the MEASURED +3; DB-source of the +3 NAMED-ABSENT — DECLARED sim input)",records/creatures/enemies/bios/bio_grobleshaman_01.dbr,((charLevel*8)^1.28)+10,5477.1106,records/skills/nonplayerskills/passive/armorbase02.dbr,103,74.0,580.0,0.0,NO (L-33 C-5: falsified; Bileeater +50 breaks its own exact closure +4.41%),1.0,2,2,16
records/proxies/poolsbasic/groble_a_t2.dbr,sm_mod,trash,regular,1,records/creatures/enemies/groblea_warrior_a01.dbr,Groble ~ Snake Clan Warrior,Champion,sm_mod,100,,,records/proxies/lv2_normal.dbr,base,(averagePlayerLevel-1),(averagePlayerLevel),102,103,102,103,True,102,"DERIVED (proxy levelVarianceEquation at apl=100, floor, + the MEASURED +3; DB-source of the +3 NAMED-ABSENT — DECLARED sim input)",records/creatures/enemies/bios/bio_groblewarrior_01.dbr,((charLevel*13)^1.28)+12,9939.8615,records/skills/nonplayerskills/passive/armorbase02.dbr,101,61.0,580.0,0.0,NO (L-33 C-5: falsified; Bileeater +50 breaks its own exact closure +4.41%),1.0499999523162842,2,24,73
records/proxies/poolsbasic/groble_a_t2.dbr,sm_mod,trash,regular,2,records/creatures/enemies/groblea_ranged_a01.dbr,Groble ~ Snake Clan Tracker,Common,sm_mod,100,,,records/proxies/lv2_normal.dbr,base,(averagePlayerLevel-1),(averagePlayerLevel),102,103,102,103,True,102,"DERIVED (proxy levelVarianceEquation at apl=100, floor, + the MEASURED +3; DB-source of the +3 NAMED-ABSENT — DECLARED sim input)",records/creatures/enemies/bios/bio_grobleranged_01.dbr,((charLevel*6)^1.28)+10,3700.1313,records/skills/nonplayerskills/passive/armorbase01.dbr,101,61.0,580.0,0.0,NO (L-33 C-5: falsified; Bileeater +50 breaks its own exact closure +4.41%),1.0,2,24,73
records/proxies/poolsbasic/groble_a_t2.dbr,sm_mod,trash,regular,3,records/creatures/enemies/groblea_warrior_b01.dbr,Groble ~ Snake Clan Champion,Champion,sm_mod,75,8,2,records/proxies/lv3_strong.dbr,base,(averagePlayerLevel),(averagePlayerLevel)+(averagePlayerLevel/75),103,104,103,104,True,103,"DERIVED (proxy levelVarianceEquation at apl=100, floor, + the MEASURED +3; DB-source of the +3 NAMED-ABSENT — DECLARED sim input)",records/creatures/enemies/bios/bio_groblewarrior_02.dbr,((charLevel*16)^1.28)+20,13133.0955,records/skills/nonplayerskills/passive/armorbase03.dbr,102,78.0,580.0,0.0,NO (L-33 C-5: falsified; Bileeater +50 breaks its own exact closure +4.41%),1.0499999523162842,2,24,73
records/proxies/poolsbasic/groble_a_t2.dbr,sm_mod,trash,regular,4,records/creatures/enemies/groblea_scavenger_a01.dbr,Groble ~ Snake Clan Scavenger,Common,sm_mod,100,5,,records/proxies/lv2_normal.dbr,base,(averagePlayerLevel-1),(averagePlayerLevel),102,103,102,103,True,102,"DERIVED (proxy levelVarianceEquation at apl=100, floor, + the MEASURED +3; DB-source of the +3 NAMED-ABSENT — DECLARED sim input)",records/creatures/enemies/bios/bio_groblescavenger_01.dbr,((charLevel*4.5)^1.28)+8,2561.4081,records/skills/nonplayerskills/passive/armorbase01.dbr,101,61.0,580.0,0.0,NO (L-33 C-5: falsified; Bileeater +50 breaks its own exact closure +4.41%),1.149999976158142,2,24,73
records/proxies/poolsbasic/groble_a_t2.dbr,sm_mod,trash,regular,5,records/creatures/enemies/groblea_shaman_a01.dbr,Groble ~ Snake Clan Witchdoctor,Champion,sm_mod,75,8,2,records/proxies/lv3_strong+.dbr,base,(averagePlayerLevel),(averagePlayerLevel+1)+(averagePlayerLevel/90),103,105,103,105,True,103,"DERIVED (proxy levelVarianceEquation at apl=100, floor, + the MEASURED +3; DB-source of the +3 NAMED-ABSENT — DECLARED sim input)",records/creatures/enemies/bios/bio_grobleshaman_01.dbr,((charLevel*8)^1.28)+10,5409.9138,records/skills/nonplayerskills/passive/armorbase02.dbr,102,69.0,580.0,0.0,NO (L-33 C-5: falsified; Bileeater +50 breaks its own exact closure +4.41%),1.0,2,24,73
records/proxies/poolsbasic/groble_a_t2.dbr,sm_mod,trash,regular,6,records/creatures/enemies/groblea_shaman_b01.dbr,Groble ~ Snake Clan Venomancer,Champion,sm_mod,50,15,1,records/proxies/lv4_champion.dbr,base,(averagePlayerLevel+1),(averagePlayerLevel+1)+(averagePlayerLevel/75),104,105,104,105,True,104,"DERIVED (proxy levelVarianceEquation at apl=100, floor, + the MEASURED +3; DB-source of the +3 NAMED-ABSENT — DECLARED sim input)",records/creatures/enemies/bios/bio_grobleshaman_01.dbr,((charLevel*8)^1.28)+10,5477.1106,records/skills/nonplayerskills/passive/armorbase02.dbr,103,74.0,580.0,0.0,NO (L-33 C-5: falsified; Bileeater +50 breaks its own exact closure +4.41%),1.0,2,24,73
records/proxies/poolsbasic/groble_b_t1.dbr,sm_mod,trash,regular,1,records/creatures/enemies/grobleb_warrior_a01.dbr,Groble ~ Sky Clan Warrior,Champion,sm_mod,100,,,records/proxies/lv2_normal.dbr,base,(averagePlayerLevel-1),(averagePlayerLevel),102,103,102,103,True,102,"DERIVED (proxy levelVarianceEquation at apl=100, floor, + the MEASURED +3; DB-source of the +3 NAMED-ABSENT — DECLARED sim input)",records/creatures/enemies/bios/bio_groblewarrior_01.dbr,((charLevel*13)^1.28)+12,9939.8615,records/skills/nonplayerskills/passive/armorbase02.dbr,101,61.0,580.0,0.0,NO (L-33 C-5: falsified; Bileeater +50 breaks its own exact closure +4.41%),1.0499999523162842,1,16,16
records/proxies/poolsbasic/groble_b_t1.dbr,sm_mod,trash,regular,2,records/creatures/enemies/grobleb_ranged_a01.dbr,Groble ~ Sky Clan Tracker,Common,sm_mod,100,,,records/proxies/lv3_strong.dbr,base,(averagePlayerLevel),(averagePlayerLevel)+(averagePlayerLevel/75),103,104,103,104,True,103,"DERIVED (proxy levelVarianceEquation at apl=100, floor, + the MEASURED +3; DB-source of the +3 NAMED-ABSENT — DECLARED sim input)",records/creatures/enemies/bios/bio_grobleranged_01.dbr,((charLevel*6)^1.28)+10,3746.5023,records/skills/nonplayerskills/passive/armorbase01.dbr,102,69.0,580.0,0.0,NO (L-33 C-5: falsified; Bileeater +50 breaks its own exact closure +4.41%),1.0,1,16,16
records/proxies/poolsbasic/groble_b_t1.dbr,sm_mod,trash,regular,3,records/creatures/enemies/grobleb_warrior_b01.dbr,Groble ~ Sky Clan Champion,Champion,sm_mod,50,8,2,records/proxies/lv3_strong.dbr,base,(averagePlayerLevel),(averagePlayerLevel)+(averagePlayerLevel/75),103,104,103,104,True,103,"DERIVED (proxy levelVarianceEquation at apl=100, floor, + the MEASURED +3; DB-source of the +3 NAMED-ABSENT — DECLARED sim input)",records/creatures/enemies/bios/bio_groblewarrior_02.dbr,((charLevel*16)^1.28)+20,13133.0955,records/skills/nonplayerskills/passive/armorbase03.dbr,102,78.0,580.0,0.0,NO (L-33 C-5: falsified; Bileeater +50 breaks its own exact closure +4.41%),1.0499999523162842,1,16,16
records/proxies/poolsbasic/groble_b_t1.dbr,sm_mod,trash,regular,4,records/creatures/enemies/grobleb_scavenger_a01.dbr,Groble ~ Sky Clan Scavenger,Common,sm_mod,100,5,,records/proxies/lv2_normal.dbr,base,(averagePlayerLevel-1),(averagePlayerLevel),102,103,102,103,True,102,"DERIVED (proxy levelVarianceEquation at apl=100, floor, + the MEASURED +3; DB-source of the +3 NAMED-ABSENT — DECLARED sim input)",records/creatures/enemies/bios/bio_groblescavenger_01.dbr,((charLevel*4.5)^1.28)+8,2561.4081,records/skills/nonplayerskills/passive/armorbase01.dbr,101,61.0,580.0,0.0,NO (L-33 C-5: falsified; Bileeater +50 breaks its own exact closure +4.41%),1.149999976158142,1,16,16
records/proxies/poolsbasic/groble_b_t1.dbr,sm_mod,trash,regular,5,records/creatures/enemies/grobleb_shaman_a01.dbr,Groble ~ Sky Clan Witchdoctor,Champion,sm_mod,50,8,2,records/proxies/lv3_strong+.dbr,base,(averagePlayerLevel),(averagePlayerLevel+1)+(averagePlayerLevel/90),103,105,103,105,True,103,"DERIVED (proxy levelVarianceEquation at apl=100, floor, + the MEASURED +3; DB-source of the +3 NAMED-ABSENT — DECLARED sim input)",records/creatures/enemies/bios/bio_grobleshaman_01.dbr,((charLevel*8)^1.28)+10,5409.9138,records/skills/nonplayerskills/passive/armorbase02.dbr,102,69.0,580.0,0.0,NO (L-33 C-5: falsified; Bileeater +50 breaks its own exact closure +4.41%),1.0,1,16,16
records/proxies/poolsbasic/groble_b_t1.dbr,sm_mod,trash,regular,6,records/creatures/enemies/grobleb_shaman_b01.dbr,Groble ~ Sky Clan Stormcaller,Champion,sm_mod,25,15,1,records/proxies/lv4_champion.dbr,base,(averagePlayerLevel+1),(averagePlayerLevel+1)+(averagePlayerLevel/75),104,105,104,105,True,104,"DERIVED (proxy levelVarianceEquation at apl=100, floor, + the MEASURED +3; DB-source of the +3 NAMED-ABSENT — DECLARED sim input)",records/creatures/enemies/bios/bio_grobleshaman_01.dbr,((charLevel*8)^1.28)+10,5477.1106,records/skills/nonplayerskills/passive/armorbase02.dbr,103,74.0,580.0,0.0,NO (L-33 C-5: falsified; Bileeater +50 breaks its own exact closure +4.41%),1.0,1,16,16
records/proxies/poolsbasic/groble_b_t2.dbr,sm_mod,trash,regular,1,records/creatures/enemies/grobleb_warrior_a01.dbr,Groble ~ Sky Clan Warrior,Champion,sm_mod,100,,,records/proxies/lv2_normal.dbr,base,(averagePlayerLevel-1),(averagePlayerLevel),102,103,102,103,True,102,"DERIVED (proxy levelVarianceEquation at apl=100, floor, + the MEASURED +3; DB-source of the +3 NAMED-ABSENT — DECLARED sim input)",records/creatures/enemies/bios/bio_groblewarrior_01.dbr,((charLevel*13)^1.28)+12,9939.8615,records/skills/nonplayerskills/passive/armorbase02.dbr,101,61.0,580.0,0.0,NO (L-33 C-5: falsified; Bileeater +50 breaks its own exact closure +4.41%),1.0499999523162842,3,24,76
records/proxies/poolsbasic/groble_b_t2.dbr,sm_mod,trash,regular,2,records/creatures/enemies/grobleb_ranged_a01.dbr,Groble ~ Sky Clan Tracker,Common,sm_mod,100,,,records/proxies/lv3_strong.dbr,base,(averagePlayerLevel),(averagePlayerLevel)+(averagePlayerLevel/75),103,104,103,104,True,103,"DERIVED (proxy levelVarianceEquation at apl=100, floor, + the MEASURED +3; DB-source of the +3 NAMED-ABSENT — DECLARED sim input)",records/creatures/enemies/bios/bio_grobleranged_01.dbr,((charLevel*6)^1.28)+10,3746.5023,records/skills/nonplayerskills/passive/armorbase01.dbr,102,69.0,580.0,0.0,NO (L-33 C-5: falsified; Bileeater +50 breaks its own exact closure +4.41%),1.0,3,24,76
records/proxies/poolsbasic/groble_b_t2.dbr,sm_mod,trash,regular,3,records/creatures/enemies/grobleb_warrior_b01.dbr,Groble ~ Sky Clan Champion,Champion,sm_mod,75,8,2,records/proxies/lv3_strong.dbr,base,(averagePlayerLevel),(averagePlayerLevel)+(averagePlayerLevel/75),103,104,103,104,True,103,"DERIVED (proxy levelVarianceEquation at apl=100, floor, + the MEASURED +3; DB-source of the +3 NAMED-ABSENT — DECLARED sim input)",records/creatures/enemies/bios/bio_groblewarrior_02.dbr,((charLevel*16)^1.28)+20,13133.0955,records/skills/nonplayerskills/passive/armorbase03.dbr,102,78.0,580.0,0.0,NO (L-33 C-5: falsified; Bileeater +50 breaks its own exact closure +4.41%),1.0499999523162842,3,24,76
records/proxies/poolsbasic/groble_b_t2.dbr,sm_mod,trash,regular,4,records/creatures/enemies/grobleb_scavenger_a01.dbr,Groble ~ Sky Clan Scavenger,Common,sm_mod,100,5,,records/proxies/lv2_normal.dbr,base,(averagePlayerLevel-1),(averagePlayerLevel),102,103,102,103,True,102,"DERIVED (proxy levelVarianceEquation at apl=100, floor, + the MEASURED +3; DB-source of the +3 NAMED-ABSENT — DECLARED sim input)",records/creatures/enemies/bios/bio_groblescavenger_01.dbr,((charLevel*4.5)^1.28)+8,2561.4081,records/skills/nonplayerskills/passive/armorbase01.dbr,101,61.0,580.0,0.0,NO (L-33 C-5: falsified; Bileeater +50 breaks its own exact closure +4.41%),1.149999976158142,3,24,76
records/proxies/poolsbasic/groble_b_t2.dbr,sm_mod,trash,regular,5,records/creatures/enemies/grobleb_shaman_a01.dbr,Groble ~ Sky Clan Witchdoctor,Champion,sm_mod,75,8,2,records/proxies/lv3_strong+.dbr,base,(averagePlayerLevel),(averagePlayerLevel+1)+(averagePlayerLevel/90),103,105,103,105,True,103,"DERIVED (proxy levelVarianceEquation at apl=100, floor, + the MEASURED +3; DB-source of the +3 NAMED-ABSENT — DECLARED sim input)",records/creatures/enemies/bios/bio_grobleshaman_01.dbr,((charLevel*8)^1.28)+10,5409.9138,records/skills/nonplayerskills/passive/armorbase02.dbr,102,69.0,580.0,0.0,NO (L-33 C-5: falsified; Bileeater +50 breaks its own exact closure +4.41%),1.0,3,24,76
records/proxies/poolsbasic/groble_b_t2.dbr,sm_mod,trash,regular,6,records/creatures/enemies/grobleb_shaman_b01.dbr,Groble ~ Sky Clan Stormcaller,Champion,sm_mod,50,15,1,records/proxies/lv4_champion.dbr,base,(averagePlayerLevel+1),(averagePlayerLevel+1)+(averagePlayerLevel/75),104,105,104,105,True,104,"DERIVED (proxy levelVarianceEquation at apl=100, floor, + the MEASURED +3; DB-source of the +3 NAMED-ABSENT — DECLARED sim input)",records/creatures/enemies/bios/bio_grobleshaman_01.dbr,((charLevel*8)^1.28)+10,5477.1106,records/skills/nonplayerskills/passive/armorbase02.dbr,103,74.0,580.0,0.0,NO (L-33 C-5: falsified; Bileeater +50 breaks its own exact closure +4.41%),1.0,3,24,76
records/proxies/poolsbasic/groble_c_t2.dbr,sm_mod,trash,regular,1,records/creatures/enemies/groblec_warrior_a01.dbr,Groble ~ Stone Clan Warrior,Champion,sm_mod,100,,,records/proxies/lv2_normal.dbr,base,(averagePlayerLevel-1),(averagePlayerLevel),102,103,102,103,True,102,"DERIVED (proxy levelVarianceEquation at apl=100, floor, + the MEASURED +3; DB-source of the +3 NAMED-ABSENT — DECLARED sim input)",records/creatures/enemies/bios/bio_groblewarrior_01.dbr,((charLevel*13)^1.28)+12,9939.8615,records/skills/nonplayerskills/passive/armorbase03.dbr,101,70.0,580.0,0.0,NO (L-33 C-5: falsified; Bileeater +50 breaks its own exact closure +4.41%),1.0499999523162842,2,24,67
records/proxies/poolsbasic/groble_c_t2.dbr,sm_mod,trash,regular,2,records/creatures/enemies/groblec_ranged_a01.dbr,Groble ~ Stone Clan Tracker,Common,sm_mod,100,,,records/proxies/lv3_strong.dbr,base,(averagePlayerLevel),(averagePlayerLevel)+(averagePlayerLevel/75),103,104,103,104,True,103,"DERIVED (proxy levelVarianceEquation at apl=100, floor, + the MEASURED +3; DB-source of the +3 NAMED-ABSENT — DECLARED sim input)",records/creatures/enemies/bios/bio_grobleranged_01.dbr,((charLevel*6)^1.28)+10,3746.5023,records/skills/nonplayerskills/passive/armorbase01.dbr,102,69.0,580.0,0.0,NO (L-33 C-5: falsified; Bileeater +50 breaks its own exact closure +4.41%),1.0,2,24,67
records/proxies/poolsbasic/groble_c_t2.dbr,sm_mod,trash,regular,3,records/creatures/enemies/groblec_warrior_b01.dbr,Groble ~ Stone Clan Champion,Champion,sm_mod,75,8,2,records/proxies/lv3_strong.dbr,base,(averagePlayerLevel),(averagePlayerLevel)+(averagePlayerLevel/75),103,104,103,104,True,103,"DERIVED (proxy levelVarianceEquation at apl=100, floor, + the MEASURED +3; DB-source of the +3 NAMED-ABSENT — DECLARED sim input)",records/creatures/enemies/bios/bio_groblewarrior_02.dbr,((charLevel*16)^1.28)+20,13133.0955,records/skills/nonplayerskills/passive/armorbase04.dbr,102,78.0,580.0,0.0,NO (L-33 C-5: falsified; Bileeater +50 breaks its own exact closure +4.41%),1.0499999523162842,2,24,67
records/proxies/poolsbasic/groble_c_t2.dbr,sm_mod,trash,regular,4,records/creatures/enemies/groblec_scavenger_a01.dbr,Groble ~ Stone Clan Scavenger,Common,sm_mod,100,5,,records/proxies/lv2_normal.dbr,base,(averagePlayerLevel-1),(averagePlayerLevel),102,103,102,103,True,102,"DERIVED (proxy levelVarianceEquation at apl=100, floor, + the MEASURED +3; DB-source of the +3 NAMED-ABSENT — DECLARED sim input)",records/creatures/enemies/bios/bio_groblescavenger_01.dbr,((charLevel*4.5)^1.28)+8,2561.4081,records/skills/nonplayerskills/passive/armorbase02.dbr,101,61.0,580.0,0.0,NO (L-33 C-5: falsified; Bileeater +50 breaks its own exact closure +4.41%),1.149999976158142,2,24,67
records/proxies/poolsbasic/groble_c_t2.dbr,sm_mod,trash,regular,5,records/creatures/enemies/groblec_shaman_a01.dbr,Groble ~ Stone Clan Witchdoctor,Champion,sm_mod,75,8,2,records/proxies/lv3_strong+.dbr,base,(averagePlayerLevel),(averagePlayerLevel+1)+(averagePlayerLevel/90),103,105,103,105,True,103,"DERIVED (proxy levelVarianceEquation at apl=100, floor, + the MEASURED +3; DB-source of the +3 NAMED-ABSENT — DECLARED sim input)",records/creatures/enemies/bios/bio_grobleshaman_01.dbr,((charLevel*8)^1.28)+10,5409.9138,records/skills/nonplayerskills/passive/armorbase02.dbr,102,69.0,580.0,0.0,NO (L-33 C-5: falsified; Bileeater +50 breaks its own exact closure +4.41%),1.0,2,24,67
records/proxies/poolsbasic/groble_c_t2.dbr,sm_mod,trash,regular,6,records/creatures/enemies/groblec_shaman_b01.dbr,Groble ~ Stone Clan Geomancer,Champion,sm_mod,50,15,1,records/proxies/lv4_champion.dbr,base,(averagePlayerLevel+1),(averagePlayerLevel+1)+(averagePlayerLevel/75),104,105,104,105,True,104,"DERIVED (proxy levelVarianceEquation at apl=100, floor, + the MEASURED +3; DB-source of the +3 NAMED-ABSENT — DECLARED sim input)",records/creatures/enemies/bios/bio_grobleshaman_01.dbr,((charLevel*8)^1.28)+10,5477.1106,records/skills/nonplayerskills/passive/armorbase02.dbr,103,74.0,580.0,0.0,NO (L-33 C-5: falsified; Bileeater +50 breaks its own exact closure +4.41%),1.0,2,24,67
records/proxies/poolsbasic/groble_d_t1.dbr,sm_mod,trash,regular,1,records/creatures/enemies/grobled_warrior_a01.dbr,Groble ~ Ember Clan Warrior,Champion,sm_mod,100,,,records/proxies/lv2_normal.dbr,base,(averagePlayerLevel-1),(averagePlayerLevel),102,103,102,103,True,102,"DERIVED (proxy levelVarianceEquation at apl=100, floor, + the MEASURED +3; DB-source of the +3 NAMED-ABSENT — DECLARED sim input)",records/creatures/enemies/bios/bio_groblewarrior_01.dbr,((charLevel*13)^1.28)+12,9939.8615,records/skills/nonplayerskills/passive/armorbase02.dbr,101,61.0,580.0,0.0,NO (L-33 C-5: falsified; Bileeater +50 breaks its own exact closure +4.41%),1.0499999523162842,1,16,16
records/proxies/poolsbasic/groble_d_t1.dbr,sm_mod,trash,regular,2,records/creatures/enemies/grobled_ranged_a01.dbr,Groble ~ Ember Clan Tracker,Common,sm_mod,100,,,records/proxies/lv3_strong.dbr,base,(averagePlayerLevel),(averagePlayerLevel)+(averagePlayerLevel/75),103,104,103,104,True,103,"DERIVED (proxy levelVarianceEquation at apl=100, floor, + the MEASURED +3; DB-source of the +3 NAMED-ABSENT — DECLARED sim input)",records/creatures/enemies/bios/bio_grobleranged_01.dbr,((charLevel*6)^1.28)+10,3746.5023,records/skills/nonplayerskills/passive/armorbase01.dbr,102,69.0,580.0,0.0,NO (L-33 C-5: falsified; Bileeater +50 breaks its own exact closure +4.41%),1.0,1,16,16
records/proxies/poolsbasic/groble_d_t1.dbr,sm_mod,trash,regular,3,records/creatures/enemies/grobled_warrior_b01.dbr,Groble ~ Ember Clan Champion,Champion,sm_mod,50,8,2,records/proxies/lv3_strong.dbr,base,(averagePlayerLevel),(averagePlayerLevel)+(averagePlayerLevel/75),103,104,103,104,True,103,"DERIVED (proxy levelVarianceEquation at apl=100, floor, + the MEASURED +3; DB-source of the +3 NAMED-ABSENT — DECLARED sim input)",records/creatures/enemies/bios/bio_groblewarrior_02.dbr,((charLevel*16)^1.28)+20,13133.0955,records/skills/nonplayerskills/passive/armorbase03.dbr,102,78.0,580.0,0.0,NO (L-33 C-5: falsified; Bileeater +50 breaks its own exact closure +4.41%),1.0499999523162842,1,16,16
records/proxies/poolsbasic/groble_d_t1.dbr,sm_mod,trash,regular,4,records/creatures/enemies/grobled_scavenger_a01.dbr,Groble ~ Ember Clan Scavenger,Common,sm_mod,100,5,,records/proxies/lv2_normal.dbr,base,(averagePlayerLevel-1),(averagePlayerLevel),102,103,102,103,True,102,"DERIVED (proxy levelVarianceEquation at apl=100, floor, + the MEASURED +3; DB-source of the +3 NAMED-ABSENT — DECLARED sim input)",records/creatures/enemies/bios/bio_groblescavenger_01.dbr,((charLevel*4.5)^1.28)+8,2561.4081,records/skills/nonplayerskills/passive/armorbase01.dbr,101,61.0,580.0,0.0,NO (L-33 C-5: falsified; Bileeater +50 breaks its own exact closure +4.41%),1.149999976158142,1,16,16
records/proxies/poolsbasic/groble_d_t1.dbr,sm_mod,trash,regular,5,records/creatures/enemies/grobled_shaman_a01.dbr,Groble ~ Ember Clan Witchdoctor,Champion,sm_mod,50,8,2,records/proxies/lv3_strong+.dbr,base,(averagePlayerLevel),(averagePlayerLevel+1)+(averagePlayerLevel/90),103,105,103,105,True,103,"DERIVED (proxy levelVarianceEquation at apl=100, floor, + the MEASURED +3; DB-source of the +3 NAMED-ABSENT — DECLARED sim input)",records/creatures/enemies/bios/bio_grobleshaman_01.dbr,((charLevel*8)^1.28)+10,5409.9138,records/skills/nonplayerskills/passive/armorbase02.dbr,102,69.0,580.0,0.0,NO (L-33 C-5: falsified; Bileeater +50 breaks its own exact closure +4.41%),1.0,1,16,16
records/proxies/poolsbasic/groble_d_t1.dbr,sm_mod,trash,regular,6,records/creatures/enemies/grobled_shaman_b01.dbr,Groble ~ Ember Clan Pyromancer,Champion,sm_mod,25,15,1,records/proxies/lv4_champion.dbr,base,(averagePlayerLevel+1),(averagePlayerLevel+1)+(averagePlayerLevel/75),104,105,104,105,True,104,"DERIVED (proxy levelVarianceEquation at apl=100, floor, + the MEASURED +3; DB-source of the +3 NAMED-ABSENT — DECLARED sim input)",records/creatures/enemies/bios/bio_grobleshaman_01.dbr,((charLevel*8)^1.28)+10,5477.1106,records/skills/nonplayerskills/passive/armorbase02.dbr,103,74.0,580.0,0.0,NO (L-33 C-5: falsified; Bileeater +50 breaks its own exact closure +4.41%),1.0,1,16,16
records/proxies/poolsbasic/groble_d_t1.dbr,sm_mod,trash,regular,7,records/creatures/enemies/grobled_ranged_b01.dbr,Groble ~ Ember Clan Huntmaster,Champion,sm_mod,25,8,,records/proxies/lv4_champion.dbr,base,(averagePlayerLevel+1),(averagePlayerLevel+1)+(averagePlayerLevel/75),104,105,104,105,True,104,"DERIVED (proxy levelVarianceEquation at apl=100, floor, + the MEASURED +3; DB-source of the +3 NAMED-ABSENT — DECLARED sim input)",records/creatures/enemies/bios/bio_grobleshaman_01.dbr,((charLevel*8)^1.28)+10,5477.1106,records/skills/nonplayerskills/passive/armorbase02.dbr,103,74.0,580.0,0.0,NO (L-33 C-5: falsified; Bileeater +50 breaks its own exact closure +4.41%),1.0,1,16,16
records/proxies/poolsbasic/groble_e_t1.dbr,sm_mod,trash,regular,1,records/creatures/enemies/groblee_warrior_a01.dbr,Groble ~ Death Clan Warrior,Champion,sm_mod,100,,,records/proxies/lv2_normal.dbr,base,(averagePlayerLevel-1),(averagePlayerLevel),102,103,102,103,True,102,"DERIVED (proxy levelVarianceEquation at apl=100, floor, + the MEASURED +3; DB-source of the +3 NAMED-ABSENT — DECLARED sim input)",records/creatures/enemies/bios/bio_groblewarrior_01.dbr,((charLevel*13)^1.28)+12,9939.8615,records/skills/nonplayerskills/passive/armorbase02.dbr,101,61.0,580.0,0.0,NO (L-33 C-5: falsified; Bileeater +50 breaks its own exact closure +4.41%),1.0499999523162842,1,16,16
