record,population,radius_m,radius_m_hi,radius_source_field,radius_source_template,grade,grade_hi,collision_flag,body_kind,actor_radius_raw,actor_scale,actor_height,collision_shape,pathing_size,path_mass,physics_mass,force_collision,force_no_collision,monster_class,template_name,archive,mesh,mesh_aabb_half_x,mesh_aabb_half_z,mesh_aabb_height,mesh_arc,basis
records/creatures/enemies/boss&quest/eldritcharmor_dreegmindreaper_01.dbr,ROSTER-169,0.4000000059604645,0.7600000017881392,actorRadius,database/templates/actor.tpl,MEASURED,DERIVED,DEFAULT-HOSTILITY-DEPENDENT-UNDECODABLE,PHYSICAL,0.4000000059604645,1.899999976158142,2.0,,Small,1.0,5.0,,,Monster,database/templates/monster.tpl,sm2,creatures/enemies/eldritcharmor/eldritcharmor02a_fireboss.msh,0.82134,0.51485,2.9163,gdx2/resources/Creatures.arc,"MEASURED:actor.tpl actorRadius @Edition-III/sm2 | HI = x scale (DERIVED, F4 undecided)"
records/creatures/enemies/boss&quest/ghost_stepsoftorment_01.dbr,ROSTER-169,0.5,0.6000000238418579,actorRadius,database/templates/actor.tpl,MEASURED,DERIVED,DEFAULT-HOSTILITY-DEPENDENT-UNDECODABLE,PHYSICAL,0.5,1.2000000476837158,2.0,,Small,1.0,5.0,,,Monster,database/templates/monster.tpl,sm_mod,creatures/enemies/ghost/ghost_m_a01.msh,0.1392,0.15802,0.41746,resources/Creatures.arc,"MEASURED:actor.tpl actorRadius @Edition-III/sm_mod | HI = x scale (DERIVED, F4 undecided)"
records/creatures/enemies/boss&quest/giant_tempesttotem_02.dbr,ROSTER-169,0.800000011920929,0.9199999946355817,actorRadius,database/templates/actor.tpl,MEASURED,DERIVED,FORCE-COLLISION,PHYSICAL,0.800000011920929,1.149999976158142,2.0,,Medium,1.0,5.0,True,,Monster,database/templates/monster.tpl,sm3,creatures/enemies/giant/giantboss01a_fire.msh,2.57826,1.191,5.7238,gdx3/resources/Creatures.arc,"MEASURED:actor.tpl actorRadius @Edition-III/sm3 | HI = x scale (DERIVED, F4 undecided)"
records/creatures/enemies/boss&quest/giant_tempesttotem_06.dbr,ROSTER-169,0.800000011920929,0.9199999946355817,actorRadius,database/templates/actor.tpl,MEASURED,DERIVED,FORCE-COLLISION,PHYSICAL,0.800000011920929,1.149999976158142,2.0,,Medium,1.0,5.0,True,,Monster,database/templates/monster.tpl,sm3,creatures/enemies/giant/giantboss01a_ice.msh,2.57826,1.191,5.7238,gdx3/resources/Creatures.arc,"MEASURED:actor.tpl actorRadius @Edition-III/sm3 | HI = x scale (DERIVED, F4 undecided)"
records/creatures/enemies/boss&quest/human_chthonickurn_shaman_01.dbr,ROSTER-169,0.4000000059604645,0.5199999886751172,actorRadius,database/templates/actor.tpl,MEASURED,DERIVED,DEFAULT-HOSTILITY-DEPENDENT-UNDECODABLE,PHYSICAL,0.4000000059604645,1.2999999523162842,2.0,,Small,1.0,5.0,,,Monster,database/templates/monster.tpl,sm3,creatures/npcs/humanfemale13e.msh,0.11687,0.13623,0.35376,gdx3/resources/Creatures.arc,"MEASURED:actor.tpl actorRadius @Edition-III/sm3 | HI = x scale (DERIVED, F4 undecided)"
records/creatures/enemies/boss&quest/humanascendant_terrnox.dbr,ROSTER-169,0.4000000059604645,0.480000026226044,actorRadius,database/templates/actor.tpl,MEASURED,DERIVED,DEFAULT-HOSTILITY-DEPENDENT-UNDECODABLE,PHYSICAL,0.4000000059604645,1.2000000476837158,2.0,,Small,1.0,5.0,,,Monster,database/templates/monster.tpl,sm1,creatures/enemies/possessed/possessed_a01.msh,0.12251,0.15807,0.43265,gdx1/resources/Creatures.arc,"MEASURED:actor.tpl actorRadius @Edition-III/sm1 | HI = x scale (DERIVED, F4 undecided)"
records/creatures/enemies/boss&quest/humanwendigo_darkwood_01.dbr,ROSTER-169,0.4000000059604645,0.480000026226044,actorRadius,database/templates/actor.tpl,MEASURED,DERIVED,DEFAULT-HOSTILITY-DEPENDENT-UNDECODABLE,PHYSICAL,0.4000000059604645,1.2000000476837158,2.0,,Small,1.0,5.0,,,Monster,database/templates/monster.tpl,sm1,creatures/npcs/humanfemale04a.msh,0.11131,0.13743,0.34887,resources/Creatures.arc,"MEASURED:actor.tpl actorRadius @Edition-III/sm1 | HI = x scale (DERIVED, F4 undecided)"
records/creatures/enemies/boss&quest/korvaak_lieutenant_03.dbr,ROSTER-169,0.4000000059604645,0.5000000074505806,actorRadius,database/templates/actor.tpl,MEASURED,DERIVED,FORCE-COLLISION,PHYSICAL,0.4000000059604645,1.25,2.0,,Small,1.0,5.0,True,,Monster,database/templates/monster.tpl,sm2,creatures/enemies/korvaakschosen/korvaakschosen01a_m.msh,0.12182,0.15094,0.41541,gdx2/resources/Creatures.arc,"MEASURED:actor.tpl actorRadius @Edition-III/sm2 | HI = x scale (DERIVED, F4 undecided)"
records/creatures/enemies/boss&quest/korvaakfinal_02.dbr,ROSTER-169,1.0,1.0,actorRadius,database/templates/actor.tpl,MEASURED,DERIVED,DEFAULT-HOSTILITY-DEPENDENT-UNDECODABLE,PHYSICAL,1.0,1.0,2.0,,Large,1.0,5.0,,,Monster,database/templates/monster.tpl,sm2,creatures/enemies/boss_korvaak/boss_korvaak01a_p02.msh,5.0565,2.47046,11.27581,gdx2/resources/Creatures.arc,"MEASURED:actor.tpl actorRadius @Edition-III/sm2 | HI = x scale (DERIVED, F4 undecided)"
records/creatures/enemies/boss&quest/korvaakmessenger_02b.dbr,ROSTER-169,0.8999999761581421,1.5749999582767487,actorRadius,database/templates/actor.tpl,MEASURED,DERIVED,DEFAULT-HOSTILITY-DEPENDENT-UNDECODABLE,PHYSICAL,0.8999999761581421,1.75,2.0,,Large,1.0,5.0,,,Monster,database/templates/monster.tpl,sm2,creatures/enemies/eldritchgargoyle/eldritchgargoyle02b_fire.msh,5.07817,1.51546,8.09956,gdx2/resources/Creatures.arc,"MEASURED:actor.tpl actorRadius @Edition-III/sm2 | HI = x scale (DERIVED, F4 undecided)"
records/creatures/enemies/boss&quest/skeletalgolem_stepsoftorment_01.dbr,ROSTER-169,0.75,1.0499999821186066,actorRadius,database/templates/actor.tpl,MEASURED,DERIVED,DEFAULT-HOSTILITY-DEPENDENT-UNDECODABLE,PHYSICAL,0.75,1.399999976158142,2.0,,Medium,1.0,5.0,,,Monster,database/templates/monster.tpl,sm_mod,creatures/enemies/golem/golembonebossa01.msh,2.40091,1.18506,5.48675,resources/Creatures.arc,"MEASURED:actor.tpl actorRadius @Edition-III/sm_mod | HI = x scale (DERIVED, F4 undecided)"
records/creatures/enemies/boss&quest/statue_korvaaktombguardian.dbr,ROSTER-169,0.75,2.25,actorRadius,database/templates/actor.tpl,MEASURED,DERIVED,DEFAULT-HOSTILITY-DEPENDENT-UNDECODABLE,PHYSICAL,0.75,3.0,2.0,,Large,1.0,5.0,,,Monster,database/templates/monster.tpl,sm2,creatures/enemies/possessedstatue/possessedstatue_m_01a_celestial.msh,1.34176,0.42153,3.10547,gdx2/resources/Creatures.arc,"MEASURED:actor.tpl actorRadius @Edition-III/sm2 | HI = x scale (DERIVED, F4 undecided)"
records/creatures/enemies/boss&quest/swampcrab_ugdenbog_01.dbr,ROSTER-169,0.4000000059604645,1.119999997615814,actorRadius,database/templates/actor.tpl,MEASURED,DERIVED,DEFAULT-HOSTILITY-DEPENDENT-UNDECODABLE,PHYSICAL,0.4000000059604645,2.799999952316284,1.5,,Medium,1.0,5.0,,,Monster,database/templates/monster.tpl,sm1,creatures/enemies/crabmonstrosity/crabmonstrosity01e.msh,1.49238,1.50761,2.24589,gdx1/resources/Creatures.arc,"MEASURED:actor.tpl actorRadius @Edition-III/sm1 | HI = x scale (DERIVED, F4 undecided)"
records/creatures/enemies/boss&quest/swampgolem_bargoll.dbr,ROSTER-169,0.75,1.0499999821186066,actorRadius,database/templates/actor.tpl,MEASURED,DERIVED,DEFAULT-HOSTILITY-DEPENDENT-UNDECODABLE,PHYSICAL,0.75,1.399999976158142,2.0,,Medium,1.0,5.0,,,Monster,database/templates/monster.tpl,sm1,creatures/enemies/golem/golemswamp01f_phase01.msh,2.5014,1.80599,6.29999,gdx1/resources/Creatures.arc,"MEASURED:actor.tpl actorRadius @Edition-III/sm1 | HI = x scale (DERIVED, F4 undecided)"
records/creatures/enemies/boss&quest/theoutcast_03.dbr,ROSTER-169,0.3799999952316284,0.3799999952316284,actorRadius,database/templates/actor.tpl,MEASURED,DERIVED,DEFAULT-HOSTILITY-DEPENDENT-UNDECODABLE,PHYSICAL,0.3799999952316284,1.0,2.0,,Small,1.0,5.0,,,Monster,database/templates/monster.tpl,sm_mod,creatures/pc/heroine_00_head.msh,0.11133,0.13391,0.3554,gdx3/resources/Creatures.arc,"MEASURED:actor.tpl actorRadius @Edition-III/sm_mod | HI = x scale (DERIVED, F4 undecided)"
records/creatures/enemies/boss&quest/wendigo_ancient_namadea.dbr,ROSTER-169,0.699999988079071,0.8749999850988388,actorRadius,database/templates/actor.tpl,MEASURED,DERIVED,FORCE-COLLISION,PHYSICAL,0.699999988079071,1.25,2.0,,Medium,1.0,5.0,True,,Monster,database/templates/monster.tpl,sm1,creatures/enemies/wendigo/wendigo01c.msh,2.11521,1.72146,4.75911,gdx1/resources/Creatures.arc,"MEASURED:actor.tpl actorRadius @Edition-III/sm1 | HI = x scale (DERIVED, F4 undecided)"
records/creatures/enemies/boss&quest/wendigo_turned_yuvoll.dbr,ROSTER-169,0.699999988079071,0.8749999850988388,actorRadius,database/templates/actor.tpl,MEASURED,DERIVED,FORCE-COLLISION,PHYSICAL,0.699999988079071,1.25,2.0,,Medium,1.0,5.0,True,,Monster,database/templates/monster.tpl,sm1,creatures/enemies/wendigo/wendigo01c.msh,2.11521,1.72146,4.75911,gdx1/resources/Creatures.arc,"MEASURED:actor.tpl actorRadius @Edition-III/sm1 | HI = x scale (DERIVED, F4 undecided)"
records/creatures/enemies/boss&quest/witch_janaxia.dbr,ROSTER-169,0.4000000059604645,0.45999999731779084,actorRadius,database/templates/actor.tpl,MEASURED,DERIVED,DEFAULT-HOSTILITY-DEPENDENT-UNDECODABLE,PHYSICAL,0.4000000059604645,1.149999976158142,2.0,,Small,1.0,5.0,,,Monster,database/templates/monster.tpl,sm1,creatures/npcs/humanfemale04a.msh,0.11131,0.13743,0.34887,resources/Creatures.arc,"MEASURED:actor.tpl actorRadius @Edition-III/sm1 | HI = x scale (DERIVED, F4 undecided)"
records/creatures/enemies/boss&quest/witchgod_finalboss.dbr,ROSTER-169,0.699999988079071,0.9799999666213992,actorRadius,database/templates/actor.tpl,MEASURED,DERIVED,DEFAULT-HOSTILITY-DEPENDENT-UNDECODABLE,PHYSICAL,0.699999988079071,1.399999976158142,2.0,,Small,1.0,5.0,,,Monster,database/templates/monster.tpl,sm_mod,creatures/npcs/humanmale01a.msh,0.14873,0.16012,0.41686,resources/Creatures.arc,"MEASURED:actor.tpl actorRadius @Edition-III/sm_mod | HI = x scale (DERIVED, F4 undecided)"
records/creatures/enemies/bounties/cu_bounty04.dbr,ROSTER-169,0.75,0.9975000321865082,actorRadius,database/templates/actor.tpl,MEASURED,DERIVED,FORCE-COLLISION,PHYSICAL,0.75,1.3300000429153442,2.0,,Medium,1.0,5.0,True,,Monster,database/templates/monster.tpl,sm1,creatures/enemies/aetherialbloater/aetherialbloater01a.msh,1.96967,2.03658,4.15771,gdx1/resources/Creatures.arc,"MEASURED:actor.tpl actorRadius @Edition-III/sm1 | HI = x scale (DERIVED, F4 undecided)"
records/creatures/enemies/bounties/cu_bounty07.dbr,ROSTER-169,0.7200000286102295,1.0224000097274768,actorRadius,database/templates/actor.tpl,MEASURED,DERIVED,DEFAULT-HOSTILITY-DEPENDENT-UNDECODABLE,PHYSICAL,0.7200000286102295,1.4199999570846558,2.0,,Medium,1.0,5.0,,,Monster,database/templates/monster.tpl,sm1,creatures/enemies/basilisk/basilisk01f.msh,1.50241,2.61744,3.77742,gdx1/resources/Creatures.arc,"MEASURED:actor.tpl actorRadius @Edition-III/sm1 | HI = x scale (DERIVED, F4 undecided)"
records/creatures/enemies/bounties/cu_bounty08.dbr,ROSTER-169,0.5,0.7250000238418579,actorRadius,database/templates/actor.tpl,MEASURED,DERIVED,DEFAULT-HOSTILITY-DEPENDENT-UNDECODABLE,PHYSICAL,0.5,1.4500000476837158,1.5,,Medium,1.0,5.0,,,Monster,database/templates/monster.tpl,sm1,creatures/enemies/crabmonstrosity/crabmonstrosity01d.msh,1.49238,1.50761,2.24589,gdx1/resources/Creatures.arc,"MEASURED:actor.tpl actorRadius @Edition-III/sm1 | HI = x scale (DERIVED, F4 undecided)"
records/creatures/enemies/bounties/cw_bounty04.dbr,ROSTER-169,0.800000011920929,1.119999997615814,actorRadius,database/templates/actor.tpl,MEASURED,DERIVED,FORCE-COLLISION,PHYSICAL,0.800000011920929,1.399999976158142,2.0,,Small,1.0,1.0,True,,Monster,database/templates/monster.tpl,sm1,creatures/enemies/chthonianrylok/chthonianrylok01b_arcane.msh,5.06503,1.60216,8.36902,gdx1/resources/Creatures.arc,"MEASURED:actor.tpl actorRadius @Edition-III/sm1 | HI = x scale (DERIVED, F4 undecided)"
records/creatures/enemies/bounties/cw_bounty09.dbr,ROSTER-169,1.2999999523162842,1.455999952793121,actorRadius,database/templates/actor.tpl,MEASURED,DERIVED,DEFAULT-HOSTILITY-DEPENDENT-UNDECODABLE,PHYSICAL,1.2999999523162842,1.1200000047683716,2.0,,Medium,1.0,5.0,,,Monster,database/templates/monster.tpl,sm1,creatures/enemies/yeti/yetiswamp01a_vitality.msh,2.4277,2.1184,5.61126,gdx1/resources/Creatures.arc,"MEASURED:actor.tpl actorRadius @Edition-III/sm1 | HI = x scale (DERIVED, F4 undecided)"
records/creatures/enemies/bounties/odv_bounty07.dbr,ROSTER-169,0.3499999940395355,0.3499999940395355,actorRadius,database/templates/actor.tpl,MEASURED,DERIVED,DEFAULT-HOSTILITY-DEPENDENT-UNDECODABLE,PHYSICAL,0.3499999940395355,1.0,2.0,,Small,1.0,5.0,,,Monster,database/templates/monster.tpl,sm_mod,creatures/npcs/humanmale03b.msh,0.13331,0.16226,0.42607,resources/Creatures.arc,"MEASURED:actor.tpl actorRadius @Edition-III/sm_mod | HI = x scale (DERIVED, F4 undecided)"
records/creatures/enemies/bounties/pm_bounty06.dbr,ROSTER-169,0.75,1.2000000178813934,actorRadius,database/templates/actor.tpl,MEASURED,DERIVED,FORCE-COLLISION,PHYSICAL,0.75,1.600000023841858,2.0,,Medium,1.0,5.0,True,,Monster,database/templates/monster.tpl,sm1,creatures/enemies/aetherialcolossus/aetherialcolossus03b.msh,1.97547,1.15295,5.73577,gdx1/resources/Creatures.arc,"MEASURED:actor.tpl actorRadius @Edition-III/sm1 | HI = x scale (DERIVED, F4 undecided)"
records/creatures/enemies/bounties/ro_bounty11.dbr,ROSTER-169,0.5,0.625,actorRadius,database/templates/actor.tpl,MEASURED,DERIVED,DEFAULT-HOSTILITY-DEPENDENT-UNDECODABLE,PHYSICAL,0.5,1.25,2.0,,Medium,1.0,5.0,,,Monster,database/templates/monster.tpl,sm_mod,creatures/enemies/harpy/harpya01.msh,2.29901,1.46031,3.01504,resources/Creatures.arc,"MEASURED:actor.tpl actorRadius @Edition-III/sm_mod | HI = x scale (DERIVED, F4 undecided)"
records/creatures/enemies/bounties/ro_bounty19.dbr,ROSTER-169,0.75,1.125,actorRadius,database/templates/actor.tpl,MEASURED,DERIVED,FORCE-COLLISION,PHYSICAL,0.75,1.5,2.0,,Medium,1.0,5.0,True,,Monster,database/templates/monster.tpl,sm_mod,creatures/enemies/golem/golembonea01_diseased.msh,2.40091,1.18506,5.48675,resources/Creatures.arc,"MEASURED:actor.tpl actorRadius @Edition-III/sm_mod | HI = x scale (DERIVED, F4 undecided)"
records/creatures/enemies/chthonianabomination_tentacles_a01.dbr,SUMMON-128,0.3499999940395355,0.4200000095367429,actorRadius,database/templates/actor.tpl,MEASURED,DERIVED,FORCE-COLLISION,PHYSICAL,0.3499999940395355,1.2000000476837158,1.0,,Small,1.0,1.0,True,,Monster,database/templates/monster.tpl,sm_mod,creatures/enemies/chthonian/chthonianabomination01_tentacles.msh,0.30032,0.25908,3.96506,resources/Creatures.arc,"MEASURED:actor.tpl actorRadius @Edition-III/sm_mod | HI = x scale (DERIVED, F4 undecided)"
records/creatures/enemies/chthoniandevourer_a00_summon.dbr,SUMMON-128,0.36000001430511475,0.2340000007152554,actorRadius,database/templates/actor.tpl,MEASURED,DERIVED,DEFAULT-HOSTILITY-DEPENDENT-UNDECODABLE,PHYSICAL,0.36000001430511475,0.6499999761581421,2.0,,Small,1.0,5.0,,,Monster,database/templates/monster.tpl,sm_mod,creatures/enemies/chthonian/chthoniandevourer01a.msh,1.33833,1.46727,2.09696,resources/Creatures.arc,"MEASURED:actor.tpl actorRadius @Edition-III/sm_mod | HI = x scale (DERIVED, F4 undecided)"
records/creatures/enemies/chthoniandevourer_a01.dbr,ROSTER-169,0.36000001430511475,0.3240000042915341,actorRadius,database/templates/actor.tpl,MEASURED,DERIVED,DEFAULT-HOSTILITY-DEPENDENT-UNDECODABLE,PHYSICAL,0.36000001430511475,0.8999999761581421,2.0,,Small,1.0,5.0,,,Monster,database/templates/monster.tpl,sm_mod,creatures/enemies/chthonian/chthoniandevourer01a.msh,1.33833,1.46727,2.09696,resources/Creatures.arc,"MEASURED:actor.tpl actorRadius @Edition-III/sm_mod | HI = x scale (DERIVED, F4 undecided)"
records/creatures/enemies/chthoniandevourer_a01_summon.dbr,SUMMON-128,0.36000001430511475,0.3240000042915341,actorRadius,database/templates/actor.tpl,MEASURED,DERIVED,DEFAULT-HOSTILITY-DEPENDENT-UNDECODABLE,PHYSICAL,0.36000001430511475,0.8999999761581421,2.0,,Small,1.0,5.0,,,Monster,database/templates/monster.tpl,sm_mod,creatures/enemies/chthonian/chthoniandevourer01a.msh,1.33833,1.46727,2.09696,resources/Creatures.arc,"MEASURED:actor.tpl actorRadius @Edition-III/sm_mod | HI = x scale (DERIVED, F4 undecided)"
records/creatures/enemies/chthoniandevourer_b01.dbr,ROSTER-169,0.36000001430511475,0.4320000343322761,actorRadius,database/templates/actor.tpl,MEASURED,DERIVED,DEFAULT-HOSTILITY-DEPENDENT-UNDECODABLE,PHYSICAL,0.36000001430511475,1.2000000476837158,2.0,,Small,1.0,5.0,,,Monster,database/templates/monster.tpl,sm_mod,creatures/enemies/chthonian/chthoniandevourer01a.msh,1.33833,1.46727,2.09696,resources/Creatures.arc,"MEASURED:actor.tpl actorRadius @Edition-III/sm_mod | HI = x scale (DERIVED, F4 undecided)"
records/creatures/enemies/chthoniandevourer_b01_summon.dbr,SUMMON-128,0.36000001430511475,0.4320000343322761,actorRadius,database/templates/actor.tpl,MEASURED,DERIVED,DEFAULT-HOSTILITY-DEPENDENT-UNDECODABLE,PHYSICAL,0.36000001430511475,1.2000000476837158,2.0,,Small,1.0,5.0,,,Monster,database/templates/monster.tpl,sm_mod,creatures/enemies/chthonian/chthoniandevourer01a.msh,1.33833,1.46727,2.09696,resources/Creatures.arc,"MEASURED:actor.tpl actorRadius @Edition-III/sm_mod | HI = x scale (DERIVED, F4 undecided)"
records/creatures/enemies/chthoniandevourer_b02.dbr,ROSTER-169,0.36000001430511475,0.4320000343322761,actorRadius,database/templates/actor.tpl,MEASURED,DERIVED,DEFAULT-HOSTILITY-DEPENDENT-UNDECODABLE,PHYSICAL,0.36000001430511475,1.2000000476837158,2.0,,Small,1.0,5.0,,,Monster,database/templates/monster.tpl,sm_mod,creatures/enemies/chthonian/chthoniandevourer01a.msh,1.33833,1.46727,2.09696,resources/Creatures.arc,"MEASURED:actor.tpl actorRadius @Edition-III/sm_mod | HI = x scale (DERIVED, F4 undecided)"
records/creatures/enemies/chthoniandevourer_b02_summon.dbr,SUMMON-128,0.36000001430511475,0.4320000343322761,actorRadius,database/templates/actor.tpl,MEASURED,DERIVED,DEFAULT-HOSTILITY-DEPENDENT-UNDECODABLE,PHYSICAL,0.36000001430511475,1.2000000476837158,2.0,,Small,1.0,5.0,,,Monster,database/templates/monster.tpl,sm_mod,creatures/enemies/chthonian/chthoniandevourer01a.msh,1.33833,1.46727,2.09696,resources/Creatures.arc,"MEASURED:actor.tpl actorRadius @Edition-III/sm_mod | HI = x scale (DERIVED, F4 undecided)"
records/creatures/enemies/chthoniandreadguard_a01_summon.dbr,SUMMON-128,0.800000011920929,0.800000011920929,actorRadius,database/templates/actor.tpl,MEASURED,DERIVED,FORCE-COLLISION,PHYSICAL,0.800000011920929,1.0,2.0,,Small,1.0,1.0,True,,Monster,database/templates/monster.tpl,sm_mod,creatures/enemies/chthonian/dreadguard01a.msh,1.97049,1.31378,4.96599,resources/Creatures.arc,"MEASURED:actor.tpl actorRadius @Edition-III/sm_mod | HI = x scale (DERIVED, F4 undecided)"
records/creatures/enemies/chthoniandreadguard_b01_summon.dbr,SUMMON-128,0.800000011920929,0.8800000321865085,actorRadius,database/templates/actor.tpl,MEASURED,DERIVED,FORCE-COLLISION,PHYSICAL,0.800000011920929,1.100000023841858,2.0,,Small,1.0,1.0,True,,Monster,database/templates/monster.tpl,sm_mod,creatures/enemies/chthonian/dreadguard01a.msh,1.97049,1.31378,4.96599,resources/Creatures.arc,"MEASURED:actor.tpl actorRadius @Edition-III/sm_mod | HI = x scale (DERIVED, F4 undecided)"
records/creatures/enemies/chthoniandreadguard_c01_summon.dbr,SUMMON-128,0.800000011920929,0.9439999721050256,actorRadius,database/templates/actor.tpl,MEASURED,DERIVED,FORCE-COLLISION,PHYSICAL,0.800000011920929,1.1799999475479126,2.0,,Small,1.0,1.0,True,,Monster,database/templates/monster.tpl,sm_mod,creatures/enemies/chthonian/dreadguard01b.msh,1.97049,1.31378,4.96599,resources/Creatures.arc,"MEASURED:actor.tpl actorRadius @Edition-III/sm_mod | HI = x scale (DERIVED, F4 undecided)"
records/creatures/enemies/chthonianfiend_a01_summon.dbr,SUMMON-128,0.36000001430511475,0.3960000243186954,actorRadius,database/templates/actor.tpl,MEASURED,DERIVED,DEFAULT-HOSTILITY-DEPENDENT-UNDECODABLE,PHYSICAL,0.36000001430511475,1.100000023841858,2.0,,Small,1.0,5.0,,,Monster,database/templates/monster.tpl,sm_mod,creatures/enemies/voidfiend/voidfiend01.msh,1.4983,1.37068,2.62352,resources/Creatures.arc,"MEASURED:actor.tpl actorRadius @Edition-III/sm_mod | HI = x scale (DERIVED, F4 undecided)"
records/creatures/enemies/chthonianfiend_a02_summon.dbr,SUMMON-128,0.36000001430511475,0.3960000243186954,actorRadius,database/templates/actor.tpl,MEASURED,DERIVED,DEFAULT-HOSTILITY-DEPENDENT-UNDECODABLE,PHYSICAL,0.36000001430511475,1.100000023841858,2.0,,Small,1.0,5.0,,,Monster,database/templates/monster.tpl,sm_mod,creatures/enemies/voidfiend/voidfiend01.msh,1.4983,1.37068,2.62352,resources/Creatures.arc,"MEASURED:actor.tpl actorRadius @Edition-III/sm_mod | HI = x scale (DERIVED, F4 undecided)"
records/creatures/enemies/chthonianfiend_c01_summon.dbr,SUMMON-128,0.36000001430511475,0.4320000343322761,actorRadius,database/templates/actor.tpl,MEASURED,DERIVED,DEFAULT-HOSTILITY-DEPENDENT-UNDECODABLE,PHYSICAL,0.36000001430511475,1.2000000476837158,2.0,,Small,1.0,5.0,,,Monster,database/templates/monster.tpl,sm_mod,creatures/enemies/voidfiend/voidfiend01.msh,1.4983,1.37068,2.62352,resources/Creatures.arc,"MEASURED:actor.tpl actorRadius @Edition-III/sm_mod | HI = x scale (DERIVED, F4 undecided)"
records/creatures/enemies/chthonianherald_a01_summon.dbr,SUMMON-128,0.800000011920929,0.800000011920929,actorRadius,database/templates/actor.tpl,MEASURED,DERIVED,FORCE-COLLISION,PHYSICAL,0.800000011920929,1.0,2.0,,Small,1.0,1.0,True,,Monster,database/templates/monster.tpl,sm3,creatures/enemies/chthonianherald/chthonianherald01a.msh,1.83521,0.54297,5.62864,gdx3/resources/Creatures.arc,"MEASURED:actor.tpl actorRadius @Edition-III/sm3 | HI = x scale (DERIVED, F4 undecided)"
records/creatures/enemies/chthonianherald_b01.dbr,ROSTER-169,0.800000011920929,0.960000052452088,actorRadius,database/templates/actor.tpl,MEASURED,DERIVED,FORCE-COLLISION,PHYSICAL,0.800000011920929,1.2000000476837158,2.0,,Small,1.0,1.0,True,,Monster,database/templates/monster.tpl,sm3,creatures/enemies/chthonianherald/chthonianherald02a.msh,1.95864,0.54297,6.3012,gdx3/resources/Creatures.arc,"MEASURED:actor.tpl actorRadius @Edition-III/sm3 | HI = x scale (DERIVED, F4 undecided)"
records/creatures/enemies/chthonianherald_b01_summon.dbr,SUMMON-128,0.800000011920929,0.960000052452088,actorRadius,database/templates/actor.tpl,MEASURED,DERIVED,FORCE-COLLISION,PHYSICAL,0.800000011920929,1.2000000476837158,2.0,,Small,1.0,1.0,True,,Monster,database/templates/monster.tpl,sm3,creatures/enemies/chthonianherald/chthonianherald02a.msh,1.95864,0.54297,6.3012,gdx3/resources/Creatures.arc,"MEASURED:actor.tpl actorRadius @Edition-III/sm3 | HI = x scale (DERIVED, F4 undecided)"
records/creatures/enemies/chthonianherald_c01.dbr,ROSTER-169,0.800000011920929,1.0560000576972968,actorRadius,database/templates/actor.tpl,MEASURED,DERIVED,FORCE-COLLISION,PHYSICAL,0.800000011920929,1.3200000524520874,2.0,,Small,1.0,1.0,True,,Monster,database/templates/monster.tpl,sm3,creatures/enemies/chthonianherald/chthonianherald02a.msh,1.95864,0.54297,6.3012,gdx3/resources/Creatures.arc,"MEASURED:actor.tpl actorRadius @Edition-III/sm3 | HI = x scale (DERIVED, F4 undecided)"
records/creatures/enemies/chthonianleech_a01_summon.dbr,SUMMON-128,0.800000011920929,0.7199999916553494,actorRadius,database/templates/actor.tpl,MEASURED,DERIVED,DEFAULT-HOSTILITY-DEPENDENT-UNDECODABLE,PHYSICAL,0.800000011920929,0.8999999761581421,2.0,,Small,1.0,1.0,,,Monster,database/templates/monster.tpl,sm_mod,creatures/enemies/chthonian/leech01a.msh,2.71688,2.62739,4.38517,resources/Creatures.arc,"MEASURED:actor.tpl actorRadius @Edition-III/sm_mod | HI = x scale (DERIVED, F4 undecided)"
records/creatures/enemies/chthonianminion_b01_summon.dbr,SUMMON-128,0.5,0.5,actorRadius,database/templates/actor.tpl,MEASURED,DERIVED,DEFAULT-HOSTILITY-DEPENDENT-UNDECODABLE,PHYSICAL,0.5,1.0,2.0,,Small,1.0,1.0,,,Monster,database/templates/monster.tpl,sm_mod,creatures/enemies/chthonian/chthonianminion01.msh,1.66347,1.34574,4.2423,resources/Creatures.arc,"MEASURED:actor.tpl actorRadius @Edition-III/sm_mod | HI = x scale (DERIVED, F4 undecided)"
records/creatures/enemies/chthonianmonstrosity_summon.dbr,SUMMON-128,0.5,0.6499999761581421,actorRadius,database/templates/actor.tpl,MEASURED,DERIVED,DEFAULT-HOSTILITY-DEPENDENT-UNDECODABLE,PHYSICAL,0.5,1.2999999523162842,2.0,,Small,1.0,1.0,,,Monster,database/templates/monster.tpl,sm3,creatures/enemies/chthonian/chthonianabomination01.msh,2.23625,0.86965,6.40438,resources/Creatures.arc,"MEASURED:actor.tpl actorRadius @Edition-III/sm3 | HI = x scale (DERIVED, F4 undecided)"
records/creatures/enemies/chthonianrylok_a01.dbr,ROSTER-169,0.800000011920929,0.800000011920929,actorRadius,database/templates/actor.tpl,MEASURED,DERIVED,FORCE-COLLISION,PHYSICAL,0.800000011920929,1.0,2.0,,Small,1.0,1.0,True,,Monster,database/templates/monster.tpl,sm1,creatures/enemies/chthonianrylok/chthonianrylok01a.msh,1.9235,1.52754,5.30188,gdx1/resources/Creatures.arc,"MEASURED:actor.tpl actorRadius @Edition-III/sm1 | HI = x scale (DERIVED, F4 undecided)"
